epoch 0:	pdl:67303.20 	 Rec:67303.20 	Time: 0.03
epoch 50:	pdl:14214.82 	 Rec:1044.02 	Time: 1.25
epoch 100:	pdl:14358.72 	 Rec:817.06 	Time: 1.24
epoch 150:	pdl:11249.12 	 Rec:839.36 	Time: 1.25
epoch 200:	pdl:10421.07 	 Rec:556.81 	Time: 1.23
epoch 250:	pdl:9840.12 	 Rec:326.74 	Time: 1.23
epoch 300:	pdl:8271.68 	 Rec:406.52 	Time: 1.23
epoch 350:	pdl:8213.12 	 Rec:191.35 	Time: 1.23
epoch 400:	pdl:7440.33 	 Rec:286.23 	Time: 1.22
epoch 450:	pdl:8503.09 	 Rec:297.38 	Time: 1.22
epoch 500:	pdl:8077.03 	 Rec:155.40 	Time: 1.23
epoch 550:	pdl:8651.14 	 Rec:205.51 	Time: 1.23
epoch 600:	pdl:7260.32 	 Rec:182.56 	Time: 1.24
epoch 650:	pdl:6663.63 	 Rec:16.64 	Time: 1.25
epoch 700:	pdl:5667.17 	 Rec:22.78 	Time: 1.25
epoch 750:	pdl:6129.03 	 Rec:13.35 	Time: 1.24
epoch 800:	pdl:7572.93 	 Rec:21.74 	Time: 1.24
epoch 850:	pdl:5701.98 	 Rec:12.05 	Time: 1.24
epoch 900:	pdl:7216.81 	 Rec:14.75 	Time: 1.24
epoch 950:	pdl:5697.84 	 Rec:16.95 	Time: 1.24
epoch 1000:	pdl:7006.27 	 Rec:14.05 	Time: 1.24
epoch 1050:	pdl:5878.77 	 Rec:13.66 	Time: 1.25
epoch 1100:	pdl:5718.19 	 Rec:11.50 	Time: 1.24
epoch 1150:	pdl:5444.69 	 Rec:13.87 	Time: 1.23
epoch 1200:	pdl:5735.13 	 Rec:15.29 	Time: 1.23
epoch 1250:	pdl:5905.21 	 Rec:6.62 	Time: 1.22
epoch 1300:	pdl:6482.12 	 Rec:6.78 	Time: 1.23
epoch 1350:	pdl:6281.12 	 Rec:6.14 	Time: 1.23
epoch 1400:	pdl:4834.83 	 Rec:6.13 	Time: 1.25
epoch 1450:	pdl:5953.22 	 Rec:7.73 	Time: 1.25
epoch 1500:	pdl:5914.89 	 Rec:6.49 	Time: 1.25
epoch 1550:	pdl:6228.67 	 Rec:7.34 	Time: 1.25
epoch 1600:	pdl:5856.26 	 Rec:7.12 	Time: 1.26
epoch 1650:	pdl:5813.67 	 Rec:6.43 	Time: 1.25
epoch 1700:	pdl:5390.57 	 Rec:6.37 	Time: 1.25
epoch 1750:	pdl:4970.74 	 Rec:6.32 	Time: 1.25
