epoch 0:	pdl:1.11e+00 	 Rec:5.09e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:3.87e-01 	 Rec:1.16e-02 	 Color:0.00e+00 	Time: 1.23
epoch 100:	pdl:3.95e-01 	 Rec:9.12e-03 	 Color:0.00e+00 	Time: 1.26
epoch 150:	pdl:4.13e-01 	 Rec:7.80e-03 	 Color:0.00e+00 	Time: 1.22
epoch 200:	pdl:3.53e-01 	 Rec:7.25e-03 	 Color:0.00e+00 	Time: 1.22
epoch 250:	pdl:3.64e-01 	 Rec:7.06e-03 	 Color:0.00e+00 	Time: 1.23
epoch 300:	pdl:3.60e-01 	 Rec:7.09e-03 	 Color:0.00e+00 	Time: 1.26
epoch 350:	pdl:3.29e-01 	 Rec:6.95e-03 	 Color:0.00e+00 	Time: 1.22
epoch 400:	pdl:3.64e-01 	 Rec:6.70e-03 	 Color:0.00e+00 	Time: 1.20
epoch 450:	pdl:3.89e-01 	 Rec:6.24e-03 	 Color:0.00e+00 	Time: 1.20
epoch 500:	pdl:3.48e-01 	 Rec:6.18e-03 	 Color:0.00e+00 	Time: 1.18
epoch 550:	pdl:3.63e-01 	 Rec:6.07e-03 	 Color:0.00e+00 	Time: 1.22
epoch 600:	pdl:3.49e-01 	 Rec:5.88e-03 	 Color:0.00e+00 	Time: 1.20
epoch 650:	pdl:4.18e-01 	 Rec:5.82e-03 	 Color:0.00e+00 	Time: 1.21
epoch 700:	pdl:3.74e-01 	 Rec:5.71e-03 	 Color:0.00e+00 	Time: 1.20
epoch 750:	pdl:3.75e-01 	 Rec:5.47e-03 	 Color:0.00e+00 	Time: 1.24
epoch 800:	pdl:3.52e-01 	 Rec:5.59e-03 	 Color:0.00e+00 	Time: 1.25
epoch 850:	pdl:3.68e-01 	 Rec:5.38e-03 	 Color:0.00e+00 	Time: 1.20
epoch 900:	pdl:3.54e-01 	 Rec:5.34e-03 	 Color:0.00e+00 	Time: 1.19
epoch 950:	pdl:3.74e-01 	 Rec:5.16e-03 	 Color:0.00e+00 	Time: 1.19
epoch 1000:	pdl:3.55e-01 	 Rec:5.19e-03 	 Color:0.00e+00 	Time: 1.19
epoch 1050:	pdl:3.98e-01 	 Rec:5.13e-03 	 Color:0.00e+00 	Time: 1.23
epoch 1100:	pdl:4.05e-01 	 Rec:5.22e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1150:	pdl:3.69e-01 	 Rec:5.14e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1200:	pdl:3.26e-01 	 Rec:5.44e-03 	 Color:0.00e+00 	Time: 1.19
epoch 1250:	pdl:3.72e-01 	 Rec:4.95e-03 	 Color:0.00e+00 	Time: 1.18
epoch 1300:	pdl:4.05e-01 	 Rec:4.93e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1350:	pdl:3.44e-01 	 Rec:4.69e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1400:	pdl:4.66e-01 	 Rec:5.09e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1450:	pdl:3.64e-01 	 Rec:4.62e-03 	 Color:0.00e+00 	Time: 1.22
epoch 1500:	pdl:3.61e-01 	 Rec:4.72e-03 	 Color:0.00e+00 	Time: 1.27
epoch 1550:	pdl:3.95e-01 	 Rec:4.94e-03 	 Color:0.00e+00 	Time: 1.24
epoch 1600:	pdl:3.43e-01 	 Rec:4.52e-03 	 Color:0.00e+00 	Time: 1.22
epoch 1650:	pdl:4.24e-01 	 Rec:4.56e-03 	 Color:0.00e+00 	Time: 1.26
epoch 1700:	pdl:3.62e-01 	 Rec:4.52e-03 	 Color:0.00e+00 	Time: 1.21
epoch 1750:	pdl:3.66e-01 	 Rec:4.70e-03 	 Color:0.00e+00 	Time: 1.19
epoch 1800:	pdl:3.89e-01 	 Rec:4.68e-03 	 Color:0.00e+00 	Time: 1.21
epoch 1850:	pdl:3.89e-01 	 Rec:4.59e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1900:	pdl:3.62e-01 	 Rec:4.41e-03 	 Color:0.00e+00 	Time: 1.20
epoch 1950:	pdl:3.55e-01 	 Rec:4.52e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2000:	pdl:3.36e-01 	 Rec:4.26e-03 	 Color:0.00e+00 	Time: 1.18
epoch 2050:	pdl:4.30e-01 	 Rec:4.33e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2100:	pdl:4.22e-01 	 Rec:4.23e-03 	 Color:0.00e+00 	Time: 1.21
epoch 2150:	pdl:3.54e-01 	 Rec:4.33e-03 	 Color:0.00e+00 	Time: 1.21
epoch 2200:	pdl:3.25e-01 	 Rec:4.33e-03 	 Color:0.00e+00 	Time: 1.19
epoch 2250:	pdl:4.01e-01 	 Rec:4.37e-03 	 Color:0.00e+00 	Time: 1.19
epoch 2300:	pdl:3.36e-01 	 Rec:4.17e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2350:	pdl:3.62e-01 	 Rec:4.14e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2400:	pdl:3.76e-01 	 Rec:4.17e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2450:	pdl:3.34e-01 	 Rec:4.15e-03 	 Color:0.00e+00 	Time: 1.19
epoch 2500:	pdl:3.69e-01 	 Rec:4.04e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2550:	pdl:3.58e-01 	 Rec:4.07e-03 	 Color:0.00e+00 	Time: 1.21
epoch 2600:	pdl:3.35e-01 	 Rec:4.07e-03 	 Color:0.00e+00 	Time: 1.22
epoch 2650:	pdl:3.81e-01 	 Rec:4.06e-03 	 Color:0.00e+00 	Time: 1.19
epoch 2700:	pdl:3.31e-01 	 Rec:4.08e-03 	 Color:0.00e+00 	Time: 1.20
epoch 2750:	pdl:3.48e-01 	 Rec:4.03e-03 	 Color:0.00e+00 	Time: 1.19
epoch 2800:	pdl:3.97e-01 	 Rec:4.01e-03 	 Color:0.00e+00 	Time: 1.22
epoch 2850:	pdl:3.79e-01 	 Rec:4.19e-03 	 Color:0.00e+00 	Time: 1.21
epoch 2900:	pdl:3.60e-01 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 1.25
epoch 2950:	pdl:3.80e-01 	 Rec:4.37e-03 	 Color:0.00e+00 	Time: 1.24
epoch 3000:	pdl:3.79e-01 	 Rec:3.97e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3050:	pdl:3.38e-01 	 Rec:3.76e-03 	 Color:0.00e+00 	Time: 0.78
epoch 3100:	pdl:3.94e-01 	 Rec:3.89e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3150:	pdl:3.51e-01 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3200:	pdl:3.50e-01 	 Rec:3.96e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3250:	pdl:3.23e-01 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 1.16
epoch 3300:	pdl:3.25e-01 	 Rec:3.69e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3350:	pdl:3.52e-01 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 1.17
epoch 3400:	pdl:3.81e-01 	 Rec:3.68e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3450:	pdl:4.06e-01 	 Rec:3.81e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3500:	pdl:3.69e-01 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3550:	pdl:3.83e-01 	 Rec:3.66e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3600:	pdl:3.48e-01 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3650:	pdl:3.79e-01 	 Rec:3.61e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3700:	pdl:3.49e-01 	 Rec:3.75e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3750:	pdl:3.74e-01 	 Rec:3.64e-03 	 Color:0.00e+00 	Time: 1.19
epoch 3800:	pdl:3.34e-01 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3850:	pdl:3.01e-01 	 Rec:3.51e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3900:	pdl:3.46e-01 	 Rec:3.49e-03 	 Color:0.00e+00 	Time: 1.18
epoch 3950:	pdl:4.25e-01 	 Rec:3.40e-03 	 Color:0.00e+00 	Time: 1.19
epoch 4000:	pdl:3.55e-01 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 1.18
epoch 4050:	pdl:3.28e-01 	 Rec:3.39e-03 	 Color:0.00e+00 	Time: 1.18
epoch 4100:	pdl:3.82e-01 	 Rec:3.73e-03 	 Color:0.00e+00 	Time: 1.17
epoch 4150:	pdl:3.49e-01 	 Rec:3.42e-03 	 Color:0.00e+00 	Time: 1.18
epoch 4200:	pdl:3.60e-01 	 Rec:3.30e-03 	 Color:0.00e+00 	Time: 1.19
epoch 4250:	pdl:3.43e-01 	 Rec:3.34e-03 	 Color:0.00e+00 	Time: 1.20
epoch 4300:	pdl:3.56e-01 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 1.21
