epoch 0:	gram:5.98e-02 	 Rec:2.47e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:2.06e-02 	 Rec:8.00e-02 	 Color:0.00e+00 	Time: 0.41
epoch 100:	gram:1.59e-02 	 Rec:2.84e-02 	 Color:0.00e+00 	Time: 0.41
epoch 150:	gram:1.56e-02 	 Rec:1.21e-02 	 Color:0.00e+00 	Time: 0.44
epoch 200:	gram:1.38e-02 	 Rec:6.38e-03 	 Color:0.00e+00 	Time: 0.42
epoch 250:	gram:1.30e-02 	 Rec:3.83e-03 	 Color:0.00e+00 	Time: 0.42
epoch 300:	gram:1.39e-02 	 Rec:2.49e-03 	 Color:0.00e+00 	Time: 0.44
epoch 350:	gram:1.18e-02 	 Rec:1.72e-03 	 Color:0.00e+00 	Time: 0.44
epoch 400:	gram:1.26e-02 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.43
epoch 450:	gram:1.07e-02 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.35
epoch 500:	gram:1.23e-02 	 Rec:9.40e-04 	 Color:0.00e+00 	Time: 0.42
epoch 550:	gram:1.17e-02 	 Rec:5.39e-04 	 Color:0.00e+00 	Time: 0.45
epoch 600:	gram:1.03e-02 	 Rec:5.65e-04 	 Color:0.00e+00 	Time: 0.43
epoch 650:	gram:1.17e-02 	 Rec:3.72e-04 	 Color:0.00e+00 	Time: 0.44
epoch 700:	gram:1.04e-02 	 Rec:5.51e-04 	 Color:0.00e+00 	Time: 0.42
epoch 750:	gram:1.09e-02 	 Rec:2.34e-04 	 Color:0.00e+00 	Time: 0.43
epoch 800:	gram:9.56e-03 	 Rec:2.56e-04 	 Color:0.00e+00 	Time: 0.43
epoch 850:	gram:9.52e-03 	 Rec:2.96e-04 	 Color:0.00e+00 	Time: 0.43
epoch 900:	gram:9.43e-03 	 Rec:1.62e-04 	 Color:0.00e+00 	Time: 0.43
epoch 950:	gram:1.16e-02 	 Rec:2.00e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1000:	gram:1.00e-02 	 Rec:2.02e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1050:	gram:1.16e-02 	 Rec:1.44e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1100:	gram:8.87e-03 	 Rec:1.24e-04 	 Color:0.00e+00 	Time: 0.45
epoch 1150:	gram:9.39e-03 	 Rec:1.08e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1200:	gram:1.07e-02 	 Rec:2.85e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1250:	gram:9.01e-03 	 Rec:2.62e-04 	 Color:0.00e+00 	Time: 0.43
epoch 1300:	gram:9.65e-03 	 Rec:8.85e-05 	 Color:0.00e+00 	Time: 0.43
epoch 1350:	gram:8.90e-03 	 Rec:2.47e-04 	 Color:0.00e+00 	Time: 0.45
epoch 1400:	gram:9.35e-03 	 Rec:7.95e-05 	 Color:0.00e+00 	Time: 0.38
epoch 1450:	gram:9.35e-03 	 Rec:1.00e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1500:	gram:8.83e-03 	 Rec:2.14e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1550:	gram:8.55e-03 	 Rec:6.09e-05 	 Color:0.00e+00 	Time: 0.36
epoch 1600:	gram:9.24e-03 	 Rec:1.53e-04 	 Color:0.00e+00 	Time: 0.41
epoch 1650:	gram:9.64e-03 	 Rec:5.73e-05 	 Color:0.00e+00 	Time: 0.41
epoch 1700:	gram:8.78e-03 	 Rec:2.05e-04 	 Color:0.00e+00 	Time: 0.43
epoch 1750:	gram:8.18e-03 	 Rec:8.14e-05 	 Color:0.00e+00 	Time: 0.43
epoch 1800:	gram:9.34e-03 	 Rec:1.50e-04 	 Color:0.00e+00 	Time: 0.43
epoch 1850:	gram:9.67e-03 	 Rec:6.21e-05 	 Color:0.00e+00 	Time: 0.43
epoch 1900:	gram:8.14e-03 	 Rec:1.05e-04 	 Color:0.00e+00 	Time: 0.40
epoch 1950:	gram:9.85e-03 	 Rec:4.53e-05 	 Color:0.00e+00 	Time: 0.44
epoch 2000:	gram:7.39e-03 	 Rec:1.23e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2050:	gram:8.05e-03 	 Rec:5.25e-05 	 Color:0.00e+00 	Time: 0.44
epoch 2100:	gram:8.49e-03 	 Rec:1.03e-04 	 Color:0.00e+00 	Time: 0.43
epoch 2150:	gram:8.50e-03 	 Rec:5.28e-05 	 Color:0.00e+00 	Time: 0.41
