epoch 0:	pdl:1.75e-01 	 Rec:5.52e-03 	 Color:1.06e-01 	Time: 0.03
epoch 50:	pdl:1.59e-01 	 Rec:3.10e-03 	 Color:1.07e-01 	Time: 2.80
epoch 100:	pdl:1.68e-01 	 Rec:2.80e-03 	 Color:1.09e-01 	Time: 2.78
epoch 150:	pdl:1.63e-01 	 Rec:2.73e-03 	 Color:1.03e-01 	Time: 2.77
epoch 200:	pdl:1.65e-01 	 Rec:2.58e-03 	 Color:1.13e-01 	Time: 2.77
epoch 250:	pdl:1.66e-01 	 Rec:2.38e-03 	 Color:1.10e-01 	Time: 2.77
epoch 300:	pdl:1.85e-01 	 Rec:2.56e-03 	 Color:1.12e-01 	Time: 2.77
epoch 350:	pdl:1.62e-01 	 Rec:2.27e-03 	 Color:1.09e-01 	Time: 2.77
epoch 400:	pdl:1.67e-01 	 Rec:2.06e-03 	 Color:1.06e-01 	Time: 2.77
epoch 450:	pdl:1.53e-01 	 Rec:1.98e-03 	 Color:1.03e-01 	Time: 2.79
epoch 500:	pdl:1.75e-01 	 Rec:2.02e-03 	 Color:1.15e-01 	Time: 2.77
epoch 550:	pdl:1.79e-01 	 Rec:1.94e-03 	 Color:1.06e-01 	Time: 2.77
epoch 600:	pdl:1.63e-01 	 Rec:2.01e-03 	 Color:1.07e-01 	Time: 2.77
epoch 650:	pdl:1.67e-01 	 Rec:1.83e-03 	 Color:1.02e-01 	Time: 2.77
epoch 700:	pdl:1.66e-01 	 Rec:1.75e-03 	 Color:1.11e-01 	Time: 2.78
epoch 750:	pdl:1.55e-01 	 Rec:1.76e-03 	 Color:1.04e-01 	Time: 2.78
epoch 800:	pdl:1.60e-01 	 Rec:1.62e-03 	 Color:1.08e-01 	Time: 2.77
epoch 850:	pdl:1.68e-01 	 Rec:1.62e-03 	 Color:1.06e-01 	Time: 2.78
epoch 900:	pdl:1.68e-01 	 Rec:1.62e-03 	 Color:1.08e-01 	Time: 2.78
epoch 950:	pdl:1.71e-01 	 Rec:1.58e-03 	 Color:1.19e-01 	Time: 2.78
epoch 1000:	pdl:1.61e-01 	 Rec:1.47e-03 	 Color:1.07e-01 	Time: 2.77
epoch 1050:	pdl:1.84e-01 	 Rec:1.54e-03 	 Color:1.16e-01 	Time: 2.80
epoch 1100:	pdl:1.68e-01 	 Rec:1.58e-03 	 Color:1.14e-01 	Time: 2.79
