epoch 0:	pdl:4.27e-01 	 Rec:5.04e-03 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:4.47e-01 	 Rec:2.07e-03 	 Color:0.00e+00 	Time: 0.68
epoch 100:	pdl:4.24e-01 	 Rec:1.74e-03 	 Color:0.00e+00 	Time: 0.60
epoch 150:	pdl:4.41e-01 	 Rec:1.34e-03 	 Color:0.00e+00 	Time: 0.54
epoch 200:	pdl:4.66e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.57
epoch 250:	pdl:3.97e-01 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.57
epoch 300:	pdl:4.34e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.57
epoch 350:	pdl:4.72e-01 	 Rec:8.75e-04 	 Color:0.00e+00 	Time: 0.57
epoch 400:	pdl:4.29e-01 	 Rec:8.26e-04 	 Color:0.00e+00 	Time: 0.55
epoch 450:	pdl:4.08e-01 	 Rec:1.04e-03 	 Color:0.00e+00 	Time: 0.57
epoch 500:	pdl:4.41e-01 	 Rec:7.76e-04 	 Color:0.00e+00 	Time: 0.55
epoch 550:	pdl:4.76e-01 	 Rec:7.99e-04 	 Color:0.00e+00 	Time: 0.55
epoch 600:	pdl:4.35e-01 	 Rec:7.60e-04 	 Color:0.00e+00 	Time: 0.57
epoch 650:	pdl:4.17e-01 	 Rec:7.32e-04 	 Color:0.00e+00 	Time: 0.57
epoch 700:	pdl:4.33e-01 	 Rec:6.54e-04 	 Color:0.00e+00 	Time: 0.57
epoch 750:	pdl:4.73e-01 	 Rec:6.17e-04 	 Color:0.00e+00 	Time: 0.55
epoch 800:	pdl:4.21e-01 	 Rec:5.86e-04 	 Color:0.00e+00 	Time: 0.57
epoch 850:	pdl:4.46e-01 	 Rec:6.62e-04 	 Color:0.00e+00 	Time: 0.55
epoch 900:	pdl:4.83e-01 	 Rec:5.89e-04 	 Color:0.00e+00 	Time: 0.60
epoch 950:	pdl:4.36e-01 	 Rec:5.39e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1000:	pdl:4.21e-01 	 Rec:5.65e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1050:	pdl:4.38e-01 	 Rec:4.82e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1100:	pdl:4.58e-01 	 Rec:4.75e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1150:	pdl:4.13e-01 	 Rec:4.61e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1200:	pdl:4.22e-01 	 Rec:4.64e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1250:	pdl:4.65e-01 	 Rec:4.43e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1300:	pdl:4.24e-01 	 Rec:4.82e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1350:	pdl:4.94e-01 	 Rec:4.47e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1400:	pdl:4.27e-01 	 Rec:4.31e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1450:	pdl:4.07e-01 	 Rec:4.10e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1500:	pdl:4.17e-01 	 Rec:4.57e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1550:	pdl:4.14e-01 	 Rec:4.78e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1600:	pdl:4.24e-01 	 Rec:3.96e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1650:	pdl:4.47e-01 	 Rec:4.73e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1700:	pdl:4.43e-01 	 Rec:5.31e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1750:	pdl:4.26e-01 	 Rec:3.83e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1800:	pdl:4.29e-01 	 Rec:3.83e-04 	 Color:0.00e+00 	Time: 0.62
epoch 1850:	pdl:4.13e-01 	 Rec:4.41e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1900:	pdl:4.17e-01 	 Rec:4.34e-04 	 Color:0.00e+00 	Time: 0.54
