epoch 0:	pdl:1.12e+00 	 Rec:1.12e+00 	 Color:2.60e-01 	Time: 0.02
epoch 1450:	pdl:4.40e-01 	 Rec:2.64e-02 	 Color:2.54e-01 	Time: 1.29
epoch 1500:	pdl:4.47e-01 	 Rec:2.89e-02 	 Color:2.35e-01 	Time: 1.31
epoch 1550:	pdl:4.28e-01 	 Rec:2.69e-02 	 Color:2.45e-01 	Time: 1.44
epoch 1600:	pdl:4.19e-01 	 Rec:2.78e-02 	 Color:2.57e-01 	Time: 1.42
epoch 1650:	pdl:4.32e-01 	 Rec:2.36e-02 	 Color:2.66e-01 	Time: 1.44
epoch 1700:	pdl:5.05e-01 	 Rec:2.78e-02 	 Color:2.42e-01 	Time: 1.43
epoch 1750:	pdl:4.37e-01 	 Rec:2.04e-02 	 Color:2.42e-01 	Time: 1.35
epoch 1800:	pdl:4.29e-01 	 Rec:2.16e-02 	 Color:2.51e-01 	Time: 1.30
epoch 1850:	pdl:4.90e-01 	 Rec:2.16e-02 	 Color:2.68e-01 	Time: 1.43
epoch 1900:	pdl:4.71e-01 	 Rec:1.97e-02 	 Color:2.55e-01 	Time: 1.43
epoch 1950:	pdl:4.49e-01 	 Rec:2.15e-02 	 Color:2.60e-01 	Time: 1.43
epoch 2000:	pdl:4.17e-01 	 Rec:1.60e-02 	 Color:2.62e-01 	Time: 1.43
epoch 2050:	pdl:4.09e-01 	 Rec:1.81e-02 	 Color:2.51e-01 	Time: 1.36
epoch 2100:	pdl:4.06e-01 	 Rec:1.88e-02 	 Color:2.36e-01 	Time: 1.29
epoch 2150:	pdl:4.32e-01 	 Rec:1.96e-02 	 Color:2.28e-01 	Time: 1.44
epoch 2200:	pdl:4.18e-01 	 Rec:2.02e-02 	 Color:2.47e-01 	Time: 1.44
epoch 2250:	pdl:4.52e-01 	 Rec:1.77e-02 	 Color:2.44e-01 	Time: 1.44
epoch 2300:	pdl:4.10e-01 	 Rec:1.44e-02 	 Color:2.43e-01 	Time: 1.42
epoch 2350:	pdl:8.23e-01 	 Rec:3.87e-01 	 Color:2.43e-01 	Time: 1.35
epoch 2400:	pdl:8.49e-01 	 Rec:1.23e-01 	 Color:2.35e-01 	Time: 1.29
epoch 2450:	pdl:6.33e-01 	 Rec:9.88e-02 	 Color:2.26e-01 	Time: 1.44
epoch 2500:	pdl:6.03e-01 	 Rec:1.00e-01 	 Color:2.67e-01 	Time: 1.43
epoch 2550:	pdl:5.55e-01 	 Rec:7.58e-02 	 Color:2.15e-01 	Time: 1.45
epoch 2600:	pdl:5.20e-01 	 Rec:6.72e-02 	 Color:2.34e-01 	Time: 1.42
epoch 2650:	pdl:4.51e-01 	 Rec:6.20e-02 	 Color:2.65e-01 	Time: 1.34
epoch 2700:	pdl:4.51e-01 	 Rec:5.93e-02 	 Color:2.70e-01 	Time: 1.29
epoch 2750:	pdl:4.17e-01 	 Rec:4.87e-02 	 Color:2.38e-01 	Time: 1.44
epoch 2800:	pdl:4.65e-01 	 Rec:5.32e-02 	 Color:2.50e-01 	Time: 1.43
epoch 2850:	pdl:4.71e-01 	 Rec:4.40e-02 	 Color:2.39e-01 	Time: 1.42
epoch 2900:	pdl:4.08e-01 	 Rec:4.24e-02 	 Color:2.61e-01 	Time: 1.43
epoch 2950:	pdl:4.43e-01 	 Rec:4.32e-02 	 Color:2.53e-01 	Time: 1.36
epoch 3000:	pdl:4.74e-01 	 Rec:3.53e-02 	 Color:2.80e-01 	Time: 1.29
epoch 3050:	pdl:4.52e-01 	 Rec:3.59e-02 	 Color:2.22e-01 	Time: 1.30
epoch 3100:	pdl:4.23e-01 	 Rec:4.11e-02 	 Color:2.54e-01 	Time: 1.31
epoch 3150:	pdl:4.44e-01 	 Rec:3.11e-02 	 Color:2.56e-01 	Time: 1.30
epoch 3200:	pdl:4.34e-01 	 Rec:2.94e-02 	 Color:2.27e-01 	Time: 1.29
epoch 3250:	pdl:4.26e-01 	 Rec:3.30e-02 	 Color:2.17e-01 	Time: 1.32
epoch 3300:	pdl:4.65e-01 	 Rec:2.81e-02 	 Color:2.38e-01 	Time: 1.29
epoch 3350:	pdl:4.40e-01 	 Rec:2.91e-02 	 Color:2.43e-01 	Time: 1.44
epoch 3400:	pdl:4.65e-01 	 Rec:2.51e-02 	 Color:2.43e-01 	Time: 1.43
epoch 3450:	pdl:4.16e-01 	 Rec:2.71e-02 	 Color:2.52e-01 	Time: 1.46
epoch 3500:	pdl:4.16e-01 	 Rec:2.56e-02 	 Color:2.09e-01 	Time: 1.43
epoch 3550:	pdl:4.65e-01 	 Rec:2.41e-02 	 Color:2.57e-01 	Time: 1.36
epoch 3600:	pdl:4.30e-01 	 Rec:2.44e-02 	 Color:2.32e-01 	Time: 1.30
epoch 3650:	pdl:4.31e-01 	 Rec:2.02e-02 	 Color:2.44e-01 	Time: 1.46
epoch 3700:	pdl:4.13e-01 	 Rec:2.29e-02 	 Color:2.44e-01 	Time: 1.44
epoch 3750:	pdl:4.32e-01 	 Rec:2.08e-02 	 Color:2.36e-01 	Time: 1.43
epoch 3800:	pdl:4.38e-01 	 Rec:2.03e-02 	 Color:2.65e-01 	Time: 1.43
epoch 3850:	pdl:4.40e-01 	 Rec:2.08e-02 	 Color:2.44e-01 	Time: 1.37
epoch 3900:	pdl:3.92e-01 	 Rec:2.10e-02 	 Color:2.51e-01 	Time: 1.30
epoch 3950:	pdl:4.07e-01 	 Rec:2.17e-02 	 Color:2.47e-01 	Time: 1.29
epoch 4000:	pdl:4.08e-01 	 Rec:2.37e-02 	 Color:2.47e-01 	Time: 1.30
epoch 4050:	pdl:4.35e-01 	 Rec:1.63e-02 	 Color:2.24e-01 	Time: 1.32
epoch 4100:	pdl:4.09e-01 	 Rec:1.83e-02 	 Color:2.46e-01 	Time: 1.30
epoch 4150:	pdl:4.31e-01 	 Rec:1.54e-02 	 Color:2.43e-01 	Time: 1.31
epoch 4200:	pdl:4.20e-01 	 Rec:1.96e-02 	 Color:2.57e-01 	Time: 1.30
epoch 4250:	pdl:4.15e-01 	 Rec:1.98e-02 	 Color:2.34e-01 	Time: 1.45
epoch 4300:	pdl:4.38e-01 	 Rec:1.43e-02 	 Color:2.39e-01 	Time: 1.45
epoch 4350:	pdl:4.02e-01 	 Rec:1.57e-02 	 Color:2.50e-01 	Time: 1.44
epoch 4400:	pdl:4.34e-01 	 Rec:2.12e-02 	 Color:2.48e-01 	Time: 1.43
epoch 4450:	pdl:4.52e-01 	 Rec:1.48e-02 	 Color:2.51e-01 	Time: 1.37
epoch 4500:	pdl:4.35e-01 	 Rec:1.32e-02 	 Color:2.48e-01 	Time: 1.30
epoch 4550:	pdl:4.52e-01 	 Rec:1.49e-02 	 Color:2.54e-01 	Time: 1.45
epoch 4600:	pdl:4.12e-01 	 Rec:1.52e-02 	 Color:2.59e-01 	Time: 1.42
epoch 4650:	pdl:4.48e-01 	 Rec:1.30e-02 	 Color:2.66e-01 	Time: 1.44
epoch 4700:	pdl:4.07e-01 	 Rec:1.41e-02 	 Color:2.48e-01 	Time: 1.43
epoch 4750:	pdl:4.42e-01 	 Rec:1.31e-02 	 Color:2.66e-01 	Time: 1.37
epoch 4800:	pdl:4.39e-01 	 Rec:1.32e-02 	 Color:2.48e-01 	Time: 1.31
epoch 4850:	pdl:4.06e-01 	 Rec:1.14e-02 	 Color:2.59e-01 	Time: 1.45
epoch 4900:	pdl:4.78e-01 	 Rec:1.44e-02 	 Color:2.41e-01 	Time: 1.44
epoch 4950:	pdl:4.31e-01 	 Rec:1.38e-02 	 Color:2.21e-01 	Time: 1.44
epoch 5000:	pdl:4.15e-01 	 Rec:1.12e-02 	 Color:2.24e-01 	Time: 1.42
epoch 5050:	pdl:4.02e-01 	 Rec:1.16e-02 	 Color:2.39e-01 	Time: 1.38
epoch 5100:	pdl:4.27e-01 	 Rec:1.22e-02 	 Color:2.69e-01 	Time: 1.29
epoch 5150:	pdl:4.28e-01 	 Rec:1.35e-02 	 Color:2.40e-01 	Time: 1.31
epoch 5200:	pdl:4.11e-01 	 Rec:1.31e-02 	 Color:2.40e-01 	Time: 1.31
epoch 5250:	pdl:4.57e-01 	 Rec:9.84e-03 	 Color:2.36e-01 	Time: 1.30
epoch 5300:	pdl:4.37e-01 	 Rec:1.23e-02 	 Color:2.54e-01 	Time: 1.30
epoch 5350:	pdl:3.90e-01 	 Rec:1.06e-02 	 Color:2.43e-01 	Time: 1.31
epoch 5400:	pdl:3.98e-01 	 Rec:1.27e-02 	 Color:2.53e-01 	Time: 1.29
epoch 5450:	pdl:4.25e-01 	 Rec:1.20e-02 	 Color:2.58e-01 	Time: 1.44
epoch 5500:	pdl:3.90e-01 	 Rec:1.47e-02 	 Color:2.27e-01 	Time: 1.43
epoch 5550:	pdl:4.18e-01 	 Rec:1.16e-02 	 Color:2.52e-01 	Time: 1.44
epoch 5600:	pdl:4.36e-01 	 Rec:1.44e-02 	 Color:2.40e-01 	Time: 1.43
epoch 5650:	pdl:4.19e-01 	 Rec:1.17e-02 	 Color:2.63e-01 	Time: 1.37
epoch 5700:	pdl:4.38e-01 	 Rec:1.16e-02 	 Color:2.37e-01 	Time: 1.30
epoch 5750:	pdl:3.98e-01 	 Rec:9.39e-03 	 Color:2.39e-01 	Time: 1.28
epoch 5800:	pdl:4.51e-01 	 Rec:1.02e-02 	 Color:2.70e-01 	Time: 1.30
epoch 5850:	pdl:4.18e-01 	 Rec:9.41e-03 	 Color:2.55e-01 	Time: 1.31
epoch 5900:	pdl:3.98e-01 	 Rec:9.81e-03 	 Color:2.47e-01 	Time: 1.28
epoch 5950:	pdl:4.74e-01 	 Rec:1.20e-02 	 Color:2.60e-01 	Time: 1.30
epoch 6000:	pdl:4.31e-01 	 Rec:9.94e-03 	 Color:2.56e-01 	Time: 1.31
epoch 6050:	pdl:4.25e-01 	 Rec:1.20e-02 	 Color:2.50e-01 	Time: 1.44
epoch 6100:	pdl:3.97e-01 	 Rec:1.06e-02 	 Color:2.52e-01 	Time: 1.42
epoch 6150:	pdl:4.00e-01 	 Rec:1.01e-02 	 Color:2.22e-01 	Time: 1.43
epoch 6200:	pdl:4.28e-01 	 Rec:1.11e-02 	 Color:2.39e-01 	Time: 1.44
epoch 6250:	pdl:4.43e-01 	 Rec:1.03e-02 	 Color:2.53e-01 	Time: 1.37
epoch 6300:	pdl:3.96e-01 	 Rec:1.05e-02 	 Color:2.55e-01 	Time: 1.28
epoch 6350:	pdl:3.83e-01 	 Rec:8.07e-03 	 Color:2.46e-01 	Time: 1.44
epoch 6400:	pdl:4.20e-01 	 Rec:9.64e-03 	 Color:2.49e-01 	Time: 1.42
epoch 6450:	pdl:4.05e-01 	 Rec:8.28e-03 	 Color:2.32e-01 	Time: 1.44
epoch 6500:	pdl:4.17e-01 	 Rec:9.34e-03 	 Color:2.63e-01 	Time: 1.41
epoch 6550:	pdl:3.98e-01 	 Rec:8.74e-03 	 Color:2.64e-01 	Time: 1.35
epoch 6600:	pdl:4.01e-01 	 Rec:9.18e-03 	 Color:2.43e-01 	Time: 1.31
epoch 6650:	pdl:4.15e-01 	 Rec:9.35e-03 	 Color:2.41e-01 	Time: 1.44
epoch 6700:	pdl:4.56e-01 	 Rec:9.58e-03 	 Color:2.46e-01 	Time: 1.42
