epoch 0:	pdl:960464.81 	 Rec:321012.44 	Time: 0.02
epoch 50:	pdl:385797.41 	 Rec:74885.34 	Time: 0.84
epoch 100:	pdl:243374.41 	 Rec:39607.89 	Time: 0.94
epoch 150:	pdl:252630.16 	 Rec:51059.19 	Time: 0.79
epoch 200:	pdl:244594.72 	 Rec:29369.03 	Time: 0.73
epoch 250:	pdl:207688.77 	 Rec:31374.64 	Time: 0.73
epoch 300:	pdl:221213.95 	 Rec:34032.56 	Time: 0.74
epoch 350:	pdl:220406.84 	 Rec:31631.60 	Time: 0.76
epoch 400:	pdl:228543.28 	 Rec:37905.12 	Time: 0.77
epoch 450:	pdl:256164.30 	 Rec:30944.68 	Time: 0.86
epoch 500:	pdl:224906.44 	 Rec:29244.09 	Time: 0.86
epoch 550:	pdl:212738.47 	 Rec:34157.05 	Time: 0.88
epoch 600:	pdl:196133.95 	 Rec:31050.05 	Time: 0.89
epoch 650:	pdl:179064.42 	 Rec:29132.96 	Time: 0.81
epoch 700:	pdl:247989.88 	 Rec:28977.92 	Time: 0.79
epoch 750:	pdl:167519.45 	 Rec:28600.59 	Time: 0.81
epoch 800:	pdl:151415.94 	 Rec:28838.09 	Time: 0.90
epoch 850:	pdl:218070.36 	 Rec:29156.01 	Time: 0.97
epoch 900:	pdl:210745.19 	 Rec:28817.13 	Time: 0.84
epoch 950:	pdl:168008.33 	 Rec:29083.35 	Time: 0.90
epoch 1000:	pdl:168871.31 	 Rec:28481.91 	Time: 0.81
epoch 1050:	pdl:160164.38 	 Rec:28258.89 	Time: 0.82
epoch 1100:	pdl:179427.45 	 Rec:28612.58 	Time: 0.80
epoch 1150:	pdl:193150.44 	 Rec:29060.37 	Time: 0.85
epoch 1200:	pdl:177696.03 	 Rec:28421.81 	Time: 0.86
epoch 1250:	pdl:200773.94 	 Rec:28186.02 	Time: 0.81
epoch 1300:	pdl:184926.53 	 Rec:28315.99 	Time: 0.84
epoch 1350:	pdl:192894.39 	 Rec:28312.55 	Time: 0.83
epoch 1400:	pdl:186168.31 	 Rec:28300.42 	Time: 0.85
epoch 1450:	pdl:172072.86 	 Rec:28328.09 	Time: 0.80
epoch 1500:	pdl:165476.09 	 Rec:28454.13 	Time: 0.83
epoch 1550:	pdl:189209.44 	 Rec:27883.06 	Time: 0.87
epoch 1600:	pdl:176279.05 	 Rec:27646.29 	Time: 1.01
epoch 1650:	pdl:160304.88 	 Rec:27824.50 	Time: 0.86
epoch 1700:	pdl:176772.03 	 Rec:27758.64 	Time: 0.80
epoch 1750:	pdl:158800.81 	 Rec:27648.03 	Time: 1.00
epoch 1800:	pdl:164326.50 	 Rec:27696.00 	Time: 1.00
epoch 1850:	pdl:159051.88 	 Rec:27756.64 	Time: 0.82
epoch 1900:	pdl:176452.23 	 Rec:27767.48 	Time: 0.80
epoch 1950:	pdl:172258.44 	 Rec:27669.16 	Time: 0.74
epoch 2000:	pdl:172149.91 	 Rec:27697.04 	Time: 0.74
epoch 2050:	pdl:200510.12 	 Rec:27682.97 	Time: 0.74
epoch 2100:	pdl:217940.92 	 Rec:27755.56 	Time: 0.74
epoch 2150:	pdl:190770.56 	 Rec:27932.36 	Time: 0.74
epoch 2200:	pdl:166004.23 	 Rec:27841.80 	Time: 0.73
epoch 2250:	pdl:167203.36 	 Rec:27791.46 	Time: 0.74
epoch 2300:	pdl:225188.62 	 Rec:27758.09 	Time: 0.74
epoch 2350:	pdl:162789.16 	 Rec:27786.09 	Time: 0.74
epoch 2400:	pdl:210574.94 	 Rec:27579.25 	Time: 0.74
epoch 2450:	pdl:169402.16 	 Rec:27712.69 	Time: 0.75
epoch 2500:	pdl:191546.47 	 Rec:27549.90 	Time: 0.87
epoch 2550:	pdl:212153.00 	 Rec:27735.07 	Time: 0.87
epoch 2600:	pdl:170709.67 	 Rec:27630.21 	Time: 0.81
epoch 2650:	pdl:170540.34 	 Rec:27523.10 	Time: 0.76
epoch 2700:	pdl:168482.58 	 Rec:27514.05 	Time: 0.76
epoch 2750:	pdl:220257.11 	 Rec:27524.32 	Time: 0.76
epoch 2800:	pdl:182708.75 	 Rec:27509.81 	Time: 0.77
epoch 2850:	pdl:190925.95 	 Rec:27518.89 	Time: 0.77
epoch 2900:	pdl:168521.42 	 Rec:27538.68 	Time: 0.76
epoch 2950:	pdl:162479.80 	 Rec:27555.13 	Time: 0.76
epoch 3000:	pdl:172242.48 	 Rec:27552.94 	Time: 0.75
epoch 3050:	pdl:167340.53 	 Rec:27517.39 	Time: 0.76
epoch 3100:	pdl:171421.66 	 Rec:27508.89 	Time: 0.76
epoch 3150:	pdl:180155.22 	 Rec:27592.40 	Time: 0.75
epoch 3200:	pdl:162338.23 	 Rec:27564.80 	Time: 0.80
epoch 3250:	pdl:196623.98 	 Rec:27517.60 	Time: 0.91
epoch 3300:	pdl:163120.80 	 Rec:27514.26 	Time: 0.80
epoch 3350:	pdl:164099.11 	 Rec:27503.33 	Time: 0.92
epoch 3400:	pdl:170841.17 	 Rec:27544.11 	Time: 0.82
epoch 3450:	pdl:163124.20 	 Rec:27636.52 	Time: 0.89
epoch 3500:	pdl:150279.94 	 Rec:27565.63 	Time: 0.96
epoch 3550:	pdl:184710.08 	 Rec:27492.14 	Time: 0.86
epoch 3600:	pdl:175963.28 	 Rec:27430.06 	Time: 0.77
epoch 3650:	pdl:154963.81 	 Rec:27487.07 	Time: 0.78
epoch 3700:	pdl:169723.88 	 Rec:27438.37 	Time: 0.82
epoch 3750:	pdl:153402.66 	 Rec:27461.14 	Time: 0.80
epoch 3800:	pdl:182652.73 	 Rec:27556.11 	Time: 0.80
epoch 3850:	pdl:155776.78 	 Rec:27445.04 	Time: 0.83
epoch 3900:	pdl:166740.73 	 Rec:27360.14 	Time: 0.82
epoch 3950:	pdl:187097.61 	 Rec:27389.52 	Time: 0.93
epoch 4000:	pdl:171002.34 	 Rec:27480.75 	Time: 0.89
epoch 4050:	pdl:200856.88 	 Rec:27451.18 	Time: 0.82
epoch 4100:	pdl:167713.22 	 Rec:27454.91 	Time: 0.90
epoch 4150:	pdl:185529.70 	 Rec:27482.83 	Time: 0.89
epoch 4200:	pdl:176291.45 	 Rec:27426.54 	Time: 0.78
epoch 4250:	pdl:173142.95 	 Rec:27415.94 	Time: 0.80
epoch 4300:	pdl:177063.66 	 Rec:27364.07 	Time: 0.80
epoch 4350:	pdl:196821.62 	 Rec:27422.32 	Time: 0.79
epoch 4400:	pdl:187452.72 	 Rec:27409.58 	Time: 0.86
epoch 4450:	pdl:209365.95 	 Rec:27457.81 	Time: 0.83
epoch 4500:	pdl:163179.78 	 Rec:27458.55 	Time: 0.87
epoch 4550:	pdl:159341.94 	 Rec:27408.60 	Time: 0.82
epoch 4600:	pdl:180729.03 	 Rec:27433.49 	Time: 0.89
epoch 4650:	pdl:160668.92 	 Rec:27438.16 	Time: 0.77
epoch 4700:	pdl:183437.75 	 Rec:27442.37 	Time: 0.80
epoch 4750:	pdl:178355.66 	 Rec:27417.49 	Time: 0.84
epoch 4800:	pdl:208333.62 	 Rec:27405.97 	Time: 0.92
epoch 4850:	pdl:216848.09 	 Rec:27395.45 	Time: 1.00
epoch 4900:	pdl:176235.03 	 Rec:27391.18 	Time: 0.79
epoch 4950:	pdl:165229.31 	 Rec:27385.97 	Time: 0.84
epoch 5000:	pdl:161470.88 	 Rec:27392.95 	Time: 0.93
epoch 5050:	pdl:209304.69 	 Rec:27387.88 	Time: 0.94
epoch 5100:	pdl:185707.17 	 Rec:27352.84 	Time: 0.88
epoch 5150:	pdl:179740.72 	 Rec:27382.36 	Time: 0.96
epoch 5200:	pdl:149716.52 	 Rec:27414.27 	Time: 0.88
epoch 5250:	pdl:206160.77 	 Rec:27484.38 	Time: 0.99
epoch 5300:	pdl:195385.61 	 Rec:27540.42 	Time: 0.76
epoch 5350:	pdl:243352.31 	 Rec:27378.10 	Time: 0.79
epoch 5400:	pdl:156889.38 	 Rec:27398.05 	Time: 0.85
epoch 5450:	pdl:165869.45 	 Rec:27365.69 	Time: 0.74
epoch 5500:	pdl:180734.42 	 Rec:27416.12 	Time: 0.73
epoch 5550:	pdl:221957.48 	 Rec:27419.83 	Time: 0.73
epoch 5600:	pdl:187448.67 	 Rec:27344.86 	Time: 0.74
epoch 5650:	pdl:176141.28 	 Rec:27390.54 	Time: 0.94
epoch 5700:	pdl:200577.28 	 Rec:27345.60 	Time: 0.98
epoch 5750:	pdl:179500.48 	 Rec:27347.32 	Time: 1.00
epoch 5800:	pdl:189615.84 	 Rec:27337.13 	Time: 0.96
epoch 5850:	pdl:218079.80 	 Rec:27402.74 	Time: 0.79
epoch 5900:	pdl:170841.00 	 Rec:27424.42 	Time: 0.88
epoch 5950:	pdl:165421.75 	 Rec:27368.73 	Time: 0.91
