epoch 0:	pdl:2529881.25 	 Rec:316023.97 	Time: 0.02
epoch 50:	pdl:2479975.75 	 Rec:216703.88 	Time: 1.30
epoch 100:	pdl:1167842.62 	 Rec:105715.30 	Time: 1.20
epoch 150:	pdl:1206311.38 	 Rec:120384.15 	Time: 1.32
epoch 200:	pdl:563597.75 	 Rec:95019.02 	Time: 1.19
epoch 250:	pdl:523332.00 	 Rec:111738.54 	Time: 1.22
epoch 300:	pdl:620085.56 	 Rec:88692.20 	Time: 1.24
epoch 350:	pdl:587288.00 	 Rec:86593.66 	Time: 1.23
epoch 400:	pdl:789060.69 	 Rec:87908.13 	Time: 1.22
epoch 450:	pdl:561192.19 	 Rec:87796.59 	Time: 1.22
epoch 500:	pdl:510794.34 	 Rec:72628.91 	Time: 1.33
epoch 550:	pdl:454432.81 	 Rec:71851.06 	Time: 1.28
epoch 600:	pdl:530382.94 	 Rec:68673.96 	Time: 1.22
epoch 650:	pdl:404470.88 	 Rec:70138.65 	Time: 1.35
epoch 700:	pdl:368048.94 	 Rec:69670.94 	Time: 1.34
epoch 750:	pdl:418289.47 	 Rec:67653.80 	Time: 1.34
epoch 800:	pdl:504200.31 	 Rec:68593.64 	Time: 1.25
epoch 850:	pdl:413759.41 	 Rec:69060.86 	Time: 1.24
epoch 900:	pdl:364570.12 	 Rec:68955.17 	Time: 1.25
epoch 950:	pdl:534751.69 	 Rec:67971.55 	Time: 1.27
epoch 1000:	pdl:426921.53 	 Rec:68426.79 	Time: 1.25
epoch 1050:	pdl:418054.53 	 Rec:68605.28 	Time: 1.19
epoch 1100:	pdl:384146.88 	 Rec:67342.55 	Time: 1.29
epoch 1150:	pdl:404806.38 	 Rec:68039.34 	Time: 1.26
epoch 1200:	pdl:408482.81 	 Rec:68701.52 	Time: 1.26
epoch 1250:	pdl:422894.56 	 Rec:68262.07 	Time: 1.35
epoch 1300:	pdl:420244.66 	 Rec:68454.52 	Time: 1.27
epoch 1350:	pdl:476458.19 	 Rec:67644.53 	Time: 1.28
epoch 1400:	pdl:416380.78 	 Rec:68746.58 	Time: 1.29
epoch 1450:	pdl:433426.28 	 Rec:65750.29 	Time: 1.33
epoch 1500:	pdl:416407.44 	 Rec:71431.50 	Time: 1.33
epoch 1550:	pdl:326014.97 	 Rec:68205.58 	Time: 1.35
epoch 1600:	pdl:489130.12 	 Rec:68530.91 	Time: 1.35
epoch 1650:	pdl:455056.12 	 Rec:68570.70 	Time: 1.26
epoch 1700:	pdl:490672.09 	 Rec:67783.28 	Time: 1.25
epoch 1750:	pdl:349248.69 	 Rec:68400.52 	Time: 1.37
epoch 1800:	pdl:411490.12 	 Rec:68179.37 	Time: 1.34
epoch 1850:	pdl:357854.56 	 Rec:67865.03 	Time: 1.30
epoch 1900:	pdl:412981.84 	 Rec:67541.01 	Time: 1.35
epoch 1950:	pdl:372096.22 	 Rec:68249.14 	Time: 1.30
epoch 2000:	pdl:373776.25 	 Rec:67615.58 	Time: 1.25
epoch 2050:	pdl:429758.34 	 Rec:67210.07 	Time: 1.35
epoch 2100:	pdl:551698.06 	 Rec:68334.45 	Time: 1.22
epoch 2150:	pdl:457686.72 	 Rec:68272.52 	Time: 1.16
epoch 2200:	pdl:350801.75 	 Rec:67646.27 	Time: 1.20
epoch 2250:	pdl:459719.94 	 Rec:67837.88 	Time: 1.25
epoch 2300:	pdl:404352.94 	 Rec:67804.53 	Time: 1.26
epoch 2350:	pdl:517607.12 	 Rec:68232.52 	Time: 1.34
epoch 2400:	pdl:437620.91 	 Rec:67621.71 	Time: 1.20
epoch 2450:	pdl:379998.56 	 Rec:67924.45 	Time: 1.33
epoch 2500:	pdl:454418.19 	 Rec:67432.31 	Time: 1.24
epoch 2550:	pdl:385397.00 	 Rec:68374.13 	Time: 1.25
epoch 2600:	pdl:430754.44 	 Rec:68269.16 	Time: 1.25
epoch 2650:	pdl:340286.50 	 Rec:68081.45 	Time: 1.32
epoch 2700:	pdl:428610.09 	 Rec:68085.79 	Time: 1.39
epoch 2750:	pdl:353334.91 	 Rec:68099.84 	Time: 1.41
epoch 2800:	pdl:373078.66 	 Rec:67913.33 	Time: 1.32
epoch 2850:	pdl:401329.28 	 Rec:67887.46 	Time: 1.32
epoch 2900:	pdl:461724.12 	 Rec:67879.00 	Time: 1.27
epoch 2950:	pdl:351168.50 	 Rec:68025.43 	Time: 1.29
epoch 3000:	pdl:341497.09 	 Rec:68059.92 	Time: 1.35
epoch 3050:	pdl:353068.91 	 Rec:67712.92 	Time: 1.37
epoch 3100:	pdl:532448.50 	 Rec:67752.82 	Time: 1.36
epoch 3150:	pdl:454345.59 	 Rec:67874.54 	Time: 1.34
epoch 3200:	pdl:493004.81 	 Rec:67816.28 	Time: 1.29
epoch 3250:	pdl:353508.88 	 Rec:67805.61 	Time: 1.27
epoch 3300:	pdl:394342.94 	 Rec:67746.22 	Time: 1.25
epoch 3350:	pdl:487295.31 	 Rec:67706.42 	Time: 1.34
epoch 3400:	pdl:422603.72 	 Rec:67608.44 	Time: 1.33
epoch 3450:	pdl:471728.47 	 Rec:67589.88 	Time: 1.32
epoch 3500:	pdl:375217.12 	 Rec:67594.51 	Time: 1.25
epoch 3550:	pdl:367880.53 	 Rec:67468.98 	Time: 1.24
epoch 3600:	pdl:357730.06 	 Rec:67589.38 	Time: 1.28
epoch 3650:	pdl:451871.19 	 Rec:67732.40 	Time: 1.32
epoch 3700:	pdl:466838.00 	 Rec:67779.24 	Time: 1.28
epoch 3750:	pdl:362115.56 	 Rec:67808.89 	Time: 1.31
