epoch 0:	style:6.50e-02 	 Rec:2.47e-01 	 Color:5.59e-05 	Time: 0.02
epoch 50:	style:1.75e-02 	 Rec:3.68e-03 	 Color:3.18e-05 	Time: 0.51
epoch 100:	style:1.44e-02 	 Rec:4.39e-04 	 Color:4.27e-05 	Time: 0.50
epoch 150:	style:1.43e-02 	 Rec:3.36e-04 	 Color:3.33e-05 	Time: 0.50
epoch 200:	style:1.24e-02 	 Rec:3.41e-04 	 Color:3.56e-05 	Time: 0.50
epoch 250:	style:1.58e-02 	 Rec:4.80e-04 	 Color:2.12e-05 	Time: 0.50
epoch 300:	style:1.65e-02 	 Rec:3.90e-04 	 Color:2.95e-05 	Time: 0.50
epoch 350:	style:1.68e-02 	 Rec:1.14e-03 	 Color:3.92e-05 	Time: 0.51
epoch 400:	style:1.50e-02 	 Rec:1.95e-04 	 Color:3.64e-05 	Time: 0.51
epoch 450:	style:1.81e-02 	 Rec:2.46e-04 	 Color:4.76e-05 	Time: 0.51
epoch 500:	style:1.55e-02 	 Rec:8.19e-04 	 Color:4.06e-05 	Time: 0.51
epoch 550:	style:1.47e-02 	 Rec:2.43e-04 	 Color:2.85e-05 	Time: 0.51
epoch 600:	style:1.81e-02 	 Rec:6.61e-04 	 Color:2.96e-05 	Time: 0.50
epoch 650:	style:1.55e-02 	 Rec:2.70e-05 	 Color:3.65e-05 	Time: 0.51
epoch 700:	style:1.49e-02 	 Rec:2.94e-04 	 Color:4.98e-05 	Time: 0.50
epoch 750:	style:1.50e-02 	 Rec:3.37e-04 	 Color:3.64e-05 	Time: 0.50
epoch 800:	style:1.44e-02 	 Rec:6.26e-04 	 Color:2.57e-05 	Time: 0.51
epoch 850:	style:1.66e-02 	 Rec:3.58e-04 	 Color:4.04e-05 	Time: 0.51
epoch 900:	style:1.36e-02 	 Rec:7.67e-04 	 Color:2.87e-05 	Time: 0.51
epoch 950:	style:1.55e-02 	 Rec:1.54e-03 	 Color:2.75e-05 	Time: 0.50
epoch 1000:	style:1.80e-02 	 Rec:4.06e-05 	 Color:3.60e-05 	Time: 0.50
epoch 1050:	style:1.44e-02 	 Rec:2.87e-04 	 Color:3.11e-05 	Time: 0.51
epoch 1100:	style:1.71e-02 	 Rec:7.50e-05 	 Color:5.14e-05 	Time: 0.50
epoch 1150:	style:1.47e-02 	 Rec:1.08e-04 	 Color:3.34e-05 	Time: 0.50
epoch 1200:	style:1.84e-02 	 Rec:1.37e-04 	 Color:3.59e-05 	Time: 0.50
epoch 1250:	style:1.57e-02 	 Rec:9.12e-04 	 Color:3.68e-05 	Time: 0.51
epoch 1300:	style:1.56e-02 	 Rec:9.40e-05 	 Color:3.49e-05 	Time: 0.51
epoch 1350:	style:1.64e-02 	 Rec:1.14e-04 	 Color:3.79e-05 	Time: 0.51
epoch 1400:	style:1.64e-02 	 Rec:3.12e-04 	 Color:3.45e-05 	Time: 0.50
epoch 1450:	style:1.70e-02 	 Rec:2.71e-04 	 Color:3.87e-05 	Time: 0.50
epoch 1500:	style:1.70e-02 	 Rec:1.52e-04 	 Color:3.80e-05 	Time: 0.51
epoch 1550:	style:1.59e-02 	 Rec:1.07e-04 	 Color:3.41e-05 	Time: 0.51
epoch 1600:	style:1.58e-02 	 Rec:3.68e-04 	 Color:3.42e-05 	Time: 0.51
epoch 1650:	style:1.75e-02 	 Rec:3.14e-04 	 Color:3.69e-05 	Time: 0.51
epoch 1700:	style:1.71e-02 	 Rec:3.05e-04 	 Color:3.93e-05 	Time: 0.50
epoch 1750:	style:1.69e-02 	 Rec:4.65e-04 	 Color:3.67e-05 	Time: 0.50
epoch 1800:	style:1.68e-02 	 Rec:2.61e-04 	 Color:3.89e-05 	Time: 0.50
epoch 1850:	style:1.61e-02 	 Rec:9.05e-05 	 Color:3.46e-05 	Time: 0.50
epoch 1900:	style:1.81e-02 	 Rec:3.51e-04 	 Color:4.31e-05 	Time: 0.51
epoch 1950:	style:1.63e-02 	 Rec:3.27e-04 	 Color:2.97e-05 	Time: 0.51
epoch 2000:	style:1.70e-02 	 Rec:3.04e-04 	 Color:2.97e-05 	Time: 0.52
epoch 2050:	style:1.84e-02 	 Rec:1.46e-04 	 Color:5.66e-05 	Time: 0.51
epoch 2100:	style:1.85e-02 	 Rec:1.70e-04 	 Color:3.84e-05 	Time: 0.50
epoch 2150:	style:1.88e-02 	 Rec:1.39e-03 	 Color:5.51e-05 	Time: 0.50
epoch 2200:	style:1.87e-02 	 Rec:1.16e-04 	 Color:3.21e-05 	Time: 0.51
epoch 2250:	style:1.86e-02 	 Rec:1.11e-04 	 Color:2.96e-05 	Time: 0.50
epoch 2300:	style:1.70e-02 	 Rec:9.26e-05 	 Color:3.68e-05 	Time: 0.50
epoch 2350:	style:1.83e-02 	 Rec:2.47e-04 	 Color:3.22e-05 	Time: 0.50
epoch 2400:	style:1.57e-02 	 Rec:1.27e-04 	 Color:2.20e-05 	Time: 0.50
epoch 2450:	style:1.68e-02 	 Rec:5.93e-04 	 Color:5.23e-05 	Time: 0.50
epoch 2500:	style:1.84e-02 	 Rec:8.26e-05 	 Color:4.30e-05 	Time: 0.50
epoch 2550:	style:1.86e-02 	 Rec:3.31e-04 	 Color:3.57e-05 	Time: 0.51
epoch 2600:	style:1.75e-02 	 Rec:6.43e-05 	 Color:2.91e-05 	Time: 0.51
epoch 2650:	style:1.56e-02 	 Rec:2.09e-04 	 Color:3.23e-05 	Time: 0.51
epoch 2700:	style:1.86e-02 	 Rec:7.92e-04 	 Color:3.78e-05 	Time: 0.51
epoch 2750:	style:1.89e-02 	 Rec:1.37e-04 	 Color:4.41e-05 	Time: 0.51
epoch 2800:	style:1.91e-02 	 Rec:3.31e-05 	 Color:3.76e-05 	Time: 0.51
epoch 2850:	style:1.63e-02 	 Rec:1.25e-04 	 Color:2.78e-05 	Time: 0.51
epoch 2900:	style:1.94e-02 	 Rec:1.85e-04 	 Color:4.69e-05 	Time: 0.51
epoch 2950:	style:1.95e-02 	 Rec:1.34e-04 	 Color:4.12e-05 	Time: 0.51
epoch 3000:	style:1.63e-02 	 Rec:1.10e-04 	 Color:2.56e-05 	Time: 0.51
epoch 3050:	style:1.72e-02 	 Rec:1.52e-04 	 Color:4.04e-05 	Time: 0.51
epoch 3100:	style:1.80e-02 	 Rec:1.29e-04 	 Color:2.95e-05 	Time: 0.50
epoch 3150:	style:1.85e-02 	 Rec:2.03e-04 	 Color:5.39e-05 	Time: 0.50
epoch 3200:	style:1.82e-02 	 Rec:1.79e-04 	 Color:3.73e-05 	Time: 0.51
epoch 3250:	style:1.96e-02 	 Rec:1.24e-04 	 Color:5.85e-05 	Time: 0.51
epoch 3300:	style:1.78e-02 	 Rec:2.64e-04 	 Color:3.29e-05 	Time: 0.51
epoch 3350:	style:2.04e-02 	 Rec:9.04e-05 	 Color:2.71e-05 	Time: 0.51
epoch 3400:	style:2.00e-02 	 Rec:9.27e-04 	 Color:3.97e-05 	Time: 0.49
epoch 3450:	style:1.33e-02 	 Rec:6.70e-03 	 Color:1.96e-05 	Time: 0.46
epoch 3500:	style:9.64e-03 	 Rec:2.42e-03 	 Color:3.64e-05 	Time: 0.41
epoch 3550:	style:1.23e-02 	 Rec:8.86e-04 	 Color:3.81e-05 	Time: 0.46
epoch 3600:	style:1.14e-02 	 Rec:4.84e-04 	 Color:1.67e-05 	Time: 0.43
epoch 3650:	style:1.19e-02 	 Rec:4.91e-04 	 Color:3.51e-05 	Time: 0.44
epoch 3700:	style:1.21e-02 	 Rec:3.29e-04 	 Color:4.49e-05 	Time: 0.42
epoch 3750:	style:1.46e-02 	 Rec:1.22e-04 	 Color:3.10e-05 	Time: 0.50
epoch 3800:	style:1.15e-02 	 Rec:1.68e-04 	 Color:3.51e-05 	Time: 0.45
epoch 3850:	style:1.17e-02 	 Rec:1.45e-04 	 Color:3.76e-05 	Time: 0.45
epoch 3900:	style:1.35e-02 	 Rec:9.66e-05 	 Color:3.05e-05 	Time: 0.44
epoch 3950:	style:1.19e-02 	 Rec:2.45e-04 	 Color:3.16e-05 	Time: 0.48
epoch 4000:	style:1.31e-02 	 Rec:2.45e-04 	 Color:5.30e-05 	Time: 0.50
epoch 4050:	style:1.20e-02 	 Rec:1.28e-04 	 Color:2.61e-05 	Time: 0.52
epoch 4100:	style:1.05e-02 	 Rec:7.37e-05 	 Color:3.11e-05 	Time: 0.50
epoch 4150:	style:1.21e-02 	 Rec:7.76e-05 	 Color:3.49e-05 	Time: 0.48
epoch 4200:	style:1.32e-02 	 Rec:3.91e-04 	 Color:4.59e-05 	Time: 0.46
epoch 4250:	style:1.35e-02 	 Rec:6.68e-05 	 Color:2.44e-05 	Time: 0.51
epoch 4300:	style:1.44e-02 	 Rec:3.18e-04 	 Color:3.26e-05 	Time: 0.52
epoch 4350:	style:1.17e-02 	 Rec:5.64e-05 	 Color:3.09e-05 	Time: 0.53
epoch 4400:	style:1.13e-02 	 Rec:1.40e-04 	 Color:3.18e-05 	Time: 0.53
epoch 4450:	style:1.13e-02 	 Rec:9.94e-05 	 Color:3.60e-05 	Time: 0.54
epoch 4500:	style:1.20e-02 	 Rec:2.97e-04 	 Color:3.40e-05 	Time: 0.53
epoch 4550:	style:1.36e-02 	 Rec:1.74e-04 	 Color:5.09e-05 	Time: 0.52
epoch 4600:	style:1.21e-02 	 Rec:8.80e-05 	 Color:2.76e-05 	Time: 0.50
epoch 4650:	style:1.25e-02 	 Rec:1.09e-04 	 Color:2.61e-05 	Time: 0.55
