epoch 0:	pdl:182024.30 	 Rec:739695.25 	Time: 0.01
epoch 50:	pdl:71876.85 	 Rec:28711.60 	Time: 0.49
epoch 100:	pdl:64110.93 	 Rec:15624.88 	Time: 0.50
epoch 150:	pdl:62216.06 	 Rec:8800.58 	Time: 0.50
epoch 200:	pdl:57462.43 	 Rec:9080.62 	Time: 0.51
epoch 250:	pdl:60327.33 	 Rec:14310.30 	Time: 0.51
epoch 300:	pdl:60095.17 	 Rec:5982.49 	Time: 0.50
epoch 350:	pdl:57021.53 	 Rec:5964.29 	Time: 0.50
epoch 400:	pdl:55190.10 	 Rec:5706.39 	Time: 0.50
epoch 450:	pdl:59061.08 	 Rec:6837.67 	Time: 0.49
epoch 500:	pdl:56305.03 	 Rec:5074.64 	Time: 0.50
epoch 550:	pdl:51783.43 	 Rec:5308.79 	Time: 0.49
epoch 600:	pdl:57395.26 	 Rec:4892.90 	Time: 0.48
epoch 650:	pdl:53712.06 	 Rec:839.57 	Time: 0.50
epoch 700:	pdl:49794.93 	 Rec:738.81 	Time: 0.38
epoch 750:	pdl:50884.20 	 Rec:721.19 	Time: 0.49
epoch 800:	pdl:49994.88 	 Rec:823.35 	Time: 0.49
epoch 850:	pdl:52570.77 	 Rec:699.51 	Time: 0.49
epoch 900:	pdl:53057.10 	 Rec:658.94 	Time: 0.49
epoch 950:	pdl:57565.49 	 Rec:670.98 	Time: 0.47
epoch 1000:	pdl:52416.10 	 Rec:687.38 	Time: 0.47
epoch 1050:	pdl:53884.90 	 Rec:595.47 	Time: 0.49
epoch 1100:	pdl:51835.68 	 Rec:637.58 	Time: 0.50
epoch 1150:	pdl:52675.80 	 Rec:719.33 	Time: 0.48
epoch 1200:	pdl:50798.87 	 Rec:736.81 	Time: 0.50
epoch 1250:	pdl:48846.70 	 Rec:620.26 	Time: 0.52
epoch 1300:	pdl:51432.04 	 Rec:709.35 	Time: 0.49
epoch 1350:	pdl:51415.43 	 Rec:607.06 	Time: 0.49
epoch 1400:	pdl:49002.68 	 Rec:618.60 	Time: 0.50
epoch 1450:	pdl:50547.35 	 Rec:721.38 	Time: 0.49
epoch 1500:	pdl:51885.77 	 Rec:602.65 	Time: 0.50
epoch 1550:	pdl:49363.69 	 Rec:368.65 	Time: 0.50
epoch 1600:	pdl:49369.35 	 Rec:326.22 	Time: 0.49
epoch 1650:	pdl:49116.01 	 Rec:308.91 	Time: 0.50
epoch 1700:	pdl:51002.89 	 Rec:318.14 	Time: 0.50
epoch 1750:	pdl:49315.50 	 Rec:299.29 	Time: 0.49
epoch 1800:	pdl:47074.08 	 Rec:298.49 	Time: 0.49
epoch 1850:	pdl:49654.72 	 Rec:286.27 	Time: 0.46
epoch 1900:	pdl:50709.10 	 Rec:299.32 	Time: 0.50
epoch 1950:	pdl:50807.26 	 Rec:279.97 	Time: 0.52
epoch 2000:	pdl:49881.91 	 Rec:283.24 	Time: 0.50
epoch 2050:	pdl:54539.05 	 Rec:276.33 	Time: 0.50
epoch 2100:	pdl:47829.68 	 Rec:293.13 	Time: 0.50
epoch 2150:	pdl:50792.95 	 Rec:293.76 	Time: 0.50
epoch 2200:	pdl:49678.70 	 Rec:271.83 	Time: 0.52
epoch 2250:	pdl:50701.54 	 Rec:283.70 	Time: 0.45
epoch 2300:	pdl:49450.96 	 Rec:283.82 	Time: 0.51
epoch 2350:	pdl:48674.86 	 Rec:253.98 	Time: 0.50
epoch 2400:	pdl:48035.84 	 Rec:268.91 	Time: 0.49
epoch 2450:	pdl:49082.68 	 Rec:263.12 	Time: 0.50
epoch 2500:	pdl:47571.60 	 Rec:268.15 	Time: 0.50
epoch 2550:	pdl:50300.49 	 Rec:301.54 	Time: 0.50
epoch 2600:	pdl:50385.86 	 Rec:280.08 	Time: 0.50
epoch 2650:	pdl:49185.27 	 Rec:252.78 	Time: 0.49
epoch 2700:	pdl:48767.72 	 Rec:246.69 	Time: 0.50
epoch 2750:	pdl:47312.37 	 Rec:239.77 	Time: 0.49
epoch 2800:	pdl:51078.19 	 Rec:238.29 	Time: 0.50
epoch 2850:	pdl:44635.93 	 Rec:233.17 	Time: 0.51
epoch 2900:	pdl:49366.59 	 Rec:232.52 	Time: 0.51
epoch 2950:	pdl:49240.44 	 Rec:232.61 	Time: 0.50
epoch 3000:	pdl:51849.55 	 Rec:230.86 	Time: 0.49
epoch 3050:	pdl:49571.74 	 Rec:231.70 	Time: 0.49
epoch 3100:	pdl:48886.34 	 Rec:229.10 	Time: 0.50
epoch 3150:	pdl:49893.44 	 Rec:226.36 	Time: 0.49
epoch 3200:	pdl:48746.39 	 Rec:229.87 	Time: 0.49
epoch 3250:	pdl:51403.60 	 Rec:228.93 	Time: 0.50
epoch 3300:	pdl:51727.55 	 Rec:226.43 	Time: 0.48
epoch 3350:	pdl:51407.44 	 Rec:224.65 	Time: 0.49
epoch 3400:	pdl:49272.78 	 Rec:222.60 	Time: 0.48
epoch 3450:	pdl:48076.72 	 Rec:225.48 	Time: 0.42
epoch 3500:	pdl:51072.81 	 Rec:224.91 	Time: 0.50
epoch 3550:	pdl:47885.84 	 Rec:225.06 	Time: 0.51
epoch 3600:	pdl:51232.53 	 Rec:224.26 	Time: 0.49
epoch 3650:	pdl:50599.22 	 Rec:224.01 	Time: 0.50
epoch 3700:	pdl:50673.50 	 Rec:225.44 	Time: 0.50
epoch 3750:	pdl:50324.86 	 Rec:223.21 	Time: 0.50
epoch 3800:	pdl:51200.07 	 Rec:222.50 	Time: 0.50
epoch 3850:	pdl:47549.25 	 Rec:222.09 	Time: 0.48
epoch 3900:	pdl:49828.88 	 Rec:220.06 	Time: 0.50
epoch 3950:	pdl:47875.64 	 Rec:218.33 	Time: 0.49
epoch 4000:	pdl:48858.80 	 Rec:219.09 	Time: 0.51
epoch 4050:	pdl:49774.89 	 Rec:220.06 	Time: 0.50
epoch 4100:	pdl:48711.60 	 Rec:217.06 	Time: 0.50
epoch 4150:	pdl:48543.39 	 Rec:216.33 	Time: 0.47
epoch 4200:	pdl:49052.85 	 Rec:218.94 	Time: 0.50
epoch 4250:	pdl:51571.70 	 Rec:218.63 	Time: 0.50
epoch 4300:	pdl:49279.39 	 Rec:219.10 	Time: 0.47
epoch 4350:	pdl:53796.44 	 Rec:216.89 	Time: 0.48
epoch 4400:	pdl:49077.67 	 Rec:216.69 	Time: 0.48
epoch 4450:	pdl:48131.09 	 Rec:215.74 	Time: 0.50
epoch 4500:	pdl:49497.27 	 Rec:214.84 	Time: 0.50
epoch 4550:	pdl:51181.46 	 Rec:219.94 	Time: 0.44
epoch 4600:	pdl:50294.66 	 Rec:215.86 	Time: 0.51
epoch 4650:	pdl:48721.83 	 Rec:214.35 	Time: 0.49
epoch 4700:	pdl:52776.41 	 Rec:213.36 	Time: 0.48
epoch 4750:	pdl:50867.12 	 Rec:212.56 	Time: 0.46
epoch 4800:	pdl:48411.16 	 Rec:214.48 	Time: 0.46
epoch 4850:	pdl:48119.12 	 Rec:216.03 	Time: 0.51
epoch 4900:	pdl:53118.10 	 Rec:214.91 	Time: 0.48
epoch 4950:	pdl:51376.09 	 Rec:212.59 	Time: 0.49
epoch 5000:	pdl:49472.56 	 Rec:215.17 	Time: 0.49
epoch 5050:	pdl:47530.32 	 Rec:214.51 	Time: 0.50
epoch 5100:	pdl:51070.37 	 Rec:214.31 	Time: 0.50
epoch 5150:	pdl:48072.90 	 Rec:214.63 	Time: 0.50
epoch 5200:	pdl:49462.25 	 Rec:211.30 	Time: 0.50
epoch 5250:	pdl:55631.16 	 Rec:212.50 	Time: 0.50
epoch 5300:	pdl:51809.70 	 Rec:211.97 	Time: 0.50
epoch 5350:	pdl:48748.12 	 Rec:209.98 	Time: 0.49
epoch 5400:	pdl:50203.60 	 Rec:211.61 	Time: 0.47
epoch 5450:	pdl:48110.66 	 Rec:211.70 	Time: 0.49
epoch 5500:	pdl:49992.46 	 Rec:208.72 	Time: 0.47
epoch 5550:	pdl:53101.05 	 Rec:209.67 	Time: 0.49
epoch 5600:	pdl:49343.58 	 Rec:208.46 	Time: 0.49
epoch 5650:	pdl:46730.65 	 Rec:210.66 	Time: 0.49
epoch 5700:	pdl:48328.18 	 Rec:208.77 	Time: 0.50
epoch 5750:	pdl:49574.38 	 Rec:209.76 	Time: 0.51
epoch 5800:	pdl:53962.71 	 Rec:208.56 	Time: 0.50
epoch 5850:	pdl:51512.34 	 Rec:208.25 	Time: 0.49
epoch 5900:	pdl:46921.00 	 Rec:207.30 	Time: 0.49
epoch 5950:	pdl:45634.84 	 Rec:205.76 	Time: 0.50
