epoch 0:	pdl:1.09e+00 	 Rec:1.09e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:7.13e-01 	 Rec:6.77e-02 	 Color:0.00e+00 	Time: 0.54
epoch 100:	pdl:6.33e-01 	 Rec:5.05e-02 	 Color:0.00e+00 	Time: 0.54
epoch 150:	pdl:6.44e-01 	 Rec:4.58e-02 	 Color:0.00e+00 	Time: 0.54
epoch 200:	pdl:6.45e-01 	 Rec:3.04e-02 	 Color:0.00e+00 	Time: 0.54
epoch 250:	pdl:5.96e-01 	 Rec:2.39e-02 	 Color:0.00e+00 	Time: 0.54
epoch 300:	pdl:6.36e-01 	 Rec:2.20e-02 	 Color:0.00e+00 	Time: 0.54
epoch 350:	pdl:6.73e-01 	 Rec:2.66e-02 	 Color:0.00e+00 	Time: 0.54
epoch 400:	pdl:5.95e-01 	 Rec:1.64e-02 	 Color:0.00e+00 	Time: 0.54
epoch 450:	pdl:6.39e-01 	 Rec:1.73e-02 	 Color:0.00e+00 	Time: 0.54
epoch 500:	pdl:5.64e-01 	 Rec:1.22e-02 	 Color:0.00e+00 	Time: 0.54
epoch 550:	pdl:6.43e-01 	 Rec:1.30e-02 	 Color:0.00e+00 	Time: 0.54
epoch 600:	pdl:5.43e-01 	 Rec:8.29e-03 	 Color:0.00e+00 	Time: 0.54
epoch 650:	pdl:6.89e-01 	 Rec:9.84e-03 	 Color:0.00e+00 	Time: 0.54
epoch 700:	pdl:6.27e-01 	 Rec:9.01e-03 	 Color:0.00e+00 	Time: 0.54
epoch 750:	pdl:6.37e-01 	 Rec:9.58e-03 	 Color:0.00e+00 	Time: 0.54
epoch 800:	pdl:5.50e-01 	 Rec:7.48e-03 	 Color:0.00e+00 	Time: 0.54
epoch 850:	pdl:5.72e-01 	 Rec:9.21e-03 	 Color:0.00e+00 	Time: 0.54
epoch 900:	pdl:6.46e-01 	 Rec:5.56e-03 	 Color:0.00e+00 	Time: 0.54
epoch 950:	pdl:5.75e-01 	 Rec:6.35e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1000:	pdl:5.80e-01 	 Rec:7.12e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1050:	pdl:6.02e-01 	 Rec:6.25e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1100:	pdl:6.16e-01 	 Rec:7.23e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1150:	pdl:5.98e-01 	 Rec:5.96e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1200:	pdl:6.43e-01 	 Rec:4.76e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1250:	pdl:5.91e-01 	 Rec:4.96e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1300:	pdl:5.76e-01 	 Rec:7.09e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1350:	pdl:6.42e-01 	 Rec:7.98e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1400:	pdl:6.04e-01 	 Rec:5.14e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1450:	pdl:6.12e-01 	 Rec:7.62e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1500:	pdl:6.12e-01 	 Rec:4.37e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1550:	pdl:5.81e-01 	 Rec:3.55e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1600:	pdl:5.72e-01 	 Rec:5.28e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1650:	pdl:6.06e-01 	 Rec:4.00e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1700:	pdl:6.57e-01 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1750:	pdl:6.04e-01 	 Rec:3.06e-03 	 Color:0.00e+00 	Time: 0.54
