epoch 0:	gram:4.97e-02 	 Rec:5.16e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:1.39e-02 	 Rec:3.21e-03 	 Color:0.00e+00 	Time: 0.68
epoch 100:	gram:1.54e-02 	 Rec:2.52e-03 	 Color:0.00e+00 	Time: 0.60
epoch 150:	gram:1.06e-02 	 Rec:1.98e-03 	 Color:0.00e+00 	Time: 0.55
epoch 200:	gram:1.12e-02 	 Rec:1.74e-03 	 Color:0.00e+00 	Time: 0.58
epoch 250:	gram:1.40e-02 	 Rec:1.79e-03 	 Color:0.00e+00 	Time: 0.55
epoch 300:	gram:1.20e-02 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 0.56
epoch 350:	gram:1.31e-02 	 Rec:1.43e-03 	 Color:0.00e+00 	Time: 0.55
epoch 400:	gram:1.44e-02 	 Rec:1.59e-03 	 Color:0.00e+00 	Time: 0.55
epoch 450:	gram:1.81e-02 	 Rec:1.60e-03 	 Color:0.00e+00 	Time: 0.55
epoch 500:	gram:1.56e-02 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.55
epoch 550:	gram:1.23e-02 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.55
epoch 600:	gram:1.59e-02 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 0.58
epoch 650:	gram:1.47e-02 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 0.55
epoch 700:	gram:1.41e-02 	 Rec:9.95e-04 	 Color:0.00e+00 	Time: 0.55
epoch 750:	gram:1.23e-02 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 0.55
epoch 800:	gram:1.25e-02 	 Rec:1.32e-03 	 Color:0.00e+00 	Time: 0.58
epoch 850:	gram:1.51e-02 	 Rec:8.65e-04 	 Color:0.00e+00 	Time: 0.56
epoch 900:	gram:1.26e-02 	 Rec:9.97e-04 	 Color:0.00e+00 	Time: 0.55
epoch 950:	gram:1.10e-02 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.58
epoch 1000:	gram:1.15e-02 	 Rec:9.04e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1050:	gram:1.01e-02 	 Rec:8.41e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1100:	gram:1.13e-02 	 Rec:9.21e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1150:	gram:1.04e-02 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.58
epoch 1200:	gram:9.29e-03 	 Rec:8.67e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1250:	gram:9.79e-03 	 Rec:8.89e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1300:	gram:1.11e-02 	 Rec:8.65e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1350:	gram:1.30e-02 	 Rec:8.76e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1400:	gram:1.11e-02 	 Rec:7.76e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1450:	gram:1.28e-02 	 Rec:7.29e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1500:	gram:1.19e-02 	 Rec:9.21e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1550:	gram:9.81e-03 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1600:	gram:1.17e-02 	 Rec:7.66e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1650:	gram:1.11e-02 	 Rec:7.73e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1700:	gram:1.27e-02 	 Rec:5.91e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1750:	gram:1.05e-02 	 Rec:6.57e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1800:	gram:8.55e-03 	 Rec:6.75e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1850:	gram:1.22e-02 	 Rec:9.31e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1900:	gram:9.96e-03 	 Rec:6.53e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1950:	gram:1.14e-02 	 Rec:8.31e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2000:	gram:1.18e-02 	 Rec:7.90e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2050:	gram:1.23e-02 	 Rec:5.22e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2100:	gram:1.11e-02 	 Rec:6.14e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2150:	gram:8.37e-03 	 Rec:6.04e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2200:	gram:1.37e-02 	 Rec:6.58e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2250:	gram:1.23e-02 	 Rec:6.46e-04 	 Color:0.00e+00 	Time: 0.54
epoch 2300:	gram:9.72e-03 	 Rec:6.24e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2350:	gram:1.10e-02 	 Rec:7.03e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2400:	gram:1.32e-02 	 Rec:7.80e-04 	 Color:0.00e+00 	Time: 0.54
epoch 2450:	gram:1.07e-02 	 Rec:6.12e-04 	 Color:0.00e+00 	Time: 0.55
