epoch 0:	pdl:1.60e+00 	 Rec:6.67e-02 	 Color:1.87e-01 	Time: 0.01
epoch 50:	pdl:6.85e-01 	 Rec:5.47e-03 	 Color:9.67e-02 	Time: 0.92
epoch 100:	pdl:8.61e-01 	 Rec:5.21e-03 	 Color:9.00e-02 	Time: 0.91
epoch 150:	pdl:6.30e-01 	 Rec:4.98e-03 	 Color:9.02e-02 	Time: 0.91
epoch 200:	pdl:6.30e-01 	 Rec:4.87e-03 	 Color:8.86e-02 	Time: 0.89
epoch 250:	pdl:5.98e-01 	 Rec:4.82e-03 	 Color:9.00e-02 	Time: 0.97
epoch 300:	pdl:7.15e-01 	 Rec:4.90e-03 	 Color:9.30e-02 	Time: 0.89
epoch 350:	pdl:5.91e-01 	 Rec:4.41e-03 	 Color:8.51e-02 	Time: 0.90
epoch 400:	pdl:5.86e-01 	 Rec:4.48e-03 	 Color:8.06e-02 	Time: 0.93
epoch 450:	pdl:6.43e-01 	 Rec:4.71e-03 	 Color:8.55e-02 	Time: 0.93
epoch 500:	pdl:6.04e-01 	 Rec:4.36e-03 	 Color:8.81e-02 	Time: 0.91
epoch 550:	pdl:7.00e-01 	 Rec:3.79e-03 	 Color:8.22e-02 	Time: 0.91
epoch 600:	pdl:6.73e-01 	 Rec:4.30e-03 	 Color:7.82e-02 	Time: 0.91
epoch 650:	pdl:6.20e-01 	 Rec:4.00e-03 	 Color:9.59e-02 	Time: 0.89
epoch 700:	pdl:6.76e-01 	 Rec:4.01e-03 	 Color:8.58e-02 	Time: 0.92
epoch 750:	pdl:6.02e-01 	 Rec:4.57e-03 	 Color:8.15e-02 	Time: 0.89
epoch 800:	pdl:5.78e-01 	 Rec:3.86e-03 	 Color:8.37e-02 	Time: 0.91
epoch 850:	pdl:7.16e-01 	 Rec:3.74e-03 	 Color:9.42e-02 	Time: 0.93
epoch 900:	pdl:6.20e-01 	 Rec:4.04e-03 	 Color:8.54e-02 	Time: 0.92
epoch 950:	pdl:6.09e-01 	 Rec:3.51e-03 	 Color:8.89e-02 	Time: 0.91
epoch 1000:	pdl:5.90e-01 	 Rec:3.83e-03 	 Color:7.85e-02 	Time: 0.90
epoch 1050:	pdl:5.55e-01 	 Rec:3.83e-03 	 Color:7.93e-02 	Time: 0.94
epoch 1100:	pdl:6.33e-01 	 Rec:3.45e-03 	 Color:8.05e-02 	Time: 0.90
epoch 1150:	pdl:5.95e-01 	 Rec:3.66e-03 	 Color:8.28e-02 	Time: 0.89
epoch 1200:	pdl:7.53e-01 	 Rec:3.23e-03 	 Color:7.71e-02 	Time: 0.91
epoch 1250:	pdl:6.03e-01 	 Rec:3.64e-03 	 Color:8.04e-02 	Time: 0.92
