epoch 0:	gram:2.96e-02 	 Rec:5.52e-02 	 Color:1.21e-06 	Time: 0.01
epoch 50:	gram:2.87e-03 	 Rec:3.91e-03 	 Color:7.64e-07 	Time: 0.73
epoch 100:	gram:2.87e-03 	 Rec:3.14e-03 	 Color:7.14e-07 	Time: 0.66
epoch 150:	gram:2.40e-03 	 Rec:2.68e-03 	 Color:9.61e-07 	Time: 0.61
epoch 200:	gram:1.98e-03 	 Rec:2.46e-03 	 Color:8.52e-07 	Time: 0.63
epoch 250:	gram:2.55e-03 	 Rec:2.19e-03 	 Color:7.74e-07 	Time: 0.60
epoch 300:	gram:2.36e-03 	 Rec:2.13e-03 	 Color:1.05e-06 	Time: 0.62
epoch 350:	gram:2.32e-03 	 Rec:1.94e-03 	 Color:8.07e-07 	Time: 0.63
epoch 400:	gram:1.86e-03 	 Rec:1.67e-03 	 Color:8.64e-07 	Time: 0.62
epoch 450:	gram:2.27e-03 	 Rec:1.69e-03 	 Color:9.32e-07 	Time: 0.60
epoch 500:	gram:1.94e-03 	 Rec:1.45e-03 	 Color:7.87e-07 	Time: 0.60
epoch 550:	gram:2.66e-03 	 Rec:1.43e-03 	 Color:9.83e-07 	Time: 0.60
epoch 600:	gram:2.70e-03 	 Rec:1.34e-03 	 Color:9.77e-07 	Time: 0.60
epoch 650:	gram:3.18e-03 	 Rec:1.18e-03 	 Color:9.62e-07 	Time: 0.60
epoch 700:	gram:2.16e-03 	 Rec:1.14e-03 	 Color:8.32e-07 	Time: 0.60
epoch 750:	gram:2.11e-03 	 Rec:1.22e-03 	 Color:8.09e-07 	Time: 0.63
epoch 800:	gram:2.01e-03 	 Rec:1.14e-03 	 Color:8.67e-07 	Time: 0.63
epoch 850:	gram:1.83e-03 	 Rec:9.40e-04 	 Color:9.45e-07 	Time: 0.65
epoch 900:	gram:1.85e-03 	 Rec:1.11e-03 	 Color:7.36e-07 	Time: 0.61
epoch 950:	gram:2.06e-03 	 Rec:8.73e-04 	 Color:9.66e-07 	Time: 0.60
epoch 1000:	gram:1.97e-03 	 Rec:7.89e-04 	 Color:8.78e-07 	Time: 0.63
epoch 1050:	gram:3.60e-03 	 Rec:8.78e-04 	 Color:1.05e-06 	Time: 0.63
epoch 1100:	gram:2.28e-03 	 Rec:7.09e-04 	 Color:8.29e-07 	Time: 0.64
epoch 1150:	gram:1.77e-03 	 Rec:6.65e-04 	 Color:9.48e-07 	Time: 0.62
epoch 1200:	gram:1.82e-03 	 Rec:6.91e-04 	 Color:9.30e-07 	Time: 0.61
epoch 1250:	gram:2.00e-03 	 Rec:7.05e-04 	 Color:9.52e-07 	Time: 0.61
epoch 1300:	gram:2.22e-03 	 Rec:6.58e-04 	 Color:9.99e-07 	Time: 0.61
epoch 1350:	gram:2.99e-03 	 Rec:6.29e-04 	 Color:7.72e-07 	Time: 0.65
epoch 1400:	gram:2.92e-03 	 Rec:5.85e-04 	 Color:1.09e-06 	Time: 0.60
epoch 1450:	gram:1.69e-03 	 Rec:4.84e-04 	 Color:9.63e-07 	Time: 0.63
epoch 1500:	gram:2.21e-03 	 Rec:5.24e-04 	 Color:9.50e-07 	Time: 0.61
epoch 1550:	gram:1.89e-03 	 Rec:5.35e-04 	 Color:7.94e-07 	Time: 0.63
epoch 1600:	gram:2.33e-03 	 Rec:4.49e-04 	 Color:9.74e-07 	Time: 0.60
epoch 1650:	gram:1.75e-03 	 Rec:4.62e-04 	 Color:1.01e-06 	Time: 0.63
epoch 1700:	gram:1.77e-03 	 Rec:4.21e-04 	 Color:8.11e-07 	Time: 0.62
epoch 1750:	gram:1.79e-03 	 Rec:5.48e-04 	 Color:8.47e-07 	Time: 0.62
epoch 1800:	gram:1.86e-03 	 Rec:5.00e-04 	 Color:9.77e-07 	Time: 0.63
epoch 1850:	gram:2.07e-03 	 Rec:4.02e-04 	 Color:7.86e-07 	Time: 0.60
epoch 1900:	gram:1.73e-03 	 Rec:4.53e-04 	 Color:8.73e-07 	Time: 0.59
epoch 1950:	gram:1.61e-03 	 Rec:4.06e-04 	 Color:1.08e-06 	Time: 0.60
epoch 2000:	gram:1.61e-03 	 Rec:4.05e-04 	 Color:9.35e-07 	Time: 0.60
epoch 2050:	gram:1.76e-03 	 Rec:4.15e-04 	 Color:7.77e-07 	Time: 0.60
epoch 2100:	gram:1.78e-03 	 Rec:4.03e-04 	 Color:7.42e-07 	Time: 0.62
epoch 2150:	gram:1.99e-03 	 Rec:3.83e-04 	 Color:9.38e-07 	Time: 0.60
epoch 2200:	gram:1.87e-03 	 Rec:3.41e-04 	 Color:8.49e-07 	Time: 0.59
epoch 2250:	gram:2.35e-03 	 Rec:3.34e-04 	 Color:8.61e-07 	Time: 0.59
epoch 2300:	gram:1.63e-03 	 Rec:3.37e-04 	 Color:1.08e-06 	Time: 0.60
epoch 2350:	gram:1.75e-03 	 Rec:2.88e-04 	 Color:9.98e-07 	Time: 0.62
epoch 2400:	gram:2.47e-03 	 Rec:2.96e-04 	 Color:7.95e-07 	Time: 0.59
epoch 2450:	gram:2.07e-03 	 Rec:4.23e-04 	 Color:7.46e-07 	Time: 0.59
epoch 2500:	gram:2.31e-03 	 Rec:2.97e-04 	 Color:7.48e-07 	Time: 0.62
epoch 2550:	gram:1.52e-03 	 Rec:2.56e-04 	 Color:8.98e-07 	Time: 0.59
epoch 2600:	gram:1.83e-03 	 Rec:2.70e-04 	 Color:7.88e-07 	Time: 0.60
epoch 2650:	gram:1.52e-03 	 Rec:2.60e-04 	 Color:9.29e-07 	Time: 0.68
epoch 2700:	gram:2.01e-03 	 Rec:2.53e-04 	 Color:9.37e-07 	Time: 0.60
epoch 2750:	gram:2.04e-03 	 Rec:3.22e-04 	 Color:9.33e-07 	Time: 0.63
epoch 2800:	gram:2.65e-03 	 Rec:2.37e-04 	 Color:7.50e-07 	Time: 0.62
epoch 2850:	gram:1.70e-03 	 Rec:2.69e-04 	 Color:7.91e-07 	Time: 0.60
epoch 2900:	gram:2.20e-03 	 Rec:3.09e-04 	 Color:7.77e-07 	Time: 0.59
epoch 2950:	gram:1.85e-03 	 Rec:3.66e-04 	 Color:8.99e-07 	Time: 0.59
epoch 3000:	gram:2.25e-03 	 Rec:2.83e-04 	 Color:8.74e-07 	Time: 0.61
epoch 3050:	gram:1.78e-03 	 Rec:2.41e-04 	 Color:9.45e-07 	Time: 0.60
epoch 3100:	gram:1.50e-03 	 Rec:2.44e-04 	 Color:9.21e-07 	Time: 0.62
epoch 3150:	gram:1.60e-03 	 Rec:2.37e-04 	 Color:1.02e-06 	Time: 0.62
epoch 3200:	gram:1.75e-03 	 Rec:3.03e-04 	 Color:1.03e-06 	Time: 0.59
epoch 3250:	gram:1.68e-03 	 Rec:2.44e-04 	 Color:9.17e-07 	Time: 0.59
epoch 3300:	gram:1.78e-03 	 Rec:2.00e-04 	 Color:8.36e-07 	Time: 0.59
epoch 3350:	gram:1.92e-03 	 Rec:2.42e-04 	 Color:7.27e-07 	Time: 0.58
epoch 3400:	gram:2.39e-03 	 Rec:1.80e-04 	 Color:9.59e-07 	Time: 0.59
epoch 3450:	gram:1.80e-03 	 Rec:2.63e-04 	 Color:9.74e-07 	Time: 0.59
epoch 3500:	gram:2.20e-03 	 Rec:2.03e-04 	 Color:7.97e-07 	Time: 0.59
epoch 3550:	gram:1.98e-03 	 Rec:2.05e-04 	 Color:9.95e-07 	Time: 0.59
epoch 3600:	gram:1.54e-03 	 Rec:2.26e-04 	 Color:8.36e-07 	Time: 0.59
epoch 3650:	gram:1.81e-03 	 Rec:2.02e-04 	 Color:8.54e-07 	Time: 0.59
epoch 3700:	gram:1.69e-03 	 Rec:2.19e-04 	 Color:9.65e-07 	Time: 0.59
epoch 3750:	gram:1.74e-03 	 Rec:1.90e-04 	 Color:8.78e-07 	Time: 0.59
epoch 3800:	gram:1.86e-03 	 Rec:1.65e-04 	 Color:8.82e-07 	Time: 0.59
epoch 3850:	gram:1.58e-03 	 Rec:1.81e-04 	 Color:7.95e-07 	Time: 0.62
epoch 3900:	gram:2.01e-03 	 Rec:2.76e-04 	 Color:9.41e-07 	Time: 0.62
epoch 3950:	gram:1.91e-03 	 Rec:1.89e-04 	 Color:9.30e-07 	Time: 0.66
epoch 4000:	gram:1.52e-03 	 Rec:1.93e-04 	 Color:8.64e-07 	Time: 0.59
epoch 4050:	gram:1.57e-03 	 Rec:2.26e-04 	 Color:9.84e-07 	Time: 0.62
epoch 4100:	gram:1.92e-03 	 Rec:1.76e-04 	 Color:1.01e-06 	Time: 0.60
epoch 4150:	gram:1.78e-03 	 Rec:3.18e-04 	 Color:9.27e-07 	Time: 0.59
epoch 4200:	gram:1.45e-03 	 Rec:1.59e-04 	 Color:8.18e-07 	Time: 0.63
epoch 4250:	gram:1.70e-03 	 Rec:1.60e-04 	 Color:7.06e-07 	Time: 0.61
epoch 4300:	gram:1.66e-03 	 Rec:1.47e-04 	 Color:9.06e-07 	Time: 0.61
epoch 4350:	gram:1.56e-03 	 Rec:2.08e-04 	 Color:8.56e-07 	Time: 0.60
epoch 4400:	gram:1.74e-03 	 Rec:1.82e-04 	 Color:8.81e-07 	Time: 0.59
epoch 4450:	gram:2.05e-03 	 Rec:1.38e-04 	 Color:9.77e-07 	Time: 0.59
epoch 4500:	gram:1.83e-03 	 Rec:2.23e-04 	 Color:8.12e-07 	Time: 0.59
epoch 4550:	gram:1.62e-03 	 Rec:1.77e-04 	 Color:8.81e-07 	Time: 0.58
epoch 4600:	gram:1.73e-03 	 Rec:1.84e-04 	 Color:8.42e-07 	Time: 0.57
epoch 4650:	gram:1.64e-03 	 Rec:1.41e-04 	 Color:7.34e-07 	Time: 0.60
epoch 4700:	gram:2.22e-03 	 Rec:2.20e-04 	 Color:8.97e-07 	Time: 0.58
epoch 4750:	gram:1.79e-03 	 Rec:1.46e-04 	 Color:9.41e-07 	Time: 0.58
epoch 4800:	gram:1.27e-03 	 Rec:2.28e-04 	 Color:6.84e-07 	Time: 0.57
epoch 4850:	gram:1.99e-03 	 Rec:2.81e-04 	 Color:9.16e-07 	Time: 0.57
epoch 4900:	gram:2.04e-03 	 Rec:1.18e-04 	 Color:6.82e-07 	Time: 0.57
epoch 4950:	gram:1.24e-03 	 Rec:1.13e-04 	 Color:7.26e-07 	Time: 0.58
epoch 5000:	gram:1.51e-03 	 Rec:1.27e-04 	 Color:7.99e-07 	Time: 0.57
epoch 5050:	gram:1.73e-03 	 Rec:1.23e-04 	 Color:7.69e-07 	Time: 0.60
epoch 5100:	gram:1.67e-03 	 Rec:1.26e-04 	 Color:1.00e-06 	Time: 0.58
epoch 5150:	gram:1.79e-03 	 Rec:1.78e-04 	 Color:8.73e-07 	Time: 0.60
epoch 5200:	gram:1.44e-03 	 Rec:9.87e-05 	 Color:8.79e-07 	Time: 0.57
epoch 5250:	gram:1.47e-03 	 Rec:1.52e-04 	 Color:7.83e-07 	Time: 0.58
epoch 5300:	gram:1.80e-03 	 Rec:1.31e-04 	 Color:6.96e-07 	Time: 0.57
epoch 5350:	gram:1.71e-03 	 Rec:1.42e-04 	 Color:9.53e-07 	Time: 0.58
epoch 5400:	gram:1.97e-03 	 Rec:1.40e-04 	 Color:1.04e-06 	Time: 0.58
epoch 5450:	gram:1.93e-03 	 Rec:1.20e-04 	 Color:9.48e-07 	Time: 0.60
epoch 5500:	gram:2.01e-03 	 Rec:1.26e-04 	 Color:7.82e-07 	Time: 0.57
epoch 5550:	gram:1.42e-03 	 Rec:1.80e-04 	 Color:9.94e-07 	Time: 0.57
epoch 5600:	gram:1.36e-03 	 Rec:1.41e-04 	 Color:8.98e-07 	Time: 0.57
epoch 5650:	gram:1.87e-03 	 Rec:1.35e-04 	 Color:9.86e-07 	Time: 0.57
epoch 5700:	gram:1.53e-03 	 Rec:1.04e-04 	 Color:8.24e-07 	Time: 0.58
epoch 5750:	gram:1.68e-03 	 Rec:1.68e-04 	 Color:8.66e-07 	Time: 0.58
epoch 5800:	gram:2.14e-03 	 Rec:1.31e-04 	 Color:9.09e-07 	Time: 0.61
epoch 5850:	gram:1.91e-03 	 Rec:1.35e-04 	 Color:9.28e-07 	Time: 0.60
epoch 5900:	gram:1.73e-03 	 Rec:1.40e-04 	 Color:8.81e-07 	Time: 0.59
epoch 5950:	gram:1.70e-03 	 Rec:1.95e-04 	 Color:1.17e-06 	Time: 0.62
epoch 6000:	gram:2.07e-03 	 Rec:1.70e-04 	 Color:9.24e-07 	Time: 0.60
epoch 6050:	gram:1.26e-03 	 Rec:8.73e-05 	 Color:7.76e-07 	Time: 0.58
epoch 6100:	gram:1.81e-03 	 Rec:1.32e-04 	 Color:6.96e-07 	Time: 0.57
epoch 6150:	gram:1.68e-03 	 Rec:1.46e-04 	 Color:8.86e-07 	Time: 0.57
epoch 6200:	gram:1.50e-03 	 Rec:1.36e-04 	 Color:8.65e-07 	Time: 0.57
epoch 6250:	gram:1.58e-03 	 Rec:1.43e-04 	 Color:8.26e-07 	Time: 0.57
epoch 6300:	gram:1.85e-03 	 Rec:1.72e-04 	 Color:8.64e-07 	Time: 0.58
epoch 6350:	gram:1.20e-03 	 Rec:1.23e-04 	 Color:8.87e-07 	Time: 0.57
epoch 6400:	gram:1.50e-03 	 Rec:2.51e-04 	 Color:8.38e-07 	Time: 0.58
epoch 6450:	gram:1.76e-03 	 Rec:1.63e-04 	 Color:9.20e-07 	Time: 0.57
epoch 6500:	gram:2.18e-03 	 Rec:9.26e-05 	 Color:8.08e-07 	Time: 0.58
epoch 6550:	gram:1.32e-03 	 Rec:1.33e-04 	 Color:8.46e-07 	Time: 0.58
epoch 6600:	gram:1.50e-03 	 Rec:1.06e-04 	 Color:7.36e-07 	Time: 0.57
epoch 6650:	gram:1.64e-03 	 Rec:1.79e-04 	 Color:7.45e-07 	Time: 0.58
epoch 6700:	gram:1.43e-03 	 Rec:1.46e-04 	 Color:8.04e-07 	Time: 0.60
epoch 6750:	gram:1.82e-03 	 Rec:1.17e-04 	 Color:1.03e-06 	Time: 0.58
epoch 6800:	gram:1.47e-03 	 Rec:1.42e-04 	 Color:9.82e-07 	Time: 0.58
epoch 6850:	gram:1.69e-03 	 Rec:2.15e-04 	 Color:7.64e-07 	Time: 0.57
epoch 6900:	gram:1.53e-03 	 Rec:1.04e-04 	 Color:9.24e-07 	Time: 0.57
epoch 6950:	gram:1.44e-03 	 Rec:8.99e-05 	 Color:8.86e-07 	Time: 0.57
epoch 7000:	gram:1.37e-03 	 Rec:1.43e-04 	 Color:8.18e-07 	Time: 0.57
epoch 7050:	gram:1.81e-03 	 Rec:1.89e-04 	 Color:8.93e-07 	Time: 0.61
epoch 7100:	gram:1.94e-03 	 Rec:1.19e-04 	 Color:1.02e-06 	Time: 0.58
epoch 7150:	gram:1.58e-03 	 Rec:1.49e-04 	 Color:9.79e-07 	Time: 0.60
epoch 7200:	gram:1.84e-03 	 Rec:1.33e-04 	 Color:8.82e-07 	Time: 0.58
epoch 7250:	gram:1.54e-03 	 Rec:1.43e-04 	 Color:9.11e-07 	Time: 0.58
epoch 7300:	gram:1.59e-03 	 Rec:9.69e-05 	 Color:7.21e-07 	Time: 0.60
epoch 7350:	gram:1.70e-03 	 Rec:2.53e-04 	 Color:8.37e-07 	Time: 0.58
epoch 7400:	gram:1.89e-03 	 Rec:1.25e-04 	 Color:8.66e-07 	Time: 0.59
epoch 7450:	gram:1.81e-03 	 Rec:1.54e-04 	 Color:6.70e-07 	Time: 0.59
epoch 7500:	gram:1.68e-03 	 Rec:1.04e-04 	 Color:7.88e-07 	Time: 0.61
epoch 7550:	gram:1.46e-03 	 Rec:1.38e-04 	 Color:9.23e-07 	Time: 0.61
epoch 7600:	gram:1.45e-03 	 Rec:1.03e-04 	 Color:8.07e-07 	Time: 0.58
epoch 7650:	gram:2.79e-03 	 Rec:9.47e-05 	 Color:8.97e-07 	Time: 0.58
epoch 7700:	gram:2.28e-03 	 Rec:1.68e-04 	 Color:7.67e-07 	Time: 0.61
epoch 7750:	gram:1.82e-03 	 Rec:2.15e-04 	 Color:9.87e-07 	Time: 0.58
epoch 7800:	gram:1.74e-03 	 Rec:9.53e-05 	 Color:9.30e-07 	Time: 0.59
epoch 7850:	gram:1.56e-03 	 Rec:1.06e-04 	 Color:7.91e-07 	Time: 0.61
epoch 7900:	gram:1.64e-03 	 Rec:1.22e-04 	 Color:8.03e-07 	Time: 0.57
epoch 7950:	gram:1.66e-03 	 Rec:1.74e-04 	 Color:7.95e-07 	Time: 0.58
