epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:1.14e-04 	Time: 0.01
epoch 50:	style:3.53e-03 	 Rec:3.88e-03 	 Color:5.80e-05 	Time: 0.47
epoch 100:	style:4.19e-03 	 Rec:1.27e-03 	 Color:1.50e-04 	Time: 0.46
epoch 150:	style:4.32e-03 	 Rec:6.41e-04 	 Color:7.34e-05 	Time: 0.47
epoch 200:	style:3.23e-03 	 Rec:4.63e-04 	 Color:5.05e-05 	Time: 0.48
epoch 250:	style:4.79e-03 	 Rec:1.09e-03 	 Color:6.06e-05 	Time: 0.47
epoch 300:	style:4.95e-03 	 Rec:3.18e-05 	 Color:1.30e-04 	Time: 0.47
epoch 350:	style:3.90e-03 	 Rec:2.17e-05 	 Color:9.09e-05 	Time: 0.46
epoch 400:	style:4.57e-03 	 Rec:1.31e-03 	 Color:8.77e-05 	Time: 0.46
epoch 450:	style:4.74e-03 	 Rec:2.80e-04 	 Color:1.35e-04 	Time: 0.46
epoch 500:	style:4.36e-03 	 Rec:4.14e-04 	 Color:8.92e-05 	Time: 0.47
epoch 550:	style:3.94e-03 	 Rec:1.59e-05 	 Color:3.89e-05 	Time: 0.47
epoch 600:	style:4.27e-03 	 Rec:1.46e-03 	 Color:5.57e-05 	Time: 0.47
epoch 650:	style:4.13e-03 	 Rec:4.94e-05 	 Color:8.32e-05 	Time: 0.47
epoch 700:	style:3.71e-03 	 Rec:1.70e-04 	 Color:1.52e-04 	Time: 0.47
epoch 750:	style:3.02e-03 	 Rec:1.96e-04 	 Color:1.16e-04 	Time: 0.46
epoch 800:	style:4.13e-03 	 Rec:3.17e-06 	 Color:5.66e-05 	Time: 0.41
epoch 850:	style:3.95e-03 	 Rec:2.27e-05 	 Color:6.81e-05 	Time: 0.42
epoch 900:	style:4.06e-03 	 Rec:1.62e-04 	 Color:6.35e-05 	Time: 0.41
epoch 950:	style:4.16e-03 	 Rec:1.69e-05 	 Color:3.67e-05 	Time: 0.42
epoch 1000:	style:4.67e-03 	 Rec:1.58e-04 	 Color:9.18e-05 	Time: 0.40
epoch 1050:	style:4.47e-03 	 Rec:2.27e-05 	 Color:6.43e-05 	Time: 0.42
epoch 1100:	style:4.07e-03 	 Rec:2.25e-04 	 Color:1.38e-04 	Time: 0.39
epoch 1150:	style:4.09e-03 	 Rec:2.13e-04 	 Color:5.22e-05 	Time: 0.41
epoch 1200:	style:4.85e-03 	 Rec:9.64e-05 	 Color:8.27e-05 	Time: 0.43
epoch 1250:	style:3.72e-03 	 Rec:1.56e-05 	 Color:1.13e-04 	Time: 0.49
epoch 1300:	style:3.59e-03 	 Rec:2.46e-04 	 Color:1.22e-04 	Time: 0.47
epoch 1350:	style:3.81e-03 	 Rec:2.46e-06 	 Color:1.01e-04 	Time: 0.46
epoch 1400:	style:4.15e-03 	 Rec:5.21e-05 	 Color:9.38e-05 	Time: 0.46
epoch 1450:	style:4.12e-03 	 Rec:2.90e-05 	 Color:1.41e-04 	Time: 0.44
epoch 1500:	style:4.34e-03 	 Rec:3.33e-04 	 Color:1.25e-04 	Time: 0.44
epoch 1550:	style:4.28e-03 	 Rec:4.82e-05 	 Color:6.46e-05 	Time: 0.47
epoch 1600:	style:3.74e-03 	 Rec:2.03e-04 	 Color:1.01e-04 	Time: 0.47
epoch 1650:	style:4.03e-03 	 Rec:2.01e-04 	 Color:1.17e-04 	Time: 0.47
epoch 1700:	style:3.90e-03 	 Rec:2.67e-04 	 Color:1.19e-04 	Time: 0.48
epoch 1750:	style:3.53e-03 	 Rec:8.64e-05 	 Color:6.63e-05 	Time: 0.48
epoch 1800:	style:3.75e-03 	 Rec:1.19e-04 	 Color:7.42e-05 	Time: 0.48
epoch 1850:	style:4.11e-03 	 Rec:3.20e-05 	 Color:7.22e-05 	Time: 0.48
epoch 1900:	style:3.39e-03 	 Rec:1.11e-05 	 Color:6.85e-05 	Time: 0.47
epoch 1950:	style:4.48e-03 	 Rec:1.27e-04 	 Color:5.20e-05 	Time: 0.46
epoch 2000:	style:4.54e-03 	 Rec:8.14e-05 	 Color:8.98e-05 	Time: 0.50
epoch 2050:	style:4.39e-03 	 Rec:1.79e-04 	 Color:1.34e-04 	Time: 0.47
epoch 2100:	style:4.37e-03 	 Rec:9.24e-05 	 Color:6.81e-05 	Time: 0.46
epoch 2150:	style:4.40e-03 	 Rec:7.88e-05 	 Color:1.20e-04 	Time: 0.46
epoch 2200:	style:4.62e-03 	 Rec:1.39e-03 	 Color:8.47e-05 	Time: 0.46
epoch 2250:	style:4.59e-03 	 Rec:1.34e-05 	 Color:1.01e-04 	Time: 0.46
epoch 2300:	style:4.11e-03 	 Rec:3.24e-05 	 Color:5.93e-05 	Time: 0.47
epoch 2350:	style:5.05e-03 	 Rec:2.24e-04 	 Color:1.04e-04 	Time: 0.47
epoch 2400:	style:4.22e-03 	 Rec:3.91e-05 	 Color:4.15e-05 	Time: 0.47
