epoch 0:	pdl:1.54e+00 	 Rec:1.54e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:6.12e-01 	 Rec:1.21e-02 	 Color:0.00e+00 	Time: 0.41
epoch 100:	pdl:6.56e-01 	 Rec:7.10e-03 	 Color:0.00e+00 	Time: 0.41
epoch 150:	pdl:5.77e-01 	 Rec:6.03e-04 	 Color:0.00e+00 	Time: 0.39
epoch 200:	pdl:5.45e-01 	 Rec:2.69e-03 	 Color:0.00e+00 	Time: 0.42
epoch 250:	pdl:6.17e-01 	 Rec:4.91e-03 	 Color:0.00e+00 	Time: 0.40
epoch 300:	pdl:6.01e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.38
epoch 350:	pdl:5.68e-01 	 Rec:6.96e-04 	 Color:0.00e+00 	Time: 0.41
epoch 400:	pdl:5.66e-01 	 Rec:3.51e-04 	 Color:0.00e+00 	Time: 0.38
epoch 450:	pdl:5.67e-01 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 0.38
epoch 500:	pdl:5.75e-01 	 Rec:3.64e-04 	 Color:0.00e+00 	Time: 0.38
epoch 550:	pdl:5.73e-01 	 Rec:2.26e-04 	 Color:0.00e+00 	Time: 0.36
epoch 600:	pdl:5.45e-01 	 Rec:6.28e-04 	 Color:0.00e+00 	Time: 0.37
epoch 650:	pdl:5.27e-01 	 Rec:5.93e-04 	 Color:0.00e+00 	Time: 0.39
epoch 700:	pdl:5.39e-01 	 Rec:3.80e-04 	 Color:0.00e+00 	Time: 0.40
epoch 750:	pdl:5.54e-01 	 Rec:7.71e-04 	 Color:0.00e+00 	Time: 0.36
epoch 800:	pdl:5.46e-01 	 Rec:2.13e-03 	 Color:0.00e+00 	Time: 0.38
epoch 850:	pdl:5.34e-01 	 Rec:5.74e-04 	 Color:0.00e+00 	Time: 0.40
epoch 900:	pdl:5.32e-01 	 Rec:3.02e-03 	 Color:0.00e+00 	Time: 0.42
