epoch 0:	pdl:163000.73 	 Rec:164043.41 	Time: 0.01
epoch 50:	pdl:117856.06 	 Rec:21165.63 	Time: 0.54
epoch 100:	pdl:85657.28 	 Rec:10616.62 	Time: 0.45
epoch 150:	pdl:86731.34 	 Rec:9848.40 	Time: 0.49
epoch 200:	pdl:84776.80 	 Rec:8530.88 	Time: 0.50
epoch 250:	pdl:111064.29 	 Rec:8742.70 	Time: 0.50
epoch 300:	pdl:94134.85 	 Rec:7540.94 	Time: 0.45
epoch 350:	pdl:74740.23 	 Rec:8994.75 	Time: 0.47
epoch 400:	pdl:78033.52 	 Rec:6401.75 	Time: 0.47
epoch 450:	pdl:75018.80 	 Rec:5728.26 	Time: 0.46
epoch 500:	pdl:78533.29 	 Rec:8070.98 	Time: 0.45
epoch 550:	pdl:114333.03 	 Rec:8696.99 	Time: 0.45
epoch 600:	pdl:80804.91 	 Rec:7339.30 	Time: 0.45
epoch 650:	pdl:72719.84 	 Rec:3622.98 	Time: 0.45
epoch 700:	pdl:78223.13 	 Rec:3494.44 	Time: 0.46
epoch 750:	pdl:92884.02 	 Rec:3595.91 	Time: 0.44
epoch 800:	pdl:74646.42 	 Rec:3545.61 	Time: 0.45
epoch 850:	pdl:84209.05 	 Rec:3400.80 	Time: 0.45
epoch 900:	pdl:70150.81 	 Rec:3297.80 	Time: 0.45
epoch 950:	pdl:75300.31 	 Rec:3239.48 	Time: 0.45
epoch 1000:	pdl:69733.47 	 Rec:3231.58 	Time: 0.47
epoch 1050:	pdl:66051.77 	 Rec:3178.07 	Time: 0.45
epoch 1100:	pdl:72997.73 	 Rec:3109.81 	Time: 0.44
epoch 1150:	pdl:67537.78 	 Rec:3098.93 	Time: 0.44
epoch 1200:	pdl:76793.60 	 Rec:2924.68 	Time: 0.44
epoch 1250:	pdl:77971.59 	 Rec:3055.85 	Time: 0.45
epoch 1300:	pdl:67194.20 	 Rec:2892.26 	Time: 0.45
epoch 1350:	pdl:72884.59 	 Rec:2849.13 	Time: 0.45
epoch 1400:	pdl:66862.38 	 Rec:2823.01 	Time: 0.47
epoch 1450:	pdl:70991.30 	 Rec:2857.03 	Time: 0.46
epoch 1500:	pdl:65369.09 	 Rec:2575.48 	Time: 0.48
epoch 1550:	pdl:76572.66 	 Rec:2353.89 	Time: 0.47
epoch 1600:	pdl:71822.23 	 Rec:2364.25 	Time: 0.49
epoch 1650:	pdl:70081.38 	 Rec:2344.04 	Time: 0.47
epoch 1700:	pdl:82719.88 	 Rec:2374.48 	Time: 0.46
epoch 1750:	pdl:82517.45 	 Rec:2341.69 	Time: 0.46
epoch 1800:	pdl:67357.62 	 Rec:2311.74 	Time: 0.45
epoch 1850:	pdl:80128.30 	 Rec:2327.02 	Time: 0.47
epoch 1900:	pdl:69301.62 	 Rec:2320.64 	Time: 0.50
epoch 1950:	pdl:65887.89 	 Rec:2315.28 	Time: 0.45
epoch 2000:	pdl:66993.98 	 Rec:2303.58 	Time: 0.46
epoch 2050:	pdl:68907.16 	 Rec:2333.08 	Time: 0.46
epoch 2100:	pdl:77785.87 	 Rec:2302.73 	Time: 0.45
epoch 2150:	pdl:76819.66 	 Rec:2291.67 	Time: 0.45
epoch 2200:	pdl:67307.62 	 Rec:2274.84 	Time: 0.45
epoch 2250:	pdl:67280.80 	 Rec:2293.36 	Time: 0.45
epoch 2300:	pdl:85122.25 	 Rec:2275.22 	Time: 0.45
epoch 2350:	pdl:70463.70 	 Rec:2260.03 	Time: 0.45
epoch 2400:	pdl:74182.71 	 Rec:2269.13 	Time: 0.45
epoch 2450:	pdl:74530.70 	 Rec:2247.54 	Time: 0.45
epoch 2500:	pdl:73243.62 	 Rec:2244.77 	Time: 0.45
epoch 2550:	pdl:69035.34 	 Rec:2238.89 	Time: 0.45
epoch 2600:	pdl:69737.13 	 Rec:2233.22 	Time: 0.45
epoch 2650:	pdl:77756.17 	 Rec:2208.14 	Time: 0.45
epoch 2700:	pdl:71451.12 	 Rec:2200.41 	Time: 0.48
epoch 2750:	pdl:70523.59 	 Rec:2199.85 	Time: 0.45
epoch 2800:	pdl:72634.32 	 Rec:2195.32 	Time: 0.45
epoch 2850:	pdl:73791.26 	 Rec:2200.47 	Time: 0.45
epoch 2900:	pdl:63828.21 	 Rec:2194.87 	Time: 0.46
epoch 2950:	pdl:70064.25 	 Rec:2193.07 	Time: 0.46
epoch 3000:	pdl:67461.05 	 Rec:2195.02 	Time: 0.46
epoch 3050:	pdl:68445.71 	 Rec:2191.20 	Time: 0.46
epoch 3100:	pdl:67141.36 	 Rec:2186.64 	Time: 0.46
epoch 3150:	pdl:82664.11 	 Rec:2183.86 	Time: 0.46
epoch 3200:	pdl:73066.23 	 Rec:2180.18 	Time: 0.47
epoch 3250:	pdl:72424.41 	 Rec:2185.36 	Time: 0.46
epoch 3300:	pdl:68256.97 	 Rec:2178.85 	Time: 0.46
epoch 3350:	pdl:63444.11 	 Rec:2174.29 	Time: 0.46
epoch 3400:	pdl:67499.42 	 Rec:2175.79 	Time: 0.46
epoch 3450:	pdl:63992.84 	 Rec:2173.14 	Time: 0.46
epoch 3500:	pdl:65713.27 	 Rec:2174.19 	Time: 0.47
epoch 3550:	pdl:68464.64 	 Rec:2174.86 	Time: 0.49
epoch 3600:	pdl:88565.12 	 Rec:2176.42 	Time: 0.47
epoch 3650:	pdl:69338.67 	 Rec:2180.31 	Time: 0.47
epoch 3700:	pdl:69292.53 	 Rec:2170.23 	Time: 0.45
epoch 3750:	pdl:76835.16 	 Rec:2170.57 	Time: 0.45
epoch 3800:	pdl:63695.09 	 Rec:2167.47 	Time: 0.45
epoch 3850:	pdl:64923.37 	 Rec:2167.76 	Time: 0.47
epoch 3900:	pdl:64354.37 	 Rec:2170.32 	Time: 0.46
epoch 3950:	pdl:69945.73 	 Rec:2165.58 	Time: 0.45
epoch 4000:	pdl:78215.81 	 Rec:2173.56 	Time: 0.44
epoch 4050:	pdl:66069.79 	 Rec:2161.76 	Time: 0.45
epoch 4100:	pdl:72766.65 	 Rec:2163.68 	Time: 0.46
epoch 4150:	pdl:67212.44 	 Rec:2163.11 	Time: 0.46
epoch 4200:	pdl:69641.51 	 Rec:2162.56 	Time: 0.45
epoch 4250:	pdl:63863.74 	 Rec:2160.14 	Time: 0.45
epoch 4300:	pdl:70109.44 	 Rec:2158.23 	Time: 0.44
epoch 4350:	pdl:70228.60 	 Rec:2157.86 	Time: 0.46
epoch 4400:	pdl:64503.09 	 Rec:2150.96 	Time: 0.44
epoch 4450:	pdl:65009.12 	 Rec:2153.25 	Time: 0.45
epoch 4500:	pdl:74411.05 	 Rec:2151.61 	Time: 0.44
epoch 4550:	pdl:75565.47 	 Rec:2150.27 	Time: 0.45
epoch 4600:	pdl:64019.73 	 Rec:2146.09 	Time: 0.44
epoch 4650:	pdl:75593.38 	 Rec:2142.74 	Time: 0.44
epoch 4700:	pdl:76199.34 	 Rec:2142.29 	Time: 0.44
epoch 4750:	pdl:71427.81 	 Rec:2149.34 	Time: 0.45
epoch 4800:	pdl:69847.33 	 Rec:2143.42 	Time: 0.45
epoch 4850:	pdl:64481.13 	 Rec:2144.94 	Time: 0.45
epoch 4900:	pdl:74346.00 	 Rec:2148.13 	Time: 0.45
epoch 4950:	pdl:69963.08 	 Rec:2143.12 	Time: 0.45
epoch 5000:	pdl:71537.57 	 Rec:2147.23 	Time: 0.44
epoch 5050:	pdl:67540.57 	 Rec:2140.31 	Time: 0.44
epoch 5100:	pdl:86614.51 	 Rec:2135.85 	Time: 0.45
epoch 5150:	pdl:67652.12 	 Rec:2143.08 	Time: 0.45
epoch 5200:	pdl:72279.55 	 Rec:2141.75 	Time: 0.44
epoch 5250:	pdl:69598.59 	 Rec:2142.39 	Time: 0.45
epoch 5300:	pdl:73849.66 	 Rec:2140.26 	Time: 0.44
epoch 5350:	pdl:68354.26 	 Rec:2130.54 	Time: 0.44
epoch 5400:	pdl:70389.85 	 Rec:2128.24 	Time: 0.45
epoch 5450:	pdl:69145.27 	 Rec:2132.88 	Time: 0.45
epoch 5500:	pdl:67744.66 	 Rec:2134.16 	Time: 0.45
epoch 5550:	pdl:71726.45 	 Rec:2132.80 	Time: 0.44
epoch 5600:	pdl:73261.54 	 Rec:2133.63 	Time: 0.45
epoch 5650:	pdl:66777.19 	 Rec:2133.65 	Time: 0.45
epoch 5700:	pdl:74809.17 	 Rec:2133.66 	Time: 0.46
epoch 5750:	pdl:75954.86 	 Rec:2135.41 	Time: 0.50
epoch 5800:	pdl:76810.14 	 Rec:2133.08 	Time: 0.50
epoch 5850:	pdl:67152.36 	 Rec:2125.78 	Time: 0.48
epoch 5900:	pdl:77123.35 	 Rec:2128.55 	Time: 0.45
epoch 5950:	pdl:66798.25 	 Rec:2128.08 	Time: 0.48
