epoch 0:	pdl:1.02e+00 	 Rec:1.02e+00 	 Color:0.00e+00 	Time: 0.01
epoch 1950:	pdl:5.28e-01 	 Rec:7.89e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2000:	pdl:5.18e-01 	 Rec:8.35e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2050:	pdl:5.67e-01 	 Rec:6.77e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2100:	pdl:5.78e-01 	 Rec:8.47e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2150:	pdl:5.35e-01 	 Rec:6.41e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2200:	pdl:5.35e-01 	 Rec:5.90e-03 	 Color:0.00e+00 	Time: 0.71
epoch 2250:	pdl:5.45e-01 	 Rec:5.88e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2300:	pdl:5.80e-01 	 Rec:7.78e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2350:	pdl:5.50e-01 	 Rec:8.67e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2400:	pdl:5.53e-01 	 Rec:5.94e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2450:	pdl:5.25e-01 	 Rec:7.06e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2500:	pdl:4.99e-01 	 Rec:5.82e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2550:	pdl:5.12e-01 	 Rec:3.71e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2600:	pdl:5.84e-01 	 Rec:5.97e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2650:	pdl:5.21e-01 	 Rec:5.97e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2700:	pdl:5.41e-01 	 Rec:7.13e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2750:	pdl:5.37e-01 	 Rec:5.42e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2800:	pdl:4.88e-01 	 Rec:5.95e-03 	 Color:0.00e+00 	Time: 0.70
epoch 2850:	pdl:5.56e-01 	 Rec:5.56e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2900:	pdl:5.80e-01 	 Rec:4.30e-03 	 Color:0.00e+00 	Time: 0.69
epoch 2950:	pdl:5.39e-01 	 Rec:3.68e-03 	 Color:0.00e+00 	Time: 0.69
epoch 3000:	pdl:5.68e-01 	 Rec:5.95e-03 	 Color:0.00e+00 	Time: 0.69
epoch 3050:	pdl:5.23e-01 	 Rec:6.30e-03 	 Color:0.00e+00 	Time: 0.69
epoch 3100:	pdl:5.38e-01 	 Rec:4.52e-03 	 Color:0.00e+00 	Time: 0.69
epoch 3150:	pdl:5.53e-01 	 Rec:5.83e-03 	 Color:0.00e+00 	Time: 0.72
