epoch 0:	pdl:2.47e+00 	 Rec:2.51e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:1.09e+00 	 Rec:4.97e-02 	 Color:0.00e+00 	Time: 0.42
epoch 100:	pdl:9.93e-01 	 Rec:1.58e-02 	 Color:0.00e+00 	Time: 0.44
epoch 150:	pdl:1.01e+00 	 Rec:8.91e-03 	 Color:0.00e+00 	Time: 0.41
epoch 200:	pdl:9.68e-01 	 Rec:6.05e-03 	 Color:0.00e+00 	Time: 0.37
epoch 250:	pdl:9.43e-01 	 Rec:4.64e-03 	 Color:0.00e+00 	Time: 0.37
epoch 300:	pdl:9.85e-01 	 Rec:3.40e-03 	 Color:0.00e+00 	Time: 0.40
epoch 350:	pdl:9.29e-01 	 Rec:2.93e-03 	 Color:0.00e+00 	Time: 0.42
epoch 400:	pdl:8.94e-01 	 Rec:2.40e-03 	 Color:0.00e+00 	Time: 0.39
epoch 450:	pdl:8.94e-01 	 Rec:2.18e-03 	 Color:0.00e+00 	Time: 0.39
epoch 500:	pdl:9.36e-01 	 Rec:2.38e-03 	 Color:0.00e+00 	Time: 0.37
epoch 550:	pdl:8.38e-01 	 Rec:1.81e-03 	 Color:0.00e+00 	Time: 0.42
epoch 600:	pdl:8.40e-01 	 Rec:2.38e-03 	 Color:0.00e+00 	Time: 0.40
epoch 650:	pdl:9.21e-01 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 0.40
epoch 700:	pdl:7.92e-01 	 Rec:2.25e-03 	 Color:0.00e+00 	Time: 0.37
epoch 750:	pdl:8.03e-01 	 Rec:2.46e-03 	 Color:0.00e+00 	Time: 0.36
epoch 800:	pdl:8.20e-01 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.38
epoch 850:	pdl:8.01e-01 	 Rec:1.98e-03 	 Color:0.00e+00 	Time: 0.41
epoch 900:	pdl:8.04e-01 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.39
epoch 950:	pdl:8.95e-01 	 Rec:1.42e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1000:	pdl:8.37e-01 	 Rec:1.47e-03 	 Color:0.00e+00 	Time: 0.35
epoch 1050:	pdl:8.15e-01 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 0.38
epoch 1100:	pdl:7.75e-01 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1150:	pdl:8.03e-01 	 Rec:1.72e-03 	 Color:0.00e+00 	Time: 0.41
epoch 1200:	pdl:7.88e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.41
epoch 1250:	pdl:8.46e-01 	 Rec:9.08e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1300:	pdl:8.46e-01 	 Rec:9.29e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1350:	pdl:8.01e-01 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 0.39
