epoch 0:	pdl:2.11e-01 	 Rec:2.54e-03 	 Color:1.90e-01 	Time: 0.03
epoch 50:	pdl:2.04e-01 	 Rec:1.22e-03 	 Color:1.93e-01 	Time: 3.96
epoch 100:	pdl:1.76e-01 	 Rec:9.25e-04 	 Color:1.71e-01 	Time: 3.86
epoch 150:	pdl:1.78e-01 	 Rec:1.06e-03 	 Color:1.56e-01 	Time: 3.84
epoch 200:	pdl:1.63e-01 	 Rec:7.92e-04 	 Color:1.45e-01 	Time: 3.84
epoch 250:	pdl:1.74e-01 	 Rec:7.18e-04 	 Color:1.67e-01 	Time: 3.76
epoch 300:	pdl:2.25e-01 	 Rec:6.23e-04 	 Color:1.92e-01 	Time: 4.22
epoch 350:	pdl:1.67e-01 	 Rec:7.25e-04 	 Color:1.60e-01 	Time: 4.16
epoch 400:	pdl:1.75e-01 	 Rec:5.27e-04 	 Color:1.56e-01 	Time: 4.17
epoch 450:	pdl:1.95e-01 	 Rec:1.02e-03 	 Color:1.66e-01 	Time: 4.20
epoch 500:	pdl:1.67e-01 	 Rec:5.60e-04 	 Color:1.52e-01 	Time: 4.20
epoch 550:	pdl:1.56e-01 	 Rec:5.54e-04 	 Color:1.42e-01 	Time: 4.15
epoch 600:	pdl:1.54e-01 	 Rec:4.45e-04 	 Color:1.57e-01 	Time: 4.18
epoch 650:	pdl:1.74e-01 	 Rec:7.90e-04 	 Color:1.53e-01 	Time: 4.16
epoch 700:	pdl:1.68e-01 	 Rec:4.72e-04 	 Color:1.61e-01 	Time: 4.17
epoch 750:	pdl:1.61e-01 	 Rec:4.90e-04 	 Color:1.53e-01 	Time: 4.17
epoch 800:	pdl:1.79e-01 	 Rec:4.67e-04 	 Color:1.74e-01 	Time: 4.14
epoch 850:	pdl:1.71e-01 	 Rec:5.23e-04 	 Color:1.57e-01 	Time: 4.22
epoch 900:	pdl:1.92e-01 	 Rec:4.68e-04 	 Color:1.72e-01 	Time: 4.32
epoch 950:	pdl:1.52e-01 	 Rec:3.84e-04 	 Color:1.50e-01 	Time: 4.21
epoch 1000:	pdl:1.49e-01 	 Rec:4.11e-04 	 Color:1.39e-01 	Time: 4.20
epoch 1050:	pdl:1.52e-01 	 Rec:4.11e-04 	 Color:1.33e-01 	Time: 4.22
epoch 1100:	pdl:1.54e-01 	 Rec:4.66e-04 	 Color:1.42e-01 	Time: 4.20
epoch 1150:	pdl:1.90e-01 	 Rec:4.36e-04 	 Color:2.00e-01 	Time: 4.21
epoch 1200:	pdl:1.69e-01 	 Rec:4.90e-04 	 Color:1.67e-01 	Time: 4.22
