epoch 0:	pdl:4.48e-01 	 Rec:8.01e-03 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:3.90e-01 	 Rec:3.84e-03 	 Color:0.00e+00 	Time: 0.62
epoch 100:	pdl:3.61e-01 	 Rec:2.93e-03 	 Color:0.00e+00 	Time: 0.55
epoch 150:	pdl:4.16e-01 	 Rec:2.59e-03 	 Color:0.00e+00 	Time: 0.52
epoch 200:	pdl:4.11e-01 	 Rec:2.27e-03 	 Color:0.00e+00 	Time: 0.52
epoch 250:	pdl:3.99e-01 	 Rec:2.03e-03 	 Color:0.00e+00 	Time: 0.53
epoch 300:	pdl:3.89e-01 	 Rec:1.89e-03 	 Color:0.00e+00 	Time: 0.50
epoch 350:	pdl:4.42e-01 	 Rec:1.78e-03 	 Color:0.00e+00 	Time: 0.57
epoch 400:	pdl:3.84e-01 	 Rec:1.55e-03 	 Color:0.00e+00 	Time: 0.54
epoch 450:	pdl:3.99e-01 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.52
epoch 500:	pdl:3.82e-01 	 Rec:1.44e-03 	 Color:0.00e+00 	Time: 0.55
epoch 550:	pdl:4.04e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 0.55
epoch 600:	pdl:4.03e-01 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 0.53
epoch 650:	pdl:3.90e-01 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.53
epoch 700:	pdl:3.99e-01 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.53
epoch 750:	pdl:4.61e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.50
epoch 800:	pdl:3.76e-01 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 0.55
epoch 850:	pdl:4.33e-01 	 Rec:9.81e-04 	 Color:0.00e+00 	Time: 0.53
epoch 900:	pdl:4.10e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.50
epoch 950:	pdl:3.54e-01 	 Rec:9.34e-04 	 Color:0.00e+00 	Time: 0.51
epoch 1000:	pdl:4.17e-01 	 Rec:9.47e-04 	 Color:0.00e+00 	Time: 0.50
epoch 1050:	pdl:3.93e-01 	 Rec:8.86e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1100:	pdl:4.16e-01 	 Rec:9.28e-04 	 Color:0.00e+00 	Time: 0.53
epoch 1150:	pdl:3.77e-01 	 Rec:9.51e-04 	 Color:0.00e+00 	Time: 0.50
epoch 1200:	pdl:3.61e-01 	 Rec:8.45e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1250:	pdl:3.77e-01 	 Rec:8.28e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1300:	pdl:3.73e-01 	 Rec:7.86e-04 	 Color:0.00e+00 	Time: 0.53
epoch 1350:	pdl:4.05e-01 	 Rec:7.90e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1400:	pdl:3.73e-01 	 Rec:7.82e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1450:	pdl:4.21e-01 	 Rec:7.86e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1500:	pdl:4.00e-01 	 Rec:7.19e-04 	 Color:0.00e+00 	Time: 0.52
epoch 1550:	pdl:4.06e-01 	 Rec:7.52e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1600:	pdl:3.98e-01 	 Rec:6.90e-04 	 Color:0.00e+00 	Time: 0.50
epoch 1650:	pdl:3.98e-01 	 Rec:6.77e-04 	 Color:0.00e+00 	Time: 0.50
epoch 1700:	pdl:4.22e-01 	 Rec:6.83e-04 	 Color:0.00e+00 	Time: 0.51
epoch 1750:	pdl:3.87e-01 	 Rec:7.25e-04 	 Color:0.00e+00 	Time: 0.52
epoch 1800:	pdl:3.84e-01 	 Rec:6.78e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1850:	pdl:3.93e-01 	 Rec:6.62e-04 	 Color:0.00e+00 	Time: 0.53
epoch 1900:	pdl:4.01e-01 	 Rec:6.79e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1950:	pdl:4.16e-01 	 Rec:6.67e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2000:	pdl:3.82e-01 	 Rec:6.63e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2050:	pdl:3.65e-01 	 Rec:5.99e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2100:	pdl:3.89e-01 	 Rec:6.24e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2150:	pdl:3.85e-01 	 Rec:6.17e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2200:	pdl:3.69e-01 	 Rec:5.60e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2250:	pdl:3.61e-01 	 Rec:5.93e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2300:	pdl:3.91e-01 	 Rec:5.58e-04 	 Color:0.00e+00 	Time: 0.54
epoch 2350:	pdl:3.62e-01 	 Rec:5.73e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2400:	pdl:3.65e-01 	 Rec:5.44e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2450:	pdl:3.86e-01 	 Rec:5.53e-04 	 Color:0.00e+00 	Time: 0.50
epoch 2500:	pdl:3.90e-01 	 Rec:5.74e-04 	 Color:0.00e+00 	Time: 0.51
epoch 2550:	pdl:3.90e-01 	 Rec:5.44e-04 	 Color:0.00e+00 	Time: 0.49
epoch 2600:	pdl:3.93e-01 	 Rec:5.25e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2650:	pdl:3.58e-01 	 Rec:5.33e-04 	 Color:0.00e+00 	Time: 0.50
epoch 2700:	pdl:3.85e-01 	 Rec:5.08e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2750:	pdl:3.34e-01 	 Rec:5.33e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2800:	pdl:3.69e-01 	 Rec:5.31e-04 	 Color:0.00e+00 	Time: 0.54
epoch 2850:	pdl:4.09e-01 	 Rec:5.04e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2900:	pdl:3.61e-01 	 Rec:5.16e-04 	 Color:0.00e+00 	Time: 0.51
epoch 2950:	pdl:3.61e-01 	 Rec:5.04e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3000:	pdl:4.27e-01 	 Rec:5.05e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3050:	pdl:3.76e-01 	 Rec:5.64e-04 	 Color:0.00e+00 	Time: 0.54
epoch 3100:	pdl:3.63e-01 	 Rec:4.62e-04 	 Color:0.00e+00 	Time: 0.51
epoch 3150:	pdl:3.68e-01 	 Rec:4.70e-04 	 Color:0.00e+00 	Time: 0.53
epoch 3200:	pdl:3.66e-01 	 Rec:4.71e-04 	 Color:0.00e+00 	Time: 0.54
epoch 3250:	pdl:3.58e-01 	 Rec:5.24e-04 	 Color:0.00e+00 	Time: 0.54
epoch 3300:	pdl:3.63e-01 	 Rec:4.79e-04 	 Color:0.00e+00 	Time: 0.54
epoch 3350:	pdl:3.83e-01 	 Rec:4.68e-04 	 Color:0.00e+00 	Time: 0.51
epoch 3400:	pdl:4.53e-01 	 Rec:5.15e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3450:	pdl:4.01e-01 	 Rec:4.38e-04 	 Color:0.00e+00 	Time: 0.52
epoch 3500:	pdl:3.55e-01 	 Rec:4.93e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3550:	pdl:3.75e-01 	 Rec:4.68e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3600:	pdl:4.39e-01 	 Rec:4.97e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3650:	pdl:3.93e-01 	 Rec:4.57e-04 	 Color:0.00e+00 	Time: 0.53
epoch 3700:	pdl:4.01e-01 	 Rec:4.85e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3750:	pdl:3.80e-01 	 Rec:4.74e-04 	 Color:0.00e+00 	Time: 0.53
epoch 3800:	pdl:3.94e-01 	 Rec:4.80e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3850:	pdl:3.71e-01 	 Rec:4.28e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3900:	pdl:3.71e-01 	 Rec:4.27e-04 	 Color:0.00e+00 	Time: 0.50
epoch 3950:	pdl:3.50e-01 	 Rec:4.25e-04 	 Color:0.00e+00 	Time: 0.53
epoch 4000:	pdl:4.02e-01 	 Rec:4.37e-04 	 Color:0.00e+00 	Time: 0.56
epoch 4050:	pdl:3.61e-01 	 Rec:4.26e-04 	 Color:0.00e+00 	Time: 0.56
epoch 4100:	pdl:3.75e-01 	 Rec:4.03e-04 	 Color:0.00e+00 	Time: 0.57
epoch 4150:	pdl:3.54e-01 	 Rec:4.23e-04 	 Color:0.00e+00 	Time: 0.53
epoch 4200:	pdl:3.68e-01 	 Rec:3.97e-04 	 Color:0.00e+00 	Time: 0.50
epoch 4250:	pdl:3.64e-01 	 Rec:3.91e-04 	 Color:0.00e+00 	Time: 0.53
epoch 4300:	pdl:3.54e-01 	 Rec:4.17e-04 	 Color:0.00e+00 	Time: 0.53
epoch 4350:	pdl:4.25e-01 	 Rec:4.58e-04 	 Color:0.00e+00 	Time: 0.53
epoch 4400:	pdl:3.83e-01 	 Rec:4.22e-04 	 Color:0.00e+00 	Time: 0.58
epoch 4450:	pdl:3.92e-01 	 Rec:3.99e-04 	 Color:0.00e+00 	Time: 0.50
epoch 4500:	pdl:3.70e-01 	 Rec:4.02e-04 	 Color:0.00e+00 	Time: 0.57
epoch 4550:	pdl:3.82e-01 	 Rec:3.93e-04 	 Color:0.00e+00 	Time: 0.54
epoch 4600:	pdl:3.62e-01 	 Rec:3.90e-04 	 Color:0.00e+00 	Time: 0.52
epoch 4650:	pdl:3.56e-01 	 Rec:3.60e-04 	 Color:0.00e+00 	Time: 0.50
