epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:5.59e-05 	Time: 0.01
epoch 50:	style:3.59e-03 	 Rec:2.66e-03 	 Color:3.64e-05 	Time: 0.43
epoch 100:	style:4.24e-03 	 Rec:4.77e-03 	 Color:3.45e-05 	Time: 0.39
epoch 150:	style:4.04e-03 	 Rec:1.47e-03 	 Color:3.66e-05 	Time: 0.40
epoch 200:	style:3.19e-03 	 Rec:9.10e-04 	 Color:3.55e-05 	Time: 0.44
epoch 250:	style:4.48e-03 	 Rec:5.89e-04 	 Color:2.14e-05 	Time: 0.38
epoch 300:	style:4.73e-03 	 Rec:6.83e-04 	 Color:3.03e-05 	Time: 0.42
epoch 350:	style:3.91e-03 	 Rec:3.81e-04 	 Color:4.01e-05 	Time: 0.41
epoch 400:	style:4.46e-03 	 Rec:4.16e-05 	 Color:3.91e-05 	Time: 0.44
epoch 450:	style:5.12e-03 	 Rec:1.12e-04 	 Color:4.69e-05 	Time: 0.41
epoch 500:	style:4.35e-03 	 Rec:1.06e-03 	 Color:3.05e-05 	Time: 0.39
epoch 550:	style:4.17e-03 	 Rec:3.05e-04 	 Color:2.10e-05 	Time: 0.43
epoch 600:	style:4.36e-03 	 Rec:5.51e-05 	 Color:2.65e-05 	Time: 0.42
epoch 650:	style:3.84e-03 	 Rec:7.12e-04 	 Color:3.51e-05 	Time: 0.40
epoch 700:	style:3.46e-03 	 Rec:3.23e-04 	 Color:4.36e-05 	Time: 0.39
epoch 750:	style:3.32e-03 	 Rec:6.63e-05 	 Color:3.81e-05 	Time: 0.41
epoch 800:	style:4.12e-03 	 Rec:6.38e-05 	 Color:2.17e-05 	Time: 0.40
epoch 850:	style:3.82e-03 	 Rec:2.69e-06 	 Color:3.65e-05 	Time: 0.40
epoch 900:	style:4.18e-03 	 Rec:7.61e-05 	 Color:2.62e-05 	Time: 0.40
epoch 950:	style:4.01e-03 	 Rec:1.25e-05 	 Color:3.11e-05 	Time: 0.39
epoch 1000:	style:5.04e-03 	 Rec:9.52e-05 	 Color:3.50e-05 	Time: 0.39
epoch 1050:	style:4.32e-03 	 Rec:3.38e-05 	 Color:2.84e-05 	Time: 0.44
epoch 1100:	style:3.87e-03 	 Rec:8.34e-05 	 Color:4.39e-05 	Time: 0.42
epoch 1150:	style:3.46e-03 	 Rec:1.82e-04 	 Color:2.98e-05 	Time: 0.38
epoch 1200:	style:4.71e-03 	 Rec:3.37e-05 	 Color:3.31e-05 	Time: 0.37
epoch 1250:	style:4.04e-03 	 Rec:1.07e-04 	 Color:4.08e-05 	Time: 0.35
epoch 1300:	style:3.47e-03 	 Rec:1.86e-04 	 Color:3.38e-05 	Time: 0.42
epoch 1350:	style:3.74e-03 	 Rec:2.21e-04 	 Color:3.65e-05 	Time: 0.39
epoch 1400:	style:4.12e-03 	 Rec:7.71e-06 	 Color:3.16e-05 	Time: 0.42
epoch 1450:	style:4.49e-03 	 Rec:4.84e-06 	 Color:3.51e-05 	Time: 0.39
epoch 1500:	style:4.14e-03 	 Rec:4.80e-05 	 Color:3.45e-05 	Time: 0.36
epoch 1550:	style:3.88e-03 	 Rec:2.25e-04 	 Color:3.27e-05 	Time: 0.41
epoch 1600:	style:3.49e-03 	 Rec:8.69e-05 	 Color:3.32e-05 	Time: 0.38
epoch 1650:	style:4.31e-03 	 Rec:1.80e-04 	 Color:3.98e-05 	Time: 0.37
epoch 1700:	style:4.09e-03 	 Rec:8.94e-05 	 Color:4.08e-05 	Time: 0.40
epoch 1750:	style:3.64e-03 	 Rec:9.39e-05 	 Color:3.29e-05 	Time: 0.40
epoch 1800:	style:4.02e-03 	 Rec:1.05e-04 	 Color:3.62e-05 	Time: 0.38
epoch 1850:	style:4.32e-03 	 Rec:4.81e-05 	 Color:2.87e-05 	Time: 0.37
epoch 1900:	style:3.34e-03 	 Rec:5.83e-05 	 Color:3.98e-05 	Time: 0.37
epoch 1950:	style:4.77e-03 	 Rec:6.59e-05 	 Color:2.77e-05 	Time: 0.40
epoch 2000:	style:4.63e-03 	 Rec:1.74e-05 	 Color:3.04e-05 	Time: 0.34
epoch 2050:	style:5.05e-03 	 Rec:3.40e-04 	 Color:4.95e-05 	Time: 0.41
epoch 2100:	style:4.58e-03 	 Rec:7.75e-05 	 Color:3.53e-05 	Time: 0.40
epoch 2150:	style:4.65e-03 	 Rec:4.74e-05 	 Color:4.49e-05 	Time: 0.35
epoch 2200:	style:4.28e-03 	 Rec:4.04e-04 	 Color:3.55e-05 	Time: 0.39
epoch 2250:	style:4.55e-03 	 Rec:1.68e-05 	 Color:2.66e-05 	Time: 0.37
epoch 2300:	style:4.39e-03 	 Rec:5.81e-05 	 Color:3.50e-05 	Time: 0.39
epoch 2350:	style:5.66e-03 	 Rec:1.01e-04 	 Color:3.27e-05 	Time: 0.41
epoch 2400:	style:4.37e-03 	 Rec:7.63e-05 	 Color:2.05e-05 	Time: 0.41
epoch 2450:	style:5.34e-03 	 Rec:2.85e-04 	 Color:4.19e-05 	Time: 0.40
epoch 2500:	style:5.41e-03 	 Rec:6.65e-05 	 Color:3.65e-05 	Time: 0.36
epoch 2550:	style:5.03e-03 	 Rec:6.18e-05 	 Color:3.19e-05 	Time: 0.37
epoch 2600:	style:3.90e-03 	 Rec:8.20e-06 	 Color:2.64e-05 	Time: 0.40
epoch 2650:	style:4.43e-03 	 Rec:6.18e-05 	 Color:3.33e-05 	Time: 0.40
epoch 2700:	style:5.50e-03 	 Rec:2.95e-05 	 Color:4.09e-05 	Time: 0.46
epoch 2750:	style:4.02e-03 	 Rec:2.98e-05 	 Color:4.14e-05 	Time: 0.40
epoch 2800:	style:5.37e-03 	 Rec:1.91e-04 	 Color:3.40e-05 	Time: 0.40
epoch 2850:	style:5.28e-03 	 Rec:3.85e-05 	 Color:2.95e-05 	Time: 0.40
epoch 2900:	style:5.41e-03 	 Rec:1.03e-06 	 Color:3.74e-05 	Time: 0.43
epoch 2950:	style:5.07e-03 	 Rec:1.18e-04 	 Color:3.34e-05 	Time: 0.42
epoch 3000:	style:4.06e-03 	 Rec:4.47e-05 	 Color:2.22e-05 	Time: 0.40
epoch 3050:	style:5.40e-03 	 Rec:9.77e-05 	 Color:3.70e-05 	Time: 0.40
epoch 3100:	style:4.74e-03 	 Rec:9.96e-06 	 Color:3.24e-05 	Time: 0.39
epoch 3150:	style:4.87e-03 	 Rec:6.99e-05 	 Color:4.44e-05 	Time: 0.39
epoch 3200:	style:4.83e-03 	 Rec:6.72e-05 	 Color:3.47e-05 	Time: 0.38
epoch 3250:	style:5.45e-03 	 Rec:5.90e-05 	 Color:6.03e-05 	Time: 0.40
epoch 3300:	style:5.60e-03 	 Rec:2.51e-04 	 Color:3.89e-05 	Time: 0.34
epoch 3350:	style:5.29e-03 	 Rec:2.62e-05 	 Color:2.99e-05 	Time: 0.37
epoch 3400:	style:5.74e-03 	 Rec:4.93e-05 	 Color:3.95e-05 	Time: 0.37
