epoch 0:	pdl:1.74e+00 	 Rec:1.70e-01 	 Color:4.52e-01 	Time: 0.02
epoch 50:	pdl:5.32e-01 	 Rec:9.31e-03 	 Color:2.96e-01 	Time: 1.64
epoch 100:	pdl:4.74e-01 	 Rec:6.85e-03 	 Color:2.76e-01 	Time: 1.59
epoch 150:	pdl:3.93e-01 	 Rec:5.32e-03 	 Color:2.50e-01 	Time: 1.61
epoch 200:	pdl:4.07e-01 	 Rec:4.29e-03 	 Color:2.73e-01 	Time: 1.60
epoch 250:	pdl:4.87e-01 	 Rec:5.50e-03 	 Color:3.05e-01 	Time: 1.62
epoch 300:	pdl:4.24e-01 	 Rec:3.93e-03 	 Color:2.88e-01 	Time: 1.60
epoch 350:	pdl:3.98e-01 	 Rec:4.02e-03 	 Color:2.81e-01 	Time: 1.62
epoch 400:	pdl:4.32e-01 	 Rec:4.32e-03 	 Color:2.98e-01 	Time: 1.62
epoch 450:	pdl:5.02e-01 	 Rec:3.58e-03 	 Color:2.97e-01 	Time: 1.63
epoch 500:	pdl:4.06e-01 	 Rec:3.42e-03 	 Color:3.26e-01 	Time: 1.65
epoch 550:	pdl:3.80e-01 	 Rec:3.39e-03 	 Color:2.16e-01 	Time: 1.63
epoch 600:	pdl:3.81e-01 	 Rec:3.23e-03 	 Color:2.64e-01 	Time: 1.60
epoch 650:	pdl:4.22e-01 	 Rec:3.23e-03 	 Color:3.19e-01 	Time: 1.60
epoch 700:	pdl:4.46e-01 	 Rec:3.21e-03 	 Color:3.30e-01 	Time: 1.61
epoch 750:	pdl:3.88e-01 	 Rec:2.90e-03 	 Color:2.87e-01 	Time: 1.60
epoch 800:	pdl:3.97e-01 	 Rec:3.26e-03 	 Color:2.68e-01 	Time: 1.58
epoch 850:	pdl:4.28e-01 	 Rec:3.07e-03 	 Color:3.17e-01 	Time: 1.60
epoch 900:	pdl:4.06e-01 	 Rec:3.30e-03 	 Color:3.15e-01 	Time: 1.62
epoch 950:	pdl:3.70e-01 	 Rec:3.26e-03 	 Color:2.54e-01 	Time: 1.61
epoch 1000:	pdl:4.03e-01 	 Rec:3.22e-03 	 Color:2.78e-01 	Time: 1.61
epoch 1050:	pdl:4.46e-01 	 Rec:2.90e-03 	 Color:2.76e-01 	Time: 1.63
epoch 1100:	pdl:3.42e-01 	 Rec:3.00e-03 	 Color:2.04e-01 	Time: 1.67
epoch 1150:	pdl:3.68e-01 	 Rec:2.52e-03 	 Color:2.31e-01 	Time: 1.57
epoch 1200:	pdl:3.91e-01 	 Rec:2.80e-03 	 Color:2.54e-01 	Time: 1.61
epoch 1250:	pdl:4.25e-01 	 Rec:3.00e-03 	 Color:3.04e-01 	Time: 1.60
epoch 1300:	pdl:3.96e-01 	 Rec:2.76e-03 	 Color:2.94e-01 	Time: 1.62
epoch 1350:	pdl:4.04e-01 	 Rec:2.58e-03 	 Color:2.55e-01 	Time: 1.62
epoch 1400:	pdl:3.85e-01 	 Rec:2.35e-03 	 Color:2.71e-01 	Time: 1.61
epoch 1450:	pdl:3.97e-01 	 Rec:2.60e-03 	 Color:2.83e-01 	Time: 1.61
epoch 1500:	pdl:4.24e-01 	 Rec:2.50e-03 	 Color:2.61e-01 	Time: 1.62
epoch 1550:	pdl:3.92e-01 	 Rec:2.47e-03 	 Color:2.97e-01 	Time: 1.60
epoch 1600:	pdl:3.84e-01 	 Rec:2.85e-03 	 Color:2.89e-01 	Time: 1.60
epoch 1650:	pdl:3.67e-01 	 Rec:2.42e-03 	 Color:2.54e-01 	Time: 1.62
epoch 1700:	pdl:3.78e-01 	 Rec:2.54e-03 	 Color:2.40e-01 	Time: 1.63
epoch 1750:	pdl:4.32e-01 	 Rec:2.59e-03 	 Color:3.13e-01 	Time: 1.59
epoch 1800:	pdl:3.92e-01 	 Rec:2.21e-03 	 Color:2.79e-01 	Time: 1.60
epoch 1850:	pdl:4.15e-01 	 Rec:2.04e-03 	 Color:2.62e-01 	Time: 1.60
epoch 1900:	pdl:3.97e-01 	 Rec:2.74e-03 	 Color:2.84e-01 	Time: 1.61
epoch 1950:	pdl:3.78e-01 	 Rec:2.04e-03 	 Color:2.43e-01 	Time: 1.58
epoch 2000:	pdl:4.05e-01 	 Rec:2.11e-03 	 Color:3.29e-01 	Time: 1.61
epoch 2050:	pdl:3.98e-01 	 Rec:2.00e-03 	 Color:2.73e-01 	Time: 1.63
epoch 2100:	pdl:4.18e-01 	 Rec:2.06e-03 	 Color:2.70e-01 	Time: 1.61
epoch 2150:	pdl:3.90e-01 	 Rec:2.11e-03 	 Color:2.66e-01 	Time: 1.60
epoch 2200:	pdl:3.85e-01 	 Rec:1.84e-03 	 Color:2.85e-01 	Time: 1.62
epoch 2250:	pdl:3.92e-01 	 Rec:2.22e-03 	 Color:2.79e-01 	Time: 1.63
epoch 2300:	pdl:3.96e-01 	 Rec:2.26e-03 	 Color:2.99e-01 	Time: 1.62
epoch 2350:	pdl:3.84e-01 	 Rec:1.91e-03 	 Color:2.95e-01 	Time: 1.64
epoch 2400:	pdl:4.43e-01 	 Rec:2.02e-03 	 Color:2.80e-01 	Time: 1.60
epoch 2450:	pdl:4.21e-01 	 Rec:1.97e-03 	 Color:3.23e-01 	Time: 1.62
epoch 2500:	pdl:4.11e-01 	 Rec:2.75e-03 	 Color:2.53e-01 	Time: 1.60
epoch 2550:	pdl:3.67e-01 	 Rec:1.95e-03 	 Color:2.53e-01 	Time: 1.63
epoch 2600:	pdl:4.53e-01 	 Rec:1.72e-03 	 Color:2.77e-01 	Time: 1.61
epoch 2650:	pdl:3.85e-01 	 Rec:1.71e-03 	 Color:2.44e-01 	Time: 1.61
epoch 2700:	pdl:3.25e-01 	 Rec:1.86e-03 	 Color:2.17e-01 	Time: 1.60
epoch 2750:	pdl:3.97e-01 	 Rec:1.85e-03 	 Color:2.88e-01 	Time: 1.62
epoch 2800:	pdl:3.89e-01 	 Rec:2.04e-03 	 Color:2.75e-01 	Time: 1.60
epoch 2850:	pdl:4.30e-01 	 Rec:1.74e-03 	 Color:2.85e-01 	Time: 1.63
epoch 2900:	pdl:3.86e-01 	 Rec:1.49e-03 	 Color:2.87e-01 	Time: 1.60
epoch 2950:	pdl:3.35e-01 	 Rec:1.63e-03 	 Color:2.12e-01 	Time: 1.61
epoch 3000:	pdl:3.60e-01 	 Rec:1.84e-03 	 Color:2.66e-01 	Time: 1.61
epoch 3050:	pdl:3.75e-01 	 Rec:1.64e-03 	 Color:2.27e-01 	Time: 1.63
epoch 3100:	pdl:4.13e-01 	 Rec:1.69e-03 	 Color:2.89e-01 	Time: 1.60
epoch 3150:	pdl:4.41e-01 	 Rec:1.47e-03 	 Color:3.38e-01 	Time: 1.58
epoch 3200:	pdl:3.72e-01 	 Rec:1.46e-03 	 Color:2.50e-01 	Time: 1.60
epoch 3250:	pdl:4.19e-01 	 Rec:1.63e-03 	 Color:3.02e-01 	Time: 1.64
epoch 3300:	pdl:3.99e-01 	 Rec:1.62e-03 	 Color:2.69e-01 	Time: 1.59
epoch 3350:	pdl:3.80e-01 	 Rec:1.92e-03 	 Color:2.79e-01 	Time: 1.60
epoch 3400:	pdl:4.03e-01 	 Rec:1.38e-03 	 Color:3.20e-01 	Time: 1.61
epoch 3450:	pdl:4.15e-01 	 Rec:1.54e-03 	 Color:2.84e-01 	Time: 1.62
epoch 3500:	pdl:4.16e-01 	 Rec:1.36e-03 	 Color:3.05e-01 	Time: 1.60
epoch 3550:	pdl:3.89e-01 	 Rec:1.56e-03 	 Color:2.62e-01 	Time: 1.61
epoch 3600:	pdl:3.81e-01 	 Rec:1.45e-03 	 Color:2.64e-01 	Time: 1.60
epoch 3650:	pdl:3.75e-01 	 Rec:1.21e-03 	 Color:2.53e-01 	Time: 1.60
epoch 3700:	pdl:4.09e-01 	 Rec:1.80e-03 	 Color:2.58e-01 	Time: 1.62
epoch 3750:	pdl:4.32e-01 	 Rec:1.47e-03 	 Color:3.14e-01 	Time: 1.61
epoch 3800:	pdl:4.62e-01 	 Rec:1.30e-03 	 Color:3.28e-01 	Time: 1.60
epoch 3850:	pdl:3.51e-01 	 Rec:1.37e-03 	 Color:2.45e-01 	Time: 1.61
epoch 3900:	pdl:3.75e-01 	 Rec:1.62e-03 	 Color:2.75e-01 	Time: 1.61
epoch 3950:	pdl:4.05e-01 	 Rec:1.73e-03 	 Color:2.75e-01 	Time: 1.62
epoch 4000:	pdl:4.33e-01 	 Rec:1.41e-03 	 Color:3.53e-01 	Time: 1.60
epoch 4050:	pdl:4.24e-01 	 Rec:1.30e-03 	 Color:2.54e-01 	Time: 1.64
epoch 4100:	pdl:3.90e-01 	 Rec:1.22e-03 	 Color:2.47e-01 	Time: 1.61
epoch 4150:	pdl:3.80e-01 	 Rec:1.57e-03 	 Color:2.54e-01 	Time: 1.62
epoch 4200:	pdl:4.07e-01 	 Rec:1.22e-03 	 Color:2.99e-01 	Time: 1.61
epoch 4250:	pdl:3.60e-01 	 Rec:1.15e-03 	 Color:2.33e-01 	Time: 1.60
epoch 4300:	pdl:3.88e-01 	 Rec:1.29e-03 	 Color:2.93e-01 	Time: 1.59
epoch 4350:	pdl:3.87e-01 	 Rec:1.12e-03 	 Color:2.82e-01 	Time: 1.59
epoch 4400:	pdl:4.03e-01 	 Rec:1.32e-03 	 Color:2.68e-01 	Time: 1.57
epoch 4450:	pdl:3.59e-01 	 Rec:1.63e-03 	 Color:2.49e-01 	Time: 1.59
epoch 4500:	pdl:4.08e-01 	 Rec:1.11e-03 	 Color:2.96e-01 	Time: 1.60
epoch 4550:	pdl:3.40e-01 	 Rec:1.21e-03 	 Color:2.25e-01 	Time: 1.61
epoch 4600:	pdl:3.89e-01 	 Rec:1.05e-03 	 Color:3.05e-01 	Time: 1.61
epoch 4650:	pdl:4.05e-01 	 Rec:1.46e-03 	 Color:2.89e-01 	Time: 1.61
epoch 4700:	pdl:3.86e-01 	 Rec:1.22e-03 	 Color:2.62e-01 	Time: 1.59
epoch 4750:	pdl:4.11e-01 	 Rec:1.15e-03 	 Color:2.70e-01 	Time: 1.61
epoch 4800:	pdl:3.94e-01 	 Rec:1.02e-03 	 Color:3.03e-01 	Time: 1.61
epoch 4850:	pdl:4.47e-01 	 Rec:1.00e-03 	 Color:3.27e-01 	Time: 1.61
epoch 4900:	pdl:3.87e-01 	 Rec:1.22e-03 	 Color:2.77e-01 	Time: 1.58
epoch 4950:	pdl:3.65e-01 	 Rec:1.21e-03 	 Color:2.39e-01 	Time: 1.61
epoch 5000:	pdl:4.01e-01 	 Rec:1.35e-03 	 Color:2.69e-01 	Time: 1.59
epoch 5050:	pdl:3.85e-01 	 Rec:1.28e-03 	 Color:2.90e-01 	Time: 1.62
epoch 5100:	pdl:3.99e-01 	 Rec:9.32e-04 	 Color:2.93e-01 	Time: 1.60
epoch 5150:	pdl:3.74e-01 	 Rec:1.03e-03 	 Color:2.75e-01 	Time: 1.63
epoch 5200:	pdl:3.96e-01 	 Rec:1.09e-03 	 Color:3.00e-01 	Time: 1.61
epoch 5250:	pdl:3.63e-01 	 Rec:1.36e-03 	 Color:2.33e-01 	Time: 1.60
epoch 5300:	pdl:3.58e-01 	 Rec:1.08e-03 	 Color:2.65e-01 	Time: 1.61
epoch 5350:	pdl:3.86e-01 	 Rec:9.92e-04 	 Color:2.85e-01 	Time: 1.61
epoch 5400:	pdl:3.91e-01 	 Rec:9.21e-04 	 Color:2.90e-01 	Time: 1.59
epoch 5450:	pdl:4.53e-01 	 Rec:9.12e-04 	 Color:3.53e-01 	Time: 1.61
epoch 5500:	pdl:3.98e-01 	 Rec:1.02e-03 	 Color:2.80e-01 	Time: 1.58
epoch 5550:	pdl:3.68e-01 	 Rec:1.13e-03 	 Color:2.76e-01 	Time: 1.58
epoch 5600:	pdl:3.85e-01 	 Rec:9.81e-04 	 Color:2.83e-01 	Time: 1.59
epoch 5650:	pdl:4.07e-01 	 Rec:9.66e-04 	 Color:2.99e-01 	Time: 1.60
epoch 5700:	pdl:4.04e-01 	 Rec:8.46e-04 	 Color:2.95e-01 	Time: 1.61
epoch 5750:	pdl:3.52e-01 	 Rec:8.04e-04 	 Color:2.53e-01 	Time: 1.61
epoch 5800:	pdl:4.77e-01 	 Rec:1.19e-03 	 Color:3.39e-01 	Time: 1.60
epoch 5850:	pdl:4.34e-01 	 Rec:1.06e-03 	 Color:3.34e-01 	Time: 1.61
epoch 5900:	pdl:3.94e-01 	 Rec:9.33e-04 	 Color:2.65e-01 	Time: 1.61
epoch 5950:	pdl:3.59e-01 	 Rec:9.28e-04 	 Color:2.31e-01 	Time: 1.62
epoch 6000:	pdl:3.59e-01 	 Rec:1.22e-03 	 Color:2.41e-01 	Time: 1.60
epoch 6050:	pdl:3.81e-01 	 Rec:9.92e-04 	 Color:2.95e-01 	Time: 1.64
