epoch 0:	gram:3.71e-02 	 Rec:2.47e-01 	 Color:1.10e-04 	Time: 0.01
epoch 50:	gram:2.44e-03 	 Rec:8.80e-04 	 Color:8.46e-05 	Time: 0.37
epoch 100:	gram:3.31e-03 	 Rec:2.59e-03 	 Color:7.09e-05 	Time: 0.40
epoch 150:	gram:2.71e-03 	 Rec:5.67e-04 	 Color:5.54e-05 	Time: 0.40
epoch 200:	gram:2.83e-03 	 Rec:9.47e-04 	 Color:1.01e-04 	Time: 0.37
epoch 250:	gram:2.22e-03 	 Rec:1.63e-03 	 Color:9.63e-05 	Time: 0.38
epoch 300:	gram:1.97e-03 	 Rec:1.22e-03 	 Color:1.07e-04 	Time: 0.40
epoch 350:	gram:3.30e-03 	 Rec:1.28e-03 	 Color:1.24e-04 	Time: 0.39
epoch 400:	gram:2.16e-03 	 Rec:1.51e-04 	 Color:1.02e-04 	Time: 0.38
epoch 450:	gram:1.87e-03 	 Rec:9.84e-05 	 Color:3.81e-05 	Time: 0.36
epoch 500:	gram:1.97e-03 	 Rec:6.97e-05 	 Color:6.00e-05 	Time: 0.36
epoch 550:	gram:2.20e-03 	 Rec:1.65e-04 	 Color:1.06e-04 	Time: 0.39
epoch 600:	gram:1.77e-03 	 Rec:4.12e-04 	 Color:7.12e-05 	Time: 0.39
epoch 650:	gram:2.18e-03 	 Rec:9.69e-05 	 Color:8.21e-05 	Time: 0.40
epoch 700:	gram:1.77e-03 	 Rec:2.36e-04 	 Color:7.12e-05 	Time: 0.38
epoch 750:	gram:1.74e-03 	 Rec:4.27e-04 	 Color:1.09e-04 	Time: 0.36
epoch 800:	gram:1.66e-03 	 Rec:3.24e-04 	 Color:4.97e-05 	Time: 0.40
epoch 850:	gram:1.56e-03 	 Rec:3.62e-04 	 Color:5.98e-05 	Time: 0.39
epoch 900:	gram:1.71e-03 	 Rec:3.53e-04 	 Color:5.24e-05 	Time: 0.39
epoch 950:	gram:1.58e-03 	 Rec:2.30e-04 	 Color:7.52e-05 	Time: 0.36
epoch 1000:	gram:2.11e-03 	 Rec:1.15e-04 	 Color:5.36e-05 	Time: 0.38
epoch 1050:	gram:1.86e-03 	 Rec:5.14e-04 	 Color:7.03e-05 	Time: 0.40
epoch 1100:	gram:1.69e-03 	 Rec:1.62e-04 	 Color:5.63e-05 	Time: 0.41
epoch 1150:	gram:1.70e-03 	 Rec:8.63e-05 	 Color:6.90e-05 	Time: 0.39
epoch 1200:	gram:1.71e-03 	 Rec:4.30e-04 	 Color:1.31e-05 	Time: 0.38
epoch 1250:	gram:1.86e-03 	 Rec:1.50e-04 	 Color:5.20e-05 	Time: 0.39
epoch 1300:	gram:1.57e-03 	 Rec:8.17e-05 	 Color:1.44e-04 	Time: 0.38
epoch 1350:	gram:1.69e-03 	 Rec:2.70e-04 	 Color:7.98e-05 	Time: 0.40
epoch 1400:	gram:1.52e-03 	 Rec:3.20e-04 	 Color:2.68e-05 	Time: 0.39
epoch 1450:	gram:1.91e-03 	 Rec:3.02e-04 	 Color:6.12e-05 	Time: 0.40
epoch 1500:	gram:1.30e-03 	 Rec:5.03e-04 	 Color:3.15e-05 	Time: 0.37
epoch 1550:	gram:1.95e-03 	 Rec:1.32e-04 	 Color:4.55e-05 	Time: 0.39
epoch 1600:	gram:1.43e-03 	 Rec:4.14e-04 	 Color:9.77e-05 	Time: 0.40
epoch 1650:	gram:2.03e-03 	 Rec:2.52e-04 	 Color:1.10e-04 	Time: 0.38
epoch 1700:	gram:1.45e-03 	 Rec:1.37e-04 	 Color:5.15e-05 	Time: 0.42
epoch 1750:	gram:1.79e-03 	 Rec:4.54e-05 	 Color:8.40e-05 	Time: 0.42
epoch 1800:	gram:1.82e-03 	 Rec:1.71e-04 	 Color:1.06e-04 	Time: 0.40
epoch 1850:	gram:2.16e-03 	 Rec:8.20e-05 	 Color:4.53e-05 	Time: 0.40
epoch 1900:	gram:1.62e-03 	 Rec:3.14e-04 	 Color:5.44e-05 	Time: 0.42
epoch 1950:	gram:1.55e-03 	 Rec:5.45e-05 	 Color:3.11e-05 	Time: 0.42
epoch 2000:	gram:1.54e-03 	 Rec:9.45e-05 	 Color:4.31e-05 	Time: 0.41
epoch 2050:	gram:1.28e-03 	 Rec:2.13e-04 	 Color:3.00e-05 	Time: 0.41
epoch 2100:	gram:1.72e-03 	 Rec:1.41e-04 	 Color:5.93e-05 	Time: 0.42
epoch 2150:	gram:1.58e-03 	 Rec:1.39e-04 	 Color:2.51e-05 	Time: 0.42
epoch 2200:	gram:1.61e-03 	 Rec:9.07e-05 	 Color:4.77e-05 	Time: 0.41
epoch 2250:	gram:1.84e-03 	 Rec:1.14e-04 	 Color:2.63e-05 	Time: 0.39
epoch 2300:	gram:1.66e-03 	 Rec:1.36e-04 	 Color:8.51e-05 	Time: 0.37
epoch 2350:	gram:1.62e-03 	 Rec:5.43e-05 	 Color:6.16e-05 	Time: 0.40
epoch 2400:	gram:1.66e-03 	 Rec:1.76e-04 	 Color:1.14e-04 	Time: 0.40
epoch 2450:	gram:1.71e-03 	 Rec:1.57e-04 	 Color:3.37e-05 	Time: 0.40
epoch 2500:	gram:1.34e-03 	 Rec:1.00e-04 	 Color:6.06e-05 	Time: 0.37
epoch 2550:	gram:1.75e-03 	 Rec:2.49e-04 	 Color:8.32e-05 	Time: 0.37
epoch 2600:	gram:1.25e-03 	 Rec:4.23e-05 	 Color:2.56e-05 	Time: 0.37
epoch 2650:	gram:2.25e-03 	 Rec:2.31e-04 	 Color:1.05e-04 	Time: 0.41
epoch 2700:	gram:1.30e-03 	 Rec:1.26e-04 	 Color:3.54e-05 	Time: 0.38
epoch 2750:	gram:1.53e-03 	 Rec:1.12e-04 	 Color:4.85e-05 	Time: 0.37
epoch 2800:	gram:1.66e-03 	 Rec:2.10e-04 	 Color:4.85e-05 	Time: 0.33
epoch 2850:	gram:1.31e-03 	 Rec:1.99e-04 	 Color:6.72e-05 	Time: 0.37
epoch 2900:	gram:1.46e-03 	 Rec:9.09e-05 	 Color:4.71e-05 	Time: 0.40
epoch 2950:	gram:1.86e-03 	 Rec:1.58e-04 	 Color:5.51e-05 	Time: 0.38
epoch 3000:	gram:1.51e-03 	 Rec:7.05e-05 	 Color:6.66e-05 	Time: 0.39
epoch 3050:	gram:1.68e-03 	 Rec:1.54e-04 	 Color:1.57e-04 	Time: 0.36
epoch 3100:	gram:1.77e-03 	 Rec:1.27e-04 	 Color:7.36e-05 	Time: 0.40
epoch 3150:	gram:1.89e-03 	 Rec:7.22e-05 	 Color:5.84e-05 	Time: 0.34
epoch 3200:	gram:1.47e-03 	 Rec:1.81e-04 	 Color:5.59e-05 	Time: 0.35
epoch 3250:	gram:1.28e-03 	 Rec:1.22e-04 	 Color:4.90e-05 	Time: 0.36
epoch 3300:	gram:1.04e-03 	 Rec:2.29e-04 	 Color:2.40e-05 	Time: 0.36
epoch 3350:	gram:1.59e-03 	 Rec:1.92e-04 	 Color:4.82e-05 	Time: 0.33
epoch 3400:	gram:1.45e-03 	 Rec:1.85e-04 	 Color:4.29e-05 	Time: 0.33
epoch 3450:	gram:1.56e-03 	 Rec:1.15e-04 	 Color:4.76e-05 	Time: 0.40
epoch 3500:	gram:1.37e-03 	 Rec:4.94e-05 	 Color:8.36e-05 	Time: 0.40
epoch 3550:	gram:1.89e-03 	 Rec:2.18e-04 	 Color:5.99e-05 	Time: 0.36
epoch 3600:	gram:1.80e-03 	 Rec:1.17e-04 	 Color:9.52e-05 	Time: 0.36
epoch 3650:	gram:1.27e-03 	 Rec:1.34e-04 	 Color:5.33e-05 	Time: 0.36
