epoch 0:	style:6.50e-02 	 Rec:2.47e-01 	 Color:1.14e-04 	Time: 0.01
epoch 50:	style:1.44e-02 	 Rec:2.75e-03 	 Color:5.91e-05 	Time: 0.50
epoch 100:	style:1.54e-02 	 Rec:1.17e-03 	 Color:1.38e-04 	Time: 0.49
epoch 150:	style:1.35e-02 	 Rec:2.66e-04 	 Color:7.88e-05 	Time: 0.49
epoch 200:	style:1.38e-02 	 Rec:4.87e-04 	 Color:4.63e-05 	Time: 0.51
epoch 250:	style:1.54e-02 	 Rec:1.65e-04 	 Color:6.00e-05 	Time: 0.50
epoch 300:	style:1.58e-02 	 Rec:8.25e-04 	 Color:1.27e-04 	Time: 0.49
epoch 350:	style:1.50e-02 	 Rec:4.32e-05 	 Color:9.51e-05 	Time: 0.50
epoch 400:	style:1.46e-02 	 Rec:2.49e-05 	 Color:8.37e-05 	Time: 0.50
epoch 450:	style:1.72e-02 	 Rec:1.18e-05 	 Color:1.52e-04 	Time: 0.49
epoch 500:	style:1.33e-02 	 Rec:1.93e-04 	 Color:7.38e-05 	Time: 0.49
epoch 550:	style:1.46e-02 	 Rec:3.73e-04 	 Color:4.33e-05 	Time: 0.49
epoch 600:	style:1.61e-02 	 Rec:1.50e-05 	 Color:6.25e-05 	Time: 0.49
epoch 650:	style:1.28e-02 	 Rec:1.08e-04 	 Color:8.75e-05 	Time: 0.49
epoch 700:	style:1.28e-02 	 Rec:2.03e-04 	 Color:1.35e-04 	Time: 0.49
epoch 750:	style:1.37e-02 	 Rec:2.02e-05 	 Color:1.15e-04 	Time: 0.49
epoch 800:	style:1.51e-02 	 Rec:8.83e-05 	 Color:6.21e-05 	Time: 0.49
epoch 850:	style:1.37e-02 	 Rec:2.90e-04 	 Color:7.08e-05 	Time: 0.49
epoch 900:	style:1.50e-02 	 Rec:1.42e-03 	 Color:6.17e-05 	Time: 0.49
epoch 950:	style:1.43e-02 	 Rec:5.23e-06 	 Color:4.05e-05 	Time: 0.49
