epoch 0:	style:4.60e-02 	 Rec:2.47e-01 	 Color:7.85e-04 	Time: 0.01
epoch 50:	style:3.83e-03 	 Rec:5.12e-03 	 Color:3.15e-04 	Time: 0.46
epoch 100:	style:3.95e-03 	 Rec:1.06e-03 	 Color:2.72e-04 	Time: 0.45
epoch 150:	style:4.22e-03 	 Rec:3.59e-04 	 Color:3.17e-04 	Time: 0.45
epoch 200:	style:4.01e-03 	 Rec:8.86e-04 	 Color:2.02e-04 	Time: 0.45
epoch 250:	style:4.89e-03 	 Rec:1.09e-04 	 Color:2.09e-04 	Time: 0.45
epoch 300:	style:5.44e-03 	 Rec:5.11e-05 	 Color:3.87e-04 	Time: 0.45
epoch 350:	style:4.33e-03 	 Rec:1.41e-04 	 Color:1.28e-04 	Time: 0.45
epoch 400:	style:5.35e-03 	 Rec:1.68e-04 	 Color:2.75e-04 	Time: 0.46
epoch 450:	style:5.63e-03 	 Rec:1.06e-04 	 Color:1.87e-04 	Time: 0.46
epoch 500:	style:5.19e-03 	 Rec:5.07e-04 	 Color:1.99e-04 	Time: 0.46
epoch 550:	style:4.88e-03 	 Rec:2.31e-04 	 Color:1.33e-04 	Time: 0.46
epoch 600:	style:4.94e-03 	 Rec:1.02e-04 	 Color:1.79e-04 	Time: 0.46
epoch 650:	style:4.44e-03 	 Rec:9.08e-06 	 Color:2.88e-04 	Time: 0.45
epoch 700:	style:4.11e-03 	 Rec:1.16e-05 	 Color:1.54e-04 	Time: 0.45
epoch 750:	style:3.83e-03 	 Rec:3.29e-04 	 Color:1.91e-04 	Time: 0.45
epoch 800:	style:4.93e-03 	 Rec:6.94e-05 	 Color:2.09e-04 	Time: 0.45
epoch 850:	style:4.28e-03 	 Rec:3.53e-03 	 Color:2.95e-04 	Time: 0.45
epoch 900:	style:4.30e-03 	 Rec:2.15e-06 	 Color:2.36e-04 	Time: 0.45
epoch 950:	style:4.70e-03 	 Rec:1.69e-04 	 Color:2.47e-04 	Time: 0.45
epoch 1000:	style:5.08e-03 	 Rec:3.60e-05 	 Color:2.73e-04 	Time: 0.44
