epoch 0:	pdl:1.23e+00 	 Rec:1.23e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:9.06e-01 	 Rec:9.55e-02 	 Color:0.00e+00 	Time: 0.78
epoch 100:	pdl:8.12e-01 	 Rec:7.59e-02 	 Color:0.00e+00 	Time: 0.68
epoch 150:	pdl:7.53e-01 	 Rec:6.28e-02 	 Color:0.00e+00 	Time: 0.68
epoch 200:	pdl:6.55e-01 	 Rec:5.35e-02 	 Color:0.00e+00 	Time: 0.66
epoch 250:	pdl:7.11e-01 	 Rec:4.91e-02 	 Color:0.00e+00 	Time: 0.65
epoch 300:	pdl:6.74e-01 	 Rec:3.91e-02 	 Color:0.00e+00 	Time: 0.67
epoch 350:	pdl:7.21e-01 	 Rec:3.31e-02 	 Color:0.00e+00 	Time: 0.64
epoch 400:	pdl:7.41e-01 	 Rec:3.19e-02 	 Color:0.00e+00 	Time: 0.66
epoch 450:	pdl:6.84e-01 	 Rec:2.66e-02 	 Color:0.00e+00 	Time: 0.67
epoch 500:	pdl:6.46e-01 	 Rec:2.65e-02 	 Color:0.00e+00 	Time: 0.64
epoch 550:	pdl:6.69e-01 	 Rec:2.19e-02 	 Color:0.00e+00 	Time: 0.73
epoch 600:	pdl:7.08e-01 	 Rec:2.41e-02 	 Color:0.00e+00 	Time: 0.66
epoch 650:	pdl:6.50e-01 	 Rec:2.15e-02 	 Color:0.00e+00 	Time: 0.64
epoch 700:	pdl:6.88e-01 	 Rec:2.01e-02 	 Color:0.00e+00 	Time: 0.64
epoch 750:	pdl:6.97e-01 	 Rec:1.98e-02 	 Color:0.00e+00 	Time: 0.69
epoch 800:	pdl:7.26e-01 	 Rec:1.54e-02 	 Color:0.00e+00 	Time: 0.66
epoch 850:	pdl:6.50e-01 	 Rec:1.43e-02 	 Color:0.00e+00 	Time: 0.66
epoch 900:	pdl:6.76e-01 	 Rec:1.30e-02 	 Color:0.00e+00 	Time: 0.65
epoch 950:	pdl:6.84e-01 	 Rec:1.19e-02 	 Color:0.00e+00 	Time: 0.66
