epoch 0:	gram:6.23e-02 	 Rec:5.24e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:7.60e-03 	 Rec:7.15e-03 	 Color:0.00e+00 	Time: 0.62
epoch 100:	gram:6.34e-03 	 Rec:4.53e-03 	 Color:0.00e+00 	Time: 0.54
epoch 150:	gram:4.57e-03 	 Rec:3.63e-03 	 Color:0.00e+00 	Time: 0.52
epoch 200:	gram:5.25e-03 	 Rec:3.19e-03 	 Color:0.00e+00 	Time: 0.51
epoch 250:	gram:6.14e-03 	 Rec:2.90e-03 	 Color:0.00e+00 	Time: 0.51
epoch 300:	gram:5.18e-03 	 Rec:2.70e-03 	 Color:0.00e+00 	Time: 0.53
epoch 350:	gram:4.26e-03 	 Rec:2.55e-03 	 Color:0.00e+00 	Time: 0.50
epoch 400:	gram:5.23e-03 	 Rec:2.41e-03 	 Color:0.00e+00 	Time: 0.51
epoch 450:	gram:4.22e-03 	 Rec:2.30e-03 	 Color:0.00e+00 	Time: 0.51
epoch 500:	gram:4.12e-03 	 Rec:2.20e-03 	 Color:0.00e+00 	Time: 0.51
epoch 550:	gram:4.33e-03 	 Rec:2.15e-03 	 Color:0.00e+00 	Time: 0.50
epoch 600:	gram:3.24e-03 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 0.51
epoch 650:	gram:4.36e-03 	 Rec:1.98e-03 	 Color:0.00e+00 	Time: 0.51
epoch 700:	gram:4.81e-03 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.53
epoch 750:	gram:3.65e-03 	 Rec:1.84e-03 	 Color:0.00e+00 	Time: 0.50
epoch 800:	gram:4.29e-03 	 Rec:1.78e-03 	 Color:0.00e+00 	Time: 0.50
epoch 850:	gram:3.84e-03 	 Rec:1.72e-03 	 Color:0.00e+00 	Time: 0.52
epoch 900:	gram:5.31e-03 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 0.50
epoch 950:	gram:3.01e-03 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1000:	gram:3.61e-03 	 Rec:1.56e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1050:	gram:3.78e-03 	 Rec:1.51e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1100:	gram:3.26e-03 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.53
epoch 1150:	gram:3.46e-03 	 Rec:1.42e-03 	 Color:0.00e+00 	Time: 0.52
epoch 1200:	gram:4.03e-03 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1250:	gram:3.01e-03 	 Rec:1.32e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1300:	gram:2.99e-03 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.53
epoch 1350:	gram:3.40e-03 	 Rec:1.24e-03 	 Color:0.00e+00 	Time: 0.53
epoch 1400:	gram:3.07e-03 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1450:	gram:4.99e-03 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1500:	gram:3.61e-03 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1550:	gram:2.82e-03 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1600:	gram:3.17e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1650:	gram:3.69e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1700:	gram:4.04e-03 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 0.52
epoch 1750:	gram:4.13e-03 	 Rec:9.73e-04 	 Color:0.00e+00 	Time: 0.53
epoch 1800:	gram:3.65e-03 	 Rec:9.34e-04 	 Color:0.00e+00 	Time: 0.50
epoch 1850:	gram:3.78e-03 	 Rec:8.97e-04 	 Color:0.00e+00 	Time: 0.51
epoch 1900:	gram:3.69e-03 	 Rec:8.87e-04 	 Color:0.00e+00 	Time: 0.52
epoch 1950:	gram:3.65e-03 	 Rec:8.71e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2000:	gram:2.78e-03 	 Rec:8.58e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2050:	gram:3.46e-03 	 Rec:8.16e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2100:	gram:3.31e-03 	 Rec:8.04e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2150:	gram:3.32e-03 	 Rec:7.74e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2200:	gram:3.05e-03 	 Rec:7.71e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2250:	gram:2.76e-03 	 Rec:7.42e-04 	 Color:0.00e+00 	Time: 0.53
epoch 2300:	gram:3.18e-03 	 Rec:7.36e-04 	 Color:0.00e+00 	Time: 0.52
epoch 2350:	gram:2.98e-03 	 Rec:7.06e-04 	 Color:0.00e+00 	Time: 0.53
