epoch 0:	pdl:133167.08 	 Rec:366202.50 	Time: 0.01
epoch 50:	pdl:75897.55 	 Rec:37266.54 	Time: 0.50
epoch 100:	pdl:71213.37 	 Rec:14580.01 	Time: 0.48
epoch 150:	pdl:62981.94 	 Rec:8434.76 	Time: 0.51
epoch 200:	pdl:66429.13 	 Rec:11678.08 	Time: 0.49
epoch 250:	pdl:62032.13 	 Rec:6466.23 	Time: 0.49
epoch 300:	pdl:62346.35 	 Rec:6282.75 	Time: 0.49
epoch 350:	pdl:58663.51 	 Rec:4100.99 	Time: 0.50
epoch 400:	pdl:56505.94 	 Rec:4576.07 	Time: 0.50
epoch 450:	pdl:59249.38 	 Rec:5260.24 	Time: 0.50
epoch 500:	pdl:60422.67 	 Rec:7516.82 	Time: 0.49
epoch 550:	pdl:61512.31 	 Rec:5805.59 	Time: 0.49
epoch 600:	pdl:56663.59 	 Rec:4296.23 	Time: 0.50
epoch 650:	pdl:54757.11 	 Rec:950.66 	Time: 0.52
epoch 700:	pdl:58624.46 	 Rec:835.17 	Time: 0.50
epoch 750:	pdl:54478.82 	 Rec:714.91 	Time: 0.47
epoch 800:	pdl:57777.01 	 Rec:641.78 	Time: 0.50
epoch 850:	pdl:53120.48 	 Rec:661.93 	Time: 0.49
epoch 900:	pdl:53810.31 	 Rec:680.97 	Time: 0.50
epoch 950:	pdl:56622.32 	 Rec:670.13 	Time: 0.45
epoch 1000:	pdl:51430.35 	 Rec:657.22 	Time: 0.47
epoch 1050:	pdl:51423.60 	 Rec:590.21 	Time: 0.46
epoch 1100:	pdl:59241.81 	 Rec:831.52 	Time: 0.48
epoch 1150:	pdl:54844.64 	 Rec:665.88 	Time: 0.48
epoch 1200:	pdl:54889.83 	 Rec:623.97 	Time: 0.48
epoch 1250:	pdl:53317.26 	 Rec:634.77 	Time: 0.50
epoch 1300:	pdl:56343.66 	 Rec:625.28 	Time: 0.51
epoch 1350:	pdl:53032.47 	 Rec:688.87 	Time: 0.49
epoch 1400:	pdl:51911.59 	 Rec:669.17 	Time: 0.50
epoch 1450:	pdl:54218.30 	 Rec:644.73 	Time: 0.48
epoch 1500:	pdl:57990.94 	 Rec:808.61 	Time: 0.48
epoch 1550:	pdl:52658.58 	 Rec:411.62 	Time: 0.47
epoch 1600:	pdl:49264.16 	 Rec:359.95 	Time: 0.50
epoch 1650:	pdl:54286.68 	 Rec:339.73 	Time: 0.49
epoch 1700:	pdl:51101.15 	 Rec:336.14 	Time: 0.50
epoch 1750:	pdl:50934.37 	 Rec:332.14 	Time: 0.48
epoch 1800:	pdl:56536.21 	 Rec:313.71 	Time: 0.50
epoch 1850:	pdl:51847.45 	 Rec:317.46 	Time: 0.51
epoch 1900:	pdl:54835.54 	 Rec:308.81 	Time: 0.50
epoch 1950:	pdl:52474.60 	 Rec:306.84 	Time: 0.51
epoch 2000:	pdl:51042.29 	 Rec:316.70 	Time: 0.51
epoch 2050:	pdl:55117.18 	 Rec:301.08 	Time: 0.49
epoch 2100:	pdl:53855.58 	 Rec:305.39 	Time: 0.50
epoch 2150:	pdl:51113.91 	 Rec:311.11 	Time: 0.38
epoch 2200:	pdl:53017.61 	 Rec:294.15 	Time: 0.41
epoch 2250:	pdl:51106.10 	 Rec:290.40 	Time: 0.45
epoch 2300:	pdl:55437.07 	 Rec:298.69 	Time: 0.42
epoch 2350:	pdl:52864.75 	 Rec:282.74 	Time: 0.38
epoch 2400:	pdl:49646.06 	 Rec:326.37 	Time: 0.47
epoch 2450:	pdl:54814.48 	 Rec:309.63 	Time: 0.45
epoch 2500:	pdl:53459.08 	 Rec:294.78 	Time: 0.50
epoch 2550:	pdl:51710.19 	 Rec:300.44 	Time: 0.50
epoch 2600:	pdl:49640.37 	 Rec:292.56 	Time: 0.48
epoch 2650:	pdl:50531.10 	 Rec:276.12 	Time: 0.49
epoch 2700:	pdl:47603.07 	 Rec:270.65 	Time: 0.50
epoch 2750:	pdl:52247.31 	 Rec:268.91 	Time: 0.51
epoch 2800:	pdl:49838.20 	 Rec:264.71 	Time: 0.50
epoch 2850:	pdl:53350.45 	 Rec:263.11 	Time: 0.50
epoch 2900:	pdl:51043.43 	 Rec:259.12 	Time: 0.48
epoch 2950:	pdl:54534.71 	 Rec:261.19 	Time: 0.48
epoch 3000:	pdl:52225.97 	 Rec:257.72 	Time: 0.49
epoch 3050:	pdl:52179.83 	 Rec:255.67 	Time: 0.50
epoch 3100:	pdl:50355.87 	 Rec:253.56 	Time: 0.50
epoch 3150:	pdl:53030.99 	 Rec:257.72 	Time: 0.49
epoch 3200:	pdl:54397.14 	 Rec:254.29 	Time: 0.50
epoch 3250:	pdl:50088.87 	 Rec:257.31 	Time: 0.50
epoch 3300:	pdl:55351.08 	 Rec:254.71 	Time: 0.50
epoch 3350:	pdl:52519.65 	 Rec:252.41 	Time: 0.48
epoch 3400:	pdl:53178.00 	 Rec:252.00 	Time: 0.49
epoch 3450:	pdl:52305.93 	 Rec:253.48 	Time: 0.49
epoch 3500:	pdl:52412.02 	 Rec:255.76 	Time: 0.50
epoch 3550:	pdl:51473.80 	 Rec:257.37 	Time: 0.50
epoch 3600:	pdl:54151.80 	 Rec:254.06 	Time: 0.50
epoch 3650:	pdl:54479.47 	 Rec:254.32 	Time: 0.50
epoch 3700:	pdl:55877.25 	 Rec:253.89 	Time: 0.47
epoch 3750:	pdl:51483.50 	 Rec:253.03 	Time: 0.50
epoch 3800:	pdl:52325.80 	 Rec:251.40 	Time: 0.46
epoch 3850:	pdl:53807.34 	 Rec:249.33 	Time: 0.46
epoch 3900:	pdl:50278.59 	 Rec:248.90 	Time: 0.46
epoch 3950:	pdl:53994.45 	 Rec:248.99 	Time: 0.41
epoch 4000:	pdl:53059.19 	 Rec:250.71 	Time: 0.49
epoch 4050:	pdl:53098.11 	 Rec:247.21 	Time: 0.49
epoch 4100:	pdl:50625.09 	 Rec:249.33 	Time: 0.49
epoch 4150:	pdl:54164.73 	 Rec:247.47 	Time: 0.44
epoch 4200:	pdl:54773.73 	 Rec:246.76 	Time: 0.41
epoch 4250:	pdl:54323.72 	 Rec:249.18 	Time: 0.38
epoch 4300:	pdl:49521.88 	 Rec:245.80 	Time: 0.39
epoch 4350:	pdl:52110.74 	 Rec:246.03 	Time: 0.38
epoch 4400:	pdl:49243.20 	 Rec:245.16 	Time: 0.38
epoch 4450:	pdl:51311.98 	 Rec:244.76 	Time: 0.42
epoch 4500:	pdl:51741.72 	 Rec:244.42 	Time: 0.45
epoch 4550:	pdl:55536.20 	 Rec:247.20 	Time: 0.45
epoch 4600:	pdl:52265.94 	 Rec:245.69 	Time: 0.45
epoch 4650:	pdl:53579.42 	 Rec:242.04 	Time: 0.45
epoch 4700:	pdl:52804.70 	 Rec:241.19 	Time: 0.44
epoch 4750:	pdl:50393.91 	 Rec:239.74 	Time: 0.44
epoch 4800:	pdl:54675.15 	 Rec:241.97 	Time: 0.44
epoch 4850:	pdl:50917.32 	 Rec:241.80 	Time: 0.41
epoch 4900:	pdl:53634.45 	 Rec:242.14 	Time: 0.48
epoch 4950:	pdl:53000.87 	 Rec:240.97 	Time: 0.46
epoch 5000:	pdl:52901.88 	 Rec:245.49 	Time: 0.41
epoch 5050:	pdl:50309.29 	 Rec:241.34 	Time: 0.40
epoch 5100:	pdl:51517.23 	 Rec:243.23 	Time: 0.39
epoch 5150:	pdl:52357.52 	 Rec:240.63 	Time: 0.37
epoch 5200:	pdl:50932.66 	 Rec:239.30 	Time: 0.37
epoch 5250:	pdl:57421.26 	 Rec:239.31 	Time: 0.47
epoch 5300:	pdl:51852.70 	 Rec:240.67 	Time: 0.46
epoch 5350:	pdl:54106.24 	 Rec:242.01 	Time: 0.48
epoch 5400:	pdl:52607.33 	 Rec:238.54 	Time: 0.50
epoch 5450:	pdl:53634.97 	 Rec:238.75 	Time: 0.48
epoch 5500:	pdl:51411.71 	 Rec:242.70 	Time: 0.44
epoch 5550:	pdl:52604.90 	 Rec:242.41 	Time: 0.49
epoch 5600:	pdl:53585.00 	 Rec:239.80 	Time: 0.49
epoch 5650:	pdl:52830.21 	 Rec:237.18 	Time: 0.50
epoch 5700:	pdl:47551.07 	 Rec:237.96 	Time: 0.50
epoch 5750:	pdl:51114.26 	 Rec:239.13 	Time: 0.38
