epoch 0:	gram:1.28e-02 	 Rec:6.73e-02 	 Color:7.81e-06 	Time: 0.01
epoch 50:	gram:2.69e-03 	 Rec:4.86e-03 	 Color:6.10e-06 	Time: 0.51
epoch 100:	gram:1.76e-03 	 Rec:2.88e-03 	 Color:5.29e-06 	Time: 0.47
epoch 150:	gram:1.65e-03 	 Rec:2.24e-03 	 Color:4.42e-06 	Time: 0.45
epoch 200:	gram:1.88e-03 	 Rec:1.88e-03 	 Color:5.87e-06 	Time: 0.43
epoch 250:	gram:2.16e-03 	 Rec:1.63e-03 	 Color:5.74e-06 	Time: 0.43
epoch 300:	gram:2.24e-03 	 Rec:1.44e-03 	 Color:5.73e-06 	Time: 0.40
epoch 350:	gram:1.80e-03 	 Rec:1.29e-03 	 Color:5.73e-06 	Time: 0.45
epoch 400:	gram:1.34e-03 	 Rec:1.16e-03 	 Color:6.50e-06 	Time: 0.44
epoch 450:	gram:1.17e-03 	 Rec:1.04e-03 	 Color:5.93e-06 	Time: 0.43
epoch 500:	gram:2.55e-03 	 Rec:9.44e-04 	 Color:5.27e-06 	Time: 0.40
epoch 550:	gram:1.22e-03 	 Rec:8.55e-04 	 Color:5.36e-06 	Time: 0.43
epoch 600:	gram:1.17e-03 	 Rec:7.71e-04 	 Color:5.44e-06 	Time: 0.42
epoch 650:	gram:1.15e-03 	 Rec:6.99e-04 	 Color:6.67e-06 	Time: 0.45
epoch 700:	gram:1.27e-03 	 Rec:6.32e-04 	 Color:4.81e-06 	Time: 0.43
epoch 750:	gram:1.12e-03 	 Rec:5.90e-04 	 Color:5.80e-06 	Time: 0.43
epoch 800:	gram:2.01e-03 	 Rec:5.28e-04 	 Color:4.17e-06 	Time: 0.43
epoch 850:	gram:1.65e-03 	 Rec:5.20e-04 	 Color:5.25e-06 	Time: 0.43
epoch 900:	gram:1.27e-03 	 Rec:4.52e-04 	 Color:5.98e-06 	Time: 0.43
epoch 950:	gram:1.89e-03 	 Rec:4.02e-04 	 Color:6.12e-06 	Time: 0.44
epoch 1000:	gram:1.43e-03 	 Rec:3.85e-04 	 Color:6.23e-06 	Time: 0.44
epoch 1050:	gram:1.20e-03 	 Rec:3.54e-04 	 Color:5.31e-06 	Time: 0.43
epoch 1100:	gram:1.73e-03 	 Rec:3.18e-04 	 Color:5.59e-06 	Time: 0.43
epoch 1150:	gram:1.26e-03 	 Rec:2.91e-04 	 Color:5.08e-06 	Time: 0.41
epoch 1200:	gram:1.88e-03 	 Rec:2.69e-04 	 Color:4.97e-06 	Time: 0.43
epoch 1250:	gram:1.20e-03 	 Rec:2.60e-04 	 Color:5.68e-06 	Time: 0.43
epoch 1300:	gram:1.53e-03 	 Rec:2.36e-04 	 Color:5.61e-06 	Time: 0.45
epoch 1350:	gram:1.07e-03 	 Rec:2.37e-04 	 Color:5.28e-06 	Time: 0.40
epoch 1400:	gram:1.06e-03 	 Rec:2.06e-04 	 Color:5.06e-06 	Time: 0.43
epoch 1450:	gram:9.33e-04 	 Rec:1.84e-04 	 Color:4.81e-06 	Time: 0.43
epoch 1500:	gram:1.64e-03 	 Rec:2.09e-04 	 Color:5.81e-06 	Time: 0.41
epoch 1550:	gram:1.31e-03 	 Rec:1.73e-04 	 Color:4.22e-06 	Time: 0.43
epoch 1600:	gram:1.29e-03 	 Rec:1.68e-04 	 Color:5.30e-06 	Time: 0.41
epoch 1650:	gram:1.27e-03 	 Rec:1.50e-04 	 Color:5.66e-06 	Time: 0.44
epoch 1700:	gram:1.27e-03 	 Rec:1.29e-04 	 Color:5.63e-06 	Time: 0.41
epoch 1750:	gram:1.14e-03 	 Rec:1.34e-04 	 Color:5.53e-06 	Time: 0.46
epoch 1800:	gram:1.14e-03 	 Rec:1.26e-04 	 Color:6.36e-06 	Time: 0.43
epoch 1850:	gram:1.05e-03 	 Rec:1.43e-04 	 Color:5.39e-06 	Time: 0.43
epoch 1900:	gram:1.72e-03 	 Rec:1.10e-04 	 Color:4.95e-06 	Time: 0.47
epoch 1950:	gram:1.10e-03 	 Rec:1.03e-04 	 Color:5.43e-06 	Time: 0.47
epoch 2000:	gram:1.08e-03 	 Rec:9.16e-05 	 Color:5.31e-06 	Time: 0.45
epoch 2050:	gram:1.28e-03 	 Rec:1.06e-04 	 Color:6.80e-06 	Time: 0.44
epoch 2100:	gram:1.36e-03 	 Rec:9.39e-05 	 Color:6.69e-06 	Time: 0.45
