epoch 0:	pdl:8.27e-01 	 Rec:8.27e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:4.01e-01 	 Rec:2.03e-02 	 Color:0.00e+00 	Time: 0.53
epoch 100:	pdl:4.71e-01 	 Rec:1.61e-02 	 Color:0.00e+00 	Time: 0.45
epoch 150:	pdl:4.75e-01 	 Rec:9.44e-03 	 Color:0.00e+00 	Time: 0.44
epoch 200:	pdl:4.34e-01 	 Rec:7.51e-03 	 Color:0.00e+00 	Time: 0.44
epoch 250:	pdl:4.18e-01 	 Rec:6.68e-03 	 Color:0.00e+00 	Time: 0.44
epoch 300:	pdl:4.83e-01 	 Rec:3.63e-03 	 Color:0.00e+00 	Time: 0.41
epoch 350:	pdl:5.00e-01 	 Rec:2.77e-03 	 Color:0.00e+00 	Time: 0.42
epoch 400:	pdl:4.07e-01 	 Rec:3.18e-03 	 Color:0.00e+00 	Time: 0.44
epoch 450:	pdl:4.14e-01 	 Rec:2.83e-03 	 Color:0.00e+00 	Time: 0.44
epoch 500:	pdl:4.02e-01 	 Rec:3.57e-03 	 Color:0.00e+00 	Time: 0.41
epoch 550:	pdl:4.27e-01 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 0.41
epoch 600:	pdl:3.94e-01 	 Rec:2.15e-03 	 Color:0.00e+00 	Time: 0.44
epoch 650:	pdl:4.12e-01 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 0.45
epoch 700:	pdl:4.54e-01 	 Rec:1.53e-03 	 Color:0.00e+00 	Time: 0.45
epoch 750:	pdl:3.84e-01 	 Rec:1.76e-03 	 Color:0.00e+00 	Time: 0.44
epoch 800:	pdl:4.13e-01 	 Rec:3.65e-03 	 Color:0.00e+00 	Time: 0.43
epoch 850:	pdl:3.91e-01 	 Rec:1.68e-03 	 Color:0.00e+00 	Time: 0.44
epoch 900:	pdl:3.98e-01 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.44
epoch 950:	pdl:4.01e-01 	 Rec:6.81e-04 	 Color:0.00e+00 	Time: 0.46
epoch 1000:	pdl:4.35e-01 	 Rec:1.27e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1050:	pdl:4.07e-01 	 Rec:1.84e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1100:	pdl:4.19e-01 	 Rec:1.82e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1150:	pdl:4.11e-01 	 Rec:7.76e-04 	 Color:0.00e+00 	Time: 0.45
epoch 1200:	pdl:4.04e-01 	 Rec:6.50e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1250:	pdl:3.76e-01 	 Rec:1.42e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1300:	pdl:4.23e-01 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.43
epoch 1350:	pdl:3.81e-01 	 Rec:9.50e-04 	 Color:0.00e+00 	Time: 0.43
epoch 1400:	pdl:4.57e-01 	 Rec:3.09e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1450:	pdl:4.16e-01 	 Rec:3.64e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1500:	pdl:3.91e-01 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.43
epoch 1550:	pdl:4.24e-01 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1600:	pdl:3.73e-01 	 Rec:6.76e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1650:	pdl:3.86e-01 	 Rec:4.20e-04 	 Color:0.00e+00 	Time: 0.42
epoch 1700:	pdl:3.63e-01 	 Rec:3.91e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1750:	pdl:3.76e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.44
epoch 1800:	pdl:4.09e-01 	 Rec:8.59e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1850:	pdl:4.41e-01 	 Rec:9.37e-04 	 Color:0.00e+00 	Time: 0.49
epoch 1900:	pdl:4.51e-01 	 Rec:8.41e-04 	 Color:0.00e+00 	Time: 0.45
epoch 1950:	pdl:3.98e-01 	 Rec:8.84e-04 	 Color:0.00e+00 	Time: 0.45
epoch 2000:	pdl:3.92e-01 	 Rec:6.18e-04 	 Color:0.00e+00 	Time: 0.47
epoch 2050:	pdl:3.92e-01 	 Rec:6.70e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2100:	pdl:3.69e-01 	 Rec:9.17e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2150:	pdl:3.86e-01 	 Rec:9.75e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2200:	pdl:3.99e-01 	 Rec:1.52e-03 	 Color:0.00e+00 	Time: 0.44
epoch 2250:	pdl:4.21e-01 	 Rec:3.92e-04 	 Color:0.00e+00 	Time: 0.46
epoch 2300:	pdl:4.30e-01 	 Rec:6.22e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2350:	pdl:3.95e-01 	 Rec:7.45e-04 	 Color:0.00e+00 	Time: 0.45
epoch 2400:	pdl:4.07e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2450:	pdl:3.85e-01 	 Rec:5.51e-04 	 Color:0.00e+00 	Time: 0.45
epoch 2500:	pdl:4.80e-01 	 Rec:5.58e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2550:	pdl:4.16e-01 	 Rec:8.96e-04 	 Color:0.00e+00 	Time: 0.47
epoch 2600:	pdl:4.30e-01 	 Rec:6.98e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2650:	pdl:3.79e-01 	 Rec:5.98e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2700:	pdl:3.56e-01 	 Rec:1.58e-03 	 Color:0.00e+00 	Time: 0.44
epoch 2750:	pdl:3.69e-01 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2800:	pdl:4.26e-01 	 Rec:4.07e-04 	 Color:0.00e+00 	Time: 0.44
epoch 2850:	pdl:4.29e-01 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 0.45
epoch 2900:	pdl:3.57e-01 	 Rec:4.89e-04 	 Color:0.00e+00 	Time: 0.45
epoch 2950:	pdl:4.08e-01 	 Rec:5.91e-04 	 Color:0.00e+00 	Time: 0.45
epoch 3000:	pdl:4.30e-01 	 Rec:2.22e-04 	 Color:0.00e+00 	Time: 0.45
epoch 3050:	pdl:3.86e-01 	 Rec:5.98e-04 	 Color:0.00e+00 	Time: 0.53
