epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:1.14e-04 	Time: 0.01
epoch 50:	style:3.88e-03 	 Rec:6.90e-03 	 Color:9.78e-05 	Time: 0.45
epoch 100:	style:4.49e-03 	 Rec:1.09e-03 	 Color:1.42e-04 	Time: 0.46
epoch 150:	style:4.34e-03 	 Rec:2.01e-04 	 Color:7.52e-05 	Time: 0.45
epoch 200:	style:3.16e-03 	 Rec:5.38e-04 	 Color:6.68e-05 	Time: 0.45
epoch 250:	style:5.28e-03 	 Rec:2.67e-04 	 Color:5.09e-05 	Time: 0.45
epoch 300:	style:5.58e-03 	 Rec:2.08e-03 	 Color:8.86e-05 	Time: 0.45
epoch 350:	style:4.92e-03 	 Rec:5.09e-04 	 Color:1.11e-04 	Time: 0.45
epoch 400:	style:4.33e-03 	 Rec:1.63e-04 	 Color:7.79e-05 	Time: 0.45
epoch 450:	style:4.53e-03 	 Rec:1.65e-03 	 Color:2.01e-04 	Time: 0.46
epoch 500:	style:5.07e-03 	 Rec:5.55e-04 	 Color:1.31e-04 	Time: 0.46
epoch 550:	style:4.79e-03 	 Rec:5.17e-04 	 Color:7.67e-05 	Time: 0.45
epoch 600:	style:5.54e-03 	 Rec:1.87e-04 	 Color:7.24e-05 	Time: 0.45
epoch 650:	style:6.19e-03 	 Rec:8.06e-04 	 Color:8.47e-05 	Time: 0.46
epoch 700:	style:5.69e-03 	 Rec:4.50e-05 	 Color:1.56e-04 	Time: 0.45
epoch 750:	style:4.77e-03 	 Rec:2.39e-04 	 Color:1.02e-04 	Time: 0.45
epoch 800:	style:5.45e-03 	 Rec:3.69e-04 	 Color:9.12e-05 	Time: 0.45
epoch 850:	style:6.83e-03 	 Rec:1.59e-04 	 Color:7.73e-05 	Time: 0.45
epoch 900:	style:5.52e-03 	 Rec:9.80e-05 	 Color:5.62e-05 	Time: 0.45
epoch 950:	style:5.40e-03 	 Rec:4.89e-04 	 Color:3.91e-05 	Time: 0.46
epoch 1000:	style:6.80e-03 	 Rec:3.44e-04 	 Color:9.29e-05 	Time: 0.46
epoch 1050:	style:5.83e-03 	 Rec:5.27e-04 	 Color:6.54e-05 	Time: 0.46
epoch 1100:	style:5.87e-03 	 Rec:1.58e-04 	 Color:1.53e-04 	Time: 0.45
epoch 1150:	style:5.46e-03 	 Rec:1.10e-04 	 Color:7.18e-05 	Time: 0.46
epoch 1200:	style:6.40e-03 	 Rec:6.46e-04 	 Color:1.15e-04 	Time: 0.46
epoch 1250:	style:6.21e-03 	 Rec:1.40e-04 	 Color:1.61e-04 	Time: 0.46
epoch 1300:	style:6.15e-03 	 Rec:1.71e-04 	 Color:1.60e-04 	Time: 0.46
epoch 1350:	style:7.36e-03 	 Rec:4.71e-04 	 Color:1.26e-04 	Time: 0.46
epoch 1400:	style:6.11e-03 	 Rec:3.33e-04 	 Color:1.18e-04 	Time: 0.46
epoch 1450:	style:6.47e-03 	 Rec:4.59e-04 	 Color:1.85e-04 	Time: 0.46
epoch 1500:	style:6.23e-03 	 Rec:2.03e-04 	 Color:1.47e-04 	Time: 0.45
epoch 1550:	style:6.49e-03 	 Rec:1.41e-04 	 Color:4.58e-05 	Time: 0.45
epoch 1600:	style:6.58e-03 	 Rec:1.96e-04 	 Color:8.42e-05 	Time: 0.46
epoch 1650:	style:7.62e-03 	 Rec:8.34e-04 	 Color:1.59e-04 	Time: 0.45
epoch 1700:	style:7.07e-03 	 Rec:6.55e-04 	 Color:1.74e-04 	Time: 0.45
epoch 1750:	style:6.32e-03 	 Rec:7.15e-05 	 Color:9.35e-05 	Time: 0.45
epoch 1800:	style:6.69e-03 	 Rec:1.45e-04 	 Color:7.96e-05 	Time: 0.45
epoch 1850:	style:6.08e-03 	 Rec:7.08e-05 	 Color:8.76e-05 	Time: 0.46
epoch 1900:	style:5.33e-03 	 Rec:5.36e-04 	 Color:1.18e-04 	Time: 0.45
epoch 1950:	style:7.23e-03 	 Rec:1.00e-04 	 Color:7.04e-05 	Time: 0.42
epoch 2000:	style:6.33e-03 	 Rec:2.29e-04 	 Color:7.91e-05 	Time: 0.47
epoch 2050:	style:6.81e-03 	 Rec:1.39e-04 	 Color:1.53e-04 	Time: 0.49
epoch 2100:	style:6.87e-03 	 Rec:1.53e-04 	 Color:7.83e-05 	Time: 0.47
epoch 2150:	style:6.59e-03 	 Rec:2.99e-04 	 Color:1.27e-04 	Time: 0.45
