epoch 0:	pdl:3.18e+00 	 Rec:3.46e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:8.73e-01 	 Rec:2.69e-02 	 Color:0.00e+00 	Time: 0.56
epoch 100:	pdl:7.87e-01 	 Rec:9.21e-03 	 Color:0.00e+00 	Time: 0.49
epoch 150:	pdl:8.30e-01 	 Rec:5.82e-03 	 Color:0.00e+00 	Time: 0.46
epoch 200:	pdl:7.32e-01 	 Rec:4.93e-03 	 Color:0.00e+00 	Time: 0.47
epoch 250:	pdl:8.50e-01 	 Rec:5.49e-03 	 Color:0.00e+00 	Time: 0.44
epoch 300:	pdl:8.73e-01 	 Rec:4.12e-03 	 Color:0.00e+00 	Time: 0.45
epoch 350:	pdl:7.59e-01 	 Rec:4.16e-03 	 Color:0.00e+00 	Time: 0.46
epoch 400:	pdl:8.56e-01 	 Rec:4.06e-03 	 Color:0.00e+00 	Time: 0.45
epoch 450:	pdl:7.13e-01 	 Rec:3.71e-03 	 Color:0.00e+00 	Time: 0.45
epoch 500:	pdl:7.87e-01 	 Rec:3.23e-03 	 Color:0.00e+00 	Time: 0.49
epoch 550:	pdl:7.32e-01 	 Rec:3.99e-03 	 Color:0.00e+00 	Time: 0.47
epoch 600:	pdl:7.63e-01 	 Rec:3.13e-03 	 Color:0.00e+00 	Time: 0.43
epoch 650:	pdl:6.60e-01 	 Rec:3.48e-03 	 Color:0.00e+00 	Time: 0.43
epoch 700:	pdl:7.60e-01 	 Rec:3.53e-03 	 Color:0.00e+00 	Time: 0.46
epoch 750:	pdl:6.55e-01 	 Rec:3.01e-03 	 Color:0.00e+00 	Time: 0.52
epoch 800:	pdl:7.51e-01 	 Rec:3.12e-03 	 Color:0.00e+00 	Time: 0.49
epoch 850:	pdl:7.27e-01 	 Rec:2.88e-03 	 Color:0.00e+00 	Time: 0.45
epoch 900:	pdl:7.84e-01 	 Rec:3.11e-03 	 Color:0.00e+00 	Time: 0.48
epoch 950:	pdl:7.15e-01 	 Rec:2.95e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1000:	pdl:7.24e-01 	 Rec:2.97e-03 	 Color:0.00e+00 	Time: 0.50
epoch 1050:	pdl:7.20e-01 	 Rec:3.05e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1100:	pdl:8.04e-01 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1150:	pdl:7.75e-01 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1200:	pdl:6.90e-01 	 Rec:2.98e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1250:	pdl:7.98e-01 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1300:	pdl:7.13e-01 	 Rec:2.63e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1350:	pdl:6.95e-01 	 Rec:2.85e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1400:	pdl:7.14e-01 	 Rec:2.51e-03 	 Color:0.00e+00 	Time: 0.49
epoch 1450:	pdl:6.25e-01 	 Rec:2.50e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1500:	pdl:7.25e-01 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 0.47
epoch 1550:	pdl:7.85e-01 	 Rec:2.52e-03 	 Color:0.00e+00 	Time: 0.44
epoch 1600:	pdl:6.99e-01 	 Rec:2.45e-03 	 Color:0.00e+00 	Time: 0.45
epoch 1650:	pdl:6.89e-01 	 Rec:2.20e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1700:	pdl:6.90e-01 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 0.44
epoch 1750:	pdl:6.69e-01 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1800:	pdl:6.13e-01 	 Rec:2.43e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1850:	pdl:7.32e-01 	 Rec:2.17e-03 	 Color:0.00e+00 	Time: 0.49
epoch 1900:	pdl:6.94e-01 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1950:	pdl:7.27e-01 	 Rec:2.22e-03 	 Color:0.00e+00 	Time: 0.44
epoch 2000:	pdl:7.18e-01 	 Rec:2.36e-03 	 Color:0.00e+00 	Time: 0.47
epoch 2050:	pdl:6.65e-01 	 Rec:2.20e-03 	 Color:0.00e+00 	Time: 0.45
epoch 2100:	pdl:6.44e-01 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 0.47
epoch 2150:	pdl:6.54e-01 	 Rec:2.34e-03 	 Color:0.00e+00 	Time: 0.42
epoch 2200:	pdl:6.52e-01 	 Rec:2.10e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2250:	pdl:6.39e-01 	 Rec:2.00e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2300:	pdl:7.04e-01 	 Rec:1.82e-03 	 Color:0.00e+00 	Time: 0.49
epoch 2350:	pdl:6.88e-01 	 Rec:2.11e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2400:	pdl:7.20e-01 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2450:	pdl:6.84e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.43
epoch 2500:	pdl:7.00e-01 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 0.47
epoch 2550:	pdl:6.54e-01 	 Rec:1.76e-03 	 Color:0.00e+00 	Time: 0.49
epoch 2600:	pdl:6.35e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 0.48
epoch 2650:	pdl:7.22e-01 	 Rec:2.08e-03 	 Color:0.00e+00 	Time: 0.45
epoch 2700:	pdl:7.22e-01 	 Rec:1.91e-03 	 Color:0.00e+00 	Time: 0.43
epoch 2750:	pdl:6.66e-01 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.46
epoch 2800:	pdl:6.30e-01 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 0.42
epoch 2850:	pdl:7.22e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.43
epoch 2900:	pdl:6.77e-01 	 Rec:1.76e-03 	 Color:0.00e+00 	Time: 0.45
epoch 2950:	pdl:6.97e-01 	 Rec:2.87e-03 	 Color:0.00e+00 	Time: 0.46
epoch 3000:	pdl:6.60e-01 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.46
epoch 3050:	pdl:6.30e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 0.45
epoch 3100:	pdl:6.70e-01 	 Rec:2.00e-03 	 Color:0.00e+00 	Time: 0.47
epoch 3150:	pdl:7.74e-01 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.47
epoch 3200:	pdl:6.56e-01 	 Rec:1.65e-03 	 Color:0.00e+00 	Time: 0.45
