epoch 0:	pdl:7.56e-01 	 Rec:1.42e-01 	 Color:2.58e-01 	Time: 0.03
epoch 50:	pdl:2.19e-01 	 Rec:6.50e-03 	 Color:1.72e-01 	Time: 3.58
epoch 100:	pdl:2.23e-01 	 Rec:4.46e-03 	 Color:1.88e-01 	Time: 3.52
epoch 150:	pdl:2.16e-01 	 Rec:3.49e-03 	 Color:1.95e-01 	Time: 3.54
epoch 200:	pdl:2.13e-01 	 Rec:2.92e-03 	 Color:1.87e-01 	Time: 3.55
epoch 250:	pdl:2.35e-01 	 Rec:3.11e-03 	 Color:1.93e-01 	Time: 3.56
epoch 300:	pdl:2.23e-01 	 Rec:2.68e-03 	 Color:1.84e-01 	Time: 3.58
epoch 350:	pdl:2.22e-01 	 Rec:2.82e-03 	 Color:1.93e-01 	Time: 3.56
epoch 400:	pdl:2.03e-01 	 Rec:2.42e-03 	 Color:1.69e-01 	Time: 3.60
epoch 450:	pdl:2.24e-01 	 Rec:2.50e-03 	 Color:1.82e-01 	Time: 3.60
epoch 500:	pdl:2.15e-01 	 Rec:2.56e-03 	 Color:1.65e-01 	Time: 3.60
epoch 550:	pdl:2.19e-01 	 Rec:2.39e-03 	 Color:1.93e-01 	Time: 3.59
epoch 600:	pdl:1.96e-01 	 Rec:2.28e-03 	 Color:1.60e-01 	Time: 3.58
epoch 650:	pdl:2.07e-01 	 Rec:2.26e-03 	 Color:1.79e-01 	Time: 3.60
epoch 700:	pdl:1.98e-01 	 Rec:2.27e-03 	 Color:1.74e-01 	Time: 3.61
epoch 750:	pdl:1.93e-01 	 Rec:2.09e-03 	 Color:1.76e-01 	Time: 3.62
epoch 800:	pdl:1.99e-01 	 Rec:2.06e-03 	 Color:1.74e-01 	Time: 3.59
epoch 850:	pdl:1.84e-01 	 Rec:1.97e-03 	 Color:1.64e-01 	Time: 3.58
epoch 900:	pdl:2.16e-01 	 Rec:2.02e-03 	 Color:1.84e-01 	Time: 3.56
epoch 950:	pdl:1.97e-01 	 Rec:2.02e-03 	 Color:1.58e-01 	Time: 3.60
epoch 1000:	pdl:2.02e-01 	 Rec:1.89e-03 	 Color:1.77e-01 	Time: 3.55
