epoch 0:	gram:5.46e-02 	 Rec:1.17e-01 	 Color:8.81e-08 	Time: 0.02
epoch 50:	gram:2.20e-03 	 Rec:6.46e-03 	 Color:3.85e-08 	Time: 1.36
epoch 100:	gram:2.45e-03 	 Rec:6.49e-03 	 Color:4.07e-08 	Time: 1.29
epoch 150:	gram:2.00e-03 	 Rec:5.50e-03 	 Color:4.13e-08 	Time: 1.29
epoch 200:	gram:1.89e-03 	 Rec:5.73e-03 	 Color:3.82e-08 	Time: 1.29
epoch 250:	gram:1.88e-03 	 Rec:6.11e-03 	 Color:3.90e-08 	Time: 1.29
epoch 300:	gram:1.79e-03 	 Rec:4.94e-03 	 Color:5.16e-08 	Time: 1.29
epoch 350:	gram:3.63e-03 	 Rec:6.39e-03 	 Color:4.35e-08 	Time: 1.30
epoch 400:	gram:1.76e-03 	 Rec:5.10e-03 	 Color:3.64e-08 	Time: 1.29
epoch 450:	gram:1.81e-03 	 Rec:5.07e-03 	 Color:3.61e-08 	Time: 1.29
epoch 500:	gram:2.35e-03 	 Rec:5.27e-03 	 Color:3.91e-08 	Time: 1.29
epoch 550:	gram:1.89e-03 	 Rec:5.14e-03 	 Color:4.10e-08 	Time: 1.29
epoch 600:	gram:2.00e-03 	 Rec:4.53e-03 	 Color:3.72e-08 	Time: 1.31
epoch 650:	gram:1.62e-03 	 Rec:4.81e-03 	 Color:4.05e-08 	Time: 1.29
epoch 700:	gram:1.55e-03 	 Rec:4.05e-03 	 Color:4.35e-08 	Time: 1.28
epoch 750:	gram:2.69e-03 	 Rec:4.60e-03 	 Color:4.20e-08 	Time: 1.28
epoch 800:	gram:1.78e-03 	 Rec:4.40e-03 	 Color:3.87e-08 	Time: 1.28
epoch 850:	gram:2.04e-03 	 Rec:4.17e-03 	 Color:4.30e-08 	Time: 1.30
epoch 900:	gram:1.28e-03 	 Rec:4.12e-03 	 Color:3.71e-08 	Time: 1.27
epoch 950:	gram:2.15e-03 	 Rec:4.11e-03 	 Color:3.92e-08 	Time: 1.27
