epoch 0:	pdl:1.28e+00 	 Rec:1.28e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:8.84e-01 	 Rec:1.77e-01 	 Color:0.00e+00 	Time: 1.32
epoch 100:	pdl:7.70e-01 	 Rec:1.55e-01 	 Color:0.00e+00 	Time: 1.30
epoch 150:	pdl:6.31e-01 	 Rec:1.29e-01 	 Color:0.00e+00 	Time: 1.29
epoch 200:	pdl:7.17e-01 	 Rec:1.31e-01 	 Color:0.00e+00 	Time: 1.28
epoch 250:	pdl:5.32e-01 	 Rec:1.06e-01 	 Color:0.00e+00 	Time: 1.30
epoch 300:	pdl:5.82e-01 	 Rec:9.48e-02 	 Color:0.00e+00 	Time: 1.27
epoch 350:	pdl:5.79e-01 	 Rec:9.81e-02 	 Color:0.00e+00 	Time: 1.29
epoch 400:	pdl:5.84e-01 	 Rec:7.49e-02 	 Color:0.00e+00 	Time: 1.28
epoch 450:	pdl:5.42e-01 	 Rec:8.00e-02 	 Color:0.00e+00 	Time: 1.28
epoch 500:	pdl:5.93e-01 	 Rec:7.69e-02 	 Color:0.00e+00 	Time: 1.28
epoch 550:	pdl:5.93e-01 	 Rec:6.55e-02 	 Color:0.00e+00 	Time: 1.28
epoch 600:	pdl:5.97e-01 	 Rec:6.39e-02 	 Color:0.00e+00 	Time: 1.28
epoch 650:	pdl:5.60e-01 	 Rec:6.00e-02 	 Color:0.00e+00 	Time: 1.29
epoch 700:	pdl:4.98e-01 	 Rec:5.60e-02 	 Color:0.00e+00 	Time: 1.28
epoch 750:	pdl:5.93e-01 	 Rec:5.11e-02 	 Color:0.00e+00 	Time: 1.27
epoch 800:	pdl:5.69e-01 	 Rec:4.86e-02 	 Color:0.00e+00 	Time: 1.28
epoch 850:	pdl:5.08e-01 	 Rec:4.64e-02 	 Color:0.00e+00 	Time: 1.29
epoch 900:	pdl:5.00e-01 	 Rec:4.55e-02 	 Color:0.00e+00 	Time: 1.29
epoch 950:	pdl:5.25e-01 	 Rec:4.22e-02 	 Color:0.00e+00 	Time: 1.29
epoch 1000:	pdl:6.06e-01 	 Rec:4.20e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1050:	pdl:5.82e-01 	 Rec:4.61e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1100:	pdl:5.94e-01 	 Rec:3.33e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1150:	pdl:5.23e-01 	 Rec:3.63e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1200:	pdl:5.22e-01 	 Rec:3.06e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1250:	pdl:4.86e-01 	 Rec:2.98e-02 	 Color:0.00e+00 	Time: 1.32
epoch 1300:	pdl:5.06e-01 	 Rec:3.13e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1350:	pdl:5.67e-01 	 Rec:2.54e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1400:	pdl:5.23e-01 	 Rec:3.09e-02 	 Color:0.00e+00 	Time: 1.31
epoch 1450:	pdl:5.32e-01 	 Rec:2.61e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1500:	pdl:4.91e-01 	 Rec:3.38e-02 	 Color:0.00e+00 	Time: 1.27
epoch 1550:	pdl:5.54e-01 	 Rec:2.68e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1600:	pdl:5.64e-01 	 Rec:2.21e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1650:	pdl:4.98e-01 	 Rec:2.31e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1700:	pdl:5.43e-01 	 Rec:2.74e-02 	 Color:0.00e+00 	Time: 1.27
epoch 1750:	pdl:5.31e-01 	 Rec:2.30e-02 	 Color:0.00e+00 	Time: 1.27
epoch 1800:	pdl:5.31e-01 	 Rec:2.14e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1850:	pdl:5.64e-01 	 Rec:2.54e-02 	 Color:0.00e+00 	Time: 1.29
epoch 1900:	pdl:5.20e-01 	 Rec:2.37e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1950:	pdl:5.41e-01 	 Rec:2.60e-02 	 Color:0.00e+00 	Time: 0.98
epoch 2000:	pdl:5.56e-01 	 Rec:2.01e-02 	 Color:0.00e+00 	Time: 1.11
epoch 2050:	pdl:5.57e-01 	 Rec:2.02e-02 	 Color:0.00e+00 	Time: 1.21
epoch 2100:	pdl:5.32e-01 	 Rec:1.88e-02 	 Color:0.00e+00 	Time: 1.23
epoch 2150:	pdl:5.97e-01 	 Rec:2.43e-02 	 Color:0.00e+00 	Time: 1.22
epoch 2200:	pdl:5.29e-01 	 Rec:1.70e-02 	 Color:0.00e+00 	Time: 1.22
epoch 2250:	pdl:5.14e-01 	 Rec:1.70e-02 	 Color:0.00e+00 	Time: 1.22
epoch 2300:	pdl:5.40e-01 	 Rec:1.90e-02 	 Color:0.00e+00 	Time: 1.23
epoch 2350:	pdl:5.48e-01 	 Rec:2.57e-02 	 Color:0.00e+00 	Time: 1.23
