epoch 0:	gram:6.41e-02 	 Rec:5.23e-02 	 Color:2.30e-06 	Time: 0.01
epoch 50:	gram:6.65e-03 	 Rec:1.09e-02 	 Color:2.57e-06 	Time: 0.65
epoch 100:	gram:4.85e-03 	 Rec:7.00e-03 	 Color:2.02e-06 	Time: 0.57
epoch 150:	gram:3.82e-03 	 Rec:5.56e-03 	 Color:1.93e-06 	Time: 0.54
epoch 200:	gram:4.37e-03 	 Rec:4.81e-03 	 Color:1.82e-06 	Time: 0.56
epoch 250:	gram:5.29e-03 	 Rec:4.38e-03 	 Color:2.67e-06 	Time: 0.53
epoch 300:	gram:3.59e-03 	 Rec:4.05e-03 	 Color:1.98e-06 	Time: 0.53
epoch 350:	gram:2.95e-03 	 Rec:3.90e-03 	 Color:1.84e-06 	Time: 0.53
epoch 400:	gram:4.57e-03 	 Rec:3.58e-03 	 Color:2.19e-06 	Time: 0.56
epoch 450:	gram:2.62e-03 	 Rec:3.50e-03 	 Color:2.06e-06 	Time: 0.53
epoch 500:	gram:4.74e-03 	 Rec:3.39e-03 	 Color:2.65e-06 	Time: 0.58
epoch 550:	gram:3.86e-03 	 Rec:3.33e-03 	 Color:1.93e-06 	Time: 0.53
epoch 600:	gram:2.58e-03 	 Rec:3.14e-03 	 Color:1.73e-06 	Time: 0.54
epoch 650:	gram:3.80e-03 	 Rec:3.20e-03 	 Color:2.39e-06 	Time: 0.56
epoch 700:	gram:4.01e-03 	 Rec:3.05e-03 	 Color:1.67e-06 	Time: 0.56
epoch 750:	gram:2.77e-03 	 Rec:2.96e-03 	 Color:1.69e-06 	Time: 0.53
epoch 800:	gram:3.92e-03 	 Rec:2.85e-03 	 Color:1.62e-06 	Time: 0.55
epoch 850:	gram:3.35e-03 	 Rec:2.86e-03 	 Color:1.84e-06 	Time: 0.54
epoch 900:	gram:4.14e-03 	 Rec:2.79e-03 	 Color:2.70e-06 	Time: 0.56
epoch 950:	gram:2.81e-03 	 Rec:2.78e-03 	 Color:2.02e-06 	Time: 0.58
epoch 1000:	gram:3.33e-03 	 Rec:2.69e-03 	 Color:2.02e-06 	Time: 0.57
epoch 1050:	gram:2.60e-03 	 Rec:2.67e-03 	 Color:2.54e-06 	Time: 0.60
epoch 1100:	gram:2.38e-03 	 Rec:2.56e-03 	 Color:2.33e-06 	Time: 0.56
epoch 1150:	gram:2.81e-03 	 Rec:2.83e-03 	 Color:2.04e-06 	Time: 0.55
epoch 1200:	gram:3.40e-03 	 Rec:2.50e-03 	 Color:1.81e-06 	Time: 0.54
epoch 1250:	gram:2.28e-03 	 Rec:2.50e-03 	 Color:1.79e-06 	Time: 0.53
epoch 1300:	gram:3.35e-03 	 Rec:2.43e-03 	 Color:1.98e-06 	Time: 0.54
epoch 1350:	gram:2.83e-03 	 Rec:2.45e-03 	 Color:2.05e-06 	Time: 0.56
epoch 1400:	gram:2.48e-03 	 Rec:2.33e-03 	 Color:2.28e-06 	Time: 0.57
epoch 1450:	gram:3.62e-03 	 Rec:2.35e-03 	 Color:2.54e-06 	Time: 0.54
epoch 1500:	gram:3.61e-03 	 Rec:2.38e-03 	 Color:2.31e-06 	Time: 0.54
epoch 1550:	gram:2.76e-03 	 Rec:2.29e-03 	 Color:1.92e-06 	Time: 0.54
epoch 1600:	gram:2.84e-03 	 Rec:2.32e-03 	 Color:2.11e-06 	Time: 0.55
epoch 1650:	gram:2.64e-03 	 Rec:2.25e-03 	 Color:2.05e-06 	Time: 0.55
epoch 1700:	gram:3.07e-03 	 Rec:2.19e-03 	 Color:1.94e-06 	Time: 0.54
epoch 1750:	gram:2.57e-03 	 Rec:2.19e-03 	 Color:2.49e-06 	Time: 0.56
epoch 1800:	gram:3.32e-03 	 Rec:2.17e-03 	 Color:2.38e-06 	Time: 0.58
epoch 1850:	gram:2.46e-03 	 Rec:2.14e-03 	 Color:2.03e-06 	Time: 0.54
epoch 1900:	gram:2.90e-03 	 Rec:2.11e-03 	 Color:1.77e-06 	Time: 0.57
epoch 1950:	gram:3.12e-03 	 Rec:2.07e-03 	 Color:2.62e-06 	Time: 0.58
epoch 2000:	gram:2.42e-03 	 Rec:2.05e-03 	 Color:1.99e-06 	Time: 0.55
