epoch 0:	gram:9.56e-02 	 Rec:8.68e-02 	 Color:2.56e-06 	Time: 0.01
epoch 50:	gram:3.51e-03 	 Rec:5.44e-03 	 Color:1.90e-06 	Time: 0.97
epoch 100:	gram:4.15e-03 	 Rec:4.08e-03 	 Color:1.63e-06 	Time: 0.87
epoch 150:	gram:3.90e-03 	 Rec:4.61e-03 	 Color:1.59e-06 	Time: 0.85
epoch 200:	gram:4.67e-03 	 Rec:4.18e-03 	 Color:1.87e-06 	Time: 0.92
epoch 250:	gram:3.68e-03 	 Rec:3.97e-03 	 Color:1.52e-06 	Time: 0.87
epoch 300:	gram:4.60e-03 	 Rec:4.35e-03 	 Color:1.85e-06 	Time: 0.87
epoch 350:	gram:4.50e-03 	 Rec:4.56e-03 	 Color:1.50e-06 	Time: 0.87
epoch 400:	gram:3.94e-03 	 Rec:5.19e-03 	 Color:1.46e-06 	Time: 0.90
epoch 450:	gram:5.06e-03 	 Rec:3.42e-03 	 Color:1.56e-06 	Time: 0.87
epoch 500:	gram:4.27e-03 	 Rec:3.75e-03 	 Color:1.43e-06 	Time: 0.87
epoch 550:	gram:3.34e-03 	 Rec:3.50e-03 	 Color:1.47e-06 	Time: 0.90
epoch 600:	gram:4.23e-03 	 Rec:3.49e-03 	 Color:1.67e-06 	Time: 0.87
epoch 650:	gram:3.82e-03 	 Rec:2.76e-03 	 Color:1.69e-06 	Time: 0.89
epoch 700:	gram:3.98e-03 	 Rec:3.37e-03 	 Color:1.47e-06 	Time: 0.87
epoch 750:	gram:4.39e-03 	 Rec:3.76e-03 	 Color:1.54e-06 	Time: 0.87
epoch 800:	gram:3.07e-03 	 Rec:3.75e-03 	 Color:2.00e-06 	Time: 0.87
epoch 850:	gram:3.88e-03 	 Rec:2.79e-03 	 Color:2.11e-06 	Time: 0.87
epoch 900:	gram:4.23e-03 	 Rec:3.77e-03 	 Color:1.76e-06 	Time: 0.89
epoch 950:	gram:3.70e-03 	 Rec:2.46e-03 	 Color:1.38e-06 	Time: 0.88
epoch 1000:	gram:6.76e-03 	 Rec:3.94e-03 	 Color:1.33e-06 	Time: 0.89
epoch 1050:	gram:5.48e-03 	 Rec:2.34e-03 	 Color:1.89e-06 	Time: 0.89
epoch 1100:	gram:3.99e-03 	 Rec:3.15e-03 	 Color:1.71e-06 	Time: 0.88
epoch 1150:	gram:3.48e-03 	 Rec:2.38e-03 	 Color:1.53e-06 	Time: 0.89
epoch 1200:	gram:3.60e-03 	 Rec:2.24e-03 	 Color:1.49e-06 	Time: 0.87
epoch 1250:	gram:3.20e-03 	 Rec:1.98e-03 	 Color:1.39e-06 	Time: 0.87
epoch 1300:	gram:4.47e-03 	 Rec:3.76e-03 	 Color:1.73e-06 	Time: 0.89
epoch 1350:	gram:4.52e-03 	 Rec:2.86e-03 	 Color:1.80e-06 	Time: 0.87
epoch 1400:	gram:3.84e-03 	 Rec:1.88e-03 	 Color:1.93e-06 	Time: 0.87
epoch 1450:	gram:3.94e-03 	 Rec:3.24e-03 	 Color:1.50e-06 	Time: 0.86
