epoch 0:	pdl:1.12e+00 	 Rec:1.12e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:8.46e-01 	 Rec:6.12e-02 	 Color:0.00e+00 	Time: 0.90
epoch 100:	pdl:7.39e-01 	 Rec:4.95e-02 	 Color:0.00e+00 	Time: 0.89
epoch 150:	pdl:7.85e-01 	 Rec:3.36e-02 	 Color:0.00e+00 	Time: 0.89
epoch 200:	pdl:7.62e-01 	 Rec:4.37e-02 	 Color:0.00e+00 	Time: 0.89
epoch 250:	pdl:8.32e-01 	 Rec:3.08e-02 	 Color:0.00e+00 	Time: 0.89
epoch 300:	pdl:7.22e-01 	 Rec:1.95e-02 	 Color:0.00e+00 	Time: 0.90
epoch 350:	pdl:6.75e-01 	 Rec:1.95e-02 	 Color:0.00e+00 	Time: 0.89
epoch 400:	pdl:7.05e-01 	 Rec:1.70e-02 	 Color:0.00e+00 	Time: 0.90
epoch 450:	pdl:7.39e-01 	 Rec:1.16e-02 	 Color:0.00e+00 	Time: 0.90
epoch 500:	pdl:6.83e-01 	 Rec:1.28e-02 	 Color:0.00e+00 	Time: 0.90
epoch 550:	pdl:8.04e-01 	 Rec:9.87e-03 	 Color:0.00e+00 	Time: 0.90
epoch 600:	pdl:7.15e-01 	 Rec:1.25e-02 	 Color:0.00e+00 	Time: 0.90
epoch 650:	pdl:7.46e-01 	 Rec:1.87e-02 	 Color:0.00e+00 	Time: 0.90
epoch 700:	pdl:8.02e-01 	 Rec:8.38e-03 	 Color:0.00e+00 	Time: 0.90
epoch 750:	pdl:7.64e-01 	 Rec:6.34e-03 	 Color:0.00e+00 	Time: 0.90
epoch 800:	pdl:6.65e-01 	 Rec:7.15e-03 	 Color:0.00e+00 	Time: 0.90
epoch 850:	pdl:7.32e-01 	 Rec:6.20e-03 	 Color:0.00e+00 	Time: 0.90
epoch 900:	pdl:7.53e-01 	 Rec:4.42e-03 	 Color:0.00e+00 	Time: 0.89
epoch 950:	pdl:7.72e-01 	 Rec:6.19e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1000:	pdl:7.99e-01 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1050:	pdl:7.42e-01 	 Rec:4.94e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1100:	pdl:7.59e-01 	 Rec:5.52e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1150:	pdl:7.15e-01 	 Rec:6.70e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1200:	pdl:7.12e-01 	 Rec:3.27e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1250:	pdl:7.03e-01 	 Rec:3.93e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1300:	pdl:7.25e-01 	 Rec:4.16e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1350:	pdl:7.45e-01 	 Rec:7.65e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1400:	pdl:7.41e-01 	 Rec:3.93e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1450:	pdl:7.77e-01 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1500:	pdl:7.36e-01 	 Rec:4.40e-03 	 Color:0.00e+00 	Time: 0.88
epoch 1550:	pdl:7.22e-01 	 Rec:3.72e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1600:	pdl:7.42e-01 	 Rec:5.79e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1650:	pdl:7.50e-01 	 Rec:3.17e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1700:	pdl:7.91e-01 	 Rec:3.13e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1750:	pdl:7.23e-01 	 Rec:4.28e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1800:	pdl:7.53e-01 	 Rec:3.38e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1850:	pdl:6.90e-01 	 Rec:3.19e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1900:	pdl:6.83e-01 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1950:	pdl:7.68e-01 	 Rec:3.19e-03 	 Color:0.00e+00 	Time: 0.89
epoch 2000:	pdl:7.20e-01 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2050:	pdl:7.38e-01 	 Rec:4.25e-03 	 Color:0.00e+00 	Time: 0.91
epoch 2100:	pdl:7.01e-01 	 Rec:2.98e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2150:	pdl:7.03e-01 	 Rec:3.12e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2200:	pdl:7.91e-01 	 Rec:2.49e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2250:	pdl:7.10e-01 	 Rec:2.71e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2300:	pdl:7.37e-01 	 Rec:2.43e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2350:	pdl:7.51e-01 	 Rec:2.53e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2400:	pdl:6.85e-01 	 Rec:2.74e-03 	 Color:0.00e+00 	Time: 0.88
epoch 2450:	pdl:6.91e-01 	 Rec:3.46e-03 	 Color:0.00e+00 	Time: 0.89
epoch 2500:	pdl:7.60e-01 	 Rec:2.89e-03 	 Color:0.00e+00 	Time: 0.91
epoch 2550:	pdl:6.93e-01 	 Rec:2.40e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2600:	pdl:7.01e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2650:	pdl:7.43e-01 	 Rec:3.65e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2700:	pdl:6.71e-01 	 Rec:2.33e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2750:	pdl:7.15e-01 	 Rec:1.88e-03 	 Color:0.00e+00 	Time: 0.91
epoch 2800:	pdl:6.59e-01 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.89
epoch 2850:	pdl:7.35e-01 	 Rec:2.15e-03 	 Color:0.00e+00 	Time: 0.90
epoch 2900:	pdl:7.89e-01 	 Rec:3.39e-03 	 Color:0.00e+00 	Time: 0.89
epoch 2950:	pdl:7.00e-01 	 Rec:2.85e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3000:	pdl:7.36e-01 	 Rec:3.02e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3050:	pdl:7.32e-01 	 Rec:1.59e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3100:	pdl:7.71e-01 	 Rec:1.55e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3150:	pdl:6.83e-01 	 Rec:2.03e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3200:	pdl:7.08e-01 	 Rec:3.63e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3250:	pdl:6.80e-01 	 Rec:3.17e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3300:	pdl:7.87e-01 	 Rec:3.48e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3350:	pdl:6.54e-01 	 Rec:2.39e-03 	 Color:0.00e+00 	Time: 0.89
epoch 3400:	pdl:7.42e-01 	 Rec:2.60e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3450:	pdl:7.25e-01 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3500:	pdl:6.68e-01 	 Rec:3.69e-03 	 Color:0.00e+00 	Time: 0.91
epoch 3550:	pdl:6.57e-01 	 Rec:9.58e-04 	 Color:0.00e+00 	Time: 0.90
epoch 3600:	pdl:6.72e-01 	 Rec:1.93e-03 	 Color:0.00e+00 	Time: 0.90
epoch 3650:	pdl:1.09e+00 	 Rec:1.94e-01 	 Color:0.00e+00 	Time: 0.90
epoch 3700:	pdl:1.03e+00 	 Rec:8.92e-02 	 Color:0.00e+00 	Time: 0.89
epoch 3750:	pdl:1.02e+00 	 Rec:8.01e-02 	 Color:0.00e+00 	Time: 0.89
epoch 3800:	pdl:8.52e-01 	 Rec:6.38e-02 	 Color:0.00e+00 	Time: 0.90
epoch 3850:	pdl:8.70e-01 	 Rec:5.27e-02 	 Color:0.00e+00 	Time: 0.89
epoch 3900:	pdl:8.77e-01 	 Rec:4.18e-02 	 Color:0.00e+00 	Time: 0.89
epoch 3950:	pdl:7.92e-01 	 Rec:3.22e-02 	 Color:0.00e+00 	Time: 0.90
epoch 4000:	pdl:7.40e-01 	 Rec:2.95e-02 	 Color:0.00e+00 	Time: 0.90
epoch 4050:	pdl:7.51e-01 	 Rec:2.58e-02 	 Color:0.00e+00 	Time: 0.92
epoch 4100:	pdl:7.18e-01 	 Rec:2.16e-02 	 Color:0.00e+00 	Time: 0.91
epoch 4150:	pdl:7.31e-01 	 Rec:1.99e-02 	 Color:0.00e+00 	Time: 0.89
epoch 4200:	pdl:7.60e-01 	 Rec:1.67e-02 	 Color:0.00e+00 	Time: 0.91
epoch 4250:	pdl:7.20e-01 	 Rec:1.67e-02 	 Color:0.00e+00 	Time: 0.90
