epoch 0:	gram:3.26e-02 	 Rec:5.38e-02 	 Color:1.07e-06 	Time: 0.01
epoch 50:	gram:2.29e-03 	 Rec:3.76e-03 	 Color:6.05e-07 	Time: 0.71
epoch 100:	gram:1.87e-03 	 Rec:3.27e-03 	 Color:6.93e-07 	Time: 0.65
epoch 150:	gram:2.29e-03 	 Rec:2.82e-03 	 Color:8.88e-07 	Time: 0.60
epoch 200:	gram:1.51e-03 	 Rec:2.81e-03 	 Color:8.43e-07 	Time: 0.62
epoch 250:	gram:2.21e-03 	 Rec:2.30e-03 	 Color:6.53e-07 	Time: 0.63
epoch 300:	gram:2.10e-03 	 Rec:2.86e-03 	 Color:8.80e-07 	Time: 0.60
epoch 350:	gram:1.66e-03 	 Rec:2.18e-03 	 Color:7.84e-07 	Time: 0.60
epoch 400:	gram:1.62e-03 	 Rec:1.78e-03 	 Color:8.54e-07 	Time: 0.60
epoch 450:	gram:1.79e-03 	 Rec:1.92e-03 	 Color:9.09e-07 	Time: 0.60
epoch 500:	gram:2.33e-03 	 Rec:2.19e-03 	 Color:7.87e-07 	Time: 0.62
epoch 550:	gram:1.56e-03 	 Rec:1.49e-03 	 Color:9.65e-07 	Time: 0.60
epoch 600:	gram:1.35e-03 	 Rec:1.45e-03 	 Color:1.00e-06 	Time: 0.60
epoch 650:	gram:2.60e-03 	 Rec:1.82e-03 	 Color:8.53e-07 	Time: 0.61
epoch 700:	gram:1.92e-03 	 Rec:1.55e-03 	 Color:8.48e-07 	Time: 0.63
epoch 750:	gram:1.37e-03 	 Rec:1.32e-03 	 Color:7.36e-07 	Time: 0.62
epoch 800:	gram:1.24e-03 	 Rec:1.23e-03 	 Color:8.66e-07 	Time: 0.62
epoch 850:	gram:1.53e-03 	 Rec:1.23e-03 	 Color:9.34e-07 	Time: 0.60
epoch 900:	gram:1.49e-03 	 Rec:1.13e-03 	 Color:6.88e-07 	Time: 0.59
epoch 950:	gram:1.43e-03 	 Rec:1.02e-03 	 Color:8.65e-07 	Time: 0.62
epoch 1000:	gram:1.38e-03 	 Rec:1.31e-03 	 Color:9.08e-07 	Time: 0.60
epoch 1050:	gram:2.25e-03 	 Rec:1.10e-03 	 Color:1.05e-06 	Time: 0.63
epoch 1100:	gram:1.80e-03 	 Rec:8.95e-04 	 Color:7.62e-07 	Time: 0.60
epoch 1150:	gram:1.39e-03 	 Rec:1.21e-03 	 Color:9.24e-07 	Time: 0.60
epoch 1200:	gram:1.19e-03 	 Rec:9.10e-04 	 Color:8.09e-07 	Time: 0.61
epoch 1250:	gram:1.61e-03 	 Rec:1.22e-03 	 Color:8.26e-07 	Time: 0.61
epoch 1300:	gram:1.66e-03 	 Rec:9.41e-04 	 Color:8.16e-07 	Time: 0.60
epoch 1350:	gram:1.44e-03 	 Rec:1.37e-03 	 Color:6.96e-07 	Time: 0.60
epoch 1400:	gram:2.07e-03 	 Rec:9.32e-04 	 Color:9.84e-07 	Time: 0.62
epoch 1450:	gram:1.67e-03 	 Rec:8.26e-04 	 Color:8.79e-07 	Time: 0.62
epoch 1500:	gram:2.32e-03 	 Rec:8.31e-04 	 Color:9.25e-07 	Time: 0.60
