epoch 0:	pdl:7.45e-01 	 Rec:1.10e-01 	 Color:0.00e+00 	Time: 0.04
epoch 50:	pdl:1.53e-01 	 Rec:5.33e-03 	 Color:0.00e+00 	Time: 3.67
epoch 100:	pdl:1.73e-01 	 Rec:7.60e-03 	 Color:0.00e+00 	Time: 3.56
epoch 150:	pdl:1.76e-01 	 Rec:3.55e-03 	 Color:0.00e+00 	Time: 3.55
epoch 200:	pdl:1.21e-01 	 Rec:2.65e-03 	 Color:0.00e+00 	Time: 3.55
epoch 250:	pdl:1.20e-01 	 Rec:2.20e-03 	 Color:0.00e+00 	Time: 3.52
epoch 300:	pdl:1.13e-01 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 3.50
epoch 350:	pdl:1.28e-01 	 Rec:2.47e-03 	 Color:0.00e+00 	Time: 3.50
epoch 400:	pdl:1.23e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 3.57
epoch 450:	pdl:1.11e-01 	 Rec:1.85e-03 	 Color:0.00e+00 	Time: 3.54
epoch 500:	pdl:1.06e-01 	 Rec:2.32e-03 	 Color:0.00e+00 	Time: 3.50
epoch 550:	pdl:1.23e-01 	 Rec:2.30e-03 	 Color:0.00e+00 	Time: 3.55
epoch 600:	pdl:2.12e-01 	 Rec:2.52e-03 	 Color:0.00e+00 	Time: 3.55
epoch 650:	pdl:1.37e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 3.48
epoch 700:	pdl:1.09e-01 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 3.66
epoch 750:	pdl:1.13e-01 	 Rec:2.07e-03 	 Color:0.00e+00 	Time: 3.56
epoch 800:	pdl:1.09e-01 	 Rec:2.36e-03 	 Color:0.00e+00 	Time: 3.52
epoch 850:	pdl:1.14e-01 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 3.48
epoch 900:	pdl:1.50e-01 	 Rec:2.26e-03 	 Color:0.00e+00 	Time: 3.56
epoch 950:	pdl:1.24e-01 	 Rec:1.86e-03 	 Color:0.00e+00 	Time: 3.61
epoch 1000:	pdl:1.63e-01 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 3.26
epoch 1050:	pdl:1.73e-01 	 Rec:1.70e-03 	 Color:0.00e+00 	Time: 3.50
epoch 1100:	pdl:1.18e-01 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 3.37
epoch 1150:	pdl:1.15e-01 	 Rec:2.19e-03 	 Color:0.00e+00 	Time: 3.33
epoch 1200:	pdl:1.07e-01 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 3.35
epoch 1250:	pdl:1.20e-01 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 3.41
epoch 1300:	pdl:1.68e-01 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 3.31
epoch 1350:	pdl:2.20e-01 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 3.34
epoch 1400:	pdl:1.26e-01 	 Rec:1.57e-03 	 Color:0.00e+00 	Time: 3.27
epoch 1450:	pdl:1.17e-01 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 3.37
epoch 1500:	pdl:1.06e-01 	 Rec:1.72e-03 	 Color:0.00e+00 	Time: 3.37
