epoch 0:	pdl:1.10e+00 	 Rec:3.44e-01 	 Color:3.86e-01 	Time: 0.01
epoch 50:	pdl:4.79e-01 	 Rec:3.87e-02 	 Color:2.52e-01 	Time: 0.37
epoch 100:	pdl:3.85e-01 	 Rec:9.39e-03 	 Color:1.97e-01 	Time: 0.40
epoch 150:	pdl:3.38e-01 	 Rec:3.63e-03 	 Color:1.71e-01 	Time: 0.40
epoch 200:	pdl:3.31e-01 	 Rec:1.59e-03 	 Color:1.74e-01 	Time: 0.39
epoch 250:	pdl:3.17e-01 	 Rec:1.44e-03 	 Color:1.79e-01 	Time: 0.37
epoch 300:	pdl:3.12e-01 	 Rec:7.39e-04 	 Color:1.79e-01 	Time: 0.40
epoch 350:	pdl:2.76e-01 	 Rec:5.57e-04 	 Color:1.39e-01 	Time: 0.40
epoch 400:	pdl:3.10e-01 	 Rec:7.61e-04 	 Color:1.56e-01 	Time: 0.40
epoch 450:	pdl:2.89e-01 	 Rec:5.03e-04 	 Color:1.63e-01 	Time: 0.38
epoch 500:	pdl:2.99e-01 	 Rec:3.50e-04 	 Color:1.71e-01 	Time: 0.34
epoch 550:	pdl:2.60e-01 	 Rec:4.16e-04 	 Color:1.37e-01 	Time: 0.40
epoch 600:	pdl:2.88e-01 	 Rec:4.99e-04 	 Color:1.59e-01 	Time: 0.39
epoch 650:	pdl:2.90e-01 	 Rec:3.45e-04 	 Color:1.64e-01 	Time: 0.38
epoch 700:	pdl:2.80e-01 	 Rec:2.87e-04 	 Color:1.52e-01 	Time: 0.37
epoch 750:	pdl:2.79e-01 	 Rec:3.34e-04 	 Color:1.41e-01 	Time: 0.34
epoch 800:	pdl:2.84e-01 	 Rec:3.35e-04 	 Color:1.51e-01 	Time: 0.38
epoch 850:	pdl:2.91e-01 	 Rec:3.01e-04 	 Color:1.57e-01 	Time: 0.40
epoch 900:	pdl:2.80e-01 	 Rec:2.95e-04 	 Color:1.39e-01 	Time: 0.39
epoch 950:	pdl:2.63e-01 	 Rec:2.60e-04 	 Color:1.51e-01 	Time: 0.39
epoch 1000:	pdl:2.71e-01 	 Rec:2.39e-04 	 Color:1.54e-01 	Time: 0.41
epoch 1050:	pdl:2.69e-01 	 Rec:2.44e-04 	 Color:1.50e-01 	Time: 0.42
epoch 1100:	pdl:2.76e-01 	 Rec:1.89e-04 	 Color:1.42e-01 	Time: 0.40
epoch 1150:	pdl:2.60e-01 	 Rec:3.73e-04 	 Color:1.41e-01 	Time: 0.38
epoch 1200:	pdl:2.78e-01 	 Rec:3.43e-04 	 Color:1.62e-01 	Time: 0.40
epoch 1250:	pdl:2.80e-01 	 Rec:1.61e-04 	 Color:1.58e-01 	Time: 0.36
epoch 1300:	pdl:2.63e-01 	 Rec:2.29e-04 	 Color:1.40e-01 	Time: 0.35
epoch 1350:	pdl:2.57e-01 	 Rec:2.83e-04 	 Color:1.43e-01 	Time: 0.39
epoch 1400:	pdl:2.68e-01 	 Rec:1.75e-04 	 Color:1.44e-01 	Time: 0.40
epoch 1450:	pdl:2.56e-01 	 Rec:2.69e-04 	 Color:1.43e-01 	Time: 0.38
epoch 1500:	pdl:2.79e-01 	 Rec:2.95e-04 	 Color:1.60e-01 	Time: 0.37
epoch 1550:	pdl:2.74e-01 	 Rec:2.09e-04 	 Color:1.43e-01 	Time: 0.36
epoch 1600:	pdl:2.51e-01 	 Rec:5.12e-04 	 Color:1.42e-01 	Time: 0.38
epoch 1650:	pdl:2.49e-01 	 Rec:1.94e-04 	 Color:1.39e-01 	Time: 0.41
epoch 1700:	pdl:2.66e-01 	 Rec:1.96e-04 	 Color:1.46e-01 	Time: 0.37
epoch 1750:	pdl:2.69e-01 	 Rec:1.70e-04 	 Color:1.48e-01 	Time: 0.37
epoch 1800:	pdl:2.54e-01 	 Rec:2.35e-04 	 Color:1.45e-01 	Time: 0.37
epoch 1850:	pdl:2.66e-01 	 Rec:3.07e-04 	 Color:1.40e-01 	Time: 0.39
epoch 1900:	pdl:2.66e-01 	 Rec:1.47e-04 	 Color:1.39e-01 	Time: 0.38
epoch 1950:	pdl:2.59e-01 	 Rec:1.87e-04 	 Color:1.47e-01 	Time: 0.41
epoch 2000:	pdl:2.44e-01 	 Rec:3.13e-04 	 Color:1.27e-01 	Time: 0.38
