epoch 0:	gram:9.64e-02 	 Rec:1.31e-01 	 Color:4.81e-07 	Time: 0.02
epoch 50:	gram:4.07e-01 	 Rec:1.08e-01 	 Color:1.03e-06 	Time: 1.28
epoch 100:	gram:9.98e-03 	 Rec:8.92e-03 	 Color:4.89e-07 	Time: 1.27
epoch 150:	gram:6.19e-03 	 Rec:7.68e-03 	 Color:4.85e-07 	Time: 1.24
epoch 200:	gram:6.06e-03 	 Rec:9.19e-03 	 Color:4.96e-07 	Time: 1.23
epoch 250:	gram:3.76e-03 	 Rec:6.15e-03 	 Color:4.00e-07 	Time: 1.24
epoch 300:	gram:5.63e-03 	 Rec:7.00e-03 	 Color:4.48e-07 	Time: 1.26
epoch 350:	gram:5.41e-03 	 Rec:5.54e-03 	 Color:4.11e-07 	Time: 1.27
epoch 400:	gram:3.64e-03 	 Rec:5.43e-03 	 Color:4.12e-07 	Time: 1.27
epoch 450:	gram:4.48e-03 	 Rec:5.48e-03 	 Color:4.43e-07 	Time: 1.26
epoch 500:	gram:5.83e-03 	 Rec:5.08e-03 	 Color:3.80e-07 	Time: 1.27
epoch 550:	gram:5.34e-03 	 Rec:4.32e-03 	 Color:4.87e-07 	Time: 1.26
epoch 600:	gram:5.55e-03 	 Rec:4.64e-03 	 Color:4.14e-07 	Time: 1.27
epoch 650:	gram:3.59e-03 	 Rec:4.02e-03 	 Color:4.53e-07 	Time: 1.27
epoch 700:	gram:4.46e-03 	 Rec:4.42e-03 	 Color:4.77e-07 	Time: 1.27
epoch 750:	gram:5.64e-03 	 Rec:5.42e-03 	 Color:4.70e-07 	Time: 1.28
epoch 800:	gram:3.77e-03 	 Rec:4.38e-03 	 Color:4.96e-07 	Time: 1.28
epoch 850:	gram:4.05e-03 	 Rec:3.44e-03 	 Color:4.16e-07 	Time: 1.26
epoch 900:	gram:3.60e-03 	 Rec:3.41e-03 	 Color:4.87e-07 	Time: 1.25
epoch 950:	gram:3.42e-03 	 Rec:3.28e-03 	 Color:5.09e-07 	Time: 1.25
epoch 1000:	gram:4.10e-03 	 Rec:3.31e-03 	 Color:5.06e-07 	Time: 1.24
epoch 1050:	gram:4.39e-03 	 Rec:3.72e-03 	 Color:3.87e-07 	Time: 1.25
