epoch 0:	pdl:2.38e+00 	 Rec:8.88e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:7.57e-01 	 Rec:3.40e-03 	 Color:0.00e+00 	Time: 0.92
epoch 100:	pdl:7.03e-01 	 Rec:2.43e-03 	 Color:0.00e+00 	Time: 0.85
epoch 150:	pdl:8.47e-01 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 0.80
epoch 200:	pdl:6.47e-01 	 Rec:2.00e-03 	 Color:0.00e+00 	Time: 0.79
epoch 250:	pdl:5.90e-01 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 0.85
epoch 300:	pdl:7.55e-01 	 Rec:1.64e-03 	 Color:0.00e+00 	Time: 0.83
epoch 350:	pdl:5.30e-01 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 0.81
epoch 400:	pdl:6.22e-01 	 Rec:1.63e-03 	 Color:0.00e+00 	Time: 0.80
epoch 450:	pdl:6.28e-01 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.77
epoch 500:	pdl:7.77e-01 	 Rec:1.36e-03 	 Color:0.00e+00 	Time: 0.79
epoch 550:	pdl:5.95e-01 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.80
epoch 600:	pdl:5.60e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.82
epoch 650:	pdl:6.84e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 0.84
epoch 700:	pdl:8.23e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.83
epoch 750:	pdl:5.77e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.86
epoch 800:	pdl:6.45e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.84
epoch 850:	pdl:6.83e-01 	 Rec:1.40e-03 	 Color:0.00e+00 	Time: 0.79
epoch 900:	pdl:6.83e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.80
epoch 950:	pdl:6.25e-01 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.80
epoch 1000:	pdl:5.84e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.81
epoch 1050:	pdl:8.57e-01 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1100:	pdl:5.72e-01 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 0.81
epoch 1150:	pdl:5.30e-01 	 Rec:9.44e-04 	 Color:0.00e+00 	Time: 0.81
epoch 1200:	pdl:6.40e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.81
epoch 1250:	pdl:5.67e-01 	 Rec:1.10e-03 	 Color:0.00e+00 	Time: 0.78
epoch 1300:	pdl:5.53e-01 	 Rec:9.54e-04 	 Color:0.00e+00 	Time: 0.79
epoch 1350:	pdl:5.60e-01 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1400:	pdl:5.97e-01 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1450:	pdl:5.30e-01 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1500:	pdl:5.57e-01 	 Rec:9.50e-04 	 Color:0.00e+00 	Time: 0.82
epoch 1550:	pdl:6.60e-01 	 Rec:9.82e-04 	 Color:0.00e+00 	Time: 0.79
epoch 1600:	pdl:5.61e-01 	 Rec:9.73e-04 	 Color:0.00e+00 	Time: 0.83
epoch 1650:	pdl:5.59e-01 	 Rec:9.47e-04 	 Color:0.00e+00 	Time: 0.80
epoch 1700:	pdl:5.78e-01 	 Rec:9.55e-04 	 Color:0.00e+00 	Time: 0.81
epoch 1750:	pdl:6.28e-01 	 Rec:9.27e-04 	 Color:0.00e+00 	Time: 0.78
epoch 1800:	pdl:6.74e-01 	 Rec:8.55e-04 	 Color:0.00e+00 	Time: 0.80
epoch 1850:	pdl:5.21e-01 	 Rec:9.49e-04 	 Color:0.00e+00 	Time: 0.83
epoch 1900:	pdl:5.49e-01 	 Rec:9.19e-04 	 Color:0.00e+00 	Time: 0.79
epoch 1950:	pdl:6.64e-01 	 Rec:8.74e-04 	 Color:0.00e+00 	Time: 0.84
epoch 2000:	pdl:6.62e-01 	 Rec:8.89e-04 	 Color:0.00e+00 	Time: 0.76
epoch 2050:	pdl:5.35e-01 	 Rec:8.32e-04 	 Color:0.00e+00 	Time: 0.82
epoch 2100:	pdl:5.49e-01 	 Rec:7.97e-04 	 Color:0.00e+00 	Time: 0.84
epoch 2150:	pdl:5.74e-01 	 Rec:9.06e-04 	 Color:0.00e+00 	Time: 0.81
epoch 2200:	pdl:5.46e-01 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 0.81
epoch 2250:	pdl:5.12e-01 	 Rec:8.15e-04 	 Color:0.00e+00 	Time: 0.84
epoch 2300:	pdl:5.62e-01 	 Rec:7.99e-04 	 Color:0.00e+00 	Time: 0.83
