epoch 0:	pdl:1.32e-01 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 0.03
epoch 50:	pdl:1.62e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 5.03
epoch 100:	pdl:1.22e-01 	 Rec:1.10e-03 	 Color:0.00e+00 	Time: 4.92
epoch 150:	pdl:1.15e-01 	 Rec:9.58e-04 	 Color:0.00e+00 	Time: 5.00
epoch 200:	pdl:1.48e-01 	 Rec:9.59e-04 	 Color:0.00e+00 	Time: 4.99
epoch 250:	pdl:1.44e-01 	 Rec:8.58e-04 	 Color:0.00e+00 	Time: 4.93
epoch 300:	pdl:1.52e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 4.97
epoch 350:	pdl:1.32e-01 	 Rec:8.72e-04 	 Color:0.00e+00 	Time: 4.95
epoch 400:	pdl:1.20e-01 	 Rec:7.59e-04 	 Color:0.00e+00 	Time: 4.95
epoch 450:	pdl:1.23e-01 	 Rec:8.31e-04 	 Color:0.00e+00 	Time: 4.95
epoch 500:	pdl:1.19e-01 	 Rec:7.10e-04 	 Color:0.00e+00 	Time: 4.96
epoch 550:	pdl:1.31e-01 	 Rec:8.27e-04 	 Color:0.00e+00 	Time: 4.91
epoch 600:	pdl:1.22e-01 	 Rec:7.95e-04 	 Color:0.00e+00 	Time: 4.95
epoch 650:	pdl:1.30e-01 	 Rec:6.78e-04 	 Color:0.00e+00 	Time: 4.96
epoch 700:	pdl:1.22e-01 	 Rec:5.85e-04 	 Color:0.00e+00 	Time: 4.96
epoch 750:	pdl:1.34e-01 	 Rec:6.43e-04 	 Color:0.00e+00 	Time: 4.98
epoch 800:	pdl:1.48e-01 	 Rec:6.55e-04 	 Color:0.00e+00 	Time: 4.95
epoch 850:	pdl:1.36e-01 	 Rec:6.22e-04 	 Color:0.00e+00 	Time: 4.97
epoch 900:	pdl:1.18e-01 	 Rec:5.83e-04 	 Color:0.00e+00 	Time: 4.96
epoch 950:	pdl:1.25e-01 	 Rec:6.44e-04 	 Color:0.00e+00 	Time: 4.97
epoch 1000:	pdl:1.49e-01 	 Rec:5.67e-04 	 Color:0.00e+00 	Time: 5.02
epoch 1050:	pdl:1.33e-01 	 Rec:6.39e-04 	 Color:0.00e+00 	Time: 5.03
epoch 1100:	pdl:1.10e-01 	 Rec:6.03e-04 	 Color:0.00e+00 	Time: 5.00
epoch 1150:	pdl:1.19e-01 	 Rec:6.26e-04 	 Color:0.00e+00 	Time: 4.99
epoch 1200:	pdl:1.41e-01 	 Rec:5.88e-04 	 Color:0.00e+00 	Time: 4.94
epoch 1250:	pdl:1.38e-01 	 Rec:6.15e-04 	 Color:0.00e+00 	Time: 4.98
epoch 1300:	pdl:1.21e-01 	 Rec:4.96e-04 	 Color:0.00e+00 	Time: 5.02
epoch 1350:	pdl:1.23e-01 	 Rec:6.07e-04 	 Color:0.00e+00 	Time: 5.00
epoch 1400:	pdl:1.49e-01 	 Rec:4.89e-04 	 Color:0.00e+00 	Time: 4.98
epoch 1450:	pdl:1.31e-01 	 Rec:5.41e-04 	 Color:0.00e+00 	Time: 4.97
epoch 1500:	pdl:1.26e-01 	 Rec:6.32e-04 	 Color:0.00e+00 	Time: 5.00
epoch 1550:	pdl:1.29e-01 	 Rec:6.14e-04 	 Color:0.00e+00 	Time: 5.01
