epoch 0:	pdl:1.47e+00 	 Rec:1.47e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:8.80e-01 	 Rec:1.34e-01 	 Color:0.00e+00 	Time: 0.79
epoch 100:	pdl:8.72e-01 	 Rec:1.06e-01 	 Color:0.00e+00 	Time: 0.76
epoch 150:	pdl:7.10e-01 	 Rec:8.59e-02 	 Color:0.00e+00 	Time: 0.75
epoch 200:	pdl:6.64e-01 	 Rec:7.18e-02 	 Color:0.00e+00 	Time: 0.75
epoch 250:	pdl:6.67e-01 	 Rec:6.29e-02 	 Color:0.00e+00 	Time: 0.75
epoch 300:	pdl:5.93e-01 	 Rec:5.43e-02 	 Color:0.00e+00 	Time: 0.75
epoch 350:	pdl:6.19e-01 	 Rec:4.59e-02 	 Color:0.00e+00 	Time: 0.75
epoch 400:	pdl:6.18e-01 	 Rec:4.61e-02 	 Color:0.00e+00 	Time: 0.75
epoch 450:	pdl:5.98e-01 	 Rec:4.63e-02 	 Color:0.00e+00 	Time: 0.75
epoch 500:	pdl:6.29e-01 	 Rec:3.41e-02 	 Color:0.00e+00 	Time: 0.75
epoch 550:	pdl:5.30e-01 	 Rec:3.05e-02 	 Color:0.00e+00 	Time: 0.75
epoch 600:	pdl:6.17e-01 	 Rec:3.64e-02 	 Color:0.00e+00 	Time: 0.75
epoch 650:	pdl:5.95e-01 	 Rec:2.56e-02 	 Color:0.00e+00 	Time: 0.75
epoch 700:	pdl:6.16e-01 	 Rec:2.53e-02 	 Color:0.00e+00 	Time: 0.75
epoch 750:	pdl:6.01e-01 	 Rec:2.08e-02 	 Color:0.00e+00 	Time: 0.75
epoch 800:	pdl:5.67e-01 	 Rec:3.64e-02 	 Color:0.00e+00 	Time: 0.75
epoch 850:	pdl:5.80e-01 	 Rec:2.54e-02 	 Color:0.00e+00 	Time: 0.75
epoch 900:	pdl:5.60e-01 	 Rec:2.09e-02 	 Color:0.00e+00 	Time: 0.75
epoch 950:	pdl:6.08e-01 	 Rec:2.21e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1000:	pdl:5.49e-01 	 Rec:1.49e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1050:	pdl:5.78e-01 	 Rec:1.91e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1100:	pdl:5.79e-01 	 Rec:2.14e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1150:	pdl:6.10e-01 	 Rec:1.17e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1200:	pdl:5.73e-01 	 Rec:1.61e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1250:	pdl:5.80e-01 	 Rec:1.17e-02 	 Color:0.00e+00 	Time: 0.76
epoch 1300:	pdl:6.02e-01 	 Rec:1.71e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1350:	pdl:5.68e-01 	 Rec:1.40e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1400:	pdl:6.42e-01 	 Rec:1.52e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1450:	pdl:5.50e-01 	 Rec:1.17e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1500:	pdl:6.05e-01 	 Rec:1.45e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1550:	pdl:5.97e-01 	 Rec:1.84e-02 	 Color:0.00e+00 	Time: 0.76
epoch 1600:	pdl:6.00e-01 	 Rec:1.10e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1650:	pdl:6.11e-01 	 Rec:1.41e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1700:	pdl:5.72e-01 	 Rec:1.20e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1750:	pdl:5.99e-01 	 Rec:9.28e-03 	 Color:0.00e+00 	Time: 0.75
epoch 1800:	pdl:7.09e-01 	 Rec:9.98e-03 	 Color:0.00e+00 	Time: 0.75
epoch 1850:	pdl:5.39e-01 	 Rec:1.12e-02 	 Color:0.00e+00 	Time: 0.75
epoch 1900:	pdl:5.99e-01 	 Rec:8.34e-03 	 Color:0.00e+00 	Time: 0.75
epoch 1950:	pdl:6.08e-01 	 Rec:1.25e-02 	 Color:0.00e+00 	Time: 0.75
epoch 2000:	pdl:5.85e-01 	 Rec:8.68e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2050:	pdl:6.32e-01 	 Rec:1.13e-02 	 Color:0.00e+00 	Time: 0.75
epoch 2100:	pdl:5.96e-01 	 Rec:7.03e-03 	 Color:0.00e+00 	Time: 0.76
epoch 2150:	pdl:5.85e-01 	 Rec:6.27e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2200:	pdl:5.87e-01 	 Rec:9.88e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2250:	pdl:5.51e-01 	 Rec:7.43e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2300:	pdl:5.43e-01 	 Rec:8.50e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2350:	pdl:5.43e-01 	 Rec:1.48e-02 	 Color:0.00e+00 	Time: 0.75
epoch 2400:	pdl:5.10e-01 	 Rec:9.24e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2450:	pdl:6.12e-01 	 Rec:1.62e-02 	 Color:0.00e+00 	Time: 0.75
epoch 2500:	pdl:5.45e-01 	 Rec:6.43e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2550:	pdl:5.87e-01 	 Rec:6.42e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2600:	pdl:5.83e-01 	 Rec:7.91e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2650:	pdl:5.70e-01 	 Rec:1.12e-02 	 Color:0.00e+00 	Time: 0.75
epoch 2700:	pdl:5.44e-01 	 Rec:6.81e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2750:	pdl:5.37e-01 	 Rec:8.15e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2800:	pdl:5.53e-01 	 Rec:6.28e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2850:	pdl:5.51e-01 	 Rec:7.03e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2900:	pdl:5.42e-01 	 Rec:4.98e-03 	 Color:0.00e+00 	Time: 0.75
epoch 2950:	pdl:5.96e-01 	 Rec:6.30e-03 	 Color:0.00e+00 	Time: 0.75
epoch 3000:	pdl:5.37e-01 	 Rec:7.17e-03 	 Color:0.00e+00 	Time: 0.75
