epoch 0:	pdl:2.45e-01 	 Rec:7.96e-03 	 Color:7.74e-02 	Time: 0.01
epoch 50:	pdl:2.60e-01 	 Rec:2.05e-03 	 Color:8.37e-02 	Time: 0.71
epoch 100:	pdl:2.62e-01 	 Rec:1.53e-03 	 Color:8.45e-02 	Time: 0.70
epoch 150:	pdl:2.57e-01 	 Rec:1.27e-03 	 Color:9.46e-02 	Time: 0.71
epoch 200:	pdl:2.54e-01 	 Rec:1.08e-03 	 Color:8.90e-02 	Time: 0.70
epoch 250:	pdl:2.51e-01 	 Rec:9.48e-04 	 Color:8.98e-02 	Time: 0.70
epoch 300:	pdl:2.39e-01 	 Rec:8.40e-04 	 Color:8.14e-02 	Time: 0.70
epoch 350:	pdl:2.37e-01 	 Rec:7.39e-04 	 Color:7.98e-02 	Time: 0.71
epoch 400:	pdl:2.40e-01 	 Rec:7.43e-04 	 Color:7.65e-02 	Time: 0.71
epoch 450:	pdl:2.65e-01 	 Rec:7.70e-04 	 Color:9.77e-02 	Time: 0.69
epoch 500:	pdl:2.41e-01 	 Rec:6.89e-04 	 Color:7.89e-02 	Time: 0.71
epoch 550:	pdl:2.28e-01 	 Rec:6.55e-04 	 Color:7.23e-02 	Time: 0.70
epoch 600:	pdl:2.34e-01 	 Rec:5.53e-04 	 Color:7.55e-02 	Time: 0.70
epoch 650:	pdl:2.36e-01 	 Rec:5.70e-04 	 Color:8.11e-02 	Time: 0.69
epoch 700:	pdl:2.49e-01 	 Rec:6.61e-04 	 Color:8.86e-02 	Time: 0.70
epoch 750:	pdl:2.28e-01 	 Rec:5.74e-04 	 Color:7.90e-02 	Time: 0.70
epoch 800:	pdl:2.20e-01 	 Rec:5.27e-04 	 Color:7.25e-02 	Time: 0.70
epoch 850:	pdl:2.39e-01 	 Rec:5.35e-04 	 Color:8.26e-02 	Time: 0.70
epoch 900:	pdl:2.38e-01 	 Rec:4.66e-04 	 Color:8.05e-02 	Time: 0.69
epoch 950:	pdl:2.64e-01 	 Rec:4.48e-04 	 Color:8.38e-02 	Time: 0.69
epoch 1000:	pdl:2.30e-01 	 Rec:4.85e-04 	 Color:7.80e-02 	Time: 0.70
epoch 1050:	pdl:2.47e-01 	 Rec:4.68e-04 	 Color:8.43e-02 	Time: 0.71
epoch 1100:	pdl:2.34e-01 	 Rec:4.30e-04 	 Color:8.73e-02 	Time: 0.70
epoch 1150:	pdl:2.32e-01 	 Rec:4.59e-04 	 Color:7.85e-02 	Time: 0.70
epoch 1200:	pdl:2.46e-01 	 Rec:3.80e-04 	 Color:8.06e-02 	Time: 0.70
epoch 1250:	pdl:2.42e-01 	 Rec:3.84e-04 	 Color:7.45e-02 	Time: 0.70
epoch 1300:	pdl:2.33e-01 	 Rec:3.91e-04 	 Color:7.68e-02 	Time: 0.69
epoch 1350:	pdl:2.50e-01 	 Rec:4.46e-04 	 Color:8.54e-02 	Time: 0.70
epoch 1400:	pdl:2.48e-01 	 Rec:3.82e-04 	 Color:8.24e-02 	Time: 0.70
epoch 1450:	pdl:2.36e-01 	 Rec:3.17e-04 	 Color:8.97e-02 	Time: 0.70
epoch 1500:	pdl:2.41e-01 	 Rec:3.69e-04 	 Color:7.29e-02 	Time: 0.70
epoch 1550:	pdl:2.46e-01 	 Rec:3.47e-04 	 Color:8.39e-02 	Time: 0.71
epoch 1600:	pdl:2.34e-01 	 Rec:3.28e-04 	 Color:7.08e-02 	Time: 0.70
epoch 1650:	pdl:2.30e-01 	 Rec:3.44e-04 	 Color:7.36e-02 	Time: 0.70
epoch 1700:	pdl:2.53e-01 	 Rec:3.03e-04 	 Color:7.28e-02 	Time: 0.70
epoch 1750:	pdl:2.43e-01 	 Rec:3.08e-04 	 Color:8.67e-02 	Time: 0.70
epoch 1800:	pdl:2.41e-01 	 Rec:4.47e-04 	 Color:8.63e-02 	Time: 0.70
epoch 1850:	pdl:2.40e-01 	 Rec:3.73e-04 	 Color:8.07e-02 	Time: 0.70
epoch 1900:	pdl:2.35e-01 	 Rec:2.78e-04 	 Color:8.49e-02 	Time: 0.69
epoch 1950:	pdl:2.50e-01 	 Rec:2.84e-04 	 Color:7.93e-02 	Time: 0.69
epoch 2000:	pdl:2.35e-01 	 Rec:4.32e-04 	 Color:7.97e-02 	Time: 0.70
epoch 2050:	pdl:2.36e-01 	 Rec:2.57e-04 	 Color:7.86e-02 	Time: 0.71
epoch 2100:	pdl:2.16e-01 	 Rec:3.69e-04 	 Color:6.66e-02 	Time: 0.70
epoch 2150:	pdl:2.33e-01 	 Rec:2.51e-04 	 Color:7.78e-02 	Time: 0.71
epoch 2200:	pdl:2.23e-01 	 Rec:2.83e-04 	 Color:6.74e-02 	Time: 0.71
epoch 2250:	pdl:2.41e-01 	 Rec:2.63e-04 	 Color:8.28e-02 	Time: 0.70
epoch 2300:	pdl:2.18e-01 	 Rec:2.76e-04 	 Color:7.46e-02 	Time: 0.70
epoch 2350:	pdl:2.28e-01 	 Rec:2.96e-04 	 Color:7.65e-02 	Time: 0.70
epoch 2400:	pdl:2.35e-01 	 Rec:2.67e-04 	 Color:7.77e-02 	Time: 0.70
epoch 2450:	pdl:2.29e-01 	 Rec:3.78e-04 	 Color:7.55e-02 	Time: 0.70
epoch 2500:	pdl:2.24e-01 	 Rec:2.86e-04 	 Color:7.73e-02 	Time: 0.70
epoch 2550:	pdl:2.20e-01 	 Rec:2.47e-04 	 Color:7.36e-02 	Time: 0.71
epoch 2600:	pdl:2.50e-01 	 Rec:2.23e-04 	 Color:8.35e-02 	Time: 0.69
epoch 2650:	pdl:2.47e-01 	 Rec:2.49e-04 	 Color:7.84e-02 	Time: 0.70
epoch 2700:	pdl:2.45e-01 	 Rec:3.32e-04 	 Color:7.95e-02 	Time: 0.70
epoch 2750:	pdl:2.32e-01 	 Rec:2.19e-04 	 Color:7.51e-02 	Time: 0.70
epoch 2800:	pdl:2.20e-01 	 Rec:3.64e-04 	 Color:7.32e-02 	Time: 0.70
epoch 2850:	pdl:2.33e-01 	 Rec:2.58e-04 	 Color:8.19e-02 	Time: 0.70
epoch 2900:	pdl:2.25e-01 	 Rec:2.76e-04 	 Color:7.58e-02 	Time: 0.70
