epoch 0:	style:6.52e-02 	 Rec:2.47e-01 	 Color:7.85e-04 	Time: 0.01
epoch 50:	style:1.41e-02 	 Rec:6.78e-03 	 Color:3.13e-04 	Time: 0.50
epoch 100:	style:1.54e-02 	 Rec:1.17e-03 	 Color:2.76e-04 	Time: 0.50
epoch 150:	style:1.48e-02 	 Rec:4.30e-04 	 Color:3.14e-04 	Time: 0.49
epoch 200:	style:1.36e-02 	 Rec:2.55e-04 	 Color:1.94e-04 	Time: 0.49
epoch 250:	style:1.73e-02 	 Rec:3.31e-04 	 Color:2.07e-04 	Time: 0.50
epoch 300:	style:1.57e-02 	 Rec:4.48e-05 	 Color:4.19e-04 	Time: 0.50
epoch 350:	style:1.67e-02 	 Rec:1.48e-04 	 Color:1.35e-04 	Time: 0.52
epoch 400:	style:1.46e-02 	 Rec:1.12e-04 	 Color:2.61e-04 	Time: 0.50
epoch 450:	style:1.75e-02 	 Rec:1.16e-04 	 Color:2.00e-04 	Time: 0.51
epoch 500:	style:1.59e-02 	 Rec:3.85e-04 	 Color:1.58e-04 	Time: 0.52
epoch 550:	style:1.54e-02 	 Rec:6.13e-06 	 Color:1.22e-04 	Time: 0.50
epoch 600:	style:1.75e-02 	 Rec:6.50e-05 	 Color:1.74e-04 	Time: 0.50
epoch 650:	style:1.28e-02 	 Rec:1.00e-04 	 Color:2.80e-04 	Time: 0.53
epoch 700:	style:1.46e-02 	 Rec:7.86e-06 	 Color:1.47e-04 	Time: 0.52
epoch 750:	style:1.50e-02 	 Rec:5.54e-04 	 Color:1.98e-04 	Time: 0.52
epoch 800:	style:1.82e-02 	 Rec:3.30e-04 	 Color:1.96e-04 	Time: 0.52
epoch 850:	style:1.45e-02 	 Rec:7.21e-05 	 Color:2.60e-04 	Time: 0.52
epoch 900:	style:1.51e-02 	 Rec:7.91e-05 	 Color:2.42e-04 	Time: 0.52
epoch 950:	style:1.54e-02 	 Rec:3.95e-05 	 Color:2.44e-04 	Time: 0.52
epoch 1000:	style:1.44e-02 	 Rec:2.14e-06 	 Color:2.70e-04 	Time: 0.50
epoch 1050:	style:1.47e-02 	 Rec:2.37e-04 	 Color:1.75e-04 	Time: 0.60
epoch 1100:	style:1.70e-02 	 Rec:7.04e-05 	 Color:2.43e-04 	Time: 0.57
epoch 1150:	style:1.52e-02 	 Rec:8.60e-04 	 Color:2.33e-04 	Time: 0.52
