epoch 0:	gram:1.21e-01 	 Rec:8.84e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:5.00e-03 	 Rec:9.94e-03 	 Color:0.00e+00 	Time: 0.94
epoch 100:	gram:5.73e-03 	 Rec:6.71e-03 	 Color:0.00e+00 	Time: 0.86
epoch 150:	gram:3.38e-03 	 Rec:6.02e-03 	 Color:0.00e+00 	Time: 0.84
epoch 200:	gram:4.00e-03 	 Rec:5.59e-03 	 Color:0.00e+00 	Time: 0.83
epoch 250:	gram:4.08e-03 	 Rec:5.53e-03 	 Color:0.00e+00 	Time: 0.82
epoch 300:	gram:3.93e-03 	 Rec:4.95e-03 	 Color:0.00e+00 	Time: 0.82
epoch 350:	gram:4.10e-03 	 Rec:5.19e-03 	 Color:0.00e+00 	Time: 0.82
epoch 400:	gram:4.54e-03 	 Rec:4.91e-03 	 Color:0.00e+00 	Time: 0.82
epoch 450:	gram:4.35e-03 	 Rec:4.88e-03 	 Color:0.00e+00 	Time: 0.83
epoch 500:	gram:5.27e-03 	 Rec:5.06e-03 	 Color:0.00e+00 	Time: 0.83
epoch 550:	gram:3.89e-03 	 Rec:4.72e-03 	 Color:0.00e+00 	Time: 0.83
epoch 600:	gram:3.73e-03 	 Rec:4.39e-03 	 Color:0.00e+00 	Time: 0.85
epoch 650:	gram:3.42e-03 	 Rec:4.56e-03 	 Color:0.00e+00 	Time: 0.82
epoch 700:	gram:4.15e-03 	 Rec:4.65e-03 	 Color:0.00e+00 	Time: 0.85
epoch 750:	gram:3.50e-03 	 Rec:4.42e-03 	 Color:0.00e+00 	Time: 0.82
epoch 800:	gram:3.74e-03 	 Rec:4.12e-03 	 Color:0.00e+00 	Time: 0.85
epoch 850:	gram:3.76e-03 	 Rec:4.09e-03 	 Color:0.00e+00 	Time: 0.83
epoch 900:	gram:3.14e-03 	 Rec:4.15e-03 	 Color:0.00e+00 	Time: 0.85
epoch 950:	gram:3.09e-03 	 Rec:4.00e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1000:	gram:4.12e-03 	 Rec:4.09e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1050:	gram:3.64e-03 	 Rec:4.13e-03 	 Color:0.00e+00 	Time: 0.86
epoch 1100:	gram:3.62e-03 	 Rec:3.99e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1150:	gram:3.54e-03 	 Rec:4.41e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1200:	gram:4.70e-03 	 Rec:4.15e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1250:	gram:3.56e-03 	 Rec:3.73e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1300:	gram:4.02e-03 	 Rec:4.28e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1350:	gram:5.76e-03 	 Rec:4.15e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1400:	gram:4.30e-03 	 Rec:3.86e-03 	 Color:0.00e+00 	Time: 0.87
epoch 1450:	gram:4.50e-03 	 Rec:3.88e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1500:	gram:5.22e-03 	 Rec:4.90e-03 	 Color:0.00e+00 	Time: 0.82
epoch 1550:	gram:3.84e-03 	 Rec:3.60e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1600:	gram:3.85e-03 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1650:	gram:4.28e-03 	 Rec:3.45e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1700:	gram:3.00e-03 	 Rec:3.53e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1750:	gram:4.63e-03 	 Rec:3.45e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1800:	gram:3.46e-03 	 Rec:3.37e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1850:	gram:3.64e-03 	 Rec:3.53e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1900:	gram:4.26e-03 	 Rec:3.20e-03 	 Color:0.00e+00 	Time: 0.90
epoch 1950:	gram:4.05e-03 	 Rec:3.38e-03 	 Color:0.00e+00 	Time: 0.87
epoch 2000:	gram:3.79e-03 	 Rec:3.41e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2050:	gram:3.54e-03 	 Rec:3.24e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2100:	gram:4.12e-03 	 Rec:3.41e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2150:	gram:3.44e-03 	 Rec:3.76e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2200:	gram:2.97e-03 	 Rec:3.49e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2250:	gram:3.29e-03 	 Rec:3.32e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2300:	gram:3.00e-03 	 Rec:3.06e-03 	 Color:0.00e+00 	Time: 0.91
epoch 2350:	gram:4.14e-03 	 Rec:3.27e-03 	 Color:0.00e+00 	Time: 0.89
epoch 2400:	gram:4.93e-03 	 Rec:3.01e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2450:	gram:3.85e-03 	 Rec:3.29e-03 	 Color:0.00e+00 	Time: 0.88
epoch 2500:	gram:3.62e-03 	 Rec:3.08e-03 	 Color:0.00e+00 	Time: 0.85
epoch 2550:	gram:3.90e-03 	 Rec:2.99e-03 	 Color:0.00e+00 	Time: 0.85
