epoch 0:	style:6.50e-02 	 Rec:2.47e-01 	 Color:2.15e-05 	Time: 0.01
epoch 50:	style:1.46e-02 	 Rec:3.11e-03 	 Color:1.59e-05 	Time: 0.50
epoch 100:	style:1.48e-02 	 Rec:3.93e-04 	 Color:1.62e-05 	Time: 0.50
epoch 150:	style:1.39e-02 	 Rec:7.23e-04 	 Color:1.25e-05 	Time: 0.50
epoch 200:	style:1.24e-02 	 Rec:5.17e-05 	 Color:1.32e-05 	Time: 0.50
epoch 250:	style:1.47e-02 	 Rec:2.38e-04 	 Color:1.07e-05 	Time: 0.50
epoch 300:	style:1.60e-02 	 Rec:4.20e-04 	 Color:1.44e-05 	Time: 0.50
epoch 350:	style:1.62e-02 	 Rec:1.21e-03 	 Color:1.46e-05 	Time: 0.50
epoch 400:	style:1.45e-02 	 Rec:2.45e-04 	 Color:1.36e-05 	Time: 0.50
epoch 450:	style:1.76e-02 	 Rec:1.10e-04 	 Color:1.85e-05 	Time: 0.50
epoch 500:	style:1.45e-02 	 Rec:2.21e-04 	 Color:1.63e-05 	Time: 0.50
epoch 550:	style:1.46e-02 	 Rec:2.25e-04 	 Color:1.16e-05 	Time: 0.50
epoch 600:	style:1.62e-02 	 Rec:2.38e-05 	 Color:1.07e-05 	Time: 0.50
epoch 650:	style:1.35e-02 	 Rec:3.53e-04 	 Color:1.39e-05 	Time: 0.49
epoch 700:	style:1.27e-02 	 Rec:4.20e-05 	 Color:1.64e-05 	Time: 0.49
epoch 750:	style:1.36e-02 	 Rec:5.14e-04 	 Color:1.44e-05 	Time: 0.49
epoch 800:	style:1.43e-02 	 Rec:3.55e-05 	 Color:1.21e-05 	Time: 0.50
epoch 850:	style:1.37e-02 	 Rec:4.02e-04 	 Color:1.45e-05 	Time: 0.50
epoch 900:	style:1.56e-02 	 Rec:2.98e-05 	 Color:1.20e-05 	Time: 0.50
epoch 950:	style:1.37e-02 	 Rec:3.26e-04 	 Color:1.34e-05 	Time: 0.51
epoch 1000:	style:1.63e-02 	 Rec:7.45e-05 	 Color:1.45e-05 	Time: 0.50
epoch 1050:	style:1.43e-02 	 Rec:8.55e-04 	 Color:1.39e-05 	Time: 0.51
epoch 1100:	style:1.59e-02 	 Rec:2.03e-04 	 Color:1.45e-05 	Time: 0.50
epoch 1150:	style:1.28e-02 	 Rec:6.05e-05 	 Color:1.40e-05 	Time: 0.50
epoch 1200:	style:1.58e-02 	 Rec:4.09e-04 	 Color:1.33e-05 	Time: 0.50
epoch 1250:	style:1.50e-02 	 Rec:9.51e-06 	 Color:1.39e-05 	Time: 0.50
epoch 1300:	style:1.35e-02 	 Rec:1.43e-04 	 Color:1.42e-05 	Time: 0.50
epoch 1350:	style:1.38e-02 	 Rec:2.18e-05 	 Color:1.50e-05 	Time: 0.50
epoch 1400:	style:1.43e-02 	 Rec:8.06e-05 	 Color:1.40e-05 	Time: 0.50
epoch 1450:	style:1.42e-02 	 Rec:4.65e-03 	 Color:1.49e-05 	Time: 0.50
epoch 1500:	style:1.46e-02 	 Rec:1.37e-05 	 Color:1.38e-05 	Time: 0.50
epoch 1550:	style:1.40e-02 	 Rec:3.83e-05 	 Color:1.21e-05 	Time: 0.50
epoch 1600:	style:1.45e-02 	 Rec:6.77e-05 	 Color:1.46e-05 	Time: 0.49
epoch 1650:	style:1.52e-02 	 Rec:9.86e-05 	 Color:1.51e-05 	Time: 0.38
epoch 1700:	style:1.43e-02 	 Rec:4.40e-05 	 Color:1.67e-05 	Time: 0.40
epoch 1750:	style:1.45e-02 	 Rec:3.74e-05 	 Color:1.32e-05 	Time: 0.41
epoch 1800:	style:1.32e-02 	 Rec:3.86e-05 	 Color:1.27e-05 	Time: 0.45
epoch 1850:	style:1.46e-02 	 Rec:5.95e-05 	 Color:1.33e-05 	Time: 0.48
epoch 1900:	style:1.43e-02 	 Rec:2.53e-05 	 Color:1.41e-05 	Time: 0.48
epoch 1950:	style:1.54e-02 	 Rec:9.91e-05 	 Color:1.23e-05 	Time: 0.50
epoch 2000:	style:1.54e-02 	 Rec:4.25e-05 	 Color:1.24e-05 	Time: 0.47
epoch 2050:	style:1.48e-02 	 Rec:1.96e-04 	 Color:1.53e-05 	Time: 0.48
epoch 2100:	style:1.71e-02 	 Rec:8.82e-05 	 Color:1.37e-05 	Time: 0.48
epoch 2150:	style:1.54e-02 	 Rec:3.48e-04 	 Color:1.48e-05 	Time: 0.50
epoch 2200:	style:1.52e-02 	 Rec:6.62e-05 	 Color:1.31e-05 	Time: 0.50
epoch 2250:	style:1.56e-02 	 Rec:4.33e-05 	 Color:1.42e-05 	Time: 0.51
