epoch 0:	pdl:1.32e-01 	 Rec:4.53e-03 	 Color:1.25e-01 	Time: 0.04
epoch 50:	pdl:1.23e-01 	 Rec:2.11e-03 	 Color:1.34e-01 	Time: 4.81
epoch 100:	pdl:1.24e-01 	 Rec:1.83e-03 	 Color:1.30e-01 	Time: 4.77
epoch 150:	pdl:1.22e-01 	 Rec:1.59e-03 	 Color:1.30e-01 	Time: 4.76
epoch 200:	pdl:1.25e-01 	 Rec:1.47e-03 	 Color:1.27e-01 	Time: 4.81
epoch 250:	pdl:1.26e-01 	 Rec:1.36e-03 	 Color:1.29e-01 	Time: 4.81
epoch 300:	pdl:1.22e-01 	 Rec:1.33e-03 	 Color:1.26e-01 	Time: 4.81
epoch 350:	pdl:1.32e-01 	 Rec:1.13e-03 	 Color:1.30e-01 	Time: 4.82
epoch 400:	pdl:1.38e-01 	 Rec:1.13e-03 	 Color:1.34e-01 	Time: 4.81
epoch 450:	pdl:1.24e-01 	 Rec:1.11e-03 	 Color:1.33e-01 	Time: 4.82
epoch 500:	pdl:1.37e-01 	 Rec:1.04e-03 	 Color:1.29e-01 	Time: 4.80
epoch 550:	pdl:1.30e-01 	 Rec:1.03e-03 	 Color:1.33e-01 	Time: 4.81
epoch 600:	pdl:1.26e-01 	 Rec:9.90e-04 	 Color:1.31e-01 	Time: 4.81
epoch 650:	pdl:1.34e-01 	 Rec:9.65e-04 	 Color:1.32e-01 	Time: 4.80
epoch 700:	pdl:1.25e-01 	 Rec:8.47e-04 	 Color:1.32e-01 	Time: 4.93
epoch 750:	pdl:1.34e-01 	 Rec:9.24e-04 	 Color:1.30e-01 	Time: 4.82
epoch 800:	pdl:1.28e-01 	 Rec:8.08e-04 	 Color:1.31e-01 	Time: 4.81
epoch 850:	pdl:1.26e-01 	 Rec:8.16e-04 	 Color:1.35e-01 	Time: 4.81
epoch 900:	pdl:1.25e-01 	 Rec:7.91e-04 	 Color:1.29e-01 	Time: 4.79
epoch 950:	pdl:1.28e-01 	 Rec:7.86e-04 	 Color:1.31e-01 	Time: 4.79
epoch 1000:	pdl:1.39e-01 	 Rec:7.94e-04 	 Color:1.27e-01 	Time: 4.80
epoch 1050:	pdl:1.30e-01 	 Rec:8.45e-04 	 Color:1.23e-01 	Time: 4.83
epoch 1100:	pdl:1.21e-01 	 Rec:7.32e-04 	 Color:1.30e-01 	Time: 4.80
epoch 1150:	pdl:1.27e-01 	 Rec:7.25e-04 	 Color:1.31e-01 	Time: 4.77
epoch 1200:	pdl:1.31e-01 	 Rec:7.40e-04 	 Color:1.28e-01 	Time: 4.83
epoch 1250:	pdl:1.20e-01 	 Rec:7.05e-04 	 Color:1.26e-01 	Time: 4.84
epoch 1300:	pdl:1.42e-01 	 Rec:6.92e-04 	 Color:1.34e-01 	Time: 4.83
epoch 1350:	pdl:1.28e-01 	 Rec:6.93e-04 	 Color:1.26e-01 	Time: 4.82
epoch 1400:	pdl:1.24e-01 	 Rec:7.19e-04 	 Color:1.22e-01 	Time: 4.79
epoch 1450:	pdl:1.22e-01 	 Rec:6.24e-04 	 Color:1.28e-01 	Time: 4.83
epoch 1500:	pdl:1.34e-01 	 Rec:6.43e-04 	 Color:1.29e-01 	Time: 4.83
epoch 1550:	pdl:1.23e-01 	 Rec:6.09e-04 	 Color:1.33e-01 	Time: 4.82
epoch 1600:	pdl:1.23e-01 	 Rec:5.69e-04 	 Color:1.25e-01 	Time: 4.83
epoch 1650:	pdl:1.23e-01 	 Rec:6.01e-04 	 Color:1.29e-01 	Time: 4.83
epoch 1700:	pdl:1.27e-01 	 Rec:5.87e-04 	 Color:1.36e-01 	Time: 4.83
epoch 1750:	pdl:1.34e-01 	 Rec:5.66e-04 	 Color:1.39e-01 	Time: 4.80
epoch 1800:	pdl:1.24e-01 	 Rec:5.96e-04 	 Color:1.27e-01 	Time: 4.81
epoch 1850:	pdl:1.28e-01 	 Rec:5.95e-04 	 Color:1.27e-01 	Time: 4.82
epoch 1900:	pdl:1.25e-01 	 Rec:5.50e-04 	 Color:1.29e-01 	Time: 4.79
epoch 1950:	pdl:1.22e-01 	 Rec:5.25e-04 	 Color:1.35e-01 	Time: 4.82
epoch 2000:	pdl:1.44e-01 	 Rec:5.69e-04 	 Color:1.25e-01 	Time: 4.81
epoch 2050:	pdl:1.24e-01 	 Rec:5.50e-04 	 Color:1.35e-01 	Time: 4.86
epoch 2100:	pdl:1.31e-01 	 Rec:5.88e-04 	 Color:1.39e-01 	Time: 4.84
epoch 2150:	pdl:1.25e-01 	 Rec:4.97e-04 	 Color:1.24e-01 	Time: 4.83
epoch 2200:	pdl:1.23e-01 	 Rec:4.93e-04 	 Color:1.34e-01 	Time: 4.82
epoch 2250:	pdl:1.31e-01 	 Rec:5.79e-04 	 Color:1.32e-01 	Time: 4.80
epoch 2300:	pdl:1.22e-01 	 Rec:5.35e-04 	 Color:1.26e-01 	Time: 4.82
epoch 2350:	pdl:1.22e-01 	 Rec:4.79e-04 	 Color:1.33e-01 	Time: 4.81
epoch 2400:	pdl:1.21e-01 	 Rec:5.67e-04 	 Color:1.28e-01 	Time: 4.77
epoch 2450:	pdl:1.22e-01 	 Rec:5.45e-04 	 Color:1.25e-01 	Time: 4.83
epoch 2500:	pdl:1.21e-01 	 Rec:5.30e-04 	 Color:1.30e-01 	Time: 4.82
epoch 2550:	pdl:1.36e-01 	 Rec:4.88e-04 	 Color:1.32e-01 	Time: 4.78
epoch 2600:	pdl:1.24e-01 	 Rec:5.24e-04 	 Color:1.31e-01 	Time: 4.76
epoch 2650:	pdl:1.16e-01 	 Rec:4.47e-04 	 Color:1.26e-01 	Time: 4.82
epoch 2700:	pdl:1.25e-01 	 Rec:5.26e-04 	 Color:1.27e-01 	Time: 4.82
epoch 2750:	pdl:1.20e-01 	 Rec:5.11e-04 	 Color:1.27e-01 	Time: 4.82
epoch 2800:	pdl:1.31e-01 	 Rec:4.96e-04 	 Color:1.17e-01 	Time: 4.84
epoch 2850:	pdl:1.23e-01 	 Rec:5.33e-04 	 Color:1.32e-01 	Time: 4.78
epoch 2900:	pdl:1.21e-01 	 Rec:5.12e-04 	 Color:1.32e-01 	Time: 4.84
epoch 2950:	pdl:1.29e-01 	 Rec:4.69e-04 	 Color:1.37e-01 	Time: 4.82
epoch 3000:	pdl:1.19e-01 	 Rec:4.91e-04 	 Color:1.32e-01 	Time: 4.83
epoch 3050:	pdl:1.23e-01 	 Rec:4.54e-04 	 Color:1.26e-01 	Time: 4.86
epoch 3100:	pdl:1.28e-01 	 Rec:4.74e-04 	 Color:1.34e-01 	Time: 4.81
epoch 3150:	pdl:1.25e-01 	 Rec:4.89e-04 	 Color:1.28e-01 	Time: 4.82
epoch 3200:	pdl:1.24e-01 	 Rec:4.72e-04 	 Color:1.30e-01 	Time: 4.81
epoch 3250:	pdl:1.27e-01 	 Rec:4.89e-04 	 Color:1.29e-01 	Time: 4.83
epoch 3300:	pdl:1.32e-01 	 Rec:4.58e-04 	 Color:1.28e-01 	Time: 4.82
epoch 3350:	pdl:1.19e-01 	 Rec:4.28e-04 	 Color:1.24e-01 	Time: 4.83
