epoch 0:	pdl:8.73e-01 	 Rec:9.10e-02 	 Color:1.95e-01 	Time: 0.02
epoch 50:	pdl:2.05e-01 	 Rec:5.43e-03 	 Color:5.59e-02 	Time: 0.94
epoch 100:	pdl:2.01e-01 	 Rec:4.07e-03 	 Color:6.01e-02 	Time: 0.83
epoch 150:	pdl:1.81e-01 	 Rec:3.41e-03 	 Color:4.95e-02 	Time: 0.81
epoch 200:	pdl:2.06e-01 	 Rec:3.12e-03 	 Color:5.50e-02 	Time: 0.83
epoch 250:	pdl:1.89e-01 	 Rec:3.06e-03 	 Color:5.90e-02 	Time: 0.81
epoch 300:	pdl:1.84e-01 	 Rec:2.93e-03 	 Color:5.31e-02 	Time: 0.81
epoch 350:	pdl:1.90e-01 	 Rec:2.84e-03 	 Color:5.37e-02 	Time: 0.82
epoch 400:	pdl:1.90e-01 	 Rec:2.87e-03 	 Color:5.82e-02 	Time: 0.82
epoch 450:	pdl:1.88e-01 	 Rec:2.76e-03 	 Color:5.85e-02 	Time: 0.81
epoch 500:	pdl:1.85e-01 	 Rec:2.58e-03 	 Color:5.39e-02 	Time: 0.84
epoch 550:	pdl:1.78e-01 	 Rec:2.45e-03 	 Color:5.55e-02 	Time: 0.79
epoch 600:	pdl:2.01e-01 	 Rec:2.46e-03 	 Color:6.17e-02 	Time: 0.79
epoch 650:	pdl:1.87e-01 	 Rec:2.34e-03 	 Color:5.84e-02 	Time: 0.78
epoch 700:	pdl:1.81e-01 	 Rec:2.39e-03 	 Color:4.96e-02 	Time: 0.80
epoch 750:	pdl:1.78e-01 	 Rec:2.25e-03 	 Color:5.82e-02 	Time: 0.80
epoch 800:	pdl:1.74e-01 	 Rec:2.24e-03 	 Color:4.74e-02 	Time: 0.81
epoch 850:	pdl:2.04e-01 	 Rec:2.20e-03 	 Color:6.39e-02 	Time: 0.77
epoch 900:	pdl:1.73e-01 	 Rec:2.17e-03 	 Color:4.84e-02 	Time: 0.77
epoch 950:	pdl:1.85e-01 	 Rec:2.15e-03 	 Color:5.40e-02 	Time: 0.82
epoch 1000:	pdl:1.87e-01 	 Rec:2.10e-03 	 Color:4.98e-02 	Time: 0.84
epoch 1050:	pdl:1.82e-01 	 Rec:2.11e-03 	 Color:4.86e-02 	Time: 0.80
epoch 1100:	pdl:1.72e-01 	 Rec:2.00e-03 	 Color:5.10e-02 	Time: 0.77
epoch 1150:	pdl:1.74e-01 	 Rec:2.07e-03 	 Color:4.76e-02 	Time: 0.77
epoch 1200:	pdl:1.87e-01 	 Rec:2.04e-03 	 Color:5.46e-02 	Time: 0.81
epoch 1250:	pdl:1.94e-01 	 Rec:2.16e-03 	 Color:6.26e-02 	Time: 0.79
epoch 1300:	pdl:1.75e-01 	 Rec:1.86e-03 	 Color:5.38e-02 	Time: 0.76
epoch 1350:	pdl:1.79e-01 	 Rec:1.86e-03 	 Color:5.55e-02 	Time: 0.80
epoch 1400:	pdl:1.78e-01 	 Rec:1.82e-03 	 Color:5.72e-02 	Time: 0.80
epoch 1450:	pdl:1.66e-01 	 Rec:1.89e-03 	 Color:5.10e-02 	Time: 0.82
epoch 1500:	pdl:1.76e-01 	 Rec:1.92e-03 	 Color:4.53e-02 	Time: 0.82
epoch 1550:	pdl:1.77e-01 	 Rec:1.75e-03 	 Color:5.87e-02 	Time: 0.78
epoch 1600:	pdl:2.08e-01 	 Rec:1.76e-03 	 Color:6.82e-02 	Time: 0.81
epoch 1650:	pdl:1.64e-01 	 Rec:1.65e-03 	 Color:4.82e-02 	Time: 0.79
epoch 1700:	pdl:1.87e-01 	 Rec:1.83e-03 	 Color:5.39e-02 	Time: 0.79
epoch 1750:	pdl:1.73e-01 	 Rec:1.72e-03 	 Color:5.42e-02 	Time: 0.79
epoch 1800:	pdl:1.90e-01 	 Rec:1.67e-03 	 Color:6.41e-02 	Time: 0.84
epoch 1850:	pdl:2.01e-01 	 Rec:1.56e-03 	 Color:6.15e-02 	Time: 0.78
epoch 1900:	pdl:1.68e-01 	 Rec:1.70e-03 	 Color:5.36e-02 	Time: 0.81
epoch 1950:	pdl:1.81e-01 	 Rec:1.65e-03 	 Color:5.89e-02 	Time: 0.80
epoch 2000:	pdl:1.74e-01 	 Rec:1.56e-03 	 Color:5.76e-02 	Time: 0.80
epoch 2050:	pdl:1.94e-01 	 Rec:1.61e-03 	 Color:5.24e-02 	Time: 0.86
