epoch 0:	pdl:1.49e+00 	 Rec:9.50e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:5.47e-01 	 Rec:6.15e-03 	 Color:0.00e+00 	Time: 0.53
epoch 100:	pdl:4.77e-01 	 Rec:4.47e-03 	 Color:0.00e+00 	Time: 0.49
epoch 150:	pdl:4.50e-01 	 Rec:3.92e-03 	 Color:0.00e+00 	Time: 0.50
epoch 200:	pdl:4.60e-01 	 Rec:3.20e-03 	 Color:0.00e+00 	Time: 0.45
epoch 250:	pdl:4.91e-01 	 Rec:2.84e-03 	 Color:0.00e+00 	Time: 0.47
epoch 300:	pdl:4.78e-01 	 Rec:2.51e-03 	 Color:0.00e+00 	Time: 0.45
epoch 350:	pdl:4.88e-01 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 0.48
epoch 400:	pdl:4.58e-01 	 Rec:2.07e-03 	 Color:0.00e+00 	Time: 0.48
epoch 450:	pdl:4.33e-01 	 Rec:2.14e-03 	 Color:0.00e+00 	Time: 0.50
epoch 500:	pdl:4.80e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 0.48
epoch 550:	pdl:5.09e-01 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 0.49
epoch 600:	pdl:4.49e-01 	 Rec:1.58e-03 	 Color:0.00e+00 	Time: 0.47
epoch 650:	pdl:5.40e-01 	 Rec:1.56e-03 	 Color:0.00e+00 	Time: 0.48
epoch 700:	pdl:4.99e-01 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.44
epoch 750:	pdl:4.21e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 0.49
epoch 800:	pdl:4.97e-01 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.48
epoch 850:	pdl:4.24e-01 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 0.49
epoch 900:	pdl:4.38e-01 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 0.45
epoch 950:	pdl:4.38e-01 	 Rec:1.24e-03 	 Color:0.00e+00 	Time: 0.43
epoch 1000:	pdl:4.91e-01 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1050:	pdl:5.37e-01 	 Rec:1.04e-03 	 Color:0.00e+00 	Time: 0.49
epoch 1100:	pdl:4.93e-01 	 Rec:9.87e-04 	 Color:0.00e+00 	Time: 0.42
