epoch 0:	pdl:1.73e+00 	 Rec:1.71e-01 	 Color:4.49e-01 	Time: 0.02
epoch 50:	pdl:5.30e-01 	 Rec:9.16e-03 	 Color:2.98e-01 	Time: 1.63
epoch 100:	pdl:4.39e-01 	 Rec:6.58e-03 	 Color:2.64e-01 	Time: 1.58
epoch 150:	pdl:4.40e-01 	 Rec:5.84e-03 	 Color:2.61e-01 	Time: 1.60
epoch 200:	pdl:4.76e-01 	 Rec:4.98e-03 	 Color:3.03e-01 	Time: 1.60
epoch 250:	pdl:4.84e-01 	 Rec:5.44e-03 	 Color:2.95e-01 	Time: 1.61
epoch 300:	pdl:4.39e-01 	 Rec:4.26e-03 	 Color:3.19e-01 	Time: 1.59
epoch 350:	pdl:4.07e-01 	 Rec:4.82e-03 	 Color:2.85e-01 	Time: 1.58
epoch 400:	pdl:4.01e-01 	 Rec:4.17e-03 	 Color:2.87e-01 	Time: 1.59
epoch 450:	pdl:5.27e-01 	 Rec:4.33e-03 	 Color:3.05e-01 	Time: 1.60
epoch 500:	pdl:4.10e-01 	 Rec:3.67e-03 	 Color:3.13e-01 	Time: 1.58
epoch 550:	pdl:3.84e-01 	 Rec:3.88e-03 	 Color:2.13e-01 	Time: 1.60
epoch 600:	pdl:3.96e-01 	 Rec:3.85e-03 	 Color:2.73e-01 	Time: 1.60
epoch 650:	pdl:4.33e-01 	 Rec:4.05e-03 	 Color:3.18e-01 	Time: 1.57
epoch 700:	pdl:4.34e-01 	 Rec:4.38e-03 	 Color:3.27e-01 	Time: 1.60
epoch 750:	pdl:3.99e-01 	 Rec:3.28e-03 	 Color:2.84e-01 	Time: 1.60
epoch 800:	pdl:3.81e-01 	 Rec:3.84e-03 	 Color:2.59e-01 	Time: 1.62
epoch 850:	pdl:4.18e-01 	 Rec:4.00e-03 	 Color:2.93e-01 	Time: 1.61
epoch 900:	pdl:3.80e-01 	 Rec:3.27e-03 	 Color:2.95e-01 	Time: 1.59
epoch 950:	pdl:3.74e-01 	 Rec:3.36e-03 	 Color:2.54e-01 	Time: 1.57
epoch 1000:	pdl:3.86e-01 	 Rec:3.46e-03 	 Color:2.65e-01 	Time: 1.60
epoch 1050:	pdl:4.35e-01 	 Rec:3.45e-03 	 Color:2.63e-01 	Time: 1.63
epoch 1100:	pdl:3.62e-01 	 Rec:3.19e-03 	 Color:2.00e-01 	Time: 1.62
epoch 1150:	pdl:3.51e-01 	 Rec:2.79e-03 	 Color:2.33e-01 	Time: 1.58
epoch 1200:	pdl:3.96e-01 	 Rec:3.24e-03 	 Color:2.57e-01 	Time: 1.60
epoch 1250:	pdl:3.79e-01 	 Rec:2.77e-03 	 Color:2.78e-01 	Time: 1.60
epoch 1300:	pdl:3.90e-01 	 Rec:2.91e-03 	 Color:2.88e-01 	Time: 1.61
epoch 1350:	pdl:4.05e-01 	 Rec:3.04e-03 	 Color:2.87e-01 	Time: 1.62
epoch 1400:	pdl:3.64e-01 	 Rec:2.98e-03 	 Color:2.62e-01 	Time: 1.61
epoch 1450:	pdl:4.07e-01 	 Rec:2.91e-03 	 Color:2.93e-01 	Time: 1.62
epoch 1500:	pdl:3.99e-01 	 Rec:2.55e-03 	 Color:2.60e-01 	Time: 1.62
epoch 1550:	pdl:3.94e-01 	 Rec:3.11e-03 	 Color:2.97e-01 	Time: 1.61
epoch 1600:	pdl:4.30e-01 	 Rec:2.75e-03 	 Color:2.96e-01 	Time: 1.62
epoch 1650:	pdl:3.38e-01 	 Rec:3.17e-03 	 Color:2.39e-01 	Time: 1.59
epoch 1700:	pdl:4.11e-01 	 Rec:2.60e-03 	 Color:2.63e-01 	Time: 1.61
epoch 1750:	pdl:4.08e-01 	 Rec:3.16e-03 	 Color:2.93e-01 	Time: 1.62
epoch 1800:	pdl:3.88e-01 	 Rec:2.44e-03 	 Color:2.86e-01 	Time: 1.61
epoch 1850:	pdl:4.20e-01 	 Rec:2.67e-03 	 Color:2.62e-01 	Time: 1.61
epoch 1900:	pdl:3.83e-01 	 Rec:2.88e-03 	 Color:2.87e-01 	Time: 1.61
epoch 1950:	pdl:3.95e-01 	 Rec:2.39e-03 	 Color:2.58e-01 	Time: 1.62
epoch 2000:	pdl:4.16e-01 	 Rec:2.27e-03 	 Color:3.34e-01 	Time: 1.61
epoch 2050:	pdl:3.97e-01 	 Rec:2.27e-03 	 Color:2.92e-01 	Time: 1.62
epoch 2100:	pdl:4.22e-01 	 Rec:2.37e-03 	 Color:2.66e-01 	Time: 1.61
epoch 2150:	pdl:3.66e-01 	 Rec:3.16e-03 	 Color:2.50e-01 	Time: 1.59
epoch 2200:	pdl:3.91e-01 	 Rec:2.04e-03 	 Color:2.74e-01 	Time: 1.61
epoch 2250:	pdl:3.90e-01 	 Rec:2.25e-03 	 Color:2.88e-01 	Time: 1.61
epoch 2300:	pdl:3.81e-01 	 Rec:1.93e-03 	 Color:2.93e-01 	Time: 1.58
epoch 2350:	pdl:3.91e-01 	 Rec:2.34e-03 	 Color:2.82e-01 	Time: 1.61
epoch 2400:	pdl:4.44e-01 	 Rec:2.03e-03 	 Color:3.32e-01 	Time: 1.62
epoch 2450:	pdl:4.07e-01 	 Rec:2.43e-03 	 Color:2.96e-01 	Time: 1.61
epoch 2500:	pdl:3.99e-01 	 Rec:2.90e-03 	 Color:2.67e-01 	Time: 1.60
epoch 2550:	pdl:3.62e-01 	 Rec:2.08e-03 	 Color:2.41e-01 	Time: 1.62
epoch 2600:	pdl:3.83e-01 	 Rec:2.22e-03 	 Color:2.48e-01 	Time: 1.60
epoch 2650:	pdl:3.99e-01 	 Rec:1.98e-03 	 Color:2.50e-01 	Time: 1.61
epoch 2700:	pdl:3.32e-01 	 Rec:2.13e-03 	 Color:2.16e-01 	Time: 1.61
epoch 2750:	pdl:3.78e-01 	 Rec:2.09e-03 	 Color:2.75e-01 	Time: 1.59
epoch 2800:	pdl:3.71e-01 	 Rec:1.75e-03 	 Color:2.59e-01 	Time: 1.62
epoch 2850:	pdl:4.01e-01 	 Rec:1.61e-03 	 Color:2.75e-01 	Time: 1.61
epoch 2900:	pdl:3.90e-01 	 Rec:1.79e-03 	 Color:2.78e-01 	Time: 1.61
epoch 2950:	pdl:3.41e-01 	 Rec:1.65e-03 	 Color:2.28e-01 	Time: 1.61
epoch 3000:	pdl:3.68e-01 	 Rec:2.32e-03 	 Color:2.79e-01 	Time: 1.59
epoch 3050:	pdl:4.18e-01 	 Rec:1.81e-03 	 Color:2.38e-01 	Time: 1.62
epoch 3100:	pdl:3.96e-01 	 Rec:2.02e-03 	 Color:2.68e-01 	Time: 1.59
epoch 3150:	pdl:4.39e-01 	 Rec:1.83e-03 	 Color:3.38e-01 	Time: 1.60
epoch 3200:	pdl:3.97e-01 	 Rec:1.59e-03 	 Color:2.40e-01 	Time: 1.58
epoch 3250:	pdl:3.83e-01 	 Rec:1.55e-03 	 Color:2.90e-01 	Time: 1.60
epoch 3300:	pdl:3.66e-01 	 Rec:1.62e-03 	 Color:2.61e-01 	Time: 1.59
epoch 3350:	pdl:3.51e-01 	 Rec:1.57e-03 	 Color:2.81e-01 	Time: 1.60
epoch 3400:	pdl:4.28e-01 	 Rec:1.63e-03 	 Color:3.29e-01 	Time: 1.60
epoch 3450:	pdl:3.77e-01 	 Rec:1.43e-03 	 Color:2.65e-01 	Time: 1.59
epoch 3500:	pdl:4.23e-01 	 Rec:1.82e-03 	 Color:3.18e-01 	Time: 1.60
epoch 3550:	pdl:3.95e-01 	 Rec:1.98e-03 	 Color:2.63e-01 	Time: 1.59
