epoch 0:	pdl:3.89e-01 	 Rec:5.50e-03 	 Color:0.00e+00 	Time: 0.03
epoch 50:	pdl:4.16e-01 	 Rec:4.51e-03 	 Color:0.00e+00 	Time: 4.01
epoch 100:	pdl:3.23e-01 	 Rec:4.06e-03 	 Color:0.00e+00 	Time: 3.98
epoch 150:	pdl:3.86e-01 	 Rec:3.99e-03 	 Color:0.00e+00 	Time: 3.99
epoch 200:	pdl:3.27e-01 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 4.04
epoch 250:	pdl:3.05e-01 	 Rec:3.63e-03 	 Color:0.00e+00 	Time: 4.02
epoch 300:	pdl:2.92e-01 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 4.03
epoch 350:	pdl:3.67e-01 	 Rec:3.64e-03 	 Color:0.00e+00 	Time: 4.03
epoch 400:	pdl:3.89e-01 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 4.04
epoch 450:	pdl:3.19e-01 	 Rec:3.45e-03 	 Color:0.00e+00 	Time: 4.06
epoch 500:	pdl:3.59e-01 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 4.05
epoch 550:	pdl:3.46e-01 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 4.05
epoch 600:	pdl:3.62e-01 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 4.06
epoch 650:	pdl:3.31e-01 	 Rec:3.44e-03 	 Color:0.00e+00 	Time: 4.06
epoch 700:	pdl:3.59e-01 	 Rec:3.39e-03 	 Color:0.00e+00 	Time: 4.03
epoch 750:	pdl:3.67e-01 	 Rec:3.51e-03 	 Color:0.00e+00 	Time: 4.04
epoch 800:	pdl:3.09e-01 	 Rec:3.24e-03 	 Color:0.00e+00 	Time: 4.05
epoch 850:	pdl:3.49e-01 	 Rec:3.26e-03 	 Color:0.00e+00 	Time: 4.05
epoch 900:	pdl:3.42e-01 	 Rec:3.25e-03 	 Color:0.00e+00 	Time: 4.03
epoch 950:	pdl:3.84e-01 	 Rec:3.36e-03 	 Color:0.00e+00 	Time: 4.06
epoch 1000:	pdl:3.89e-01 	 Rec:3.26e-03 	 Color:0.00e+00 	Time: 4.04
epoch 1050:	pdl:3.81e-01 	 Rec:3.26e-03 	 Color:0.00e+00 	Time: 4.09
epoch 1100:	pdl:3.31e-01 	 Rec:3.07e-03 	 Color:0.00e+00 	Time: 4.04
epoch 1150:	pdl:3.34e-01 	 Rec:3.23e-03 	 Color:0.00e+00 	Time: 4.03
epoch 1200:	pdl:3.63e-01 	 Rec:3.15e-03 	 Color:0.00e+00 	Time: 4.06
epoch 1250:	pdl:3.57e-01 	 Rec:3.03e-03 	 Color:0.00e+00 	Time: 4.06
epoch 1300:	pdl:3.32e-01 	 Rec:3.06e-03 	 Color:0.00e+00 	Time: 4.07
