epoch 0:	pdl:7.42e-01 	 Rec:1.06e-02 	 Color:1.34e-01 	Time: 0.01
epoch 50:	pdl:5.34e-01 	 Rec:4.47e-03 	 Color:1.18e-01 	Time: 0.68
epoch 100:	pdl:5.24e-01 	 Rec:3.85e-03 	 Color:1.11e-01 	Time: 0.61
epoch 150:	pdl:5.44e-01 	 Rec:3.58e-03 	 Color:1.04e-01 	Time: 0.54
epoch 200:	pdl:5.26e-01 	 Rec:3.25e-03 	 Color:1.25e-01 	Time: 0.53
epoch 250:	pdl:5.07e-01 	 Rec:2.94e-03 	 Color:1.19e-01 	Time: 0.54
epoch 300:	pdl:5.99e-01 	 Rec:2.98e-03 	 Color:1.23e-01 	Time: 0.53
epoch 350:	pdl:5.64e-01 	 Rec:2.75e-03 	 Color:1.36e-01 	Time: 0.52
epoch 400:	pdl:5.38e-01 	 Rec:2.35e-03 	 Color:1.05e-01 	Time: 0.52
epoch 450:	pdl:5.48e-01 	 Rec:2.46e-03 	 Color:1.21e-01 	Time: 0.56
epoch 500:	pdl:5.53e-01 	 Rec:2.56e-03 	 Color:1.40e-01 	Time: 0.52
epoch 550:	pdl:5.49e-01 	 Rec:2.17e-03 	 Color:1.27e-01 	Time: 0.57
epoch 600:	pdl:5.29e-01 	 Rec:2.18e-03 	 Color:1.22e-01 	Time: 0.57
epoch 650:	pdl:5.93e-01 	 Rec:1.97e-03 	 Color:1.11e-01 	Time: 0.58
epoch 700:	pdl:5.18e-01 	 Rec:2.00e-03 	 Color:1.11e-01 	Time: 0.55
epoch 750:	pdl:5.01e-01 	 Rec:1.90e-03 	 Color:1.04e-01 	Time: 0.56
epoch 800:	pdl:5.15e-01 	 Rec:1.84e-03 	 Color:1.32e-01 	Time: 0.55
epoch 850:	pdl:5.09e-01 	 Rec:1.72e-03 	 Color:1.06e-01 	Time: 0.54
epoch 900:	pdl:5.54e-01 	 Rec:1.80e-03 	 Color:9.80e-02 	Time: 0.53
epoch 950:	pdl:5.32e-01 	 Rec:2.16e-03 	 Color:1.21e-01 	Time: 0.60
