epoch 0:	pdl:1.45e+00 	 Rec:1.45e+00 	 Color:1.94e-01 	Time: 0.01
epoch 1800:	pdl:9.34e-01 	 Rec:4.52e-03 	 Color:1.74e-01 	Time: 0.63
epoch 1850:	pdl:9.20e-01 	 Rec:4.30e-03 	 Color:1.67e-01 	Time: 0.64
epoch 1900:	pdl:9.98e-01 	 Rec:3.69e-03 	 Color:1.80e-01 	Time: 0.63
epoch 1950:	pdl:9.45e-01 	 Rec:8.17e-03 	 Color:1.66e-01 	Time: 0.63
epoch 2000:	pdl:9.54e-01 	 Rec:4.41e-03 	 Color:1.67e-01 	Time: 0.63
epoch 2050:	pdl:9.53e-01 	 Rec:3.22e-03 	 Color:1.83e-01 	Time: 0.64
epoch 2100:	pdl:9.64e-01 	 Rec:5.46e-03 	 Color:1.81e-01 	Time: 0.63
epoch 2150:	pdl:9.72e-01 	 Rec:2.80e-03 	 Color:1.88e-01 	Time: 0.64
epoch 2200:	pdl:1.00e+00 	 Rec:2.13e-03 	 Color:1.81e-01 	Time: 0.64
epoch 2250:	pdl:9.53e-01 	 Rec:3.58e-03 	 Color:1.73e-01 	Time: 0.63
epoch 2300:	pdl:9.84e-01 	 Rec:4.09e-03 	 Color:1.66e-01 	Time: 0.63
epoch 2350:	pdl:9.30e-01 	 Rec:4.27e-03 	 Color:1.66e-01 	Time: 0.63
epoch 2400:	pdl:9.75e-01 	 Rec:1.87e-03 	 Color:1.80e-01 	Time: 0.67
epoch 2450:	pdl:9.32e-01 	 Rec:1.98e-03 	 Color:1.70e-01 	Time: 0.64
epoch 2500:	pdl:9.43e-01 	 Rec:2.15e-03 	 Color:1.65e-01 	Time: 0.64
epoch 2550:	pdl:9.25e-01 	 Rec:2.90e-03 	 Color:1.66e-01 	Time: 0.64
epoch 2600:	pdl:9.22e-01 	 Rec:1.48e-03 	 Color:1.69e-01 	Time: 0.64
epoch 2650:	pdl:9.30e-01 	 Rec:3.36e-03 	 Color:1.69e-01 	Time: 0.64
epoch 2700:	pdl:1.01e+00 	 Rec:1.68e-03 	 Color:1.68e-01 	Time: 0.64
epoch 2750:	pdl:9.55e-01 	 Rec:1.99e-03 	 Color:1.76e-01 	Time: 0.64
epoch 2800:	pdl:9.26e-01 	 Rec:2.20e-03 	 Color:1.61e-01 	Time: 0.64
epoch 2850:	pdl:9.11e-01 	 Rec:3.47e-03 	 Color:1.67e-01 	Time: 0.64
epoch 2900:	pdl:9.71e-01 	 Rec:1.21e-03 	 Color:1.70e-01 	Time: 0.64
epoch 2950:	pdl:9.96e-01 	 Rec:3.70e-03 	 Color:1.92e-01 	Time: 0.64
epoch 3000:	pdl:9.41e-01 	 Rec:4.68e-03 	 Color:1.76e-01 	Time: 0.64
epoch 3050:	pdl:9.73e-01 	 Rec:3.28e-03 	 Color:1.73e-01 	Time: 0.64
epoch 3100:	pdl:9.39e-01 	 Rec:5.07e-03 	 Color:1.75e-01 	Time: 0.65
epoch 3150:	pdl:8.95e-01 	 Rec:1.99e-03 	 Color:1.74e-01 	Time: 0.64
epoch 3200:	pdl:9.58e-01 	 Rec:6.44e-03 	 Color:1.72e-01 	Time: 0.64
epoch 3250:	pdl:9.42e-01 	 Rec:2.99e-03 	 Color:1.74e-01 	Time: 0.64
epoch 3300:	pdl:9.26e-01 	 Rec:2.95e-03 	 Color:1.78e-01 	Time: 0.64
epoch 3350:	pdl:9.64e-01 	 Rec:3.10e-03 	 Color:1.77e-01 	Time: 0.64
epoch 3400:	pdl:9.53e-01 	 Rec:1.45e-03 	 Color:1.77e-01 	Time: 0.64
epoch 3450:	pdl:9.29e-01 	 Rec:2.44e-03 	 Color:1.63e-01 	Time: 0.64
epoch 3500:	pdl:9.58e-01 	 Rec:1.63e-03 	 Color:1.74e-01 	Time: 0.64
epoch 3550:	pdl:9.64e-01 	 Rec:4.85e-03 	 Color:1.54e-01 	Time: 0.64
epoch 3600:	pdl:9.40e-01 	 Rec:2.00e-03 	 Color:1.63e-01 	Time: 0.64
epoch 3650:	pdl:9.24e-01 	 Rec:6.19e-03 	 Color:1.68e-01 	Time: 0.64
epoch 3700:	pdl:9.39e-01 	 Rec:1.56e-03 	 Color:1.74e-01 	Time: 0.64
epoch 3750:	pdl:8.93e-01 	 Rec:2.03e-03 	 Color:1.66e-01 	Time: 0.68
epoch 3800:	pdl:9.36e-01 	 Rec:2.00e-03 	 Color:1.67e-01 	Time: 0.64
epoch 3850:	pdl:9.37e-01 	 Rec:3.59e-03 	 Color:1.53e-01 	Time: 0.64
epoch 3900:	pdl:9.67e-01 	 Rec:2.43e-03 	 Color:1.76e-01 	Time: 0.64
epoch 3950:	pdl:9.30e-01 	 Rec:1.59e-03 	 Color:1.74e-01 	Time: 0.64
epoch 4000:	pdl:9.62e-01 	 Rec:5.84e-03 	 Color:1.82e-01 	Time: 0.64
epoch 4050:	pdl:9.34e-01 	 Rec:1.40e-03 	 Color:1.74e-01 	Time: 0.64
epoch 4100:	pdl:9.35e-01 	 Rec:1.29e-03 	 Color:1.68e-01 	Time: 0.64
epoch 4150:	pdl:9.32e-01 	 Rec:3.05e-03 	 Color:1.74e-01 	Time: 0.64
epoch 4200:	pdl:9.37e-01 	 Rec:1.22e-03 	 Color:1.63e-01 	Time: 0.64
epoch 4250:	pdl:9.73e-01 	 Rec:5.55e-03 	 Color:1.72e-01 	Time: 0.64
epoch 4300:	pdl:9.82e-01 	 Rec:1.83e-03 	 Color:1.79e-01 	Time: 0.64
epoch 4350:	pdl:9.26e-01 	 Rec:4.13e-03 	 Color:1.62e-01 	Time: 0.64
epoch 4400:	pdl:9.03e-01 	 Rec:3.10e-03 	 Color:1.62e-01 	Time: 0.65
epoch 4450:	pdl:9.00e-01 	 Rec:2.55e-03 	 Color:1.65e-01 	Time: 0.65
epoch 4500:	pdl:9.12e-01 	 Rec:3.10e-03 	 Color:1.75e-01 	Time: 0.65
epoch 4550:	pdl:9.36e-01 	 Rec:2.33e-03 	 Color:1.74e-01 	Time: 0.65
epoch 4600:	pdl:9.11e-01 	 Rec:1.27e-03 	 Color:1.70e-01 	Time: 0.64
epoch 4650:	pdl:9.26e-01 	 Rec:3.33e-03 	 Color:1.78e-01 	Time: 0.64
epoch 4700:	pdl:9.14e-01 	 Rec:2.58e-03 	 Color:1.78e-01 	Time: 0.64
epoch 4750:	pdl:9.05e-01 	 Rec:1.81e-03 	 Color:1.72e-01 	Time: 0.67
epoch 4800:	pdl:9.01e-01 	 Rec:2.36e-03 	 Color:1.73e-01 	Time: 0.65
epoch 4850:	pdl:9.77e-01 	 Rec:2.41e-03 	 Color:1.74e-01 	Time: 0.65
epoch 4900:	pdl:9.34e-01 	 Rec:1.88e-03 	 Color:1.68e-01 	Time: 0.65
epoch 4950:	pdl:8.74e-01 	 Rec:4.91e-03 	 Color:1.63e-01 	Time: 0.65
epoch 5000:	pdl:9.13e-01 	 Rec:3.59e-03 	 Color:1.69e-01 	Time: 0.64
epoch 5050:	pdl:9.28e-01 	 Rec:3.20e-03 	 Color:1.71e-01 	Time: 0.64
epoch 5100:	pdl:9.53e-01 	 Rec:1.75e-03 	 Color:1.73e-01 	Time: 0.64
epoch 5150:	pdl:9.49e-01 	 Rec:2.87e-03 	 Color:1.71e-01 	Time: 0.64
epoch 5200:	pdl:8.85e-01 	 Rec:2.54e-03 	 Color:1.52e-01 	Time: 0.64
epoch 5250:	pdl:9.19e-01 	 Rec:1.43e-03 	 Color:1.70e-01 	Time: 0.65
epoch 5300:	pdl:9.46e-01 	 Rec:2.67e-03 	 Color:1.89e-01 	Time: 0.65
epoch 5350:	pdl:9.30e-01 	 Rec:2.35e-03 	 Color:1.70e-01 	Time: 0.65
epoch 5400:	pdl:9.17e-01 	 Rec:3.67e-03 	 Color:1.70e-01 	Time: 0.65
epoch 5450:	pdl:9.38e-01 	 Rec:9.92e-04 	 Color:1.62e-01 	Time: 0.65
epoch 5500:	pdl:8.91e-01 	 Rec:1.55e-03 	 Color:1.67e-01 	Time: 0.65
epoch 5550:	pdl:9.59e-01 	 Rec:2.35e-03 	 Color:1.69e-01 	Time: 0.65
epoch 5600:	pdl:8.96e-01 	 Rec:2.58e-03 	 Color:1.76e-01 	Time: 0.65
epoch 5650:	pdl:9.33e-01 	 Rec:1.96e-03 	 Color:1.71e-01 	Time: 0.65
epoch 5700:	pdl:9.38e-01 	 Rec:1.82e-03 	 Color:1.78e-01 	Time: 0.65
epoch 5750:	pdl:8.75e-01 	 Rec:1.41e-03 	 Color:1.64e-01 	Time: 0.65
epoch 5800:	pdl:9.18e-01 	 Rec:1.48e-03 	 Color:1.64e-01 	Time: 0.66
epoch 5850:	pdl:9.38e-01 	 Rec:4.73e-03 	 Color:1.61e-01 	Time: 0.66
epoch 5900:	pdl:8.94e-01 	 Rec:1.80e-03 	 Color:1.73e-01 	Time: 0.65
epoch 5950:	pdl:9.22e-01 	 Rec:6.69e-04 	 Color:1.74e-01 	Time: 0.66
epoch 6000:	pdl:9.18e-01 	 Rec:2.74e-03 	 Color:1.69e-01 	Time: 0.65
epoch 6050:	pdl:9.10e-01 	 Rec:1.06e-03 	 Color:1.70e-01 	Time: 0.66
epoch 6100:	pdl:9.12e-01 	 Rec:1.62e-03 	 Color:1.70e-01 	Time: 0.66
epoch 6150:	pdl:9.47e-01 	 Rec:1.74e-03 	 Color:1.88e-01 	Time: 0.65
epoch 6200:	pdl:9.17e-01 	 Rec:9.83e-04 	 Color:1.84e-01 	Time: 0.65
epoch 6250:	pdl:9.17e-01 	 Rec:1.49e-03 	 Color:1.75e-01 	Time: 0.65
epoch 6300:	pdl:1.01e+00 	 Rec:5.51e-03 	 Color:1.82e-01 	Time: 0.65
epoch 6350:	pdl:9.46e-01 	 Rec:1.49e-03 	 Color:1.77e-01 	Time: 0.65
epoch 6400:	pdl:9.18e-01 	 Rec:1.10e-03 	 Color:1.65e-01 	Time: 0.66
epoch 6450:	pdl:9.24e-01 	 Rec:1.08e-03 	 Color:1.71e-01 	Time: 0.65
epoch 6500:	pdl:9.52e-01 	 Rec:8.22e-04 	 Color:1.80e-01 	Time: 0.65
epoch 6550:	pdl:9.15e-01 	 Rec:1.99e-03 	 Color:1.80e-01 	Time: 0.65
epoch 6600:	pdl:8.83e-01 	 Rec:3.69e-03 	 Color:1.63e-01 	Time: 0.65
epoch 6650:	pdl:9.05e-01 	 Rec:1.75e-03 	 Color:1.65e-01 	Time: 0.65
epoch 6700:	pdl:9.60e-01 	 Rec:9.90e-04 	 Color:1.83e-01 	Time: 0.65
epoch 6750:	pdl:8.86e-01 	 Rec:1.57e-03 	 Color:1.62e-01 	Time: 0.65
epoch 6800:	pdl:9.02e-01 	 Rec:1.54e-03 	 Color:1.64e-01 	Time: 0.65
epoch 6850:	pdl:8.92e-01 	 Rec:1.57e-03 	 Color:1.70e-01 	Time: 0.65
epoch 6900:	pdl:9.31e-01 	 Rec:1.13e-03 	 Color:1.79e-01 	Time: 0.65
epoch 6950:	pdl:9.21e-01 	 Rec:1.54e-03 	 Color:1.70e-01 	Time: 0.65
epoch 7000:	pdl:8.87e-01 	 Rec:1.47e-03 	 Color:1.73e-01 	Time: 0.65
epoch 7050:	pdl:9.39e-01 	 Rec:3.41e-03 	 Color:1.81e-01 	Time: 0.68
epoch 7100:	pdl:8.99e-01 	 Rec:1.05e-03 	 Color:1.56e-01 	Time: 0.65
epoch 7150:	pdl:9.31e-01 	 Rec:4.28e-03 	 Color:1.80e-01 	Time: 0.65
epoch 7200:	pdl:9.47e-01 	 Rec:1.44e-03 	 Color:1.75e-01 	Time: 0.68
epoch 7250:	pdl:9.34e-01 	 Rec:1.29e-03 	 Color:1.74e-01 	Time: 0.66
epoch 7300:	pdl:8.92e-01 	 Rec:8.42e-04 	 Color:1.60e-01 	Time: 0.65
epoch 7350:	pdl:8.99e-01 	 Rec:4.78e-03 	 Color:1.73e-01 	Time: 0.65
epoch 7400:	pdl:9.71e-01 	 Rec:1.25e-03 	 Color:1.71e-01 	Time: 0.65
epoch 7450:	pdl:9.03e-01 	 Rec:2.27e-03 	 Color:1.74e-01 	Time: 0.65
epoch 7500:	pdl:8.73e-01 	 Rec:2.13e-03 	 Color:1.65e-01 	Time: 0.64
epoch 7550:	pdl:9.32e-01 	 Rec:6.79e-04 	 Color:1.69e-01 	Time: 0.64
epoch 7600:	pdl:9.24e-01 	 Rec:7.55e-04 	 Color:1.87e-01 	Time: 0.64
epoch 7650:	pdl:9.25e-01 	 Rec:1.35e-03 	 Color:1.79e-01 	Time: 0.64
epoch 7700:	pdl:8.87e-01 	 Rec:1.20e-03 	 Color:1.58e-01 	Time: 0.64
epoch 7750:	pdl:9.30e-01 	 Rec:1.26e-03 	 Color:1.82e-01 	Time: 0.64
epoch 7800:	pdl:9.04e-01 	 Rec:1.92e-03 	 Color:1.67e-01 	Time: 0.64
epoch 7850:	pdl:8.95e-01 	 Rec:1.75e-03 	 Color:1.60e-01 	Time: 0.65
epoch 7900:	pdl:9.16e-01 	 Rec:1.25e-03 	 Color:1.73e-01 	Time: 0.64
epoch 7950:	pdl:9.44e-01 	 Rec:7.35e-04 	 Color:1.74e-01 	Time: 0.64
epoch 8000:	pdl:8.97e-01 	 Rec:1.50e-03 	 Color:1.67e-01 	Time: 0.64
epoch 8050:	pdl:8.97e-01 	 Rec:1.75e-03 	 Color:1.74e-01 	Time: 0.64
epoch 8100:	pdl:9.14e-01 	 Rec:8.42e-04 	 Color:1.70e-01 	Time: 0.64
epoch 8150:	pdl:9.07e-01 	 Rec:8.76e-04 	 Color:1.82e-01 	Time: 0.64
epoch 8200:	pdl:9.23e-01 	 Rec:4.94e-03 	 Color:1.76e-01 	Time: 0.64
epoch 8250:	pdl:8.58e-01 	 Rec:1.12e-03 	 Color:1.62e-01 	Time: 0.64
epoch 8300:	pdl:8.84e-01 	 Rec:1.46e-03 	 Color:1.67e-01 	Time: 0.64
epoch 8350:	pdl:9.54e-01 	 Rec:1.38e-03 	 Color:1.93e-01 	Time: 0.64
epoch 8400:	pdl:8.96e-01 	 Rec:9.99e-04 	 Color:1.72e-01 	Time: 0.64
epoch 8450:	pdl:8.98e-01 	 Rec:1.29e-03 	 Color:1.70e-01 	Time: 0.64
epoch 8500:	pdl:9.03e-01 	 Rec:1.63e-03 	 Color:1.74e-01 	Time: 0.64
epoch 8550:	pdl:8.87e-01 	 Rec:3.68e-03 	 Color:1.65e-01 	Time: 0.64
epoch 8600:	pdl:8.96e-01 	 Rec:1.84e-03 	 Color:1.76e-01 	Time: 0.64
epoch 8650:	pdl:8.72e-01 	 Rec:2.36e-03 	 Color:1.64e-01 	Time: 0.65
epoch 8700:	pdl:8.65e-01 	 Rec:8.70e-04 	 Color:1.65e-01 	Time: 0.65
epoch 8750:	pdl:9.62e-01 	 Rec:9.78e-04 	 Color:1.65e-01 	Time: 0.64
epoch 8800:	pdl:9.38e-01 	 Rec:3.13e-03 	 Color:1.77e-01 	Time: 0.64
epoch 8850:	pdl:9.32e-01 	 Rec:1.22e-03 	 Color:1.63e-01 	Time: 0.64
epoch 8900:	pdl:9.30e-01 	 Rec:7.74e-04 	 Color:1.70e-01 	Time: 0.64
epoch 8950:	pdl:8.87e-01 	 Rec:9.12e-04 	 Color:1.74e-01 	Time: 0.64
epoch 9000:	pdl:9.30e-01 	 Rec:1.69e-03 	 Color:1.77e-01 	Time: 0.64
epoch 9050:	pdl:9.03e-01 	 Rec:1.03e-03 	 Color:1.61e-01 	Time: 0.64
epoch 9100:	pdl:8.77e-01 	 Rec:2.36e-03 	 Color:1.62e-01 	Time: 0.64
epoch 9150:	pdl:8.72e-01 	 Rec:1.82e-03 	 Color:1.70e-01 	Time: 0.64
epoch 9200:	pdl:8.78e-01 	 Rec:1.60e-03 	 Color:1.63e-01 	Time: 0.64
epoch 9250:	pdl:9.14e-01 	 Rec:6.12e-04 	 Color:1.72e-01 	Time: 0.64
epoch 9300:	pdl:8.99e-01 	 Rec:7.36e-04 	 Color:1.69e-01 	Time: 0.63
epoch 9350:	pdl:9.28e-01 	 Rec:1.13e-03 	 Color:1.74e-01 	Time: 0.63
epoch 9400:	pdl:8.90e-01 	 Rec:1.28e-03 	 Color:1.72e-01 	Time: 0.67
epoch 9450:	pdl:8.98e-01 	 Rec:1.01e-03 	 Color:1.79e-01 	Time: 0.63
epoch 9500:	pdl:9.76e-01 	 Rec:1.11e-03 	 Color:1.71e-01 	Time: 0.63
epoch 9550:	pdl:9.06e-01 	 Rec:7.76e-04 	 Color:1.70e-01 	Time: 0.64
epoch 9600:	pdl:8.52e-01 	 Rec:1.84e-03 	 Color:1.60e-01 	Time: 0.64
epoch 9650:	pdl:8.80e-01 	 Rec:1.18e-03 	 Color:1.62e-01 	Time: 0.64
epoch 9700:	pdl:8.78e-01 	 Rec:6.10e-04 	 Color:1.60e-01 	Time: 0.63
epoch 9750:	pdl:9.47e-01 	 Rec:2.87e-03 	 Color:1.73e-01 	Time: 0.63
epoch 9800:	pdl:9.08e-01 	 Rec:7.53e-04 	 Color:1.63e-01 	Time: 0.63
epoch 9850:	pdl:8.76e-01 	 Rec:5.64e-04 	 Color:1.69e-01 	Time: 0.64
epoch 9900:	pdl:8.74e-01 	 Rec:1.46e-03 	 Color:1.65e-01 	Time: 0.64
epoch 9950:	pdl:9.31e-01 	 Rec:1.63e-03 	 Color:1.74e-01 	Time: 0.64
epoch 10000:	pdl:8.74e-01 	 Rec:2.17e-03 	 Color:1.72e-01 	Time: 0.64
epoch 10050:	pdl:8.71e-01 	 Rec:7.11e-04 	 Color:1.70e-01 	Time: 0.64
epoch 10100:	pdl:8.73e-01 	 Rec:1.51e-03 	 Color:1.64e-01 	Time: 0.64
epoch 10150:	pdl:8.88e-01 	 Rec:7.83e-04 	 Color:1.57e-01 	Time: 0.64
epoch 10200:	pdl:9.22e-01 	 Rec:1.55e-03 	 Color:1.81e-01 	Time: 0.63
epoch 10250:	pdl:8.76e-01 	 Rec:3.36e-03 	 Color:1.62e-01 	Time: 0.64
epoch 10300:	pdl:8.91e-01 	 Rec:9.20e-04 	 Color:1.71e-01 	Time: 0.63
epoch 10350:	pdl:9.10e-01 	 Rec:8.30e-04 	 Color:1.64e-01 	Time: 0.63
epoch 10400:	pdl:9.03e-01 	 Rec:1.91e-03 	 Color:1.78e-01 	Time: 0.63
epoch 10450:	pdl:9.29e-01 	 Rec:1.80e-03 	 Color:1.64e-01 	Time: 0.63
epoch 10500:	pdl:9.06e-01 	 Rec:9.19e-04 	 Color:1.59e-01 	Time: 0.63
epoch 10550:	pdl:8.97e-01 	 Rec:2.57e-03 	 Color:1.66e-01 	Time: 0.64
epoch 10600:	pdl:8.89e-01 	 Rec:8.60e-04 	 Color:1.74e-01 	Time: 0.63
epoch 10650:	pdl:9.16e-01 	 Rec:9.71e-04 	 Color:1.79e-01 	Time: 0.63
epoch 10700:	pdl:8.71e-01 	 Rec:5.60e-04 	 Color:1.72e-01 	Time: 0.63
epoch 10750:	pdl:8.87e-01 	 Rec:1.06e-03 	 Color:1.75e-01 	Time: 0.63
epoch 10800:	pdl:9.02e-01 	 Rec:9.22e-04 	 Color:1.71e-01 	Time: 0.64
epoch 10850:	pdl:9.31e-01 	 Rec:2.29e-03 	 Color:1.82e-01 	Time: 0.64
epoch 10900:	pdl:8.62e-01 	 Rec:5.72e-04 	 Color:1.61e-01 	Time: 0.64
epoch 10950:	pdl:9.54e-01 	 Rec:8.93e-04 	 Color:1.70e-01 	Time: 0.63
epoch 11000:	pdl:8.97e-01 	 Rec:1.68e-03 	 Color:1.66e-01 	Time: 0.63
epoch 11050:	pdl:8.64e-01 	 Rec:9.64e-04 	 Color:1.61e-01 	Time: 0.63
epoch 11100:	pdl:9.42e-01 	 Rec:4.44e-04 	 Color:1.92e-01 	Time: 0.63
epoch 11150:	pdl:9.02e-01 	 Rec:3.01e-03 	 Color:1.61e-01 	Time: 0.64
epoch 11200:	pdl:9.89e-01 	 Rec:7.04e-04 	 Color:1.77e-01 	Time: 0.63
epoch 11250:	pdl:9.19e-01 	 Rec:1.37e-03 	 Color:1.71e-01 	Time: 0.64
epoch 11300:	pdl:9.20e-01 	 Rec:6.42e-04 	 Color:1.69e-01 	Time: 0.64
epoch 11350:	pdl:9.11e-01 	 Rec:6.21e-04 	 Color:1.65e-01 	Time: 0.70
epoch 11400:	pdl:9.26e-01 	 Rec:8.53e-04 	 Color:1.57e-01 	Time: 0.69
epoch 11450:	pdl:9.03e-01 	 Rec:8.39e-04 	 Color:1.68e-01 	Time: 0.64
epoch 11500:	pdl:9.00e-01 	 Rec:9.10e-04 	 Color:1.80e-01 	Time: 0.64
epoch 11550:	pdl:8.73e-01 	 Rec:1.05e-03 	 Color:1.59e-01 	Time: 0.63
epoch 11600:	pdl:9.29e-01 	 Rec:1.01e-03 	 Color:1.80e-01 	Time: 0.65
epoch 11650:	pdl:8.41e-01 	 Rec:5.62e-04 	 Color:1.54e-01 	Time: 0.63
epoch 11700:	pdl:8.66e-01 	 Rec:7.66e-04 	 Color:1.68e-01 	Time: 0.63
epoch 11750:	pdl:8.85e-01 	 Rec:8.62e-04 	 Color:1.81e-01 	Time: 0.66
epoch 11800:	pdl:9.00e-01 	 Rec:1.52e-03 	 Color:1.64e-01 	Time: 0.63
epoch 11850:	pdl:8.77e-01 	 Rec:6.83e-04 	 Color:1.51e-01 	Time: 0.63
epoch 11900:	pdl:8.85e-01 	 Rec:7.97e-04 	 Color:1.71e-01 	Time: 0.63
epoch 11950:	pdl:8.80e-01 	 Rec:7.06e-04 	 Color:1.60e-01 	Time: 0.63
epoch 12000:	pdl:8.64e-01 	 Rec:1.47e-03 	 Color:1.64e-01 	Time: 0.63
epoch 12050:	pdl:8.66e-01 	 Rec:1.22e-03 	 Color:1.67e-01 	Time: 0.63
epoch 12100:	pdl:8.92e-01 	 Rec:1.07e-03 	 Color:1.51e-01 	Time: 0.63
epoch 12150:	pdl:8.73e-01 	 Rec:8.73e-04 	 Color:1.64e-01 	Time: 0.62
epoch 12200:	pdl:8.69e-01 	 Rec:5.54e-04 	 Color:1.56e-01 	Time: 0.63
epoch 12250:	pdl:8.77e-01 	 Rec:6.14e-04 	 Color:1.68e-01 	Time: 0.63
epoch 12300:	pdl:8.69e-01 	 Rec:1.06e-03 	 Color:1.55e-01 	Time: 0.63
epoch 12350:	pdl:8.65e-01 	 Rec:1.35e-03 	 Color:1.70e-01 	Time: 0.63
epoch 12400:	pdl:8.82e-01 	 Rec:8.19e-04 	 Color:1.69e-01 	Time: 0.63
epoch 12450:	pdl:8.78e-01 	 Rec:2.38e-03 	 Color:1.74e-01 	Time: 0.63
epoch 12500:	pdl:8.83e-01 	 Rec:8.01e-04 	 Color:1.62e-01 	Time: 0.63
epoch 12550:	pdl:8.79e-01 	 Rec:1.14e-03 	 Color:1.68e-01 	Time: 0.63
epoch 12600:	pdl:8.96e-01 	 Rec:9.40e-04 	 Color:1.49e-01 	Time: 0.63
epoch 12650:	pdl:8.98e-01 	 Rec:1.23e-03 	 Color:1.71e-01 	Time: 0.63
epoch 12700:	pdl:8.49e-01 	 Rec:1.68e-03 	 Color:1.50e-01 	Time: 0.63
epoch 12750:	pdl:8.61e-01 	 Rec:1.56e-03 	 Color:1.69e-01 	Time: 0.66
epoch 12800:	pdl:8.65e-01 	 Rec:5.12e-04 	 Color:1.71e-01 	Time: 0.63
epoch 12850:	pdl:9.42e-01 	 Rec:7.90e-04 	 Color:1.85e-01 	Time: 0.64
epoch 12900:	pdl:8.40e-01 	 Rec:3.85e-04 	 Color:1.62e-01 	Time: 0.64
epoch 12950:	pdl:8.51e-01 	 Rec:5.88e-04 	 Color:1.62e-01 	Time: 0.65
epoch 13000:	pdl:8.96e-01 	 Rec:4.07e-04 	 Color:1.63e-01 	Time: 0.64
epoch 13050:	pdl:8.52e-01 	 Rec:2.30e-03 	 Color:1.64e-01 	Time: 0.63
epoch 13100:	pdl:9.28e-01 	 Rec:8.84e-04 	 Color:1.50e-01 	Time: 0.64
