epoch 0:	gram:4.49e-02 	 Rec:1.30e-01 	 Color:5.55e-07 	Time: 0.02
epoch 50:	gram:5.06e-03 	 Rec:2.49e-02 	 Color:3.29e-07 	Time: 1.32
epoch 100:	gram:2.95e-03 	 Rec:1.60e-02 	 Color:4.47e-07 	Time: 1.23
epoch 150:	gram:3.11e-03 	 Rec:1.39e-02 	 Color:4.83e-07 	Time: 1.22
epoch 200:	gram:2.71e-03 	 Rec:1.30e-02 	 Color:5.19e-07 	Time: 1.23
epoch 250:	gram:2.13e-03 	 Rec:1.22e-02 	 Color:5.01e-07 	Time: 1.25
epoch 300:	gram:2.67e-03 	 Rec:1.18e-02 	 Color:5.47e-07 	Time: 1.22
epoch 350:	gram:2.18e-03 	 Rec:1.15e-02 	 Color:5.01e-07 	Time: 1.24
epoch 400:	gram:2.16e-03 	 Rec:1.11e-02 	 Color:3.81e-07 	Time: 1.23
epoch 450:	gram:1.99e-03 	 Rec:1.11e-02 	 Color:4.58e-07 	Time: 1.24
epoch 500:	gram:2.06e-03 	 Rec:1.08e-02 	 Color:4.08e-07 	Time: 1.26
epoch 550:	gram:2.71e-03 	 Rec:1.06e-02 	 Color:4.13e-07 	Time: 1.23
epoch 600:	gram:3.15e-03 	 Rec:1.05e-02 	 Color:4.90e-07 	Time: 1.24
epoch 650:	gram:3.50e-03 	 Rec:1.03e-02 	 Color:5.35e-07 	Time: 1.23
epoch 700:	gram:1.98e-03 	 Rec:1.03e-02 	 Color:4.12e-07 	Time: 1.23
epoch 750:	gram:2.10e-03 	 Rec:1.02e-02 	 Color:4.30e-07 	Time: 1.24
epoch 800:	gram:2.47e-03 	 Rec:1.00e-02 	 Color:4.91e-07 	Time: 1.23
epoch 850:	gram:1.79e-03 	 Rec:9.91e-03 	 Color:4.23e-07 	Time: 1.24
epoch 900:	gram:2.41e-03 	 Rec:9.84e-03 	 Color:4.88e-07 	Time: 1.24
epoch 950:	gram:2.08e-03 	 Rec:9.94e-03 	 Color:4.87e-07 	Time: 1.23
epoch 1000:	gram:2.42e-03 	 Rec:9.69e-03 	 Color:4.28e-07 	Time: 1.25
epoch 1050:	gram:2.28e-03 	 Rec:9.66e-03 	 Color:4.67e-07 	Time: 1.25
epoch 1100:	gram:2.45e-03 	 Rec:9.74e-03 	 Color:5.32e-07 	Time: 1.25
epoch 1150:	gram:2.91e-03 	 Rec:9.52e-03 	 Color:6.25e-07 	Time: 1.25
epoch 1200:	gram:2.84e-03 	 Rec:9.48e-03 	 Color:4.13e-07 	Time: 1.26
epoch 1250:	gram:2.55e-03 	 Rec:9.51e-03 	 Color:5.07e-07 	Time: 1.26
epoch 1300:	gram:1.87e-03 	 Rec:9.47e-03 	 Color:3.81e-07 	Time: 1.23
epoch 1350:	gram:2.39e-03 	 Rec:9.32e-03 	 Color:3.91e-07 	Time: 1.25
epoch 1400:	gram:2.38e-03 	 Rec:9.25e-03 	 Color:4.19e-07 	Time: 1.24
epoch 1450:	gram:1.76e-03 	 Rec:9.20e-03 	 Color:3.79e-07 	Time: 1.25
epoch 1500:	gram:1.95e-03 	 Rec:9.20e-03 	 Color:3.85e-07 	Time: 1.24
epoch 1550:	gram:2.69e-03 	 Rec:9.21e-03 	 Color:4.29e-07 	Time: 1.25
epoch 1600:	gram:3.10e-03 	 Rec:9.11e-03 	 Color:4.20e-07 	Time: 1.25
epoch 1650:	gram:2.06e-03 	 Rec:9.09e-03 	 Color:4.15e-07 	Time: 1.24
epoch 1700:	gram:1.90e-03 	 Rec:9.07e-03 	 Color:4.79e-07 	Time: 1.24
epoch 1750:	gram:2.93e-03 	 Rec:9.01e-03 	 Color:4.75e-07 	Time: 1.24
epoch 1800:	gram:1.67e-03 	 Rec:8.96e-03 	 Color:3.20e-07 	Time: 1.25
epoch 1850:	gram:2.03e-03 	 Rec:8.91e-03 	 Color:4.11e-07 	Time: 1.24
epoch 1900:	gram:2.58e-03 	 Rec:8.82e-03 	 Color:4.66e-07 	Time: 1.24
epoch 1950:	gram:2.06e-03 	 Rec:8.82e-03 	 Color:4.38e-07 	Time: 1.24
epoch 2000:	gram:2.06e-03 	 Rec:9.00e-03 	 Color:4.76e-07 	Time: 1.25
epoch 2050:	gram:2.07e-03 	 Rec:8.80e-03 	 Color:3.36e-07 	Time: 1.28
epoch 2100:	gram:2.02e-03 	 Rec:8.68e-03 	 Color:3.76e-07 	Time: 1.24
epoch 2150:	gram:2.13e-03 	 Rec:8.83e-03 	 Color:3.79e-07 	Time: 1.22
epoch 2200:	gram:1.66e-03 	 Rec:8.77e-03 	 Color:4.70e-07 	Time: 1.23
epoch 2250:	gram:1.78e-03 	 Rec:8.65e-03 	 Color:4.37e-07 	Time: 1.23
epoch 2300:	gram:2.21e-03 	 Rec:8.59e-03 	 Color:4.65e-07 	Time: 1.24
epoch 2350:	gram:2.27e-03 	 Rec:8.65e-03 	 Color:3.73e-07 	Time: 1.24
epoch 2400:	gram:2.13e-03 	 Rec:8.53e-03 	 Color:4.82e-07 	Time: 1.22
epoch 2450:	gram:2.53e-03 	 Rec:8.63e-03 	 Color:4.47e-07 	Time: 1.24
epoch 2500:	gram:1.96e-03 	 Rec:8.46e-03 	 Color:4.45e-07 	Time: 1.23
epoch 2550:	gram:1.66e-03 	 Rec:8.46e-03 	 Color:4.50e-07 	Time: 1.23
epoch 2600:	gram:1.83e-03 	 Rec:8.38e-03 	 Color:2.93e-07 	Time: 1.24
epoch 2650:	gram:2.10e-03 	 Rec:8.46e-03 	 Color:4.58e-07 	Time: 1.25
epoch 2700:	gram:2.28e-03 	 Rec:8.35e-03 	 Color:3.66e-07 	Time: 1.24
epoch 2750:	gram:2.23e-03 	 Rec:8.34e-03 	 Color:4.17e-07 	Time: 1.26
epoch 2800:	gram:1.74e-03 	 Rec:8.35e-03 	 Color:4.57e-07 	Time: 1.24
epoch 2850:	gram:1.80e-03 	 Rec:8.35e-03 	 Color:5.13e-07 	Time: 1.24
epoch 2900:	gram:1.64e-03 	 Rec:8.32e-03 	 Color:4.17e-07 	Time: 1.24
epoch 2950:	gram:2.21e-03 	 Rec:8.46e-03 	 Color:3.63e-07 	Time: 1.23
epoch 3000:	gram:2.85e-03 	 Rec:8.20e-03 	 Color:4.74e-07 	Time: 1.24
epoch 3050:	gram:1.75e-03 	 Rec:8.20e-03 	 Color:4.29e-07 	Time: 1.25
epoch 3100:	gram:2.06e-03 	 Rec:8.15e-03 	 Color:4.67e-07 	Time: 1.23
epoch 3150:	gram:1.57e-03 	 Rec:8.12e-03 	 Color:4.59e-07 	Time: 1.23
epoch 3200:	gram:2.37e-03 	 Rec:8.07e-03 	 Color:4.39e-07 	Time: 1.23
epoch 3250:	gram:1.68e-03 	 Rec:8.03e-03 	 Color:4.85e-07 	Time: 1.22
epoch 3300:	gram:1.94e-03 	 Rec:8.15e-03 	 Color:5.13e-07 	Time: 1.23
epoch 3350:	gram:2.29e-03 	 Rec:8.10e-03 	 Color:4.80e-07 	Time: 1.24
epoch 3400:	gram:1.60e-03 	 Rec:7.97e-03 	 Color:4.71e-07 	Time: 1.26
epoch 3450:	gram:1.97e-03 	 Rec:7.98e-03 	 Color:5.60e-07 	Time: 1.26
epoch 3500:	gram:2.92e-03 	 Rec:8.19e-03 	 Color:4.42e-07 	Time: 1.26
epoch 3550:	gram:1.59e-03 	 Rec:7.97e-03 	 Color:3.31e-07 	Time: 1.25
epoch 3600:	gram:2.39e-03 	 Rec:8.01e-03 	 Color:3.67e-07 	Time: 1.24
epoch 3650:	gram:1.47e-03 	 Rec:7.86e-03 	 Color:4.68e-07 	Time: 1.24
epoch 3700:	gram:1.93e-03 	 Rec:7.93e-03 	 Color:3.61e-07 	Time: 1.25
epoch 3750:	gram:2.19e-03 	 Rec:7.78e-03 	 Color:4.83e-07 	Time: 1.24
epoch 3800:	gram:1.76e-03 	 Rec:7.80e-03 	 Color:4.82e-07 	Time: 1.25
epoch 3850:	gram:1.82e-03 	 Rec:7.84e-03 	 Color:4.46e-07 	Time: 1.28
epoch 3900:	gram:1.84e-03 	 Rec:7.74e-03 	 Color:4.64e-07 	Time: 1.26
epoch 3950:	gram:1.54e-03 	 Rec:7.77e-03 	 Color:3.77e-07 	Time: 1.27
epoch 4000:	gram:1.85e-03 	 Rec:7.85e-03 	 Color:4.64e-07 	Time: 1.27
epoch 4050:	gram:2.10e-03 	 Rec:7.68e-03 	 Color:5.15e-07 	Time: 1.27
epoch 4100:	gram:2.38e-03 	 Rec:7.68e-03 	 Color:4.86e-07 	Time: 1.26
epoch 4150:	gram:1.71e-03 	 Rec:7.77e-03 	 Color:4.83e-07 	Time: 1.26
epoch 4200:	gram:1.71e-03 	 Rec:7.65e-03 	 Color:4.03e-07 	Time: 1.26
epoch 4250:	gram:2.29e-03 	 Rec:7.64e-03 	 Color:4.24e-07 	Time: 1.25
epoch 4300:	gram:1.73e-03 	 Rec:7.55e-03 	 Color:4.10e-07 	Time: 1.26
epoch 4350:	gram:1.92e-03 	 Rec:7.57e-03 	 Color:4.41e-07 	Time: 1.26
epoch 4400:	gram:1.94e-03 	 Rec:7.61e-03 	 Color:4.15e-07 	Time: 1.25
epoch 4450:	gram:1.68e-03 	 Rec:7.59e-03 	 Color:3.87e-07 	Time: 1.26
epoch 4500:	gram:2.79e-03 	 Rec:7.79e-03 	 Color:4.52e-07 	Time: 1.25
epoch 4550:	gram:2.10e-03 	 Rec:7.45e-03 	 Color:4.32e-07 	Time: 1.26
epoch 4600:	gram:1.65e-03 	 Rec:7.72e-03 	 Color:3.62e-07 	Time: 1.25
epoch 4650:	gram:1.94e-03 	 Rec:7.41e-03 	 Color:3.87e-07 	Time: 1.26
epoch 4700:	gram:2.24e-03 	 Rec:7.53e-03 	 Color:5.74e-07 	Time: 1.22
epoch 4750:	gram:1.60e-03 	 Rec:7.47e-03 	 Color:5.88e-07 	Time: 1.24
epoch 4800:	gram:2.38e-03 	 Rec:7.38e-03 	 Color:3.97e-07 	Time: 1.24
epoch 4850:	gram:1.86e-03 	 Rec:7.42e-03 	 Color:4.75e-07 	Time: 1.23
epoch 4900:	gram:1.84e-03 	 Rec:7.40e-03 	 Color:3.79e-07 	Time: 1.23
epoch 4950:	gram:2.09e-03 	 Rec:7.29e-03 	 Color:4.34e-07 	Time: 1.23
epoch 5000:	gram:1.75e-03 	 Rec:7.28e-03 	 Color:3.79e-07 	Time: 1.25
epoch 5050:	gram:1.70e-03 	 Rec:7.23e-03 	 Color:5.65e-07 	Time: 1.29
epoch 5100:	gram:1.83e-03 	 Rec:7.28e-03 	 Color:5.35e-07 	Time: 1.26
epoch 5150:	gram:1.80e-03 	 Rec:7.42e-03 	 Color:4.04e-07 	Time: 1.24
epoch 5200:	gram:1.64e-03 	 Rec:7.22e-03 	 Color:3.90e-07 	Time: 1.24
epoch 5250:	gram:2.47e-03 	 Rec:7.35e-03 	 Color:4.34e-07 	Time: 1.27
epoch 5300:	gram:1.88e-03 	 Rec:7.43e-03 	 Color:4.28e-07 	Time: 1.25
epoch 5350:	gram:2.05e-03 	 Rec:7.18e-03 	 Color:4.93e-07 	Time: 1.25
epoch 5400:	gram:1.56e-03 	 Rec:7.20e-03 	 Color:5.05e-07 	Time: 1.24
epoch 5450:	gram:1.93e-03 	 Rec:7.12e-03 	 Color:4.27e-07 	Time: 1.25
epoch 5500:	gram:1.71e-03 	 Rec:7.07e-03 	 Color:4.69e-07 	Time: 1.24
epoch 5550:	gram:2.14e-03 	 Rec:7.17e-03 	 Color:4.20e-07 	Time: 1.25
epoch 5600:	gram:1.54e-03 	 Rec:7.05e-03 	 Color:4.74e-07 	Time: 1.25
epoch 5650:	gram:1.94e-03 	 Rec:7.07e-03 	 Color:5.70e-07 	Time: 1.25
epoch 5700:	gram:1.75e-03 	 Rec:7.02e-03 	 Color:4.40e-07 	Time: 1.27
epoch 5750:	gram:1.94e-03 	 Rec:6.97e-03 	 Color:4.95e-07 	Time: 1.25
epoch 5800:	gram:1.77e-03 	 Rec:6.96e-03 	 Color:4.36e-07 	Time: 1.28
epoch 5850:	gram:1.54e-03 	 Rec:6.97e-03 	 Color:4.99e-07 	Time: 1.24
epoch 5900:	gram:1.97e-03 	 Rec:6.94e-03 	 Color:5.00e-07 	Time: 1.25
epoch 5950:	gram:1.56e-03 	 Rec:6.87e-03 	 Color:4.22e-07 	Time: 1.24
epoch 6000:	gram:1.84e-03 	 Rec:6.86e-03 	 Color:4.37e-07 	Time: 1.23
epoch 6050:	gram:1.28e-03 	 Rec:6.85e-03 	 Color:3.89e-07 	Time: 1.24
epoch 6100:	gram:2.06e-03 	 Rec:6.87e-03 	 Color:3.22e-07 	Time: 1.24
epoch 6150:	gram:1.77e-03 	 Rec:6.90e-03 	 Color:5.21e-07 	Time: 1.24
epoch 6200:	gram:1.89e-03 	 Rec:6.79e-03 	 Color:4.21e-07 	Time: 1.23
epoch 6250:	gram:1.31e-03 	 Rec:6.82e-03 	 Color:4.20e-07 	Time: 1.24
epoch 6300:	gram:2.07e-03 	 Rec:6.92e-03 	 Color:4.63e-07 	Time: 1.24
epoch 6350:	gram:1.90e-03 	 Rec:6.81e-03 	 Color:4.63e-07 	Time: 1.24
epoch 6400:	gram:1.86e-03 	 Rec:6.78e-03 	 Color:4.04e-07 	Time: 1.24
epoch 6450:	gram:1.96e-03 	 Rec:6.82e-03 	 Color:4.39e-07 	Time: 1.26
epoch 6500:	gram:1.80e-03 	 Rec:6.85e-03 	 Color:4.47e-07 	Time: 1.26
epoch 6550:	gram:1.65e-03 	 Rec:6.66e-03 	 Color:3.43e-07 	Time: 1.22
epoch 6600:	gram:2.11e-03 	 Rec:6.64e-03 	 Color:4.75e-07 	Time: 1.24
epoch 6650:	gram:1.95e-03 	 Rec:6.60e-03 	 Color:5.19e-07 	Time: 1.23
epoch 6700:	gram:1.42e-03 	 Rec:6.62e-03 	 Color:5.04e-07 	Time: 1.23
epoch 6750:	gram:1.58e-03 	 Rec:6.70e-03 	 Color:4.32e-07 	Time: 1.23
epoch 6800:	gram:1.89e-03 	 Rec:6.63e-03 	 Color:4.66e-07 	Time: 1.24
epoch 6850:	gram:1.89e-03 	 Rec:6.66e-03 	 Color:4.57e-07 	Time: 1.23
epoch 6900:	gram:1.55e-03 	 Rec:6.52e-03 	 Color:3.85e-07 	Time: 1.23
epoch 6950:	gram:1.82e-03 	 Rec:6.49e-03 	 Color:4.54e-07 	Time: 1.23
epoch 7000:	gram:1.50e-03 	 Rec:6.49e-03 	 Color:5.09e-07 	Time: 1.24
epoch 7050:	gram:1.40e-03 	 Rec:6.47e-03 	 Color:4.24e-07 	Time: 1.25
epoch 7100:	gram:1.84e-03 	 Rec:6.47e-03 	 Color:4.47e-07 	Time: 1.26
epoch 7150:	gram:1.88e-03 	 Rec:6.45e-03 	 Color:4.81e-07 	Time: 1.23
epoch 7200:	gram:1.44e-03 	 Rec:6.47e-03 	 Color:4.70e-07 	Time: 1.25
epoch 7250:	gram:2.00e-03 	 Rec:6.40e-03 	 Color:4.83e-07 	Time: 1.26
epoch 7300:	gram:1.99e-03 	 Rec:6.50e-03 	 Color:3.92e-07 	Time: 1.25
epoch 7350:	gram:2.37e-03 	 Rec:6.70e-03 	 Color:5.39e-07 	Time: 1.24
epoch 7400:	gram:1.41e-03 	 Rec:6.38e-03 	 Color:4.72e-07 	Time: 1.26
epoch 7450:	gram:2.21e-03 	 Rec:6.46e-03 	 Color:4.03e-07 	Time: 1.25
epoch 7500:	gram:1.99e-03 	 Rec:6.32e-03 	 Color:4.41e-07 	Time: 1.25
epoch 7550:	gram:2.06e-03 	 Rec:6.48e-03 	 Color:4.72e-07 	Time: 1.24
epoch 7600:	gram:1.65e-03 	 Rec:6.33e-03 	 Color:4.51e-07 	Time: 1.25
epoch 7650:	gram:1.92e-03 	 Rec:6.36e-03 	 Color:4.60e-07 	Time: 1.24
