epoch 0:	gram:4.46e-02 	 Rec:5.59e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:1.50e-02 	 Rec:4.04e-03 	 Color:0.00e+00 	Time: 0.67
epoch 100:	gram:1.31e-02 	 Rec:3.14e-03 	 Color:0.00e+00 	Time: 0.61
epoch 150:	gram:1.01e-02 	 Rec:2.64e-03 	 Color:0.00e+00 	Time: 0.56
epoch 200:	gram:1.04e-02 	 Rec:2.36e-03 	 Color:0.00e+00 	Time: 0.59
epoch 250:	gram:1.20e-02 	 Rec:2.17e-03 	 Color:0.00e+00 	Time: 0.56
epoch 300:	gram:1.25e-02 	 Rec:1.99e-03 	 Color:0.00e+00 	Time: 0.59
epoch 350:	gram:9.89e-03 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 0.57
epoch 400:	gram:1.34e-02 	 Rec:1.81e-03 	 Color:0.00e+00 	Time: 0.56
epoch 450:	gram:1.25e-02 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 0.59
epoch 500:	gram:1.45e-02 	 Rec:1.40e-03 	 Color:0.00e+00 	Time: 0.56
epoch 550:	gram:1.15e-02 	 Rec:1.27e-03 	 Color:0.00e+00 	Time: 0.56
epoch 600:	gram:1.21e-02 	 Rec:1.35e-03 	 Color:0.00e+00 	Time: 0.56
epoch 650:	gram:1.04e-02 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.56
epoch 700:	gram:1.21e-02 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.57
epoch 750:	gram:8.98e-03 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 0.57
epoch 800:	gram:1.08e-02 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.56
epoch 850:	gram:1.85e-02 	 Rec:1.68e-03 	 Color:0.00e+00 	Time: 0.58
epoch 900:	gram:1.05e-02 	 Rec:8.74e-04 	 Color:0.00e+00 	Time: 0.56
epoch 950:	gram:1.21e-02 	 Rec:8.69e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1000:	gram:1.02e-02 	 Rec:8.72e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1050:	gram:1.39e-02 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.59
epoch 1100:	gram:9.05e-03 	 Rec:8.47e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1150:	gram:9.45e-03 	 Rec:7.58e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1200:	gram:1.46e-02 	 Rec:8.05e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1250:	gram:8.92e-03 	 Rec:7.08e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1300:	gram:9.82e-03 	 Rec:7.79e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1350:	gram:1.14e-02 	 Rec:6.33e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1400:	gram:1.17e-02 	 Rec:6.28e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1450:	gram:9.63e-03 	 Rec:6.75e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1500:	gram:1.11e-02 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1550:	gram:1.03e-02 	 Rec:5.38e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1600:	gram:1.00e-02 	 Rec:6.31e-04 	 Color:0.00e+00 	Time: 0.62
epoch 1650:	gram:1.36e-02 	 Rec:5.37e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1700:	gram:1.04e-02 	 Rec:6.33e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1750:	gram:1.10e-02 	 Rec:6.33e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1800:	gram:1.04e-02 	 Rec:5.28e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1850:	gram:9.71e-03 	 Rec:5.39e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1900:	gram:1.03e-02 	 Rec:5.34e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1950:	gram:1.15e-02 	 Rec:5.07e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2000:	gram:1.17e-02 	 Rec:4.43e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2050:	gram:1.15e-02 	 Rec:6.77e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2100:	gram:8.64e-03 	 Rec:4.00e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2150:	gram:1.09e-02 	 Rec:3.58e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2200:	gram:1.02e-02 	 Rec:4.31e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2250:	gram:1.22e-02 	 Rec:4.66e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2300:	gram:9.90e-03 	 Rec:4.81e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2350:	gram:1.17e-02 	 Rec:4.53e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2400:	gram:1.06e-02 	 Rec:5.43e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2450:	gram:8.80e-03 	 Rec:4.79e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2500:	gram:1.13e-02 	 Rec:4.75e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2550:	gram:1.14e-02 	 Rec:3.93e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2600:	gram:9.77e-03 	 Rec:4.50e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2650:	gram:1.12e-02 	 Rec:3.63e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2700:	gram:1.12e-02 	 Rec:8.56e-04 	 Color:0.00e+00 	Time: 0.59
epoch 2750:	gram:1.25e-02 	 Rec:3.70e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2800:	gram:9.04e-03 	 Rec:3.20e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2850:	gram:9.63e-03 	 Rec:5.26e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2900:	gram:9.37e-03 	 Rec:3.34e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2950:	gram:1.02e-02 	 Rec:3.95e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3000:	gram:9.71e-03 	 Rec:4.08e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3050:	gram:9.65e-03 	 Rec:3.38e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3100:	gram:1.02e-02 	 Rec:3.25e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3150:	gram:8.42e-03 	 Rec:3.45e-04 	 Color:0.00e+00 	Time: 0.55
epoch 3200:	gram:9.28e-03 	 Rec:4.79e-04 	 Color:0.00e+00 	Time: 0.56
epoch 3250:	gram:9.75e-03 	 Rec:3.73e-04 	 Color:0.00e+00 	Time: 0.58
epoch 3300:	gram:9.97e-03 	 Rec:3.45e-04 	 Color:0.00e+00 	Time: 0.58
