epoch 0:	pdl:2.40e+00 	 Rec:9.49e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:1.22e+00 	 Rec:6.29e-03 	 Color:0.00e+00 	Time: 0.94
epoch 100:	pdl:1.01e+00 	 Rec:5.21e-03 	 Color:0.00e+00 	Time: 0.86
epoch 150:	pdl:9.88e-01 	 Rec:4.07e-03 	 Color:0.00e+00 	Time: 0.80
epoch 200:	pdl:9.12e-01 	 Rec:3.44e-03 	 Color:0.00e+00 	Time: 0.84
epoch 250:	pdl:8.71e-01 	 Rec:3.41e-03 	 Color:0.00e+00 	Time: 0.87
epoch 300:	pdl:9.99e-01 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 0.80
epoch 350:	pdl:1.34e+00 	 Rec:3.37e-03 	 Color:0.00e+00 	Time: 0.83
epoch 400:	pdl:1.09e+00 	 Rec:2.91e-03 	 Color:0.00e+00 	Time: 0.85
epoch 450:	pdl:1.25e+00 	 Rec:3.09e-03 	 Color:0.00e+00 	Time: 0.82
epoch 500:	pdl:9.28e-01 	 Rec:2.82e-03 	 Color:0.00e+00 	Time: 0.85
epoch 550:	pdl:8.87e-01 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 0.84
epoch 600:	pdl:9.85e-01 	 Rec:2.65e-03 	 Color:0.00e+00 	Time: 0.89
epoch 650:	pdl:9.17e-01 	 Rec:3.38e-03 	 Color:0.00e+00 	Time: 0.81
epoch 700:	pdl:1.54e+00 	 Rec:3.27e-03 	 Color:0.00e+00 	Time: 0.84
epoch 750:	pdl:9.58e-01 	 Rec:2.78e-03 	 Color:0.00e+00 	Time: 0.83
epoch 800:	pdl:8.93e-01 	 Rec:2.19e-03 	 Color:0.00e+00 	Time: 0.80
epoch 850:	pdl:8.43e-01 	 Rec:2.25e-03 	 Color:0.00e+00 	Time: 0.85
epoch 900:	pdl:9.30e-01 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 0.78
epoch 950:	pdl:8.46e-01 	 Rec:2.20e-03 	 Color:0.00e+00 	Time: 0.80
epoch 1000:	pdl:8.43e-01 	 Rec:2.06e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1050:	pdl:1.13e+00 	 Rec:2.09e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1100:	pdl:9.94e-01 	 Rec:2.26e-03 	 Color:0.00e+00 	Time: 0.81
epoch 1150:	pdl:9.25e-01 	 Rec:2.16e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1200:	pdl:8.98e-01 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1250:	pdl:1.03e+00 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 0.80
epoch 1300:	pdl:1.09e+00 	 Rec:2.00e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1350:	pdl:9.95e-01 	 Rec:1.78e-03 	 Color:0.00e+00 	Time: 0.80
epoch 1400:	pdl:9.75e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.87
