epoch 0:	gram:4.13e-02 	 Rec:5.91e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:1.44e-02 	 Rec:7.57e-03 	 Color:0.00e+00 	Time: 0.67
epoch 100:	gram:1.17e-02 	 Rec:5.93e-03 	 Color:0.00e+00 	Time: 0.58
epoch 150:	gram:9.24e-03 	 Rec:5.23e-03 	 Color:0.00e+00 	Time: 0.56
epoch 200:	gram:1.12e-02 	 Rec:5.10e-03 	 Color:0.00e+00 	Time: 0.55
epoch 250:	gram:9.55e-03 	 Rec:4.61e-03 	 Color:0.00e+00 	Time: 0.56
epoch 300:	gram:1.11e-02 	 Rec:4.34e-03 	 Color:0.00e+00 	Time: 0.58
epoch 350:	gram:9.76e-03 	 Rec:4.18e-03 	 Color:0.00e+00 	Time: 0.55
epoch 400:	gram:1.27e-02 	 Rec:4.05e-03 	 Color:0.00e+00 	Time: 0.55
epoch 450:	gram:1.30e-02 	 Rec:4.23e-03 	 Color:0.00e+00 	Time: 0.56
epoch 500:	gram:1.41e-02 	 Rec:3.69e-03 	 Color:0.00e+00 	Time: 0.56
epoch 550:	gram:1.13e-02 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 0.56
epoch 600:	gram:1.18e-02 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 0.58
epoch 650:	gram:1.04e-02 	 Rec:3.39e-03 	 Color:0.00e+00 	Time: 0.56
epoch 700:	gram:1.29e-02 	 Rec:3.34e-03 	 Color:0.00e+00 	Time: 0.55
epoch 750:	gram:9.65e-03 	 Rec:3.21e-03 	 Color:0.00e+00 	Time: 0.58
epoch 800:	gram:9.66e-03 	 Rec:3.08e-03 	 Color:0.00e+00 	Time: 0.55
epoch 850:	gram:1.42e-02 	 Rec:3.21e-03 	 Color:0.00e+00 	Time: 0.55
epoch 900:	gram:9.71e-03 	 Rec:3.02e-03 	 Color:0.00e+00 	Time: 0.56
epoch 950:	gram:9.66e-03 	 Rec:3.01e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1000:	gram:1.23e-02 	 Rec:3.03e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1050:	gram:1.29e-02 	 Rec:3.58e-03 	 Color:0.00e+00 	Time: 0.62
epoch 1100:	gram:9.28e-03 	 Rec:2.95e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1150:	gram:9.09e-03 	 Rec:2.80e-03 	 Color:0.00e+00 	Time: 0.60
epoch 1200:	gram:9.49e-03 	 Rec:2.73e-03 	 Color:0.00e+00 	Time: 0.58
epoch 1250:	gram:1.01e-02 	 Rec:2.65e-03 	 Color:0.00e+00 	Time: 0.59
epoch 1300:	gram:9.27e-03 	 Rec:2.67e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1350:	gram:1.21e-02 	 Rec:2.81e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1400:	gram:1.32e-02 	 Rec:2.53e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1450:	gram:8.07e-03 	 Rec:2.60e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1500:	gram:9.15e-03 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 0.59
