epoch 0:	gram:4.87e-02 	 Rec:1.16e-01 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:4.25e-03 	 Rec:6.63e-03 	 Color:0.00e+00 	Time: 1.34
epoch 100:	gram:3.54e-03 	 Rec:4.80e-03 	 Color:0.00e+00 	Time: 1.27
epoch 150:	gram:3.14e-03 	 Rec:5.35e-03 	 Color:0.00e+00 	Time: 1.25
epoch 200:	gram:3.02e-03 	 Rec:4.82e-03 	 Color:0.00e+00 	Time: 1.25
epoch 250:	gram:3.62e-03 	 Rec:5.47e-03 	 Color:0.00e+00 	Time: 1.25
epoch 300:	gram:2.79e-03 	 Rec:4.26e-03 	 Color:0.00e+00 	Time: 1.25
epoch 350:	gram:2.86e-03 	 Rec:4.92e-03 	 Color:0.00e+00 	Time: 1.25
epoch 400:	gram:2.97e-03 	 Rec:3.99e-03 	 Color:0.00e+00 	Time: 1.26
epoch 450:	gram:2.61e-03 	 Rec:3.58e-03 	 Color:0.00e+00 	Time: 1.26
epoch 500:	gram:2.50e-03 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 1.28
epoch 550:	gram:2.49e-03 	 Rec:3.14e-03 	 Color:0.00e+00 	Time: 1.29
epoch 600:	gram:2.19e-03 	 Rec:2.99e-03 	 Color:0.00e+00 	Time: 1.29
epoch 650:	gram:1.91e-03 	 Rec:3.17e-03 	 Color:0.00e+00 	Time: 1.28
epoch 700:	gram:1.97e-03 	 Rec:2.76e-03 	 Color:0.00e+00 	Time: 1.29
epoch 750:	gram:2.77e-03 	 Rec:3.36e-03 	 Color:0.00e+00 	Time: 1.30
epoch 800:	gram:4.83e-03 	 Rec:3.12e-03 	 Color:0.00e+00 	Time: 1.28
epoch 850:	gram:2.66e-03 	 Rec:2.81e-03 	 Color:0.00e+00 	Time: 1.28
epoch 900:	gram:2.00e-03 	 Rec:2.38e-03 	 Color:0.00e+00 	Time: 1.28
epoch 950:	gram:2.18e-03 	 Rec:2.22e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1000:	gram:2.97e-03 	 Rec:2.84e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1050:	gram:2.90e-03 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1100:	gram:2.10e-03 	 Rec:1.94e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1150:	gram:2.46e-03 	 Rec:2.49e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1200:	gram:2.49e-03 	 Rec:2.45e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1250:	gram:6.25e-03 	 Rec:3.95e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1300:	gram:3.43e-03 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1350:	gram:4.09e-03 	 Rec:1.93e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1400:	gram:2.74e-03 	 Rec:2.53e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1450:	gram:4.06e-03 	 Rec:1.80e-03 	 Color:0.00e+00 	Time: 1.30
epoch 1500:	gram:2.15e-03 	 Rec:2.41e-03 	 Color:0.00e+00 	Time: 1.29
epoch 1550:	gram:2.09e-03 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1600:	gram:1.89e-03 	 Rec:1.57e-03 	 Color:0.00e+00 	Time: 1.29
epoch 1650:	gram:2.33e-03 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1700:	gram:2.07e-03 	 Rec:1.53e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1750:	gram:2.36e-03 	 Rec:1.71e-03 	 Color:0.00e+00 	Time: 1.30
epoch 1800:	gram:2.00e-03 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1850:	gram:1.95e-03 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1900:	gram:1.87e-03 	 Rec:1.36e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1950:	gram:2.13e-03 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2000:	gram:2.51e-03 	 Rec:1.98e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2050:	gram:2.07e-03 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 1.30
epoch 2100:	gram:1.87e-03 	 Rec:2.15e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2150:	gram:2.21e-03 	 Rec:1.51e-03 	 Color:0.00e+00 	Time: 1.29
epoch 2200:	gram:1.78e-03 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 1.31
epoch 2250:	gram:2.35e-03 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2300:	gram:1.97e-03 	 Rec:1.34e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2350:	gram:1.99e-03 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2400:	gram:2.14e-03 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2450:	gram:2.74e-03 	 Rec:1.27e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2500:	gram:2.64e-03 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2550:	gram:1.97e-03 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2600:	gram:1.76e-03 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2650:	gram:1.96e-03 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2700:	gram:2.57e-03 	 Rec:1.39e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2750:	gram:2.59e-03 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2800:	gram:2.45e-03 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2850:	gram:2.27e-03 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 1.28
epoch 2900:	gram:2.43e-03 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 1.29
epoch 2950:	gram:2.17e-03 	 Rec:9.83e-04 	 Color:0.00e+00 	Time: 1.31
epoch 3000:	gram:2.61e-03 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 1.28
epoch 3050:	gram:1.54e-03 	 Rec:8.65e-04 	 Color:0.00e+00 	Time: 1.30
epoch 3100:	gram:3.77e-03 	 Rec:1.44e-03 	 Color:0.00e+00 	Time: 1.28
epoch 3150:	gram:3.37e-03 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 1.28
epoch 3200:	gram:1.97e-03 	 Rec:8.24e-04 	 Color:0.00e+00 	Time: 1.28
epoch 3250:	gram:1.99e-03 	 Rec:9.45e-04 	 Color:0.00e+00 	Time: 1.28
epoch 3300:	gram:2.19e-03 	 Rec:1.35e-03 	 Color:0.00e+00 	Time: 1.28
epoch 3350:	gram:1.75e-03 	 Rec:9.51e-04 	 Color:0.00e+00 	Time: 1.27
epoch 3400:	gram:2.02e-03 	 Rec:9.31e-04 	 Color:0.00e+00 	Time: 1.29
epoch 3450:	gram:1.62e-03 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 1.27
epoch 3500:	gram:2.52e-03 	 Rec:8.70e-04 	 Color:0.00e+00 	Time: 1.27
epoch 3550:	gram:1.87e-03 	 Rec:9.18e-04 	 Color:0.00e+00 	Time: 1.27
epoch 3600:	gram:2.07e-03 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 1.26
epoch 3650:	gram:1.80e-03 	 Rec:5.91e-04 	 Color:0.00e+00 	Time: 1.27
epoch 3700:	gram:1.54e-03 	 Rec:8.85e-04 	 Color:0.00e+00 	Time: 1.26
epoch 3750:	gram:1.99e-03 	 Rec:7.80e-04 	 Color:0.00e+00 	Time: 1.26
epoch 3800:	gram:2.03e-03 	 Rec:8.67e-04 	 Color:0.00e+00 	Time: 1.25
epoch 3850:	gram:2.68e-03 	 Rec:9.44e-04 	 Color:0.00e+00 	Time: 1.25
epoch 3900:	gram:1.82e-03 	 Rec:6.73e-04 	 Color:0.00e+00 	Time: 1.25
epoch 3950:	gram:1.57e-03 	 Rec:7.92e-04 	 Color:0.00e+00 	Time: 1.26
epoch 4000:	gram:1.86e-03 	 Rec:6.60e-04 	 Color:0.00e+00 	Time: 1.27
epoch 4050:	gram:2.80e-03 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 1.28
epoch 4100:	gram:2.39e-03 	 Rec:6.90e-04 	 Color:0.00e+00 	Time: 1.27
epoch 4150:	gram:1.58e-03 	 Rec:6.22e-04 	 Color:0.00e+00 	Time: 1.25
epoch 4200:	gram:2.58e-03 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 1.26
epoch 4250:	gram:2.13e-03 	 Rec:6.61e-04 	 Color:0.00e+00 	Time: 1.26
epoch 4300:	gram:1.72e-03 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 1.26
epoch 4350:	gram:1.84e-03 	 Rec:7.00e-04 	 Color:0.00e+00 	Time: 1.26
