epoch 0:	pdl:1.24e+00 	 Rec:4.66e-02 	 Color:1.67e-01 	Time: 0.03
epoch 50:	pdl:6.39e-01 	 Rec:7.91e-03 	 Color:9.57e-02 	Time: 1.45
epoch 100:	pdl:5.09e-01 	 Rec:7.48e-03 	 Color:9.51e-02 	Time: 1.41
epoch 150:	pdl:4.97e-01 	 Rec:7.18e-03 	 Color:9.00e-02 	Time: 1.47
epoch 200:	pdl:5.22e-01 	 Rec:7.46e-03 	 Color:9.82e-02 	Time: 1.47
epoch 250:	pdl:5.26e-01 	 Rec:6.25e-03 	 Color:9.35e-02 	Time: 1.46
epoch 300:	pdl:4.95e-01 	 Rec:6.84e-03 	 Color:1.00e-01 	Time: 1.44
epoch 350:	pdl:4.66e-01 	 Rec:5.55e-03 	 Color:1.01e-01 	Time: 1.42
epoch 400:	pdl:4.76e-01 	 Rec:6.15e-03 	 Color:9.04e-02 	Time: 1.46
epoch 450:	pdl:4.96e-01 	 Rec:6.30e-03 	 Color:8.27e-02 	Time: 1.40
epoch 500:	pdl:6.43e-01 	 Rec:6.02e-03 	 Color:9.79e-02 	Time: 1.45
epoch 550:	pdl:4.96e-01 	 Rec:5.68e-03 	 Color:8.78e-02 	Time: 1.40
epoch 600:	pdl:5.19e-01 	 Rec:5.93e-03 	 Color:9.47e-02 	Time: 1.41
epoch 650:	pdl:4.77e-01 	 Rec:5.68e-03 	 Color:9.35e-02 	Time: 1.48
epoch 700:	pdl:5.08e-01 	 Rec:5.74e-03 	 Color:1.00e-01 	Time: 1.40
epoch 750:	pdl:4.93e-01 	 Rec:5.48e-03 	 Color:9.13e-02 	Time: 1.41
epoch 800:	pdl:4.58e-01 	 Rec:5.99e-03 	 Color:9.68e-02 	Time: 1.45
epoch 850:	pdl:5.34e-01 	 Rec:6.73e-03 	 Color:9.61e-02 	Time: 1.42
epoch 900:	pdl:5.02e-01 	 Rec:5.68e-03 	 Color:9.54e-02 	Time: 1.45
epoch 950:	pdl:5.34e-01 	 Rec:5.07e-03 	 Color:8.63e-02 	Time: 1.42
epoch 1000:	pdl:5.04e-01 	 Rec:4.88e-03 	 Color:9.47e-02 	Time: 1.45
epoch 1050:	pdl:4.49e-01 	 Rec:5.44e-03 	 Color:8.85e-02 	Time: 1.42
