epoch 0:	pdl:1.72e+00 	 Rec:2.86e-01 	 Color:3.20e-01 	Time: 0.01
epoch 50:	pdl:9.66e-01 	 Rec:2.19e-02 	 Color:3.35e-01 	Time: 0.39
epoch 100:	pdl:8.91e-01 	 Rec:4.56e-03 	 Color:3.42e-01 	Time: 0.38
epoch 150:	pdl:8.05e-01 	 Rec:2.00e-03 	 Color:2.38e-01 	Time: 0.38
epoch 200:	pdl:7.88e-01 	 Rec:1.26e-03 	 Color:2.38e-01 	Time: 0.37
epoch 250:	pdl:7.74e-01 	 Rec:1.05e-03 	 Color:1.95e-01 	Time: 0.38
epoch 300:	pdl:7.26e-01 	 Rec:8.87e-04 	 Color:2.29e-01 	Time: 0.36
epoch 350:	pdl:8.07e-01 	 Rec:6.17e-04 	 Color:2.00e-01 	Time: 0.40
epoch 400:	pdl:7.55e-01 	 Rec:6.09e-04 	 Color:2.53e-01 	Time: 0.40
epoch 450:	pdl:8.24e-01 	 Rec:5.04e-04 	 Color:3.87e-01 	Time: 0.39
epoch 500:	pdl:7.93e-01 	 Rec:5.34e-04 	 Color:2.53e-01 	Time: 0.35
epoch 550:	pdl:7.55e-01 	 Rec:4.99e-04 	 Color:2.22e-01 	Time: 0.38
epoch 600:	pdl:7.57e-01 	 Rec:4.33e-04 	 Color:3.14e-01 	Time: 0.39
epoch 650:	pdl:7.98e-01 	 Rec:4.51e-04 	 Color:2.89e-01 	Time: 0.39
epoch 700:	pdl:7.70e-01 	 Rec:4.73e-04 	 Color:3.61e-01 	Time: 0.37
epoch 750:	pdl:7.19e-01 	 Rec:4.10e-04 	 Color:2.11e-01 	Time: 0.36
epoch 800:	pdl:7.42e-01 	 Rec:4.86e-04 	 Color:2.95e-01 	Time: 0.37
epoch 850:	pdl:6.60e-01 	 Rec:4.87e-04 	 Color:2.13e-01 	Time: 0.37
epoch 900:	pdl:7.03e-01 	 Rec:7.21e-04 	 Color:2.14e-01 	Time: 0.37
epoch 950:	pdl:7.26e-01 	 Rec:4.08e-04 	 Color:2.77e-01 	Time: 0.38
epoch 1000:	pdl:7.25e-01 	 Rec:3.82e-04 	 Color:2.70e-01 	Time: 0.37
epoch 1050:	pdl:7.10e-01 	 Rec:4.89e-04 	 Color:3.51e-01 	Time: 0.36
epoch 1100:	pdl:6.88e-01 	 Rec:6.00e-04 	 Color:2.51e-01 	Time: 0.41
epoch 1150:	pdl:6.89e-01 	 Rec:6.56e-04 	 Color:2.12e-01 	Time: 0.39
epoch 1200:	pdl:6.10e-01 	 Rec:3.28e-04 	 Color:2.05e-01 	Time: 0.38
epoch 1250:	pdl:6.79e-01 	 Rec:4.50e-04 	 Color:2.85e-01 	Time: 0.37
epoch 1300:	pdl:7.00e-01 	 Rec:3.58e-04 	 Color:2.80e-01 	Time: 0.36
epoch 1350:	pdl:6.93e-01 	 Rec:3.99e-04 	 Color:2.89e-01 	Time: 0.38
epoch 1400:	pdl:7.29e-01 	 Rec:3.40e-04 	 Color:3.25e-01 	Time: 0.37
epoch 1450:	pdl:6.46e-01 	 Rec:2.85e-04 	 Color:2.16e-01 	Time: 0.37
epoch 1500:	pdl:6.13e-01 	 Rec:4.17e-04 	 Color:2.01e-01 	Time: 0.39
epoch 1550:	pdl:6.09e-01 	 Rec:4.13e-04 	 Color:2.24e-01 	Time: 0.34
epoch 1600:	pdl:6.17e-01 	 Rec:5.34e-04 	 Color:2.44e-01 	Time: 0.36
epoch 1650:	pdl:6.94e-01 	 Rec:3.48e-04 	 Color:2.07e-01 	Time: 0.33
epoch 1700:	pdl:6.80e-01 	 Rec:5.44e-04 	 Color:2.53e-01 	Time: 0.39
epoch 1750:	pdl:6.68e-01 	 Rec:3.78e-04 	 Color:2.51e-01 	Time: 0.33
epoch 1800:	pdl:6.78e-01 	 Rec:5.96e-04 	 Color:2.02e-01 	Time: 0.37
epoch 1850:	pdl:6.42e-01 	 Rec:3.27e-04 	 Color:2.25e-01 	Time: 0.35
epoch 1900:	pdl:6.65e-01 	 Rec:4.15e-04 	 Color:2.45e-01 	Time: 0.35
epoch 1950:	pdl:6.40e-01 	 Rec:3.98e-04 	 Color:2.70e-01 	Time: 0.37
epoch 2000:	pdl:6.83e-01 	 Rec:3.30e-04 	 Color:2.42e-01 	Time: 0.41
epoch 2050:	pdl:6.27e-01 	 Rec:3.86e-04 	 Color:2.71e-01 	Time: 0.39
epoch 2100:	pdl:6.86e-01 	 Rec:3.31e-04 	 Color:2.32e-01 	Time: 0.37
epoch 2150:	pdl:7.31e-01 	 Rec:3.58e-04 	 Color:2.49e-01 	Time: 0.37
epoch 2200:	pdl:6.37e-01 	 Rec:7.02e-04 	 Color:1.99e-01 	Time: 0.37
epoch 2250:	pdl:6.73e-01 	 Rec:4.66e-04 	 Color:2.15e-01 	Time: 0.38
epoch 2300:	pdl:6.98e-01 	 Rec:5.15e-04 	 Color:2.66e-01 	Time: 0.39
epoch 2350:	pdl:6.66e-01 	 Rec:4.95e-04 	 Color:2.84e-01 	Time: 0.36
epoch 2400:	pdl:6.40e-01 	 Rec:5.26e-04 	 Color:1.82e-01 	Time: 0.37
epoch 2450:	pdl:6.50e-01 	 Rec:4.53e-04 	 Color:2.44e-01 	Time: 0.41
epoch 2500:	pdl:5.99e-01 	 Rec:2.45e-04 	 Color:2.45e-01 	Time: 0.39
epoch 2550:	pdl:6.04e-01 	 Rec:3.03e-04 	 Color:2.51e-01 	Time: 0.41
epoch 2600:	pdl:5.51e-01 	 Rec:2.84e-04 	 Color:1.77e-01 	Time: 0.39
epoch 2650:	pdl:6.55e-01 	 Rec:4.33e-04 	 Color:2.42e-01 	Time: 0.35
epoch 2700:	pdl:6.40e-01 	 Rec:3.47e-04 	 Color:2.85e-01 	Time: 0.42
epoch 2750:	pdl:6.60e-01 	 Rec:4.19e-04 	 Color:2.11e-01 	Time: 0.41
epoch 2800:	pdl:5.71e-01 	 Rec:2.36e-04 	 Color:2.35e-01 	Time: 0.39
epoch 2850:	pdl:6.21e-01 	 Rec:2.72e-04 	 Color:2.61e-01 	Time: 0.39
epoch 2900:	pdl:5.83e-01 	 Rec:2.77e-04 	 Color:1.67e-01 	Time: 0.37
epoch 2950:	pdl:5.94e-01 	 Rec:2.73e-04 	 Color:1.92e-01 	Time: 0.39
epoch 3000:	pdl:6.37e-01 	 Rec:3.90e-04 	 Color:2.70e-01 	Time: 0.39
epoch 3050:	pdl:6.06e-01 	 Rec:2.35e-04 	 Color:1.80e-01 	Time: 0.40
epoch 3100:	pdl:6.29e-01 	 Rec:3.71e-04 	 Color:2.46e-01 	Time: 0.40
epoch 3150:	pdl:5.86e-01 	 Rec:4.07e-04 	 Color:1.70e-01 	Time: 0.34
epoch 3200:	pdl:6.15e-01 	 Rec:2.72e-04 	 Color:2.03e-01 	Time: 0.38
epoch 3250:	pdl:5.75e-01 	 Rec:2.43e-04 	 Color:1.65e-01 	Time: 0.38
epoch 3300:	pdl:6.04e-01 	 Rec:4.17e-04 	 Color:2.72e-01 	Time: 0.40
epoch 3350:	pdl:5.75e-01 	 Rec:4.44e-04 	 Color:2.26e-01 	Time: 0.36
epoch 3400:	pdl:6.22e-01 	 Rec:3.30e-04 	 Color:2.51e-01 	Time: 0.37
epoch 3450:	pdl:6.15e-01 	 Rec:4.82e-04 	 Color:2.12e-01 	Time: 0.35
epoch 3500:	pdl:5.62e-01 	 Rec:3.16e-04 	 Color:1.78e-01 	Time: 0.37
epoch 3550:	pdl:5.43e-01 	 Rec:3.28e-04 	 Color:1.62e-01 	Time: 0.37
epoch 3600:	pdl:5.86e-01 	 Rec:2.96e-04 	 Color:1.99e-01 	Time: 0.39
epoch 3650:	pdl:5.77e-01 	 Rec:3.09e-04 	 Color:2.31e-01 	Time: 0.39
epoch 3700:	pdl:5.66e-01 	 Rec:4.19e-04 	 Color:1.58e-01 	Time: 0.37
epoch 3750:	pdl:5.66e-01 	 Rec:2.94e-04 	 Color:2.35e-01 	Time: 0.35
epoch 3800:	pdl:5.04e-01 	 Rec:2.28e-04 	 Color:1.38e-01 	Time: 0.37
epoch 3850:	pdl:5.54e-01 	 Rec:2.58e-04 	 Color:1.69e-01 	Time: 0.37
epoch 3900:	pdl:5.97e-01 	 Rec:2.15e-04 	 Color:2.33e-01 	Time: 0.35
epoch 3950:	pdl:6.31e-01 	 Rec:2.96e-04 	 Color:2.13e-01 	Time: 0.35
